observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.8002039407712906,0.8785676271716754,0.3108897601183636,0.0,0.0,0.39074435643284655,0.39194029569625854,1.0,1.464631877300664e-15,2.958052357812633e-16,3.835680735806028e-05,0.0,0.9254786968231201,4.089231249610677e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.4534041124921639,0.6629487251465418,0.4232549385370515,0.027515576425061118,0.031449906105707914,0.3331937749472289,0.5731938866963385,1.0,0.2458271607407262,0.04964862664218898,0.3929398379765452,0.3929393188754399,2.1994891991543595,0.17356577632425657,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.21307365232790487,0.4269623487762227,0.5462341860815478,0.05763028744968497,0.0658705854872354,0.2702069378203163,0.7715687386495379,1.0,0.5148752734659994,0.10398708646588274,0.8229963930592417,0.8229958750364325,5.650211483148973,0.3635286320381513,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.11681517279971147,0.30500160574022855,0.7874118409216551,0.09058964857979013,0.10354265881882734,0.2012703337263388,0.9886821746479937,1.0,0.8093378004826041,0.16345838337185092,1.2936762982555663,1.2936757805912158,10.419805723570033,0.5714354705816416,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.21123291837271357,0.41681058652244535,1.1539109024192151,0.12666236683421553,0.1447732543387543,0.12582194481240683,1.226304250364408,1.0,1.1316153996031113,0.22854736762266353,1.8088168541720298,1.808816336686182,16.53277401364584,0.7989812892139483,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.5538612741425603,0.5391810974722874,1.5615187141396478,0.1661425314261982,0.1898985117665746,0.0432466647486003,1.4863722217827169,1.0,1.4843354959331334,0.29978468867017855,2.372617835161235,2.3726173177819088,24.103477303725846,1.048021195451644,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,1.2154887326619999,0.7710063390200081,2.007629356043557,0.20935201137767998,0.2392863227416285,-0.047128716035136485,1.7710063390200084,1.0,1.870373702419025,0.3777511213690167,2.989675728365761,2.9896752110569715,33.22678608247042,1.3205855311606662,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,2.282956899085381,1.1325514594637731,2.4958798240115683,0.25664307961341504,0.2933393301246707,-0.1460409988090392,2.0825271320404615,1.0,2.2928772637908406,0.4630823008462453,3.665021207341141,3.6650206900823274,43.98336776980098,1.6188964252773437,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,3.862529959081881,1.538141647916742,3.0302506663066278,0.3084012849282711,0.35249821061498043,-0.25429658344614486,2.4234743291861505,1.0,2.7552907150314256,0.556473904629132,4.404160145498708,4.404159628277024,56.44634570166938,1.9453859101074238,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,6.083949049225153,1.982044080887733,3.615098435697482,0.3650485952419447,0.4172452674450637,-0.37277804273982934,2.7966275627613784,1.0,3.2613839635568675,0.6586873242791821,5.2131185037078085,5.2131179865146935,70.68798654434069,2.3027157488994274,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,10,9.105308759732116,2.467877751443633,4.255191207025358,0.42704683776703056,0.48810836244302813,-0.5024513177345438,3.2050290304764775,1.0,3.815283024053214,0.7705558727714579,6.098491458005496,6.098490940834963,86.78629518818069,2.693799136340136,1.0,0.426
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,11,13.023649563786082,2.9906814247891353,4.943992482880143,0.49376289903959064,0.5640339349814814,-0.6415407055240473,3.643086217812443,1.0,4.41133159178375,0.8909371712036376,7.051237759555564,7.051237242403081,104.46396550440326,3.1299193738218722,1.0,0.426
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,12,17.69820914080757,3.5286652445076094,5.652793817499729,0.5624161302808787,0.6408861381806843,-0.7829082427849832,4.088318357642247,1.0,5.024687047290433,1.0148138653721843,8.031648037189624,8.031647520051475,122.71294644340294,3.611842999400177,1.0,0.426
