observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.8899981674899726,0.10378164229011201,0.8894143415171621,0.104150859474298,0.8894143415171621,0.104150859474298,0.6482902548160766,6.512691961612735,10.045950734614111,-5.864401706796658,-9.045950734614111,30.383959248316263,16.703710041334126,2.3288102973302593,0.757726143667572,0.09282932471203507,0.09282932471203507,26.797357214060234,0.23976248820253868,0.23976248820253868,0.37188477511580303,2.3288102973302593,0.7406290769527356,0.0,,0.422,1.0,0.422,1.0,0.0,1.0,0.0005661142903014186,-2.9672764082939684,1.5200325779128738,0.8499999999999999,0.024782635027559265,0.029156041208893257,-0.8252173649724406,0.9913260777403543,True,True,0.05169391972504753,0.7983060802749524,0.024782733278147034,-9.825058776974371e-08,0.02581146739785742,0.00022823641954885718,1.5105115324879297,0.15548838264656775,parallel_orthogonal,1.0,0.0004034380728577535,0.15548785925520628,1.502487475955546,0.5657285092905152,-1.1102230246251565e-16,16.442939605296463,0.05169391972504753,1.0,3.0,4.0,7.84005063638832e-06,5.213067844219543,2.671206024383006,5.236007831747327,5.236007831747327,0.5124057664710705,2.771428249398176,5.43246005231904,5.43246005231904,0.5316309574737735,2.771428117445727,5.432457524327913,5.432457524327913,0.5316309321619125,4.8600414660006654,11.962282798010488,0.28096332126806,0.5507387139051116,0.5507387139051116,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.40253810905132126,1.4558874134150692,0.9638373372873954,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.2570391952019107,3.6252244828536995,1.3076244557306922,1.0646687947426525
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.8899981674899726,0.10378164229011201,0.8894143415171621,0.104150859474298,0.8894143415171621,0.104150859474298,0.6482902548160766,7.580497021088139,11.693060268565608,-6.932206766272062,-10.693060268565606,34.533563413670365,17.67291535123131,2.5128390374872214,0.22565558617672135,0.028189870636785613,0.028189870636785613,28.715309544599226,0.25419611488151617,0.25419611488151617,0.37188477511580303,2.5128390374872214,0.7406290769527356,0.0,,0.6453333333333333,1.0,0.6453333333333333,1.0,0.0,1.0,0.0005661142903014186,-3.2376062487912716,1.6260226529210067,0.8499999999999999,0.0007417090113858715,0.0008725988369245549,-0.8492582909886139,0.999740401846015,True,True,0.06966181260938875,0.780338187390611,0.0007418050506908611,-9.60393049947994e-08,0.007393207838739063,0.019354563412216353,1.5085174208885757,0.139020277982321,parallel_orthogonal,1.0,0.0342117519169912,0.1347449209471439,1.502487475955546,0.5657285092905152,-1.1102230246251565e-16,12.201807104362373,0.06966181260938875,1.0,3.0,4.0,7.84005063638832e-06,5.213067844219543,2.714778530638884,5.426269786296319,5.426269786296319,0.5207640897382793,2.877686775934605,5.751889014314411,5.751889014314411,0.5520140657915087,2.8776859813618176,5.7518857795273,5.7518857795273,0.5520139133720867,4.902220938587994,12.582845407610254,0.5739580412397927,1.1472251657852663,1.1472251657852663,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.5003570128496369,1.4231189932034876,0.9433891670705499,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.4287158038292826,1.079614531631427,1.5220193661537615,1.1408697417172822
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.9999089791954431,0.0028554863827095905,0.9999999999999777,3.298248110990739e-08,0.9999999999999777,3.298248110990739e-08,0.6482902548160766,5.586945285033305,8.617968947594855,-4.938655030217228,-7.617968947594855,26.62869466845763,16.042018971924442,2.211156830623834,0.7506581875750047,0.09001380521259186,0.09001380521259186,25.984591614355843,0.2324904762293466,0.22486649629612968,0.3499999972089301,2.1874892736960696,0.7767642920028803,0.0,,0.6453333333333333,1.0,0.6453333333333333,1.0,0.0,1.0,0.0006280856780907688,-2.6925812565735314,1.4506593108471728,0.8499999999999999,0.05153827714537086,0.06063326722984808,-0.798461722854629,0.9819616029991202,True,True,0.05169391972504753,0.7983060802749524,0.05153820100021089,7.614515996900995e-08,0.02581146739785742,0.00022823641954885718,1.5105115324879297,0.15548838264656775,parallel_orthogonal,1.0,0.0004034380728577535,0.15548785925520628,1.502487475955546,0.5657285092905152,-1.1102230246251565e-16,16.442939605296463,0.05169391972504753,1.0,3.0,4.0,7.84005063638832e-06,5.213067844219543,2.6462894142695457,5.077199371217715,5.077199371217715,0.507626122150675,2.7455767813656298,5.267693183070585,5.267693183070585,0.5266719834482942,2.745576586952133,5.267690588463252,5.267690588463252,0.5266719461548035,4.833574328698798,11.391527961466894,0.2686487445114879,0.5154363674494153,0.5154363674494153,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.40253810905132126,1.4558874134150692,0.9638373372873954,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.1016771264650218,3.591408931305631,1.1217521618709791,1.0323773204553472
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.9999089791954431,0.0028554863827095905,0.9999999999999777,3.298248110990739e-08,0.9999999999999777,3.298248110990739e-08,0.6482902548160766,4.9805522778889015,7.682596245877413,-4.332262023072825,-6.682596245877412,24.171051598304278,15.36372289794339,2.0877187753430015,0.20901495817746052,0.02470910534830481,0.02470910534830481,25.16966529533495,0.22280906012888912,0.2155025595319105,0.3499999972089301,2.0660751491837566,0.7747403612343614,0.0,,0.6453333333333333,1.0,0.6453333333333333,1.0,0.0,1.0,0.0006280856780907688,-2.5221776523544603,1.3783387684430348,0.8499999999999999,0.06955892250682946,0.08183402647862291,-0.7804410774931704,0.9756543771226097,True,True,0.06966181260938875,0.780338187390611,0.06955884807544382,7.443138565644408e-08,0.007393207838739063,0.019354563412216353,1.5085174208885757,0.139020277982321,parallel_orthogonal,1.0,0.0342117519169912,0.1347449209471439,1.502487475955546,0.5657285092905152,-1.1102230246251565e-16,12.201807104362373,0.06966181260938875,1.0,3.0,4.0,7.84005063638832e-06,5.213067844219543,2.5145813168488265,4.7562570799086,4.7562570799086,0.4823611339793121,2.66547614136508,5.041670231043591,5.041670231043591,0.5113066280771055,2.6654752654226797,5.041666909473552,5.041666909473552,0.5113064600489067,4.310752678094996,10.13040001316734,0.5110921427393648,0.9667197118754702,0.9667197118754702,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.5003570128496369,1.4231189932034876,0.9433891670705499,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.8899981674899726,0.10378164229011201,0.8894143415171621,0.104150859474298,0.8894143415171621,0.104150859474298,0.6482902548160766,0.5018059910959928,0.7740452480476632,0.14648426372008383,0.22595475195233683,4.085172011560243,6.674673309170578,0.6386007998466633,7.2645863874484204,0.6824463210188184,0.6824463210188184,48.83958966110279,0.10719703741951153,0.10719703741951153,0.37188477511580303,0.6386007998466633,0.7406290769527356,0.0,,0.0,0.12333333333333334,0.0,0.12333333333333334,0.0,0.12333333333333334,0.0005661142903014186,-0.7109526268366314,0.48070996162055707,0.85,0.4075009865467426,0.47941292534910895,-0.4424990134532574,0.85737465470864,True,True,0.8499999999999999,1.670791984007546e-16,0.4075009865467423,2.299272489309616e-16,0.42441864529526163,0.00022823641954885718,6.618909815961117,0.15548838264656775,parallel_orthogonal,1.0,0.0004034380728577535,0.15548785925520628,1.502487475955546,0.5657285092905152,0.0,16.442939605296463,0.05169391972504753,4.381899557601694,3.0,4.0,7.84005063638832e-06,5.213067844219543,2.6744910809342744e-15,3.457499936498867e-15,4.155435540079125e-15,5.130359244988259e-16,7.0808096383419965,10.642912848269342,10.642912848269342,1.358280737933131,3.98731828073115,5.660310490508741,5.660310490508741,0.7648698232754533,8.908894229990059,17.33964874955301,1.340319049549719,2.0477499839718023,2.0477499839718023,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,6.618909815961116,2.082336395503672e-15,3.146041347295953e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,3.188250283507222,7.185356006085141,20010.935998319557,1.866059578072324
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.8899981674899726,0.10378164229011201,0.8894143415171621,0.104150859474298,0.8894143415171621,0.104150859474298,0.6482902548160766,7.193308229874319,11.095814222774486,-6.545017975058242,-10.095814222774486,33.03894305626888,17.331502166579046,2.4477091407329645,2.716452904965614,0.3370612146174097,0.3370612146174097,110.90082501862788,0.24908788768510381,0.24908788768510381,0.37188477511580303,2.4477091407329645,0.7406290769527356,0.0,,0.6453333333333333,1.0,0.6453333333333333,1.0,0.0,1.0,0.0005661142903014186,-3.141485675140209,1.5886124423689432,0.8500000000000001,0.009051362137571628,0.010648661338319562,-0.8409486378624285,0.9968320232518499,True,True,0.8499999999999999,1.865735948449726e-16,0.00905136213757153,8.70996488056406e-17,0.09021212492503089,0.019354563412216353,6.105259754106235,0.139020277982321,parallel_orthogonal,1.0,0.0342117519169912,0.1347449209471439,1.502487475955546,0.5657285092905152,1.1102230246251565e-16,12.201807104362373,0.06966181260938875,4.047192077178663,3.0,4.0,7.84005063638832e-06,5.213067844219543,3.5353777135342636e-15,5.335446663152635e-15,6.711874447080238e-15,6.781760412833359e-16,11.4900370989445,22.811193838787972,22.811193838787972,2.2040835535422985,8.701048318646968,17.86700252094951,17.86700252094951,1.669084036244615,27.720980700182235,72.54280498010071,5.922412548648969,12.091848496681953,12.091848496681953,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,6.105259754106233,1.5754090166452953e-15,2.5804127589914865e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,25.78506346069312,2.686826221746914,286853.5512894354,4.237290857235686
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.9999089791954431,0.0028554863827095905,0.9999999999999777,3.298248110990739e-08,0.9999999999999777,3.298248110990739e-08,0.6482902548160766,1.7128415701819487e-05,2.6420905720199216e-05,0.6482731264003748,0.9999735790942799,1.280215288667073,2.5145615153062297,0.003803147362980448,4.761973175437562,0.374797145823971,0.374797145823971,26.82253276839116,0.05887224009888165,0.05694166305152497,0.3499999972089301,0.013131391784073984,0.7406290769527356,1.0,5.8053333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0006280856780907688,-0.0015588702645754555,0.002637504493285319,0.85,0.8474395264120975,0.9969876781318795,-0.0025604735879024565,0.7033961657557659,True,True,0.8499999999999999,1.670791984007546e-16,0.8474395264120974,1.699762829170483e-16,0.42441864529526163,0.00022823641954885718,6.618909815961117,0.15548838264656775,parallel_orthogonal,1.0,0.0004034380728577535,0.15548785925520628,1.502487475955546,0.5657285092905152,0.0,16.442939605296463,0.05169391972504753,4.381899557601694,3.0,4.0,7.84005063638832e-06,5.213067844219543,1.932527384366819e-15,2.300206053720809e-15,2.953969412292344e-15,3.7070827430525047e-16,4.641506585484698,5.845050718171611,5.845050718171611,0.8903599040306727,3.4387984736498534,3.815921801023364,4.418973870727412,0.6596496681820341,5.9008033198094445,8.27658886501017,0.8242555977385021,1.0379860772937892,1.0379860772937892,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,6.618909815961116,2.082336395503672e-15,3.146041347295953e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9991370609347193,4.710037259115677,0.6830441175345676,1.0248334297631958
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.00038635259229212633,0.9999083751683051,0.9999089791954431,0.0028554863827095905,0.9999999999999777,3.298248110990739e-08,0.9999999999999777,3.298248110990739e-08,0.6482902548160766,2.507658767876388e-05,3.868111157382466e-05,0.6482651782283978,0.9999613188884261,1.2813209906050302,2.5245344546304724,0.004473018154842356,1.0110266465984679,0.07954639555645251,0.07954639555645251,26.172577893549917,0.05878470373582125,0.05685699723820158,0.3499999972089301,0.012908282865494933,0.7406290769527356,1.0,5.8053333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0006280856780907688,-0.0004433931115322848,0.00232731554019198,0.8500000000000001,0.8487436466182133,0.998521937197898,-0.0012563533817867567,0.7029397236836253,True,True,0.8499999999999999,1.865735948449726e-16,0.8487436466182132,1.0216256090399153e-16,0.09021212492503089,0.019354563412216353,6.105259754106235,0.139020277982321,parallel_orthogonal,1.0,0.0342117519169912,0.1347449209471439,1.502487475955546,0.5657285092905152,1.1102230246251565e-16,12.201807104362373,0.06966181260938875,4.047192077178663,3.0,4.0,7.84005063638832e-06,5.213067844219543,2.117830910880137e-15,2.4745142609498474e-15,3.3418299296397987e-15,4.0625423918633097e-16,4.27643477867874,5.383438288130518,5.383438288130518,0.8203297763370989,4.159353126016486,5.059235919100243,5.095221168900275,0.7978705150803941,3.7474452256403894,5.696809639594273,1.935695059599707,2.48201011612138,2.48201011612138,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,6.105259754106233,1.5754090166452953e-15,2.5804127589914865e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.00038635259229212633,0.9999083751683051,0.8899981674899726,0.10378164229011201,0.8894143415171621,0.104150859474298,0.8894143415171621,0.104150859474298,0.6482902548160766,0.013008350483063846,0.0200656270650781,0.6352819043330128,0.9799343729349219,1.4633116121980914,3.4293551248397405,0.10280026147578057,0.27950573740683354,0.021983816586203738,0.021983816586203738,6.346143180685099,0.056780490230293516,0.056780490230293516,0.37188477511580303,0.04929504232995691,0.7406290769527356,0.422,6.0,0.0,0.12333333333333334,0.0,0.12333333333333334,0.0,0.12333333333333334,0.0005661142903014186,0.0005661227120555168,0.10378165190372304,0.8499999999999999,0.8500000000000008,1.000000000000001,8.881784197001252e-16,0.7024999999999997,True,True,0.05169391972504753,0.7983060802749524,0.8500033698192115,-3.3698192107856073e-06,0.02581146739785742,0.00022823641954885718,1.5105115324879297,0.15548838264656775,parallel_orthogonal,1.0,0.0004034380728577535,0.15548785925520628,1.502487475955546,0.5657285092905152,-1.1102230246251565e-16,16.442939605296463,0.05169391972504753,1.0,3.0,4.0,7.84005063638832e-06,5.213067844219543,0.9853393813191472,1.2399900158073245,1.2399900158073245,0.18901334315296334,1.0223087892530358,1.286513779697649,1.286513779697649,0.1961050229543075,1.0223086575927511,1.286511252128753,1.286511252128753,0.19610499769849105,0.9899792378525766,1.2787040834657495,0.10363725907860283,0.1304218954575004,0.1304218954575004,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.40253810905132126,1.4558874134150692,0.9638373372873954,0.0,1.0,,,34.29820917165456,0.24756520949173222,1.0961500804262948e-15,0.024782635027559265,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.1410671352692123,3.3770411880102262,367.524829498357,0.9570237432608165
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.00038635259229212633,0.9999083751683051,0.8899981674899726,0.10378164229011201,0.8894143415171621,0.104150859474298,0.8894143415171621,0.104150859474298,0.6482902548160766,0.013008350483061818,0.020065627065074972,0.6352819043330148,0.979934372934925,1.4633116121980514,3.4293551248396206,0.10280026147576622,0.08005914491093029,0.006296849481870938,0.006296849481870938,6.4142182260219975,0.056780490230294606,0.056780490230294606,0.37188477511580303,0.049295042329956816,0.7406290769527356,0.422,6.0,0.0,0.12333333333333334,0.0,0.12333333333333334,0.0,0.12333333333333334,0.0005661142903014186,0.0005661227120734236,0.10378165190371974,0.8499999999999999,0.8499999999999801,0.9999999999999768,-1.9761969838327786e-14,0.702500000000007,True,True,0.06966181260938875,0.780338187390611,0.8501100612342221,-0.00011006123423129566,0.007393207838739063,0.019354563412216353,1.5085174208885757,0.139020277982321,parallel_orthogonal,1.0,0.0342117519169912,0.1347449209471439,1.502487475955546,0.5657285092905152,-1.1102230246251565e-16,12.201807104362373,0.06966181260938875,1.0,3.0,4.0,7.84005063638832e-06,5.213067844219543,0.9631618320110572,1.2120809113520599,1.2120809113520599,0.18475912088484506,1.0209591816725074,1.2848153801848947,1.2848153801848947,0.19584613363599088,1.0209583873973105,1.2848121458269592,1.2848121458269592,0.1958459812736544,0.8849205131319778,1.1910695645234504,0.20362855219431877,0.25625489014117425,0.25625489014117425,0.9375,1e-05,6.00865364074707,0.21039488911628723,5.828542709350586,6.37121057510376,8.512919425964355,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.5003570128496369,1.4231189932034876,0.9433891670705499,0.0,1.0,,,1146.0019858890055,0.2547774872965841,3.207371434416073e-14,0.0007417090113858715,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.1410671352691812,0.9672897320442656,367.5248294982997,0.9672897320442487
