observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.6482902548160766,0.7530967350751162,0.10378164229011201,0.0,0.0,0.27240469545994644,0.27183857560157776,1.0,2.1939164877705933e-15,4.208494025649974e-16,3.580435800971852e-05,0.0,0.837803065776825,3.1343526133796062e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.32669668959274617,0.5446019843258613,0.20958237528054705,0.006573105868689451,0.007195672455799878,0.27871580056801004,0.4882981758485571,1.0,0.3707538960789188,0.07112009802251577,0.38466185820035187,0.3846643844721364,0.8855869913064225,0.038992232940331294,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.1187370910148394,0.3379156946649281,0.4179080615385801,0.013089197128069413,0.014328930208112245,0.284972163640994,0.702880225179574,1.0,0.7382919016857883,0.14162330584368585,0.7659896927843682,0.7659922199773072,0.8592279183565301,0.07765132113534225,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.021511243481627026,0.13302218581264863,0.6244267469893235,0.019548768318428736,0.021400314637223018,0.2911742595070547,0.9156010064963781,1.0,1.1026419112045591,0.21151497432115945,1.1440099199818858,1.1440124474818667,0.9518790401131029,0.11597508340472094,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.032177147184198084,0.13799592406112068,0.8291541054173031,0.02595230969045228,0.02841036242752765,0.2973225588757263,1.1264766642930295,1.0,1.463831577065462,0.28080040789966254,1.5187512292669827,1.5187537569204788,1.447387536652799,0.15396642833947782,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.1479499520769172,0.3355232030275009,1.0321056746538557,0.03230030724242842,0.035359605608262755,0.3034175283736451,1.3355232030275008,1.0,1.8218883118437006,0.3494848650135799,1.8902420616279414,1.890244589373542,2.050237811305387,0.19162823930173128,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.3661009008313643,0.5427564883363415,1.2332968577563774,0.03859324275713437,0.04224857159388484,0.30945963057996395,1.5427564883363414,1.0,2.17683929033993,0.4175735584860451,2.258510611418737,2.2585131392257365,2.7487655288816573,0.22896337464354063,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,0.6839562906547044,0.748192248238802,1.4327429241773415,0.04483159383840069,0.049077783224098205,0.31544932406146037,1.7481922482388024,1.0,2.528711451642698,0.48507165592456924,2.623584828454988,2.6235873563058405,3.5314924500065255,0.26597466792384195,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.0988964536413834,0.9518460743305177,1.6304590109231782,0.051015833947359805,0.05584775880353648,0.32138706340733925,1.9518460743305175,1.0,2.877531501172992,0.5519842801132376,2.985492420124251,2.98549494800799,4.412266747394994,0.3026649281235009,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,1.608354755332824,1.1537334229668341,1.8264601237031002,0.057146432438378914,0.0625590121410991,0.3272732992637339,2.153733422966834,1.0,3.223325912711055,0.6183165094015047,3.344260853485225,3.3442633813945406,5.362137997819217,0.33903693985850175,1.0,0.0
