sweep_gamma,seed,observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,omitted_response_gain,normalized_omitted_response,true_to_observer_response_ratio,true_response_direction_compatible,predicted_final_true_error_mae_unsaturated_affine,affine_true_error_prediction_residual_mae,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
0.0,0,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963949804736,0.0025220133429816,0.9999999999999788,2.6829803311922973e-08,0.9999999999999788,2.6829803311922973e-08,0.6653784171737892,7.0120593774239355,10.538453301818574,-6.346680960250146,-9.538453301818574,32.41446246430874,18.131198862984004,2.56107067343975,0.8739091124705031,0.1074532530145312,0.1074532530145312,29.544688536951178,0.2627776290254716,0.2627776290254716,0.3499999889151042,2.56107067343975,0.789344089075923,0.0,,0.8726666666666667,1.0,0.8726666666666667,1.0,0.0,1.0,0.0005440890610101,-3.2699452972509335,1.6620625874727406,0.8500000000000003,0.0202770625237108,0.0238553676749539,-0.8297229374762894,0.8297229374762894,40.919286829936944,41.919286829936944,True,2.561070680998857,1.3934986419883444e-08,0.9929030281167012,True,True,0.0205908477034467,0.8294091522965534,0.0202771302579369,-6.773422610555775e-08,0.0272608830041402,0.0054919742857977,1.523531591627644,0.073558110816933,parallel_orthogonal,1.0,0.0098324856020327,0.072897996500878,1.5217865792526954,0.5585540124932696,3.3306690738754696e-16,41.28047626993599,0.0205908477034467,1.0,3.0,4.0,8.881773032850738e-06,5.701604051548981,3.002116116962004,5.9060996269139325,5.9060996269139325,0.5265388634179895,3.0525151662775305,6.005250290899729,6.005250290899729,0.5353783143619452,3.052521959279683,6.005254802726285,6.005254802726285,0.5353795057814283,4.095493449437831,9.963004327010534,0.0824515097380815,0.1622072725416546,0.1622072725416546,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.2757075481558529,1.4983770748971537,0.9834893369663462,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999620297472,1.0000000363609003,0.9999999550201184,0.9999999891115576
0.0,0,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963949804736,0.0025220133429816,0.9999999999999788,2.6829803311922973e-08,0.9999999999999788,2.6829803311922973e-08,0.6653784171737892,7.012059442910458,10.538453400238543,-6.346681025736669,-9.538453400238543,32.41446272055645,18.131198926799616,2.561070685400393,0.8739090729722371,0.1074532482860795,0.1074532482860795,29.54468846023591,0.2627776299635613,0.2627776299635613,0.3499999889151042,2.561070685400393,0.789344089075923,0.0,,0.8726666666666667,1.0,0.8726666666666667,1.0,0.0,1.0,0.0005440890610101,-3.2699453147392803,1.6620625943797869,0.8500000000000001,0.0202770610489456,0.023855365939936,-0.8297229389510544,0.8297229389510544,40.91928987875674,41.91928987875674,True,2.561070692959469,1.3934984223566242e-08,0.9929030286328692,True,True,0.0205908461626576,0.8294091538373427,0.0202771287831718,-6.77342262265547e-08,0.0272608817072137,0.0054919727169559,1.523531590659653,0.0735580903925107,parallel_orthogonal,1.0,0.009832482793277,0.0728979762703512,1.5217865792526954,0.5585540124932696,1.1102230246251563e-16,41.28047935890616,0.0205908461626576,1.0,3.0,4.0,8.881773032850738e-06,5.701604051548981,3.002116129676274,5.906099658969844,5.906099658969844,0.5265388656479356,3.0525151715951586,6.005250308522372,6.005250308522372,0.5353783152945999,3.052521964597278,6.005254820348894,6.005254820348894,0.5353795067140773,4.095493404078318,9.963004267860828,0.0824515393031715,0.1622073308988473,0.1622073308988473,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.2757075276793059,1.498377077680681,0.983489339418239,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.999999969935098,0.9999999911636748,0.9999999643592464,0.999999986514974
0.0,0,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963918814812,0.0025220270176138,0.9999999999999566,3.99280607171019e-08,0.9999999999999566,3.99280607171019e-08,0.6653784171737892,7.012059627339072,10.538453677417076,-6.346681210165283,-9.538453677417076,32.414463438846596,18.131199101207507,2.561070718620191,0.8739091201926507,0.1074532544635415,0.1074532544635415,29.544688935362142,0.2627776325690355,0.2627776325690355,0.3499999833597526,2.561070718620191,0.789344089075923,0.0,,0.8726666666666667,1.0,0.8726666666666667,1.0,0.0,1.0,0.0005440894014131,-3.269945363674166,1.6620626142166788,0.8500000000000003,0.0202770567746188,0.0238553609113162,-0.8297229432253815,0.8297229432253815,40.919298715184425,41.91929871518442,True,2.561070726179303,1.3934987309394133e-08,0.9929030301288834,True,True,0.0205908477034467,0.8294091522965534,0.0202771245088545,-6.773423572416573e-08,0.0272608830041402,0.0054919742857977,1.523531591627644,0.073558110816933,parallel_orthogonal,1.0,0.0098324856020327,0.072897996500878,1.5217865792526954,0.5585540124932696,3.3306690738754696e-16,41.28047626993599,0.0205908477034467,1.0,3.0,4.0,8.881773032850738e-06,5.701604051548981,3.002116143489686,5.906099706557857,5.906099706557857,0.5265388680706594,3.0525151932505543,6.005250371880706,6.005250371880706,0.5353783190927233,3.052521986252707,6.005254883707258,6.005254883707258,0.5353795105122066,4.095493511044394,9.963004545120372,0.0824515095945576,0.1622072730133505,0.1622072730133505,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.2757075481558529,1.4983770748971537,0.9834893369663462,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999920946546,1.0000000451972288,0.9999999906608784,1.0000000025965865
0.0,0,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963918814812,0.0025220270176138,0.9999999999999566,3.99280607171019e-08,0.9999999999999566,3.99280607171019e-08,0.6653784171737892,7.0120596928255505,10.538453775836976,-6.346681275651761,-9.538453775836976,32.41446369509413,18.131199165023073,2.561070730580825,0.873909080694382,0.1074532497350893,0.1074532497350893,29.54468885864681,0.2627776335071246,0.2627776335071246,0.3499999833597526,2.561070730580825,0.789344089075923,0.0,,0.8726666666666667,1.0,0.8726666666666667,1.0,0.0,1.0,0.0005440894014131,-3.2699453811625014,1.6620626211237204,0.8500000000000001,0.0202770552998546,0.0238553591762996,-0.8297229447001454,0.8297229447001454,40.91930176400375,41.91930176400375,True,2.561070738139936,1.3934987052858598e-08,0.9929030306450508,True,True,0.0205908461626576,0.8294091538373427,0.0202771230340905,-6.773423584819846e-08,0.0272608817072137,0.0054919727169559,1.523531590659653,0.0735580903925107,parallel_orthogonal,1.0,0.009832482793277,0.0728979762703512,1.5217865792526954,0.5585540124932696,1.1102230246251563e-16,41.28047935890616,0.0205908461626576,1.0,3.0,4.0,8.881773032850738e-06,5.701604051548981,3.002116156203951,5.906099738613756,5.906099738613756,0.5265388703006048,3.0525151985681775,6.005250389503332,6.005250389503332,0.5353783200253772,3.052521991570297,6.005254901329853,6.005254901329853,0.5353795114448546,4.095493465684866,9.96300448597062,0.0824515391596474,0.1622073313705427,0.1622073313705427,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.2757075276793059,1.498377077680681,0.983489339418239,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
0.0,0,est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963949804736,0.0025220133429816,0.9999999999999788,2.6829803311922973e-08,0.9999999999999788,2.6829803311922973e-08,0.6653784171737892,7.40610603305211e-05,0.0001113066766504,0.6653043561134587,0.9998886933233496,1.3040388511644,2.5732408719832085,0.0081512955791147,13.361957980279035,1.0546269450309256,1.0546269450309256,50.12532806522788,0.0624773257490121,0.0624773257490121,0.3499999889151042,0.0076965511220026,0.789344089075923,1.0,6.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0005440890610101,-0.0115925039857368,0.0098122526103619,0.8499999999999999,0.8370495944351675,0.984764228747256,-0.0129504055648324,0.0129504055648324,0.0154714913559825,1.0154714913559826,True,0.0081513047885098,1.3934985414990517e-08,0.7070326419476913,True,True,0.8499999999999992,6.33393406424301e-16,0.8370495944351669,5.387566822159345e-16,1.125343669229847,0.0054919742857977,11.38133889908992,0.073558110816933,parallel_orthogonal,1.0,0.0098324856020327,0.072897996500878,1.5217865792526954,0.5585540124932696,-1.1102230246251563e-16,41.28047626993599,0.0205908477034467,7.47036619498702,3.0,4.0,8.881773032850738e-06,5.701604051548981,4.21169328014256e-15,4.605979777980347e-15,6.843834025332798e-15,7.386856824963758e-16,8.446140515069937,10.666134267875158,10.666134267875158,1.4813621638239391,7.068583593388608,8.893417042154809,8.893417042154809,1.239753502607438,13.853591334230028,19.233995524907336,2.9005681510689754,3.740813891114576,3.740813891114576,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,11.381338899089911,7.599821766410851e-15,6.6774408826527e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0000001266040277,0.9999997657208676,0.9999509727536304,0.9999997413580892
0.0,0,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963949804736,0.0025220133429816,0.9999999999999788,2.6829803311922973e-08,0.9999999999999788,2.6829803311922973e-08,0.6653784171737892,7.406103421155238e-05,0.000111306637396,0.6653043561395776,0.999888693362604,1.3040388524118969,2.5732408781103913,0.0081512941736251,13.361958323780687,1.054626971637297,1.054626971637297,50.125327329473166,0.0624773256224307,0.0624773256224307,0.3499999889151042,0.0076965496123016,0.789344089075923,1.0,6.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0005440890610101,-0.0115925023150815,0.009812251462284,0.8500000000000001,0.8370495961916089,0.9847642308136574,-0.0129504038083911,0.0129504038083911,0.0154714892251458,1.015471489225146,True,0.0081513033830202,1.3934985473798798e-08,0.7070326413329369,True,True,0.8499999999999999,2.4434896238643076e-16,0.8370495961916086,3.2441529231960453e-16,1.1253436999002644,0.0054919727169559,11.38133890546064,0.0735580903925107,parallel_orthogonal,1.0,0.009832482793277,0.0728979762703512,1.5217865792526954,0.5585540124932696,1.1102230246251563e-16,41.28047935890616,0.0205908461626576,7.470366203914939,3.0,4.0,8.881773032850738e-06,5.701604051548981,4.1168355220752075e-15,5.491881848480131e-15,6.3543879375227155e-15,7.22048652423833e-16,8.446140506732903,10.666134252235556,10.666134252235556,1.481362162361713,7.06858338654795,8.893416755647353,8.893416755647353,1.2397534663298122,13.853590351388068,19.233994336160457,2.900567853527989,3.74081351337208,3.74081351337208,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,11.381338905460636,4.651295394219242e-15,4.086773474417497e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.000000127560669,0.9999997914282956,0.9999506201028844,0.9999997266797908
0.0,0,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963918814812,0.0025220270176138,0.9999999999999566,3.99280607171019e-08,0.9999999999999566,3.99280607171019e-08,0.6653784171737892,7.406471763852471e-05,0.0001113121732338,0.6653043524561507,0.9998886878267662,1.3040386848203405,2.573240100939649,0.0081514989150789,13.361960767206272,1.0546272332818936,1.0546272332818936,50.1253417654983,0.0624773428253344,0.0624773428253344,0.3499999833597526,0.0076967616515395,0.789344089075923,1.0,6.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0005440894014131,-0.0115927293739129,0.0098124212198478,0.8499999999999999,0.8370493571103076,0.9847639495415385,-0.0129506428896922,0.0129506428896922,0.015471779268072,1.015471779268072,True,0.0081515081244739,1.3934985521038789e-08,0.7070327250113924,True,True,0.8499999999999992,6.33393406424301e-16,0.837049357110307,5.387564935539846e-16,1.125343669229847,0.0054919742857977,11.38133889908992,0.073558110816933,parallel_orthogonal,1.0,0.0098324856020327,0.072897996500878,1.5217865792526954,0.5585540124932696,-1.1102230246251563e-16,41.28047626993599,0.0205908477034467,7.47036619498702,3.0,4.0,8.881773032850738e-06,5.701604051548981,4.327913883345309e-15,4.654506101624764e-15,6.3461187351127875e-15,7.59069525736275e-16,8.44614227669642,10.666137183146327,10.666137183146327,1.481362472794269,7.068585077422408,8.89341951345979,8.89341951345979,1.2397537628909978,13.853596774541472,19.23400472815986,2.9005688445168785,3.7408150364517727,3.7408150364517727,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,11.381338899089911,7.599821766410851e-15,6.6774408826527e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999990433494,0.9999999742925896,1.0000003526663612,1.0000000146783328
0.0,0,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963918814812,0.0025220270176138,0.9999999999999566,3.99280607171019e-08,0.9999999999999566,3.99280607171019e-08,0.6653784171737892,7.406469151839946e-05,0.0001113121339778,0.6653043524822708,0.9998886878660224,1.30403868606785,2.573240107066922,0.0081514975095675,13.361961110707693,1.0546272598882402,1.0546272598882402,50.12534102974186,0.0624773426987511,0.0624773426987511,0.3499999833597526,0.0076967601418151,0.789344089075923,1.0,6.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0005440894014131,-0.0115927277032317,0.0098124200717525,0.8500000000000001,0.837049358866775,0.9847639516079704,-0.012950641133225,0.012950641133225,0.0154717771372026,1.0154717771372026,True,0.0081515067189627,1.3934985504190575e-08,0.7070327243966288,True,True,0.8499999999999999,2.4434896238643076e-16,0.8370493588667747,3.2441521252691064e-16,1.1253436999002644,0.0054919727169559,11.38133890546064,0.0735580903925107,parallel_orthogonal,1.0,0.009832482793277,0.0728979762703512,1.5217865792526954,0.5585540124932696,1.1102230246251563e-16,41.28047935890616,0.0205908461626576,7.470366203914939,3.0,4.0,8.881773032850738e-06,5.701604051548981,3.988281456611251e-15,4.488064055521848e-15,5.5682623943691454e-15,6.995016526143614e-16,8.446142268359187,10.666137167506395,10.666137167506395,1.481362471332008,7.068584870581576,8.893419226952041,8.893419226952041,1.2397537266133416,13.853595791698869,19.234003539411898,2.900568546975751,3.740814658709045,3.740814658709045,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,11.381338905460636,4.651295394219242e-15,4.086773474417497e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
0.0,0,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963949804736,0.0025220133429816,0.9999999999999788,2.6829803311922973e-08,0.9999999999999788,2.6829803311922973e-08,0.6653784171737892,3.134187242906864e-05,4.710383087295496e-05,0.6653470753013602,0.9999528961691272,1.314357341962153,2.6513205619438733,0.0050098388811178,0.3200331491528828,0.0251713976169354,0.0251713976169354,6.920973369987618,0.0615568165641407,0.0615568165641407,0.3499999889151042,0.0002575767194492,0.789344089075923,1.0,6.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0005440890610101,0.0005440966201029,0.0025220224583934,0.8500000000000003,0.850000000000001,1.0000000000000009,6.661338147750939e-16,-6.661338147750939e-16,-7.836868409118743e-16,0.9999999999999992,True,0.0050098291580121,1.3934986078733161e-08,0.7024999999999997,True,True,0.0205908477034467,0.8294091522965534,0.8500028393704532,-2.8393704522428065e-06,0.0272608830041402,0.0054919742857977,1.523531591627644,0.073558110816933,parallel_orthogonal,1.0,0.0098324856020327,0.072897996500878,1.5217865792526954,0.5585540124932696,3.3306690738754696e-16,41.28047626993599,0.0205908477034467,1.0,3.0,4.0,8.881773032850738e-06,5.701604051548981,1.0994011406036264,1.3835298411503676,1.3835298411503676,0.192823130239103,1.1178577126162037,1.4067563207324438,1.4067563207324438,0.1960602143729202,1.1178645059363002,1.4067608330183126,1.4067608330183126,0.1960614058481674,1.032561408000301,1.4289855514368908,0.0301947200187711,0.0379979289341971,0.0379979289341971,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.2757075481558529,1.4983770748971537,0.9834893369663462,0.0,1.0,,,41.91928682993698,0.2489168812428867,9.15933995315754e-16,0.0202770625237108,0.8500000000000003,2560.0,True,0.35,0.35,1.0,0.9999999982881748,1.0000000480061797,0.9999957687058688,1.0000000065980263
0.0,0,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0004008277725814,0.9996998238709326,0.9996963949804736,0.0025220133429816,0.9999999999999788,2.6829803311922973e-08,0.9999999999999788,2.6829803311922973e-08,0.6653784171737892,3.134187242905807e-05,4.710383087293908e-05,0.6653470753013602,0.9999528961691272,1.314357341962152,2.6513205619438596,0.0050098388811169,0.3200331339274234,0.0251713964194155,0.0251713964194155,6.920973327309565,0.0615568165641408,0.0615568165641408,0.3499999889151042,0.0002575767194494,0.789344089075923,1.0,6.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0005440890610101,0.0005440966201002,0.0025220224583926,0.8500000000000001,0.8499999999999999,0.9999999999999998,-2.220446049250313e-16,2.220446049250313e-16,2.6122894697062513e-16,1.0000000000000002,True,0.0050098291580116,1.3934985560583978e-08,0.7025000000000001,True,True,0.0205908461626576,0.8294091538373427,0.8500028393706637,-2.8393706638651928e-06,0.0272608817072137,0.0054919727169559,1.523531590659653,0.0735580903925107,parallel_orthogonal,1.0,0.009832482793277,0.0728979762703512,1.5217865792526954,0.5585540124932696,1.1102230246251563e-16,41.28047935890616,0.0205908461626576,1.0,3.0,4.0,8.881773032850738e-06,5.701604051548981,1.09940114264598,1.383529843720546,1.383529843720546,0.1928231305973098,1.1178577119059632,1.4067563198386497,1.4067563198386497,0.1960602142483516,1.1178645052260272,1.406760832124483,1.406760832124483,0.1960614057235931,1.0325613985836335,1.428985527825824,0.0301947307739812,0.0379979424689784,0.0379979424689784,0.9375,1e-05,6.348817825317383,0.2751862108707428,5.944554805755615,6.706676959991455,9.310680389404297,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.2757075276793059,1.498377077680681,0.983489339418239,0.0,1.0,,,41.919289878756736,0.2489168816853163,4.984727908219357e-16,0.0202770610489456,0.8500000000000001,2560.0,True,0.35,0.35,1.0,0.999999998288174,1.0000000004315448,0.9999957687055314,1.000000000431545
