observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,omitted_response_gain,normalized_omitted_response,true_to_observer_response_ratio,true_response_direction_compatible,predicted_final_true_error_mae_unsaturated_affine,affine_true_error_prediction_residual_mae,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.7320887028029579,0.30823503618389486,0.7321456835014716,0.3081812010581306,0.7321456835014716,0.3081812010581306,0.7984103457252162,16.500880634368478,20.667167857626286,-15.702470288643262,-19.667167857626286,68.48953217435867,22.10173804023367,3.3941362454518793,1.6740874125234886,0.23036585770701845,0.23036585770701845,38.52544846680761,0.3350492581535273,0.2817256001285656,0.7136892177150373,3.33361999872688,0.9382580522983036,0.0,,0.42133333333333334,0.6533333333333333,0.42133333333333334,0.6533333333333333,0.42133333333333334,1.0,-0.003396113721187296,-4.081782884753607,2.1035929075724913,0.8500000000000001,-0.11509671047480949,-0.13540789467624645,-0.9650967104748096,0.9650967104748096,-8.385093774561302,-7.385093774561302,False,3.39413623588418,2.1923105761286383e-08,1.0402838486661834,False,False,0.2940855206040805,0.5559144793959196,-0.1150969075803149,1.9710550540341654e-07,-0.045837211912575844,-0.02190440933346705,1.503922791488486,0.2444929735535825,parallel_orthogonal,-1.0,0.03825306303585164,0.2414819191688023,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.8903157090291853,0.2940855206040805,1.0,3.0,4.0,8.19324503754257e-06,5.48504937543728,2.7046982677415463,5.954959165223168,5.954959165223168,0.4931037229771376,3.432934331062725,7.5583232341259885,7.5583232341259885,0.6258711811120286,3.4329300943015904,7.558315950709053,7.558315950709053,0.6258704086921568,14.837319209837824,37.86560179607484,0.7128440410718822,1.5769085017616011,1.5769085017616011,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.9261825196745936,1.1848922748536015,0.7878677559510029,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,10.493044334935007,3.268351022073021,17.763720410565842,2.465445420496663
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.7320887028029579,0.30823503618389486,0.7321456835014716,0.3081812010581306,0.7321456835014716,0.3081812010581306,0.7984103457252162,12.585493744329426,15.763189707790804,-11.78708339860421,-14.763189707790804,54.636346498193966,19.926816595011598,2.9411802544632675,0.7840136814698245,0.10399093085177355,0.10399093085177355,32.70353295332486,0.29952329807598915,0.2518536568861134,0.5805030676457574,2.9167083650619405,0.9022136949746309,0.0,,0.42133333333333334,0.42133333333333334,0.42133333333333334,0.42133333333333334,0.42133333333333334,1.0,-0.003396113721187296,-3.4848961625713635,1.8545532867042558,0.8500000000000001,-0.07156693162526354,-0.08419639014736886,-0.9215669316252636,0.9215669316252636,-12.87699375531066,-11.87699375531066,False,2.9411802448955457,2.192312423288101e-08,1.0250484260688422,False,False,0.3517919765705201,0.4982080234294799,-0.07156710827070568,1.7664544213306932e-07,-0.023145874688161115,0.10786494141458611,1.5086243635756496,0.3285742105454338,parallel_orthogonal,1.0,0.188371406892327,0.26921594473760363,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.4162006430229352,0.3517919765705201,1.0,3.0,4.0,8.19324503754257e-06,5.48504937543728,2.248079476417208,4.770934648856962,4.770934648856962,0.409855832198044,3.1938254580388503,6.77802217403953,6.77802217403953,0.5822783423502421,3.1938201704309805,6.778013769724683,6.778013769724683,0.5822773783465462,10.89232750136038,28.73250774596455,0.7016599326524184,1.4890804608837551,1.4890804608837551,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,1.0715999050892286,1.0618950578031665,0.7038830098741926,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,8.3706456724646,1.5306440380485093,13.54868246471317,2.0928705248766635
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.9998871022358884,0.005180397748544504,0.9999999999999087,1.6471870047807257e-07,0.9999999999999087,1.6471870047807257e-07,0.7984103457252162,1.3963539119582578,1.7489176078873507,-0.5979435662330416,-0.7489176078873507,8.884735727749934,10.328989430255183,1.1610481211094357,1.0933792661775021,0.10994405350120534,0.10994405350120534,18.386596041413224,0.15990509153843374,0.10888409512131231,0.38499984870324633,1.115211342134418,0.9235785845483221,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.00048640192856562995,-0.9069471998534885,0.8288423826334738,0.8500000000000001,0.2944039607144157,0.34635760084048905,-0.5555960392855843,0.5555960392855843,1.8871894180273476,2.887189418027348,True,1.1610481115417248,2.192311520328912e-08,0.8969586137499546,True,True,0.2940855206040805,0.5559144793959196,0.29440339717174824,5.635426674893695e-07,-0.045837211912575844,-0.02190440933346705,1.503922791488486,0.2444929735535825,parallel_orthogonal,-1.0,0.03825306303585164,0.2414819191688023,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.8903157090291853,0.2940855206040805,1.0,3.0,4.0,8.19324503754257e-06,5.48504937543728,1.7664913941125044,2.842054615104722,2.842054615104722,0.3220556959838991,2.242116625245369,3.607273674595548,3.607273674595548,0.40876872235386624,2.242112388527487,3.607266391313375,3.607266391313375,0.40876794994188015,6.9186008192907344,11.730288518507543,0.43572524498705295,0.7034977698298444,0.7034977698298444,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.9261825196745936,1.1848922748536015,0.7878677559510029,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.3611996305964558,2.134624043757661,1.503219193923687,1.17665467406253
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.9998871022358884,0.005180397748544504,0.9999999999999087,1.6471870047807257e-07,0.9999999999999087,1.6471870047807257e-07,0.7984103457252162,0.9289090490612413,1.1634481617563333,-0.1304987033360251,-0.16344816175633325,6.5271364523194775,8.925843635291757,0.9469874479087739,0.5122116324768761,0.04968818166995872,0.04968818166995872,15.626161563554982,0.14311601913053867,0.09745192032642493,0.38499984870324633,0.93530089121668,0.8894283622653983,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.00048640192856562995,-0.7273370186113911,0.6891871203272335,0.8500000000000001,0.35209744717947417,0.41423229079938134,-0.4979025528205259,0.4979025528205259,1.4141044100405837,2.4141044100405837,True,0.9469874383410637,2.192311457342259e-08,0.876765893487184,True,True,0.3517919765705201,0.4982080234294799,0.35209694213447296,5.050450011794688e-07,-0.023145874688161115,0.10786494141458611,1.5086243635756496,0.3285742105454338,parallel_orthogonal,1.0,0.188371406892327,0.26921594473760363,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.4162006430229352,0.3517919765705201,1.0,3.0,4.0,8.19324503754257e-06,5.48504937543728,1.468714750480715,2.2796129011077366,2.2796129011077366,0.26776691510887735,2.0865892909437087,3.2386246991743404,3.2386246991743404,0.3804139485576392,2.086584003385429,3.2386162950074326,3.2386162950074326,0.38041298456298434,4.80028229855369,7.909105700026625,0.42240691589235857,0.6556231279459362,0.6556231279459362,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,1.0715999050892286,1.0618950578031665,0.7038830098741926,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.7320887028029579,0.30823503618389486,0.7321456835014716,0.3081812010581306,0.7321456835014716,0.3081812010581306,0.7984103457252162,42.05721810154355,52.67619379774184,-41.25880775581833,-51.67619379774184,168.38217967263543,34.65369996331196,5.796721068874589,6.843371453959565,1.040307783152588,1.040307783152588,98.05954031671382,0.5234872835200145,0.42722065899130396,1.0,5.462443410688191,1.2120194637597026,0.0,,1.0,1.0,1.0,1.0,0.42133333333333334,1.0,-0.003396113721187296,-7.582288917524142,3.7092577390861208,0.8499999999999999,-0.33266640004006454,-0.3913722353412525,-1.1826664000400644,1.1826664000400644,-3.555112268319345,-2.555112268319345,False,,,1.1164332400140227,False,False,0.8500000000000001,-1.203533578363027e-16,-0.3326664000400646,9.446433915045924e-17,-0.1324843112593411,-0.02190440933346705,2.6769598860437105,0.2444929735535825,parallel_orthogonal,-1.0,0.03825306303585164,0.2414819191688023,1.4844090559792045,0.5726184413765176,-1.1102230246251565e-16,2.8903157090291853,0.2940855206040805,1.7799849175729479,3.0,4.0,8.19324503754257e-06,5.48504937543728,4.5111687681609764e-15,8.517898161005685e-15,1.0172584992625579e-14,8.224481603324374e-16,8.642264267656225,21.020316882556045,21.020316882556045,1.5756037322758365,8.309596380416226,19.53638559101462,19.53638559101462,1.514953797431179,39.73697641340287,123.08561267682322,5.094867999203474,12.84466525053572,12.84466525053572,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.16853333333333334,0.42133333333333334,0.11342728579564275,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,2.676959886043711,6.876882339474944e-16,2.56891497527754e-16,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,106.7392235435884,9.370759313813835,555341.6907405116,7.887908350164942
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.7320887028029579,0.30823503618389486,0.7321456835014716,0.3081812010581306,0.7321456835014716,0.3081812010581306,0.7984103457252162,23.636657518884807,29.6046483433466,-22.83824717315959,-28.6046483433466,92.65769597043902,25.37509329507919,4.097296608972178,2.26418350080566,0.3273300195986442,0.3273300195986442,70.85839996104363,0.39019909058649194,0.3280982431387088,0.9346729948914964,3.9808257796766915,0.9942126348687909,0.0,,0.6533333333333333,0.8726666666666667,0.6533333333333333,0.8726666666666667,0.42133333333333334,1.0,-0.003396113721187296,-5.03767238511558,2.4863306609500406,0.8500000000000001,-0.17292049302297108,-0.20343587414467185,-1.0229204930229712,1.0229204930229712,-5.915553877625624,-4.915553877625624,False,4.097296599404463,2.1923118798857407e-08,1.0605221725580398,False,False,0.8500000000000002,-1.5481943294817172e-16,-0.17292049302297113,3.121160458306159e-17,-0.05592530027114248,0.10786494141458611,2.5892003797399106,0.3285742105454338,parallel_orthogonal,1.0,0.188371406892327,0.26921594473760363,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.4162006430229352,0.3517919765705201,1.716265786403678,3.0,4.0,8.19324503754257e-06,5.48504937543728,3.4057878722371145e-15,7.0750186159279605e-15,7.276329901163918e-15,6.209220080112036e-16,6.551624166146717,15.154554502810692,15.154554502810692,1.1944512651947472,5.875657673985257,12.761267330577777,12.761267330577777,1.0712132693457908,21.91431234724445,70.93913578167322,3.2373750667983066,7.812045257911035,7.812045257911035,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,2.589200379739911,8.934980554608778e-16,3.450864840173672e-16,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,58.73668188908618,3.100389737880158,312108.6449013174,5.699848917574183
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.9998871022358884,0.005180397748544504,0.9999999999999087,1.6471870047807257e-07,0.9999999999999087,1.6471870047807257e-07,0.7984103457252162,7.764199639890346e-05,9.724572936035703e-05,0.7983327037288173,0.9999027542706396,1.5777033942343779,2.95209439055037,0.007776208278678599,1.729746966546407,0.13601560046638275,0.13601560046638275,12.820847323872222,0.06844362635518862,0.04660528473988399,0.38499984870324633,0.14105635765408397,0.7380307720700899,1.0,6.780666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00048640192856562995,0.001128668619160095,0.005186572521592379,0.8499999999999999,0.8509187636370623,1.001080898396544,0.0009187636370624475,-0.0009187636370624475,-0.001079731316695142,0.9989202686833049,True,0.007776201167215412,2.1923114717408687e-08,0.7021784327270282,True,True,0.8500000000000001,-1.203533578363027e-16,0.8509187636370625,-1.3237560714566825e-16,-0.1324843112593411,-0.02190440933346705,2.6769598860437105,0.2444929735535825,parallel_orthogonal,-1.0,0.03825306303585164,0.2414819191688023,1.4844090559792045,0.5726184413765176,-1.1102230246251565e-16,2.8903157090291853,0.2940855206040805,1.7799849175729479,3.0,4.0,8.19324503754257e-06,5.48504937543728,1.907095065415869e-15,2.152222162420975e-15,2.7506128718149546e-15,3.476896805990614e-16,2.1844394245794345,2.748312633123061,2.748312633123061,0.398253374775735,2.18443823339832,2.7483085985778963,2.7483085985778963,0.39825315760702185,2.0040069086352506,2.656985595373254,1.0589077301375296,1.3322450933594592,1.3322450933594592,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,2.676959886043711,6.876882339474944e-16,2.56891497527754e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.000122670998001,2.3685755780401836,1.0252184880257995,1.0313088184538883
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0004669590906674528,0.999887292995899,0.9998871022358884,0.005180397748544504,0.9999999999999087,1.6471870047807257e-07,0.9999999999999087,1.6471870047807257e-07,0.7984103457252162,7.573214617736157e-05,9.485366338605264e-05,0.7983346135790388,0.9999051463366139,1.5775098795231006,2.9505631439961673,0.007654224215080049,0.7302899610143077,0.057427841392321224,0.057427841392321224,12.431627747635192,0.06845779532566242,0.04661493280996104,0.38499984870324633,0.14108569280905528,0.7380307720700899,1.0,6.780666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00048640192856562995,0.0010016087920705163,0.00513709144102385,0.8500000000000001,0.8507368579917229,1.0008668917549681,0.0007368579917228502,-0.0007368579917228502,-0.0008661409045592559,0.9991338590954407,True,0.00765421710361687,2.1923114731762656e-08,0.702242099702897,True,True,0.8500000000000002,-1.5481943294817172e-16,0.850736857991723,-1.490960400085237e-16,-0.05592530027114248,0.10786494141458611,2.5892003797399106,0.3285742105454338,parallel_orthogonal,1.0,0.188371406892327,0.26921594473760363,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.4162006430229352,0.3517919765705201,1.716265786403678,3.0,4.0,8.19324503754257e-06,5.48504937543728,1.894432284469563e-15,2.163278542408375e-15,2.4603981121003574e-15,3.4538108133594236e-16,2.1131614797003833,2.6587642448004334,2.6587642448004334,0.3852584243203676,2.113158637079477,2.6587584487172364,2.6587584487172364,0.3852579060714492,3.838234865937058,4.383359600857915,0.8793827514249402,1.106432555248953,1.106432555248953,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,2.589200379739911,8.934980554608778e-16,3.450864840173672e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0004669590906674528,0.999887292995899,0.7320887028029579,0.30823503618389486,0.7321456835014716,0.3081812010581306,0.7321456835014716,0.3081812010581306,0.7984103457252162,0.1180823536916752,0.14789682313600036,0.680327992033541,0.8521031768639996,3.2508082407985386,6.064433827996802,0.30686834818344616,0.4881801750672216,0.03839657650417967,0.03839657650417967,6.421287182647219,0.05584484003580977,0.0469570389735442,0.4105661643219898,0.21028516482042764,0.7380307720700899,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.003396113721187296,-0.0033961356443022754,0.30823503372116495,0.8500000000000001,0.8500000000000003,1.0000000000000002,2.220446049250313e-16,-2.220446049250313e-16,-2.61228946970625e-16,0.9999999999999998,True,0.306868350810358,2.1923114755684203e-08,0.7024999999999999,True,True,0.2940855206040805,0.5559144793959196,0.8500014556426412,-1.4556426409101375e-06,-0.045837211912575844,-0.02190440933346705,1.503922791488486,0.2444929735535825,parallel_orthogonal,-1.0,0.03825306303585164,0.2414819191688023,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.8903157090291853,0.2940855206040805,1.0,3.0,4.0,8.19324503754257e-06,5.48504937543728,0.7887163262638496,0.9925517932329913,0.9925517932329913,0.14379384254876856,1.001077046631795,1.2597949157532449,1.2597949157532449,0.18251012490694069,1.0010728102750757,1.2597876329125988,1.2597876329125988,0.1825093525607995,2.9644044080052394,3.8019652795293712,0.20771574346673935,0.26139733953216654,0.26139733953216654,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.9261825196745936,1.1848922748536015,0.7878677559510029,0.0,1.0,,,-7.385093774561302,0.2895290131424429,3.0816278348555494e-16,-0.11509671047480949,0.8500000000000001,2560.0,True,0.35,0.35,1.0,2.061739062556484,1.6141371100642092,1719.2818609931337,0.8583626382480359
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0004669590906674528,0.999887292995899,0.7320887028029579,0.30823503618389486,0.7321456835014716,0.3081812010581306,0.7321456835014716,0.3081812010581306,0.7984103457252162,0.11808235369167498,0.14789682313600008,0.6803279920335412,0.852103176864,3.2508082407985386,6.064433827996805,0.30686834818344605,0.24651056828895798,0.019388665041738803,0.019388665041738803,6.097434083144083,0.05584484003580976,0.04695703897354419,0.4105661643219898,0.21028516482042756,0.7380307720700899,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.003396113721187296,-0.0033961356443014015,0.30823503372116495,0.8500000000000001,0.8500000000000001,1.0,0.0,0.0,0.0,1.0,True,0.30686835081035807,2.192311430445256e-08,0.7025,True,True,0.3517919765705201,0.4982080234294799,0.850002098016813,-2.0980168130846355e-06,-0.023145874688161115,0.10786494141458611,1.5086243635756496,0.3285742105454338,parallel_orthogonal,1.0,0.188371406892327,0.26921594473760363,1.4844090559792045,0.5726184413765176,1.1102230246251565e-16,2.4162006430229352,0.3517919765705201,1.0,3.0,4.0,8.19324503754257e-06,5.48504937543728,0.706843977839026,0.8895203945675217,0.8895203945675217,0.1288673865005408,1.0042066194570636,1.2637332938701118,1.2637332938701118,0.18308068910993275,1.004201332237892,1.2637248901118487,1.2637248901118487,0.18307972517710194,1.9444948518232614,2.4609606212936055,0.22061738189260724,0.2776332711704763,0.2776332711704763,0.9375,1e-05,6.131650924682617,0.11825592815876007,5.890015125274658,6.225111961364746,8.95703411102295,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,1.0715999050892286,1.0618950578031665,0.7038830098741926,0.0,1.0,,,-11.87699375531066,0.27647007948757907,7.429170126305173e-16,-0.07156693162526354,0.8500000000000001,2560.0,True,0.35,0.35,1.0,2.061739062556484,0.8150717227372745,1719.2818609931303,0.8150717227372747
