index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,22.683205292649625,15.442934860452795,30.024695693950946
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,5.7500231017127374,3.0060732317848324,7.598421380251214
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,1.3478753077063816,0.6947707289013447,1.942198148951956
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,15.314723175521324,8.244325733765251,21.180089362462727
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,7.497171871389479,5.409878203073095,9.296174871604947
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,61.75318516138614,20.85343142415679,76.385107117124
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,4.1655289018046855e-16,-2.1175067732943784e-16,8.199664975345095e-16
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,1.2008357638055438,0.7300874554988794,1.3849805688035826
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,0.4730119658537374,0.36884602385528176,0.5674555474225063
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,0.8838101112664867,0.6891788557512679,1.0602753983212105
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,7.171599076770112e-05,-8.706104883660082e-05,0.0001339401048987554
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,1.0683792284442604e-06,-5.31587119111359e-08,1.4910660079703263e-06
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.0010465503553903647,0.0006730968441255314,0.0013034140462711008
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.00011323252447070568,6.0099365124077764e-05,0.00015798151177293107
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,1.232074282509813e-16,-7.819812372040836e-17,1.8926393779184296e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,5.883382656325913e-05,-7.142249019831404e-05,0.00010988077857008657
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,101.74680012117109,50.05657679257015,136.19476317727364
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,11.077406366961183,3.6710277738297927,16.872221597286753
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,7.279281920562718,3.576333283852695,9.744935203668593
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,58.217746451267146,12.823881093681306,95.0735512366022
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,39.91194438209938,14.725591390682869,60.11569546502486
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,229.8191573378322,33.92033316507434,412.70437940779493
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,1.4866369306660952e-15,-2.046917036292156e-16,2.9422388872170128e-15
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,4.973885551481809,1.9139520177135778,7.512808415200226
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,79.5366067943752,28.713594950913894,121.31928386424335
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,6.211193376514934,1.460160729013989,10.334075615356749
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,5.931478328847104,2.1353807056615235,9.050298414872145
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,42.90302434412506,4.5795562970178745,82.00744014671031
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,32.41581906106529,9.316690747699745,53.28498824694445
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,168.0660854089705,13.066991562784422,336.31943027218273
