observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,omitted_response_gain,normalized_omitted_response,true_to_observer_response_ratio,true_response_direction_compatible,predicted_final_true_error_mae_unsaturated_affine,affine_true_error_prediction_residual_mae,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.000392332450912463,0.9999499402502,0.8928417391526584,0.10331551573047636,0.8910720437629289,0.104298722093002,0.8910720437629289,0.104298722093002,0.6470970991119749,6.261172652123503,9.675785381692862,-5.614075553011528,-8.67578538169286,29.393360832026257,16.44840006472549,2.281191071985567,0.8750917899983522,0.1066749220215529,0.1066749220215529,26.671808972657235,0.2358463871038045,0.2358463871038045,0.37167019572876775,2.281191071985567,0.7383696909298499,0.0,,0.42333333333333334,1.0,0.42333333333333334,1.0,0.0,1.0,-0.0006108258024553739,-2.898089991023303,1.4925947122868035,0.8500000000000001,0.030969949174863357,0.03643523432336865,-0.8190300508251367,0.8190300508251367,26.445960443806584,27.445960443806587,True,2.281191083013014,1.1027446779277028e-08,0.9891605177887979,True,True,0.033145188247545206,0.8168548117524549,0.030969932297126856,1.6877736500053864e-08,0.030153785925808675,0.0036967180622982793,1.5241438793066735,0.14491950734745787,parallel_orthogonal,1.0,0.006598654469482027,0.14476920034669766,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,25.644747999370693,0.033145188247545206,1.0,3.0,4.0,8.647405504132883e-06,5.575340983681372,2.691945651993725,5.250431477835799,5.250431477835799,0.4828306752668329,2.7645073301059697,5.39195741041284,5.39195741041284,0.49584542688913325,2.7645124764501756,5.391959981713674,5.391959981713674,0.49584634994374477,3.704362123599053,8.882949736192476,0.31020656536994135,0.6050346954558917,0.6050346954558917,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.34691021505003655,1.4841387628931242,0.9737524016225112,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0399098185309699,1.5756025451447493,1.0441447518684235,1.014169309850509
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.000392332450912463,0.9999499402502,0.8928417391526584,0.10331551573047636,0.8910720437629289,0.104298722093002,0.8910720437629289,0.104298722093002,0.6470970991119749,6.996011646251052,10.811378471409975,-6.348914547139077,-9.811378471409974,32.27329861263783,17.13943696535518,2.411564667465919,0.5612315694966169,0.06939193738067527,0.06939193738067527,27.15690603085291,0.2460717671414792,0.2460717671414792,0.37167019572876775,2.411564667465919,0.7383696909298499,0.0,,0.42333333333333334,1.0,0.42333333333333334,1.0,0.0,1.0,-0.0006108258024553739,-3.0885066254759126,1.5679322105886573,0.8500000000000001,0.013415928999951946,0.015783445882296406,-0.8365840710000482,0.8365840710000482,62.35752075037403,63.35752075037402,True,2.41156467849339,1.1027470997460042e-08,0.9953044248500168,True,True,0.0401524886426322,0.8098475113573679,0.01341591226712148,1.6732830464966097e-08,0.0187999184646481,0.01095667745365874,1.5207459904452065,0.10485431750059787,parallel_orthogonal,1.0,0.019557706980041955,0.10301419317841112,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,21.16929806182689,0.0401524886426322,1.0,3.0,4.0,8.647405504132883e-06,5.575340983681372,2.745358297529212,5.431076694150584,5.431076694150584,0.49241083290953525,2.8374147626895883,5.613189798632564,5.613189798632564,0.5089221934576738,2.837419808353591,5.613192262538347,5.613192262538347,0.5089230984541605,3.646858785746819,9.040040036742143,0.4841492879408694,0.9577818111976127,0.9577818111976127,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3842253284000475,1.4714072395061293,0.9675562182974206,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.1417993435815768,1.0104972980218645,1.1666902112922786,1.032614648493462
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.000392332450912463,0.9999499402502,0.9999500043967269,0.00229658908835528,0.9999999999999775,3.352213370988455e-08,0.9999999999999775,3.352213370988455e-08,0.6470970991119749,6.27726345200591,9.7006515106007,-5.6301663528939345,-8.700651510600698,29.379922197550375,16.735533457935336,2.3403683326666136,0.9011251536823573,0.10966248570520798,0.10966248570520798,27.418786109870407,0.24245155810069757,0.23422557217726353,0.34999999722661884,2.312966345538761,0.7782910164270719,0.0,,0.8726666666666667,1.0,0.8726666666666667,1.0,0.0,1.0,0.0007170187029438108,-2.8694429994675144,1.5256943774527896,0.8500000000000001,0.033078089348342346,0.03891539923334393,-0.8169219106516578,0.8169219106516578,24.69676836677982,25.696768366779818,True,2.340368336484681,1.1027466319609344e-08,0.9884226687280802,True,True,0.033145188247545206,0.8168548117524549,0.03307797243997328,1.1690836905758201e-07,0.030153785925808675,0.0036967180622982793,1.5241438793066735,0.14491950734745787,parallel_orthogonal,1.0,0.006598654469482027,0.14476920034669766,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,25.644747999370693,0.033145188247545206,1.0,3.0,4.0,8.647405504132883e-06,5.575340983681372,2.7720291369228436,5.397476332516195,5.397476332516195,0.49719454738936625,2.8467494737922703,5.542965874613168,5.542965874613168,0.5105964786951156,2.8467550754049866,5.54296893153872,5.54296893153872,0.5105974834072458,3.9593376082619405,9.313769493473837,0.3105430591653932,0.6046651991341785,0.6046651991341785,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.34691021505003655,1.4841387628931242,0.9737524016225112,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.039434372119143,1.6224756098312259,1.0468281348677537,1.0425723809919605
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.000392332450912463,0.9999499402502,0.9999500043967269,0.00229658908835528,0.9999999999999775,3.352213370988455e-08,0.9999999999999775,3.352213370988455e-08,0.6470970991119749,5.996460395859459,9.2667088201887,-5.349363296747484,-8.266708820188699,28.26529792126478,16.449686243687747,2.287432218311028,0.5554013559415508,0.06720022564265855,0.06720022564265855,26.299167913677774,0.23829970599437714,0.2302145856411639,0.34999999722661884,2.260928249193333,0.7773929984169144,0.0,,0.648,1.0,0.648,1.0,0.0,1.0,0.0007170187029438108,-2.7954028686011205,1.494946515363367,0.8500000000000001,0.04028591215043049,0.047395190765212335,-0.8097140878495696,0.8097140878495696,20.099187150734952,21.099187150734952,True,2.2874322221290786,1.1027449991670342e-08,0.9858999307473494,True,True,0.0401524886426322,0.8098475113573679,0.040285796244900564,1.1590552992119668e-07,0.0187999184646481,0.01095667745365874,1.5207459904452065,0.10485431750059787,parallel_orthogonal,1.0,0.019557706980041955,0.10301419317841112,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,21.16929806182689,0.0401524886426322,1.0,3.0,4.0,8.647405504132883e-06,5.575340983681372,2.7168388306465454,5.25953868858463,5.25953868858463,0.48729554633493094,2.8079389902813956,5.435899836228309,5.435899836228309,0.5036353827505858,2.807944517761089,5.435902814077721,5.435902814077721,0.5036363741661262,3.6315742148669705,8.596577694942496,0.46348275120734267,0.8972582927746384,0.8972582927746384,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3842253284000475,1.4714072395061293,0.9675562182974206,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.000392332450912463,0.9999499402502,0.8928417391526584,0.10331551573047636,0.8910720437629289,0.104298722093002,0.8910720437629289,0.104298722093002,0.6470970991119749,0.015324141338845108,0.023681363059538905,0.6317729577731298,0.9763186369404612,1.4327191023967978,3.4183864767101575,0.11576846955306881,8.786408914870313,0.7019714196757012,0.7019714196757012,37.048782220987974,0.06051855898832036,0.06051855898832036,0.37167019572876775,0.08076486653310623,0.7383696909298499,0.4493333333333333,10.0,0.0,0.12733333333333333,0.0,0.12733333333333333,0.0,0.12733333333333333,-0.0006108258024553739,-0.05125022495809827,0.11424176097923124,0.8500000000000001,0.7942161093173897,0.934371893314576,-0.05578389068261036,0.05578389068261036,0.07023767212497782,1.0702376721249778,True,0.11576846914841257,1.1027460644852383e-08,0.7220243617389136,True,True,0.8499999999999991,8.205030126486155e-16,0.7942161093173891,7.797781018815731e-16,0.7732850125211743,0.0036967180622982793,8.896425043365682,0.14491950734745787,parallel_orthogonal,1.0,0.006598654469482027,0.14476920034669766,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,25.644747999370693,0.033145188247545206,5.836998175928526,3.0,4.0,8.647405504132883e-06,5.575340983681372,5.394837902561408e-15,6.606042496169182e-15,7.61883059837376e-15,9.676247458858063e-16,6.317821618630178,8.075982356581449,8.075982356581449,1.1331722377379239,3.24624803815781,3.5360743478056067,4.554255099954374,0.5822510314004736,3.2337764395800854,7.909132370494137,0.354693514892871,0.4916794937852539,0.4916794937852539,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.896425043365673,8.202160036195849e-15,9.219613492177326e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.1177452190963038,1.9811690917490539,259.10942690085176,1.1599338623823467
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.000392332450912463,0.9999499402502,0.8928417391526584,0.10331551573047636,0.8910720437629289,0.104298722093002,0.8910720437629289,0.104298722093002,0.6470970991119749,1.2036350082068794,1.8600531664546995,-0.5565379090949045,-0.8600531664546995,7.663652677076003,9.014824258826103,0.996238585398823,7.964738396430905,0.8063024514291598,0.8063024514291598,73.88599876988765,0.13506579992053053,0.13506579992053053,0.37167019572876775,0.996238585398823,0.7383696909298499,0.0,,0.0,0.12733333333333333,0.0,0.12733333333333333,0.0,0.7753333333333333,-0.0006108258024553739,-1.1473084234786648,0.7151596717783872,0.8500000000000001,0.2840054455540143,0.334124053592958,-0.5659945544459858,0.5659945544459858,1.9929003591529397,2.99290035915294,True,0.996238596426283,1.1027460232071463e-08,0.900598094056095,True,True,0.8499999999999992,9.028338060873957e-16,0.2840054455540139,3.983944789226092e-16,0.39798007188771145,0.01095667745365874,8.133780499803926,0.10485431750059787,parallel_orthogonal,1.0,0.019557706980041955,0.10301419317841112,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,21.16929806182689,0.0401524886426322,5.3485464047961875,3.0,4.0,8.647405504132883e-06,5.575340983681372,7.96400161579611e-15,1.1872805217766402e-14,1.4580339427261696e-14,1.4284331019584595e-15,10.173787337461158,16.478933543760444,16.478933543760444,1.824782980491976,6.032247164641184,9.994602197183813,9.994602197183813,1.081951253259154,13.394398557738294,29.106303072334665,2.290313478480003,3.8330682407040526,3.8330682407040526,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.133780499803919,6.926197991161089e-15,8.51534903275058e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,5.978848977644118,1.795897924596961,20351.75546075919,2.3132439662371085
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.000392332450912463,0.9999499402502,0.9999500043967269,0.00229658908835528,0.9999999999999775,3.352213370988455e-08,0.9999999999999775,3.352213370988455e-08,0.6470970991119749,1.565052448197798e-05,2.418574353594774e-05,0.647081448587493,0.9999758142564641,1.2778303235057316,2.506194641254211,0.0036181092454479298,8.651467666081146,0.6807723686528845,0.6807723686528845,35.929934640271945,0.05869094039323077,0.056699652511684955,0.34999999722661884,0.012863495960114652,0.7385448164100344,1.0,5.6593333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0007170187029438108,-0.0007489957309087141,0.0018501184420142603,0.8500000000000001,0.8482762675532437,0.9979720794744043,-0.0017237324467563875,0.0017237324467563875,0.002032041343945997,1.002032041343946,True,0.0036181039774968457,1.1027460511281421e-08,0.7031033063563648,True,True,0.8499999999999991,8.205030126486155e-16,0.848276267553243,7.516363174362968e-16,0.7732850125211743,0.0036967180622982793,8.896425043365682,0.14491950734745787,parallel_orthogonal,1.0,0.006598654469482027,0.14476920034669766,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,25.644747999370693,0.033145188247545206,5.836998175928526,3.0,4.0,8.647405504132883e-06,5.575340983681372,4.860422807041814e-15,5.911188968032621e-15,7.090731081397638e-15,8.717713986046642e-16,6.22079281572501,7.832093278995311,7.832093278995311,1.1157690325906218,3.4580259854053548,3.7069752514282373,4.813960061066645,0.6202357838788249,4.852343618933525,8.575292706402697,0.34215729869512507,0.4517996963639148,0.4517996963639148,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.896425043365673,8.202160036195849e-15,9.219613492177326e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9969077207984653,1.9507423913879243,0.2646281014743421,1.1249046625566668
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.000392332450912463,0.9999499402502,0.9999500043967269,0.00229658908835528,0.9999999999999775,3.352213370988455e-08,0.9999999999999775,3.352213370988455e-08,0.6470970991119749,5.9141581694396984e-05,9.139521993771604e-05,0.6470379575302805,0.9999086047800623,1.2817939883967029,2.542574772505532,0.006660643874794104,4.434961635260182,0.34855919358162224,0.34855919358162224,31.9404264523279,0.05838804807961453,0.05640703684024682,0.34999999722661884,0.012519338369369507,0.7384793028161492,1.0,5.6593333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0007170187029438108,0.003104763600758367,0.003430602136904843,0.8500000000000001,0.8528220283663266,1.0033200333721488,0.002822028366326501,-0.002822028366326501,-0.003309047224932034,0.9966909527750679,True,0.0066606328473336,1.1027460503268662e-08,0.7015122900717857,True,True,0.8499999999999992,9.028338060873957e-16,0.8528220283663259,7.041494973914243e-16,0.39798007188771145,0.01095667745365874,8.133780499803926,0.10485431750059787,parallel_orthogonal,1.0,0.019557706980041955,0.10301419317841112,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,21.16929806182689,0.0401524886426322,5.3485464047961875,3.0,4.0,8.647405504132883e-06,5.575340983681372,4.2394038490179024e-15,4.7102579942429e-15,5.982518333855555e-15,7.603846762783366e-16,5.665014251711651,7.12373350337374,7.12373350337374,1.016083907386606,4.0320332788132545,4.495071165754013,5.096581343605243,0.7231904363544276,4.605175256102719,7.7159319766821035,1.1519803431602793,1.4588960526692614,1.4588960526692614,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.133780499803919,6.926197991161089e-15,8.51534903275058e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.000392332450912463,0.9999499402502,0.8928417391526584,0.10331551573047636,0.8910720437629289,0.104298722093002,0.8910720437629289,0.104298722093002,0.6470970991119749,0.012901212905732939,0.019937058786753253,0.6341958862062419,0.9800629412132467,1.4585124564503118,3.4177931498816627,0.10231201554543048,0.32601861813169036,0.025642169535370112,0.025642169535370112,6.411282375755587,0.05669198465594764,0.05669198465594764,0.37167019572876775,0.04964222816041115,0.7383696909298499,0.42333333333333334,6.0,0.0,0.12733333333333333,0.0,0.12733333333333333,0.0,0.12733333333333333,-0.0006108258024553739,-0.0006108147749968657,0.1033155161098432,0.8500000000000001,0.8499999999999998,0.9999999999999996,-3.3306690738754696e-16,3.3306690738754696e-16,3.9184342045593774e-16,1.0000000000000004,True,0.10231201514077291,1.1027458851231576e-08,0.7025000000000001,True,True,0.033145188247545206,0.8168548117524549,0.8499995367743112,4.6322568839074485e-07,0.030153785925808675,0.0036967180622982793,1.5241438793066735,0.14491950734745787,parallel_orthogonal,1.0,0.006598654469482027,0.14476920034669766,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,25.644747999370693,0.033145188247545206,1.0,3.0,4.0,8.647405504132883e-06,5.575340983681372,1.0028941095999298,1.2620815795985119,1.2620815795985119,0.17988031808912314,1.0299272257802508,1.2961011212866569,1.2961011212866569,0.18472901097794284,1.029932372521851,1.2961036931620933,1.2961036931620933,0.1847299341038315,1.100651510682743,1.4191856697229823,0.11556790428649748,0.1454352903216894,0.1454352903216894,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.34691021505003655,1.4841387628931242,0.9737524016225112,0.0,1.0,,,27.44596044380657,0.24570901524754102,1.4368714551515892e-15,0.030969949174863357,0.8500000000000001,2560.0,True,0.35,0.35,1.0,1.1400834044314523,1.5523503777543446,458.1091746912568,0.9917646238774699
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.000392332450912463,0.9999499402502,0.8928417391526584,0.10331551573047636,0.8910720437629289,0.104298722093002,0.8910720437629289,0.104298722093002,0.6470970991119749,0.012901212905733237,0.01993705878675371,0.6341958862062417,0.9800629412132463,1.4585124564503116,3.4177931498816627,0.10231201554543236,0.2032621526833589,0.015987070336963553,0.015987070336963553,6.256625527945873,0.05669198465594786,0.05669198465594786,0.37167019572876775,0.049642228160413415,0.7383696909298499,0.42333333333333334,6.0,0.0,0.12733333333333333,0.0,0.12733333333333333,0.0,0.12733333333333333,-0.0006108258024553739,-0.0006108147750016261,0.1033155161098448,0.8500000000000001,0.8499999999999983,0.9999999999999979,-1.7763568394002505e-15,1.7763568394002505e-15,2.0898315757650046e-15,1.000000000000002,True,0.10231201514077323,1.1027457370753797e-08,0.7025000000000006,True,True,0.0401524886426322,0.8098475113573679,0.8499989398493446,1.0601506531537908e-06,0.0187999184646481,0.01095667745365874,1.5207459904452065,0.10485431750059787,parallel_orthogonal,1.0,0.019557706980041955,0.10301419317841112,1.5172529266602102,0.5602230090081468,1.1102230246251565e-16,21.16929806182689,0.0401524886426322,1.0,3.0,4.0,8.647405504132883e-06,5.575340983681372,0.9942908912686758,1.2512549496709813,1.2512549496709813,0.1783372342927356,1.0276311313654718,1.2932116253387083,1.2932116253387083,0.1843171806663082,1.027636177434231,1.2932140898288724,1.2932140898288724,0.18431808573539257,1.0565952598909523,1.3222680460006204,0.17534444990988732,0.220660457566321,0.220660457566321,0.9375,1e-05,6.330473899841309,0.271514892578125,5.944273471832275,6.678555488586426,9.104491233825684,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3842253284000475,1.4714072395061293,0.9675562182974206,0.0,1.0,,,63.35752075037388,0.25097522130001443,3.0891088298456992e-15,0.013415928999951946,0.8500000000000001,2560.0,True,0.35,0.35,1.0,1.140083404431452,0.9678406752025375,458.1091746912674,0.9678406752025375
