target,mask_id,mask_bits,pool_id,mean_effect,realized_target_loss,absolute_mean_error,dispersion_penalty,n_prompts
0.86343068687710911,qmask_03e03e6bad3167c1,00110101,qpool_59fb93108c625f9c,0.78110911161638796,0.66528349370946671,0.082321575260721147,0.58296191844874556,512
0.86343068687710911,qmask_04e99e00df510b89,10100010,qpool_04a0d16a2ce1d6ae,1.168105891556479,0.6262034039145874,0.30467520467936993,0.32152819923521747,512
0.86343068687710911,qmask_05031e6a7405856b,00111110,qpool_ff721276bd560c43,1.1515382962534204,0.97644962207004937,0.2881076093763113,0.68834201269373807,512
0.86343068687710911,qmask_06e53efa12c0c89c,01010011,qpool_4da0243bdf72a6cd,1.2667675270931795,0.6966595657486323,0.40333684021607041,0.29332272553256189,512
0.86343068687710911,qmask_07e4d5ad11974b66,01010100,qpool_c519138426e50658,1.2360670811031014,0.65355077894309943,0.37263639422599226,0.28091438471710717,512
0.86343068687710911,qmask_0cd7ddfc8c2186ca,00110100,qpool_bace2709926cfaee,0.70514048729091883,0.64731038615127545,0.15829019958619028,0.48902018656508517,512
0.86343068687710911,qmask_14432725d56e8049,10011100,qpool_70bc91001fd21361,1.657465138239786,1.0297887798028569,0.79403445136267692,0.23575432844017996,512
0.86343068687710911,qmask_168ecc77c6d9bec7,00100011,qpool_094d56ddcd5f1fe4,0.46551199280656874,0.65573787143512163,0.39791869407054037,0.25781917736458126,512
0.86343068687710911,qmask_17b31d3e8666d651,01011101,qpool_bace2709926cfaee,1.7623814434045926,1.1572431309932654,0.89895075652748346,0.2582923744657819,512
0.86343068687710911,qmask_1d6d1ddc1980f1fe,10111000,qpool_bace2709926cfaee,1.7391383822541684,1.1485206410698083,0.87570769537705928,0.27281294569274905,512
0.86343068687710911,qmask_22c3d94ed895c2d5,10010110,qpool_59fb93108c625f9c,1.3779948428273201,0.70322675406168855,0.51456415595021099,0.18866259811147756,512
0.86343068687710911,qmask_239a2dd293cc8eaf,11000001,qpool_ff721276bd560c43,2.1243782427045517,1.3358418205907583,1.2609475558274426,0.074894264763315732,512
0.86343068687710911,qmask_2678a15f3a1887ca,10110001,qpool_ff721276bd560c43,1.4760047848685645,0.83443162019011652,0.61257409799145535,0.22185752219866117,512
0.86343068687710911,qmask_282cb65c9e54d1f9,01101110,qpool_0b1792f4952557ee,1.6544453725218773,1.0755101561853735,0.79101468564476818,0.28449547054060531,512
0.86343068687710911,qmask_2def687a70c0189d,11100100,qpool_094d56ddcd5f1fe4,2.3986410595243797,1.6024404572017374,1.5352103726472706,0.067230084554466885,512
0.86343068687710911,qmask_30f1d2fade2e7178,01001010,qpool_e3bc02cdca185ab2,1.1769095683703199,0.7090489045222057,0.31347888149321079,0.39557002302899491,512
0.86343068687710911,qmask_31a763e8bc0202e0,00101110,qpool_0ffd30d33ad8dd0f,0.80309577449224889,0.77010157314180105,0.060334912384860218,0.70976666075694084,512
0.86343068687710911,qmask_323b67f1b27b5893,11111100,qpool_70bc91001fd21361,3.2386084526660852,2.4205398902199704,2.3751777657889761,0.045362124430994299,512
0.86343068687710911,qmask_330533bb35dfe50c,10001011,qpool_3bc403a0734a65bf,1.29825533577241,0.69939998906011169,0.43482464889530092,0.26457534016481077,512
0.86343068687710911,qmask_3745eec79815ddf1,10011011,qpool_a6ffe2b653ce5a24,1.687601285520941,1.0618974315229934,0.82417059864383191,0.23772683287916152,512
0.86343068687710911,qmask_39ecce4dbde1e7f4,11001001,qpool_70bc91001fd21361,2.4928785060765222,1.693321051046496,1.6294478191994131,0.063873231847082934,512
0.86343068687710911,qmask_3b86e07f9bac3525,10001010,qpool_6c9ad557921d1966,1.1970709530869499,0.64126454772667785,0.33364026620984077,0.30762428151683707,512
0.86343068687710911,qmask_424f9867dfadb061,10110000,qpool_bace2709926cfaee,1.3647634562803432,0.76079923969564334,0.50133276940323412,0.25946647029240921,512
0.86343068687710911,qmask_427363983d4a675f,11011110,qpool_169a31b6710ef111,3.1862844168790616,2.3679619979866402,2.3228537300019525,0.0451082679846877,512
0.86343068687710911,qmask_47a8b0e6e63f5071,10111110,qpool_c519138426e50658,2.0418868507258594,1.3719620498632139,1.1784561638487503,0.19350588601446361,512
0.86343068687710911,qmask_494f47beb25cae41,11111001,qpool_6c9ad557921d1966,3.1456068953848444,2.3366889301923948,2.2821762085077353,0.054512721684659482,512
0.86343068687710911,qmask_4cc030241e0f1e44,01100010,qpool_7d29cbb2adc90870,1.1169555995147675,0.66939300023750548,0.25352491263765842,0.41586808759984706,512
0.86343068687710911,qmask_4dc7fd92c7b096a2,11101001,qpool_04a0d16a2ce1d6ae,2.7276042170124128,1.9226827629981926,1.8641735301353037,0.058509232862888894,512
0.86343068687710911,qmask_4f926e356a625a67,01111100,qpool_0ffd30d33ad8dd0f,1.9498111478751525,1.3422765611949217,1.0863804609980434,0.25589610019687825,512
0.86343068687710911,qmask_5106913f39c2ea0e,01100101,qpool_4da0243bdf72a6cd,1.3356919153593481,0.77123553984847604,0.47226122848223895,0.29897431136623709,512
0.86343068687710911,qmask_514b410bbe7f097e,11010111,qpool_094d56ddcd5f1fe4,2.791066549369134,1.96984321698028,1.9276358624920249,0.042207354488255078,512
0.86343068687710911,qmask_527883050feb9009,11001011,qpool_70bc91001fd21361,2.5983999788295478,1.7967676487992321,1.7349692919524387,0.061798356846793467,512
0.86343068687710911,qmask_55cbf5fefb67a9c9,10010100,qpool_169a31b6710ef111,1.2625266911927611,0.61893912743425972,0.39909600431565195,0.21984312311860776,512
0.86343068687710911,qmask_56332775d253c008,10100101,qpool_04a0d16a2ce1d6ae,1.3771057435078546,0.72618224917869156,0.51367505663074553,0.21250719254794603,512
0.86343068687710911,qmask_581f449a19375ab8,00011100,qpool_59fb93108c625f9c,0.74419685988686979,0.78768339355383432,0.11923382699023932,0.668449566563595,512
0.86343068687710911,qmask_58970516f324daa1,11011000,qpool_a6ffe2b653ce5a24,2.8196284897858277,2.0195955354556645,1.9561978029087186,0.063397732546945917,512
0.86343068687710911,qmask_58d4e1dd95e5c5b0,00111111,qpool_4da0243bdf72a6cd,1.2108201982919127,1.0100330451209629,0.34738951141480356,0.66264353370615936,512
0.86343068687710911,qmask_5a3f155888c60ff4,10001001,qpool_a6ffe2b653ce5a24,1.2026978967478499,0.65133627865316157,0.33926720987074077,0.3120690687824208,512
0.86343068687710911,qmask_5febbac13cd7abee,00010110,qpool_6c9ad557921d1966,0.50459148501977324,0.54589395496896032,0.35883920185733587,0.18705475311162445,512
0.86343068687710911,qmask_6227c96ae46c75f8,01111001,qpool_e3bc02cdca185ab2,1.856147114536725,1.29155782630869,0.99271642765961587,0.29884139864907411,512
0.86343068687710911,qmask_649dfffca1027d37,11101111,qpool_59fb93108c625f9c,3.0417988740955479,2.2243921696667712,2.1783681872184388,0.04602398244833239,512
0.86343068687710911,qmask_68ff8f889255b0e9,00001111,qpool_169a31b6710ef111,0.56959780282340944,0.63824524183746689,0.29383288405369967,0.34441235778376722,512
0.86343068687710911,qmask_693dc55993aa4fa9,11001111,qpool_0b1792f4952557ee,2.8204959781724028,2.0013663819286194,1.9570652912952937,0.044301090633325657,512
0.86343068687710911,qmask_6d08de407943319e,11101101,qpool_7d29cbb2adc90870,2.9320829708594829,2.1163715316183698,2.0686522839823738,0.047719247635995998,512
0.86343068687710911,qmask_6d873abcf3a8f6b9,01001001,qpool_04a0d16a2ce1d6ae,1.1787893635919318,0.72492570760869057,0.31535867671482265,0.40956703089386792,512
0.86343068687710911,qmask_7496171506cc1757,10011111,qpool_3bc403a0734a65bf,1.8642889453331009,1.1947721594697214,1.0008582584559917,0.19391390101372963,512
0.86343068687710911,qmask_75e6dad44fc41222,01100100,qpool_c519138426e50658,1.211178250843659,0.69557222888579417,0.34774756396654993,0.34782466491924424,512
0.86343068687710911,qmask_7c330068eacbeec8,01111110,qpool_04a0d16a2ce1d6ae,2.0838132037315518,1.4540509807275157,1.2203825168544427,0.23366846387307305,512
0.86343068687710911,qmask_7c7f09c2f082e17d,01111000,qpool_ff721276bd560c43,1.7644698424264789,1.2230097765714163,0.90103915554936975,0.32197062102204654,512
0.86343068687710911,qmask_7c849c67ebb1b4f9,10111111,qpool_0ffd30d33ad8dd0f,2.1225573561969213,1.4374227305693239,1.2591266693198122,0.17829606124951169,512
0.86343068687710911,qmask_7f50455f5507bafe,10010011,qpool_70bc91001fd21361,1.2993115155259147,0.64530255300451245,0.43588082864880562,0.20942172435570683,512
0.86343068687710911,qmask_81b5d6cd2a60bf37,11110101,qpool_3bc403a0734a65bf,2.8991960381390527,2.0798760253428554,2.0357653512619436,0.044110674080911849,512
0.86343068687710911,qmask_83013e5a4235b8ec,00010111,qpool_70bc91001fd21361,0.56913000950589776,0.54184549290675932,0.29430067737121135,0.24754481553554797,512
0.86343068687710911,qmask_849e90ce5ffd4bc1,00111010,qpool_0b1792f4952557ee,0.99540104274637997,0.92955626655839296,0.13197035586927086,0.7975859106891221,512
0.86343068687710911,qmask_84e1013c62ab0342,10110111,qpool_0b1792f4952557ee,1.7548199238954112,1.0383920776380364,0.89138923701830208,0.14700284061973434,512
0.86343068687710911,qmask_85812c22f52f55f2,10101111,qpool_3bc403a0734a65bf,1.7537292267661542,1.0717756680542152,0.89029853988904506,0.18147712816517014,512
0.86343068687710911,qmask_8630d2328962fa10,00111000,qpool_094d56ddcd5f1fe4,0.88449073437368497,0.92265868821186814,0.021060047496575862,0.90159864071529228,512
0.86343068687710911,qmask_87bb9cc60085dcff,11011101,qpool_04a0d16a2ce1d6ae,3.14625046326546,2.3267366708482768,2.2828197763883509,0.04391689445992597,512
0.86343068687710911,qmask_87c7efb1f0502cb1,01001101,qpool_7d29cbb2adc90870,1.3607886467361823,0.80638073147702016,0.49735795985907316,0.309022771617947,512
0.86343068687710911,qmask_884363745844cf9e,10110011,qpool_bace2709926cfaee,1.5806412721285596,0.90389060003872146,0.71721058525145054,0.18668001478727092,512
0.86343068687710911,qmask_88b9054a02247dd1,11000010,qpool_59fb93108c625f9c,2.041161110275425,1.258837835153372,1.1777304233983159,0.081107411755056091,512
0.86343068687710911,qmask_8a4fe6aab0927861,11110001,qpool_ff721276bd560c43,2.700214946642518,1.889820528688233,1.8367842597654089,0.053036268922824092,512
0.86343068687710911,qmask_8a58e1cfc4f87182,11010001,qpool_a6ffe2b653ce5a24,2.4597879278007895,1.6532918282246101,1.5963572409236804,0.056934587300929707,512
0.86343068687710911,qmask_8a9d405ad1968a90,11001000,qpool_169a31b6710ef111,2.3458654715213925,1.5541969236551267,1.4824347846442834,0.071762139010843384,512
0.86343068687710911,qmask_8ec53a11acfe0f00,11110110,qpool_3bc403a0734a65bf,2.8763239511754364,2.0625931373674575,2.0128932642983273,0.049699873069130263,512
0.86343068687710911,qmask_8fc54aeb91caafc9,00111101,qpool_0ffd30d33ad8dd0f,1.1012560316594318,0.97563687106685393,0.23782534478232265,0.73781152628453128,512
0.86343068687710911,qmask_90dd78ad11f097b3,11110100,qpool_e3bc02cdca185ab2,2.7526827341644093,1.9402691093555404,1.8892520472873002,0.051017062068240193,512
0.86343068687710911,qmask_92fdf63f6fed474e,00011001,qpool_0b1792f4952557ee,0.64584728702902794,0.80865016992811434,0.21758339984808117,0.59106677008003317,512
0.86343068687710911,qmask_95b0a9234a9eee46,10101110,qpool_0b1792f4952557ee,1.6477371226064861,0.99357673082567999,0.78430643572937697,0.20927029509630302,512
0.86343068687710911,qmask_95e119f889d86d43,00111011,qpool_7d29cbb2adc90870,1.0565711288945749,0.95891116539451104,0.19314044201746583,0.76577072337704521,512
0.86343068687710911,qmask_96b494b452b77f8e,01110100,qpool_169a31b6710ef111,1.5213524713180959,0.91611259150886326,0.65792178444098681,0.25819080706787645,512
0.86343068687710911,qmask_9a6bcdbfd54eac0e,10101001,qpool_7d29cbb2adc90870,1.4841501670889556,0.88995046043373804,0.62071948021184653,0.26923098022189151,512
0.86343068687710911,qmask_9a86a5949df1b42b,01001100,qpool_0b1792f4952557ee,1.2612992349313572,0.74023748036370307,0.39786854805424809,0.34236893230945498,512
0.86343068687710911,qmask_9cf9f1f53520f88b,01111010,qpool_59fb93108c625f9c,1.8891862013842911,1.317596987862089,1.0257555145071819,0.29184147335490707,512
0.86343068687710911,qmask_9df5cd7b1d191d30,00001110,qpool_a6ffe2b653ce5a24,0.50337547343224287,0.63475662482460393,0.36005521344486624,0.27470141137973769,512
0.86343068687710911,qmask_9ef84ec72720c5bb,00100111,qpool_ff721276bd560c43,0.61636404111050069,0.6025459779684752,0.24706664576660842,0.35547933220186678,512
0.86343068687710911,qmask_9f2a7299208a9ed1,01100111,qpool_e3bc02cdca185ab2,1.4262086724629626,0.82494808399133035,0.56277798558585346,0.26217009840547689,512
0.86343068687710911,qmask_a3ac1f42a70defe3,10110101,qpool_04a0d16a2ce1d6ae,1.6419435394927859,0.95127335681490877,0.77851285261567682,0.17276050419923195,512
0.86343068687710911,qmask_a4b7b621b0c57baf,10111100,qpool_094d56ddcd5f1fe4,1.9134222407592461,1.2659195761930278,1.0499915538821369,0.21592802231089081,512
0.86343068687710911,qmask_a6bb6d75ba01c741,11010000,qpool_70bc91001fd21361,2.3085066117346287,1.511000381636677,1.4450759248575196,0.065924456779157481,512
0.86343068687710911,qmask_a9284c314595341d,11001010,qpool_a6ffe2b653ce5a24,2.4536582843866199,1.6608914286139225,1.5902275975095108,0.070663831104411656,512
0.86343068687710911,qmask_aa927932235c699d,11011100,qpool_7d29cbb2adc90870,3.0390209021861665,2.2210935039520336,2.1755902153090574,0.045503288642976258,512
0.86343068687710911,qmask_abc2c93f2a9da9d0,11100111,qpool_094d56ddcd5f1fe4,2.6729349585948512,1.8585998947082771,1.8095042717177421,0.049095622990535048,512
0.86343068687710911,qmask_ac55e1313a50fb45,01101101,qpool_4da0243bdf72a6cd,1.654345880728215,1.0751666681844654,0.79091519385110587,0.28425147433335951,512
0.86343068687710911,qmask_af3070b33fa6727a,01000111,qpool_59fb93108c625f9c,1.1220659704413265,0.55082300278763796,0.25863528356421739,0.29218771922342057,512
0.86343068687710911,qmask_af6d0dc69e3d9a78,00011110,qpool_0ffd30d33ad8dd0f,0.86252314934972674,0.8090025434207746,0.00090753752738237381,0.80809500589339223,512
0.86343068687710911,qmask_afbe22c87ad11ae4,10101100,qpool_e3bc02cdca185ab2,1.5439113726606593,0.92252451122840284,0.68048068578355014,0.2420438254448527,512
0.86343068687710911,qmask_b02b2d5954d58371,01011000,qpool_169a31b6710ef111,1.4934279108420014,0.98234252391875998,0.62999722396489233,0.35234529995386765,512
