observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.7175249182613791,0.8337119577179353,0.23897465655645544,0.0,0.0,0.3524907992962533,0.35120174288749695,1.0,1.2527062867488664e-15,2.445338972616886e-16,4.160469083197804e-05,0.0,0.8951582312583923,1.2478319048730115e-05,0.422,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.38889515534632385,0.6212377575294834,0.32194040799672774,0.0120170555070652,0.013551167048438837,0.33125006651672556,0.543835752763746,1.0,0.31990771213740843,0.06244742318333517,0.37748139191344704,0.37747661139219,0.7909468298789416,0.09532122681642011,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.17001170530330129,0.40179362794394685,0.43347630001880105,0.024428315551370712,0.027546863252314764,0.30931255795621904,0.7427888579750201,1.0,0.650309598288461,0.12694335629852255,0.7673406522592587,0.7673358728291807,0.9904772826452105,0.19376106068257778,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.07251178526106793,0.21940702219940006,0.6616129552298893,0.03724671152173234,0.04200167083685825,0.28665541675315576,0.9482683719830449,1.0,0.9915499067599363,0.19355499816221433,1.1699887607881077,1.1699839817216313,1.6298802428571562,0.2954300906802185,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.10895032236388674,0.3017309387401534,0.897233349243897,0.05048559900506811,0.05693065037903422,0.26325503625508434,1.1604883854989811,1.0,1.343984178495514,0.26235175196453875,1.5858452391650615,1.5858404602802914,2.426806458969989,0.40043424656608834,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.29286577707371747,0.39355283685012366,1.1405829767903688,0.06415877170168914,0.07234935649927544,0.2390870354227247,1.3796700122130934,1.0,1.7079796175166635,0.33340529758082643,2.01534337139529,2.0153385926194685,3.3784967758715516,0.5088829329906559,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.6388505287380594,0.6060416191748327,1.4171834374262182,0.07828047579706343,0.08827385406796275,0.21412623342717305,1.606041619174833,1.0,2.0839154735153826,0.4067896662554326,2.4589306549023866,2.458925876199134,4.480477430128463,0.620889143487671,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,1.1626261121795147,0.8398390647302488,1.7034954352167497,0.09286542480502803,0.10472073494353919,0.18834662341379863,1.8398390647302485,1.0,2.4721834369974123,0.4825813177354684,2.917069266727493,2.9170644880760217,5.727424963333851,0.7365695782030122,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.8811236339558872,1.081305944264644,1.9991995414592256,0.10792881489791387,0.12170713525969672,0.16172134540549932,2.0813059442646438,1.0,2.8731880473876403,0.5608592199348095,3.3902365450621983,3.3902317664495163,7.11385276519464,0.8560447654854793,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,2.812569719024553,1.3496564293656756,2.3046038525724266,0.12348634073955664,0.13925075327964817,0.13422265831708158,2.330693844006508,1.0,3.2873471145228854,0.6417049312113824,3.878925486586605,3.8789207080040495,8.63457886478923,0.979439187466222,1.0,0.0
