observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.8002017560693988,0.8790566442807516,0.30604638778126403,0.0,0.0,0.3803525880310417,0.37829509377479553,1.0,1.7057589198604948e-15,3.142626522127439e-16,4.34333523775635e-05,0.0,0.7872529029846191,1.8183297302338807e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.45050993921534466,0.6618297434670503,0.41147415214404237,0.0134896032187344,0.015401796568651687,0.3475104595490798,0.5626402173130306,1.0,0.31299343680864744,0.05766474173543348,0.395619415137565,0.39562046064264617,1.5460972074618318,0.10779625720438549,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.21526506203491888,0.43308953016351354,0.522489719251324,0.027694173164551007,0.03161990862896894,0.3129276550271772,0.7567558555971794,1.0,0.6425759377643028,0.11838579068747669,0.8122082796827117,0.812209326458216,2.809217355082719,0.22130702971359478,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.11500285515843084,0.2881912392432396,0.6971691517494993,0.042651604015102415,0.04869760197653361,0.2765119163439489,0.961159878226594,1.0,0.9896267451030957,0.1823251351616553,1.2508769033231786,1.25087795052178,4.711444516246344,0.3408340225810696,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.17292197788487848,0.39267264968834253,0.959126936536135,0.058401798389337255,0.06668043555104451,0.23816609557613652,1.1763975831142692,1.0,1.3550717020570253,0.24965334905691466,1.7127955416744032,1.7127965890842713,7.307147181735119,0.46669610340500434,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.4151964686000062,0.502691712416881,1.273779987560078,0.07498677379753284,0.0856163829759744,0.1977878958326726,1.4030431696803687,1.0,1.7398857227680826,0.3205500469133721,2.199196475981939,2.199197523518341,10.527941616713493,0.5992290401860265,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.8713234095097432,0.6634473604832045,1.6051100644690053,0.09245077473331886,0.10555596053998777,0.15526959835260795,1.6417012706701486,1.0,2.1450953931110726,0.3952043630781994,2.7113773001108843,2.711378347731456,14.375603280015028,0.7387863970707702,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,1.5745096885693668,0.9058375622107928,1.9540010715869436,0.11084039070672724,0.12655236196154393,0.11049777513887242,1.8930085651602475,1.0,2.57178170936347,0.47381545626792787,3.2507043821356785,3.2507054298162124,18.844072767829626,0.8857404775710424,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,2.562102180005754,1.2176662062501977,2.321383761330585,0.13020468053314752,0.1486616002961995,0.06335298636124492,2.1576354770564325,1.0,3.0210829620283803,0.5565930408732196,3.81861650944731,3.8186175571726744,23.923341684438167,1.0404833177748414,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,3.8760661386086697,1.5460221788866129,2.7082382172198645,0.1505953032097613,0.17194265736518624,0.013709461721282656,2.4362879636139625,1.0,3.4941977725039166,0.6437579464234902,4.416628727066896,4.4166297748270065,29.602669665828188,1.2034277321988702,1.0,0.0
