support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
projected,integrated_squared_error,223.3989033740234,135.31613024728767,88.08348198801124,0.0007088612755121737,88.08277312673573
projected,integrated_absolute_error,38.61466811949547,27.67543560060937,10.945100192312264,0.005867673426159126,10.9392325188861
projected,final_target_mse,55.882278648831104,34.92809990295003,20.954192482293493,1.3736412423171249e-05,20.954178745881073
projected,cumulative_collateral_abs,7.489278276675552,2.694477297910148,5.829998424250291,1.0351974454848867,4.794800978765404
projected,actuation_energy_l1,107.02926090365989,77.56440530096741,29.42227613430866,-0.042579468383813435,29.46485560269248
projected,observer_bias_mae_path,4.797978395207136,3.12339397254684,1.6748948436724214,0.0003104210121255731,1.674584422660296
projected,large_error_trajectory_rate,1.0,0.7733333333333333,0.22666666666666668,0.0,0.22666666666666668
projected,observer_self_gain,-1.3119130628764373,-1.1039242337742161,-0.20737778203993162,0.0006110470622894271,-0.20798882910222116
projected,observer_error_pole_unsaturated,0.459169572006753,0.38637348182097564,0.07258222371397616,-0.0002138664718012162,0.07279609018577737
projected,mean_residual_off_support_l2_path,2.729318874472735e-15,1.1385896168813417e-15,1.6155805174390128e-15,2.4851259847619456e-17,1.5907292575913933e-15
unprojected,integrated_squared_error,77.53015576408765,58.031002110798234,21.60701143677221,2.1078577834827916,19.49915365328942
unprojected,integrated_absolute_error,14.118243312887667,12.28961109621091,3.031512389562913,1.2028801728861556,1.8286322166767572
unprojected,final_target_mse,20.197641675626553,14.357208878419296,6.26332112317381,0.42288832596655324,5.8404327972072565
unprojected,cumulative_collateral_abs,0.8217539491738337,0.4111774511419022,0.9880127013749356,0.577436203343004,0.4105764980319315
unprojected,actuation_energy_l1,23.924023103572566,19.87795889830442,5.683254691032346,1.6371904857642008,4.046064205268145
unprojected,observer_bias_mae_path,1.5433885303330892,1.3122760321582825,0.3503265665780657,0.11921406840325899,0.23111249817480672
unprojected,large_error_trajectory_rate,0.6553333333333333,0.43533333333333335,0.21999999999999997,0.0,0.21999999999999997
unprojected,observer_self_gain,-0.43538306618932665,-0.4279431510133202,-0.05493541137502472,-0.04749549619901827,-0.007439915176006451
unprojected,observer_error_pole_unsaturated,0.15238407316626423,0.14978010285466203,0.01922739398125861,0.016623423669656412,0.0026039703116021995
unprojected,mean_residual_off_support_l2_path,1.1916751209822047,0.9377315157977659,0.5111692972493391,0.2572256920649003,0.2539436051844388
