observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,653,402.6753840900584,93.10797235675564,18.357679270338615,258.8864862465675,7.337533141193198,24.064527081977566,22.280945416909542,215.1240275586783,15.680373435000867,0.5333333333333333
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,330,152.2620919797455,45.82363131749438,10.812112940321915,183.0457378453129,4.048993646113643,14.173272167695817,12.834551569427218,107.20623559156613,8.372484402714301,0.2
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,340,97.51312819704431,32.166321129898684,8.600920701977095,153.60336252652584,3.1807123099547567,11.274687073168998,10.288198062596608,78.57420271127542,6.51167211734663,0.13333333333333333
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,177,13.785810608682407,5.032005590924853,3.7551142145880947,68.72819363528103,1.2047088226746574,4.922465763898668,4.72817723749783,18.7583957339835,2.54516701310589,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,653,1.8201451526972352,0.012862717863727249,3.4976812228913605,27.14802811020228,0.11903700463687829,4.585004633368398,4.584996866865705,3.1833832843424945,2.9875725139854827,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,330,2.2382593517983045,0.054787718562545905,1.6556276195657804,12.850520756961252,0.23140607908204908,2.1703122220402444,2.1703195434815767,4.128099846858969,0.6962760092094955,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,340,1.8862020757404594,0.0570116338183526,1.2847566330756128,9.971923387767495,0.23670564134599928,1.6841486516409827,1.684155732562615,4.842783237936086,0.557082646262689,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,177,3.1871245628680818,0.1655654673342066,0.5572970752251857,4.325584780261954,0.40600142745299245,0.7305438972960123,0.7305471074186755,4.770215842071142,0.29803494801548946,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,653,105.56591811063136,24.44269558408973,1.6280005663290111,52.69988103033577,3.1553805872304146,5.159092396736028,5.159090535132796,30.0844014335823,1.4885139002052772,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,330,17.10768758828013,4.212630495273419,0.7706141670780742,24.945491890632663,1.2423389008135155,2.4420566997432416,2.4420627149068164,10.24192104908259,0.34336331399702025,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,340,9.5495060695778,2.357967115357268,0.5979917530943657,19.357545013793413,0.921195203682401,1.8950206593948502,1.8950260475938268,5.749321328239624,0.28031145699062116,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,177,1.6571086546212686,0.1316011544706397,0.25939469501743184,8.39684570758083,0.27585608178326154,0.8220151924367605,0.8220149942675722,4.689008561006139,0.26507674623730754,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,653,1.8201451526972356,0.012862717863727297,0.5144127455184505,9.898340848712088,0.11903700463687829,1.6301609096934455,1.630159048504491,3.728807183686414,0.47033570615251225,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,330,2.238259351798307,0.05478771856254596,0.2434973043749753,4.685380242701701,0.23140607908204938,0.7716367657410077,0.7716427810845433,2.4921479156395154,0.10849736689234832,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,340,1.886202075740456,0.057011633818352184,0.18895237868393797,3.635825637452944,0.23670564134599859,0.598785283233424,0.5987906717357709,0.37150396913652595,0.08857212899618414,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,177,3.1871245628680867,0.16556546733420752,0.08196307789850643,1.5771352656343958,0.4060014274529927,0.2597389096447116,0.25973871167532214,2.9505993499652794,0.083758322889635,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,653,195.33388430591594,50.46277787232923,4.6280061682351,191.05360529133,4.343876242059192,16.979282274492505,13.549203306397775,119.15935174363523,8.851624284292654,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,1.0,330,34.3738124232634,9.454346113919163,2.1906670011845217,90.43523568350342,1.8021596947367666,8.037144297219623,6.438986220445024,36.686375328772364,3.3650200870340106,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,0.0,340,19.50786720455372,5.4236975950664,1.699943832399838,70.17717482788174,1.355612623292244,6.236773489890729,5.309519569729367,24.2874926263697,2.468889839829991,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,1.0,177,2.5206006287379754,0.4996941266989676,0.7373954735501773,30.44120051399908,0.43873761541570167,2.7053649969780085,2.7053683326108247,12.563492132401072,0.8556320980605479,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,0.0,653,1.8201451526972359,0.012862717863727297,1.1864637174788757,26.325185014934462,0.11903700463687825,4.352911736762016,4.352900566402656,15.599405135349182,2.2692535741281725,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,1.0,330,2.238259351798306,0.05478771856254607,0.5616126728229672,12.461027927775342,0.2314060790820493,2.060451035316971,2.0604574538991933,6.0030002147917205,0.526911017129089,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,0.0,340,1.8862020757404587,0.05701163381835255,0.43580790638046096,9.66967939889081,0.23670564134599908,1.5988970608289736,1.5989054737861856,5.437363884073055,0.4246582924914324,0.0
