observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.6678347228310814,0.7907060229480266,0.0034939757298169337,0.0,0.0,0.20580000132215642,0.20929399132728577,1.0,3.1078846496357453e-15,5.206799314951243e-16,3.9972829420904445e-05,0.0,0.9269223809242249,2.7020010642596624e-06,0.218,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.3287244408917432,0.5544315308365857,0.2365357037979005,0.003985208144729001,0.004113384396185392,0.2090327653655137,0.44556846916341425,1.0,0.41998493111260754,0.07036223985543567,0.42398988363185,0.4239843129234247,0.7962919102826921,0.0013021036221000331,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.10921806340737068,0.3191187785328261,0.46862885091423007,0.007954194635445182,0.008210025401292214,0.2122523705529439,0.6808812214671738,1.0,0.8382603278682358,0.1404380726101494,0.8462483819272661,0.8462428121424321,0.7824162772602377,0.002599582921221121,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.007868264577744264,0.08476385877232713,0.6997772707805513,0.011907025501838534,0.012289991168723438,0.21545887044712156,0.9152361412276727,1.0,1.2548331488682565,0.2102286640744892,1.2667880919998924,1.2667825225229234,1.0333849963979171,0.0038917808750486113,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.023241404179822338,0.14863712726965422,0.9299848088769573,0.01584376650482774,0.01635334957446618,0.2186523183926967,1.1486371272696543,1.0,1.6697103243892903,0.2797351753134121,1.6856160096593589,1.6856104403363215,1.5603900240696011,0.005178718981118647,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.15391741755671431,0.38108806254782696,1.1592552950306456,0.019764483137653697,0.02040016821822048,0.22183276751718142,1.381088062547827,1.0,2.0828987564985058,0.3489587626657995,2.102739102606645,2.102733533375966,2.3641808170105585,0.0064604186494623085,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.3984896974763721,0.6125928142114655,1.3875925434796312,0.02366924062696935,0.02443051442452415,0.22500027073183432,1.6125928142114656,1.0,2.494405319168439,0.4179005777636949,2.5181643102421374,2.5181587410730297,3.317590196636144,0.007736901202962003,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,0.7555649769820517,0.8431552336687446,1.6150003529362045,0.027558103933924712,0.028444455243872718,0.22815488073254037,1.8431552336687442,1.0,2.9042368583913576,0.48656176755146285,2.931898543737097,2.9318929746119684,4.408258145522804,0.009008187877705963,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.2237632132263578,1.0727791566508138,1.841482506650126,0.03143113775524776,0.03244205745383502,0.23129665000068766,2.072779156650814,1.0,3.3124001922931487,0.5549434743048696,3.34394868613764,3.343943117045495,5.623651186132158,0.010274299823341706,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,1.8017174722807503,1.301468403275609,2.067042772471568,0.035288406524320616,0.03642338756016413,0.23442563080404086,2.301468403275609,1.0,3.71890211124675,0.6230468356500872,3.7543215924755864,3.754316023409095,6.951496359904326,0.0115352581034278,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,10,2.4880738149124544,1.5292267781114066,2.2916849029137967,0.0391299744122515,0.04038851179790361,0.2375418751976103,2.529226778111407,1.0,4.123749377985122,0.6908729845826189,4.16302408988103,4.16301852083506,8.38009369169121,0.01279108369578432,0.782,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,11,3.281491183320801,1.7560580702401176,2.515412635215599,0.04295590532894221,0.04433749613248949,0.2406454350245182,2.756058070240118,1.0,4.5269487277137435,0.7584230494861484,4.5700629776952555,4.5700574086660755,9.898516235831861,0.014041797492841847,0.782,0.0
