observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,646,1.9607678819437482,4.5795773947750165e-05,15.546464864327746,86.99720534868062,0.009681889481963996,14.165086952056885,7.785781680786232,28.977995795555252,1.7862921129160634,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,327,1.066419761234315,0.00016381596679180006,11.65984913104708,65.24790671324116,0.014985037803550247,10.623815653944728,8.688993439274082,35.62263105656649,2.0424210783189904,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,357,0.8258863815732106,2.503823793898968e-05,10.105202804172029,56.548187071249785,0.006898336702133186,9.207307104119295,8.96368302508326,36.55984737654778,1.7700902957552094,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,170,0.28196983200650116,0.0002588088353581845,6.218587032286688,34.79888821978057,0.0172533875953753,5.666035770832672,5.666038736673798,33.56593336760114,1.0625693915651526,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,646,1.9730710632516335,2.323066348175898e-05,15.409365373668408,85.99575026554935,0.000188532093250645,14.040169408215244,7.704495251742296,28.237808762483393,1.7622769298451113,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,327,1.0720363234913886,1.6881849534245725e-05,11.557024508794902,64.49681536979215,0.007865019467195436,10.530127492184137,8.630115583994579,35.09464985379729,2.0244096902699757,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,357,0.8309959378613152,6.389663760227479e-06,10.016088129578693,55.897241225835664,0.000727654007216607,9.1261106954608,8.908252703155469,36.103308189845485,1.7544804257668156,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,170,0.2827335142027812,0.0001311644494473137,6.163747226440954,34.39830611653553,0.01345604397639135,5.616068744565423,5.616071710406657,33.257526867575834,1.053198919126514,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,646,51.07261528101531,11.140594290506462,0.590858531077137,38.22789248591459,2.1596538058318187,3.9288215827732875,3.928834648484026,8.737004942351593,0.015200243524031255,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,327,28.949817128649393,6.305313754785558,0.443143916657186,28.670920551617414,1.6274640418341217,2.9466163090909863,2.9466204346445846,5.235697631372938,6.738207239953553e-07,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,357,21.59316113000624,4.709527649339631,0.3840580696136184,24.848131695369528,1.4043801711634836,2.5537341911362543,2.553738073862333,4.779226177162965,0.009881299395986476,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,170,8.378233035747446,1.818403754511857,0.23634345372645735,15.291159666145601,0.8772423043986741,1.571528907697981,1.5715312818164835,3.099428421326451,0.006080241177344817,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,646,1.9730710632516293,2.3230663481744e-05,0.2133738595664468,8.76907630824117,0.0001885320932520987,1.418796176364003,1.418809242475326,1.7305877377944414,0.005488276300080754,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,327,1.0720363234913894,1.6881849534253023e-05,0.1600304013012398,6.576807503507814,0.0078650194671952,1.0640971763342448,1.0641013021706636,0.379282631059505,6.738207239953553e-07,0.0
