index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-17.378949011253827,-27.459707555240755,-5.984929460069331
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,1.431041738630746,0.49281943658237715,2.2611256651191756
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-0.9175162708002051,-1.4545329379279468,-0.2901811376205834
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-4.347523924549864,-8.998637243841785,-0.09199322997273358
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-4.850141733431631,-8.213074408689522,0.12001380583106513
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-18.07626306800032,-38.05572094702103,0.11881855211838799
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-1.0680437669458562e-15,-2.3075908231439428e-15,2.764950035939049e-17
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-0.5308558504585832,-0.8638858133629896,-0.08498313970843929
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,0.2426801260123603,0.18916941395866793,0.2910299301079604
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,0.9242123489012276,0.7204244998871477,1.1083456223849841
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.0006480663663580758,-0.0022234965447678334,0.0022234971148407112
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,1.2342110532014417e-05,-4.191691682410528e-05,4.1451680406234196e-05
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.020603580100132024,0.004151829677905283,0.025582255202242
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.002476711125055851,0.0014428827851968862,0.003282322519291281
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,-2.2048167357923965e-16,-3.0470338659444663e-16,-1.6519468980954824e-17
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,-0.00026368788637632214,-0.0019226040917482284,0.0018149020867451633
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,25.939761019657652,-0.4352641615507107,47.41399393127209
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,1.241739496846275,-0.39180006239941945,2.5242359922598943
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,1.2876604413663582,0.005105288277113429,2.3646096331825914
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,2.578017701512131,0.00011095626179369882,5.598151285081544
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,8.473627045858313,2.664992997743465,15.642629926379739
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,13.334797926064462,1.209775073699088,28.879447654332395
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,1.0005745896388425e-15,9.735144692145378e-17,2.014668423787609e-15
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,0.9094162951511582,0.17808367827603477,1.6618153269692781
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,43.561390156923835,5.767937642756069,75.1647314166208
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,0.7349101071167565,-0.05336067576197534,1.3714559495257028
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,2.2058247785329215,0.293062929352929,3.819042045408707
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,6.925553968172528,0.09206226931770317,14.596788230898454
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,13.344372359390077,2.6782465281741743,23.881286590271504
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,31.413537705189835,1.3026302583732317,66.93845092387271
