support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
projected,integrated_squared_error,322.45925623843317,265.80407396533616,56.656018481348895,0.0008362082518831304,56.65518227309701
projected,integrated_absolute_error,50.1786212453291,43.80578733921049,6.379814529087511,0.006980622968909778,6.372833906118608
projected,final_target_mse,77.87492979122501,66.17885764206524,11.69608758685672,1.543769695570472e-05,11.696072149159775
projected,cumulative_collateral_abs,18.589532092349067,11.88681825852003,7.76620994051809,1.0634961066890525,6.702713833829037
projected,actuation_energy_l1,100.32425243927176,91.61508959977023,8.643427213305984,-0.06573562619554707,8.70916283950153
projected,observer_bias_mae_path,7.335512505462285,5.8064755574814395,1.529607910675261,0.0005709626944153112,1.5290369479808454
projected,large_error_trajectory_rate,1.0,1.0,0.0,0.0,0.0
projected,observer_self_gain,-1.6182245979978211,-1.4339698528645657,-0.1835288518213799,0.0007258933118756694,-0.18425474513325546
projected,observer_error_pole_unsaturated,0.5663786092992373,0.501889448502598,0.06423509813748285,-0.0002540626591565065,0.06448916079663936
projected,mean_residual_off_support_l2_path,3.3597537377617637e-15,2.580091685307651e-15,8.659765157206037e-16,8.631446326649118e-17,7.796620524541125e-16
unprojected,integrated_squared_error,210.95097316707532,175.86505221568925,35.4402057437226,0.35428479233652244,35.08592095138607
unprojected,integrated_absolute_error,34.171814437627795,30.098453562029952,4.4948665943359885,0.4215057187381497,4.073360875597842
unprojected,final_target_mse,53.0681619835062,44.158873079355324,8.972428666903454,0.06313976275257743,8.909288904150877
unprojected,cumulative_collateral_abs,7.003589260947873,4.7429580716318185,3.085949573049513,0.8253183837334577,2.2606311893160544
unprojected,actuation_energy_l1,57.27491734392899,47.988211245621216,10.355867939094956,1.0691618407871815,9.286706098307775
unprojected,observer_bias_mae_path,4.195387195188465,3.513414995454081,0.7236366602733146,0.04166446053893136,0.6819721997343837
unprojected,large_error_trajectory_rate,1.0,1.0,0.0,0.0,0.0
unprojected,observer_self_gain,-0.931705270937978,-0.87004006008162,-0.08771344364565248,-0.02604823278929458,-0.0616652108563579
unprojected,observer_error_pole_unsaturated,0.3260968448282924,0.30451402102856706,0.030699705275978317,0.009116881476253003,0.021582823799725315
unprojected,mean_residual_off_support_l2_path,2.2527277581509044,1.834398791631079,0.5238314961227277,0.1055025296029023,0.4183289665198253
