observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,639,408.9898492195596,94.17307323037994,32.98638740524677,306.7136519935307,7.717109173720429,29.902314385026372,28.261879462586503,307.1313613737237,32.643677824572734,0.6
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,333,246.17405388053075,65.62595278066048,24.195982659430253,253.60571077080164,5.514759193001044,21.933771390250776,20.55448402551887,214.28204580178092,23.028477622419725,0.4000000000000001
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,344,201.31191122860008,56.660357656286926,21.411588130656977,234.2490335110575,4.871340624687617,19.409704733649185,18.348751788121298,186.93637236237035,20.279270434699583,0.3333333333333333
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,184,16.362664528462737,5.032514634870911,4.79975350248536,61.42285808192885,1.3233374986078976,4.350998987513257,4.350997143175665,36.43921124055541,4.749885654027847,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,639,1.8348007516868212,0.0035270028114714495,5.919924844659145,30.294902690082562,0.06470935124772845,5.366439545682706,5.366441730948768,8.728896238076986,5.8584203564898365,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,333,1.4782158069832794,0.013368473229891596,3.5410349542820696,18.121059333876218,0.11243946360695484,3.209964739408476,3.2099692649040157,1.963264872090937,2.5881230310596735,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,344,1.1544321569470881,0.01259847502694594,2.9902774347823002,15.302586819967548,0.10955529434898287,2.710700473343987,2.7107011896055933,1.5228560241474585,2.0524933263889005,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,184,0.5741719876746668,0.043810465290150626,0.6113872713862395,3.1287420666009633,0.20985900825070464,0.5542254195767706,0.5542235753690202,3.0345256652495034,0.6050341567371593,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,639,85.06358871265459,19.56331675028376,1.8235442735154814,49.20573713059594,2.8213888561476597,4.781098805970614,4.781092539252855,32.05981915272614,2.2651972066693187,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,333,26.18678538240027,6.222639005890811,1.090762836123642,29.43267688404036,1.5505381744038647,2.859840020957734,2.8598407462959843,14.436097008408975,0.7444175871987421,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,344,18.3609306315781,4.376172376077508,0.9211102227656391,24.854843475960134,1.2965953968315467,2.415032664790815,2.415034812587909,11.437375511624886,0.5894710854933348,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,184,2.6385663442018115,0.43556195498364936,0.1883287012743866,5.08178096010201,0.494558359139877,0.4937736592800771,0.4937742770998601,3.2562358501080375,0.23393976707905462,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,639,1.8348007516868212,0.00352700281147137,0.5908593459953161,9.595301872230026,0.06470935124772804,1.5491572947602463,1.5491510283706993,5.6766056288207265,0.7339625067872149,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,333,1.4782158069832791,0.0133684732298917,0.3534257025443909,5.73948153363948,0.11243946360695488,0.9266367858328676,0.9266375113721188,1.7350784082450406,0.2210438432695828,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,344,1.1544321569470872,0.012598475026945841,0.2984553716174332,4.846786981483358,0.10955529434898259,0.7825116404356453,0.7825137884865956,1.320309117269626,0.1840745686321357,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,184,0.574171987674664,0.043810465290150626,0.061021700916868094,0.9909662003703648,0.20985900825070414,0.15999106006321034,0.1599916782528654,1.532011891132781,0.07579968429448103,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,639,254.55327651491746,66.02533011529349,12.39364715340497,248.10856759951636,5.0697923391207205,23.06702796100098,19.675737744862303,206.954691697064,20.909089976454787,0.26666666666666666
