index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,73.54091538476251,34.15883620427101,100.90149224262476
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,16.350947405563396,3.498533764410755,20.592740251841796
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,2.2378074283256106,1.1406534470959433,3.270134189309873
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,30.185077238489505,3.816626355825035,40.036871110267555
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,14.588020695390854,4.535395034900363,17.936929663366985
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,133.82715263389514,10.903219098972269,157.31634596148223
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,1.0636458005223912e-14,2.497311704399287e-15,1.2331065783846814e-14
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,2.3200641611593236,0.5879904968788172,2.6473168345997085
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,1.0520678121514133,0.13956220842732847,1.395623943953158
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,2.229825827615158,0.29579786903078675,2.9579826318429463
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.0012965334030977129,0.00017199182690119663,0.0017199205608220414
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,2.5147544995591213e-05,5.369221748706864e-07,4.084632902480586e-05
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.01268209948394984,0.00168234574903936,0.016823479907822403
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.0014120508229409315,2.3219183984610203e-05,0.00219627055410454
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,7.493127011618264e-16,2.529280049248763e-16,1.3223339976306243e-15
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.0010329080679525966,0.0001416205285146438,0.0014162071722543836
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,226.93701184598635,58.6000732430828,278.48576599119036
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,20.754863539671824,4.246846023199949,27.457305244847277
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,7.92484503771576,2.241679798927944,9.691546738942808
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,68.29802477656952,5.032511922623054,94.17291106437794
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,45.52541111689545,12.151800748559147,59.48397940018646
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,275.778552617152,16.342698254492525,407.018912735222
