support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
projected,integrated_squared_error,275.778552617152,141.95281203407978,133.82715263389514,0.0014120508229407136,133.82574058307222
projected,integrated_absolute_error,45.52541111689544,30.95007252098854,14.588020695390853,0.012682099483950271,14.5753385959069
projected,final_target_mse,68.29802477656952,38.11297268562501,30.185077238489498,2.5147544995591213e-05,30.18505209094451
projected,cumulative_collateral_abs,20.754863539671824,6.633741961723585,16.350947405563396,2.229825827615157,14.121121577948239
projected,actuation_energy_l1,226.93701184598632,154.44816427337523,73.54091538476251,1.0520678121514102,72.48884757261109
projected,observer_bias_mae_path,5.786984248101978,3.4679529950106085,2.320064161159323,0.001032908067952597,2.31903125309137
projected,large_error_trajectory_rate,1.0,0.8773333333333333,0.1226666666666667,0.0,0.1226666666666667
projected,observer_self_gain,-1.3986895358426532,-1.1308910402142445,-0.266254148131273,0.001544347497135723,-0.26779849562840874
projected,observer_error_pole_unsaturated,0.48954133754492857,0.3958118640749855,0.09318895184594567,-0.0005405216239974253,0.09372947346994309
projected,mean_residual_off_support_l2_path,2.4036806746048877e-14,1.4149661441986796e-14,1.0636458005223909e-14,7.493127011618271e-16,9.88714530406208e-15
unprojected,integrated_squared_error,24.262117656362115,21.244705221065132,4.9523572272991885,1.9349447920022058,3.0174124352969827
unprojected,integrated_absolute_error,5.363651343274137,4.971877377381363,0.9813887239930459,0.5896147581002715,0.39177396589277436
unprojected,final_target_mse,6.250153702794411,5.37568843789505,1.3377240750318524,0.4632588101324915,0.8744652648993609
unprojected,cumulative_collateral_abs,0.2207902114940823,0.11328068560501137,0.5798586548768018,0.47234912898773085,0.10750952588907092
unprojected,actuation_energy_l1,8.933305662176153,8.173783412776547,1.5963569803742317,0.8368347309746262,0.7595222493996054
unprojected,observer_bias_mae_path,0.5820167467132484,0.535271491191347,0.1088483467226864,0.06210309120078494,0.04674525552190145
unprojected,large_error_trajectory_rate,0.4513333333333333,0.22200000000000003,0.22933333333333328,0.0,0.22933333333333328
unprojected,observer_self_gain,-0.13960126170965417,-0.1353228529262831,-0.02114546755065195,-0.016867058767280854,-0.004278408783371074
unprojected,observer_error_pole_unsaturated,0.04886044159837899,0.04736299852419912,0.007400913642728213,0.005903470568548341,0.0014974430741798717
unprojected,mean_residual_off_support_l2_path,0.5431823991916627,0.48952064265602324,0.17314827837600566,0.11948652184036623,0.05366175653563943
