observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,635,1.9594581110245104,9.570393288054404e-05,16.939601365159866,63.54630638533776,0.012106998203061752,10.707581449558113,7.6754823467853335,12.75363269803228,3.296909084576005,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,337,1.1134928314761061,2.5063289083633195e-05,12.7047015484078,47.65973175672649,0.007040796711007043,8.03068641873083,7.6124200693425434,14.28542864550985,3.1758070440734327,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,337,0.8096024357637757,0.00011702441288182511,11.010741611733163,41.305101867866775,0.01232135886137797,6.959928400095439,6.959935729049037,16.150031416188355,2.7523803870907937,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,191,0.3336087496659451,1.2754123320820674e-05,6.775841667929489,25.418526762640948,0.0026460137628531587,4.2830332889583875,4.283037674430699,12.696754959697635,1.3587214324364203,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,635,1.9749212253382995,2.5970040031970598e-05,16.74839915088378,62.61004738271437,8.772645304966353e-05,10.586721859148398,7.570260480701683,12.377715976810084,3.249113999432212,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,337,1.1226957553984651,3.785775028920986e-05,12.561299881780124,46.957537475767495,0.002396600803080684,7.940041722181106,7.556863326578041,14.007054602695622,3.1399607287356046,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,337,0.8152984561297314,1.3144253661240153e-06,10.886460164277427,40.69653347612481,0.004401913154455237,6.8813696611608695,6.881376990115188,15.914490637857654,2.7213135797034917,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,191,0.3369475684209749,9.068486925360646e-05,6.699360769556231,25.0440230995856,0.007519519299545675,4.234689444790288,4.234693830262918,12.534365365227973,1.3433851403706223,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,635,48.749845612343584,10.54557686322877,1.107896912748849,37.45523275948139,2.1074473230141697,3.8698213356278077,3.8698334570898116,5.199683314558355,0.13107911817652634,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,337,27.35704703362856,5.920539342276609,0.8309227188678695,28.09142572941927,1.5785461052019398,2.9023661215505907,2.9023694956965818,3.068094382225794,0.038162568558523347,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,337,20.70461761862336,4.474350603915685,0.7201330406631621,24.345902895341297,1.3742926595905331,2.5153840336412063,2.515387498858087,4.465941109804491,0.052126908699422665,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,191,7.68984683149758,1.6679049535017267,0.44315883847265847,14.98209558435476,0.8364301956023532,1.5479287905392791,1.5479297722647667,1.583619416743383,0.05243178392199109,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,635,1.9749212253383002,2.597004003199549e-05,0.40572152511539183,8.77405318288757,8.772645305131152e-05,1.4171623696643663,1.4171744916025801,0.9550673076447319,0.04800275105956222,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,337,1.122695755398465,3.785775028921806e-05,0.3042911563997859,6.580540158855874,0.0023966008030811316,1.0628718211309716,1.0628751954430624,0.711905088217232,0.013976143039508997,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,337,0.8152984561297336,1.3144253661214696e-06,0.2637190086746589,5.703134944077141,0.004401913154453933,0.9211556008832056,0.9211590663804902,1.9708738305928024,0.019088835817580876,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,191,0.33694756842097584,9.068486925359379e-05,0.16228863691603412,3.5096218542376607,0.007519519299546022,0.5668650417207077,0.5668660235721181,0.20040772778568153,0.019201231573274715,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,635,1.9594581128931268,9.570389284848951e-05,16.939601800633554,63.546305452585855,0.012106996531752817,10.707581438988848,7.675482097557848,12.753631090394453,3.296908695021556,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,1.0,337,1.1134928325963986,2.5063273718961238e-05,12.704701875013079,47.65973105716254,0.007040795457525239,8.030686410803884,7.6124196275660685,14.28542764513981,3.175806751907584,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,0.0,337,0.8096024364385419,0.00011702438410820033,11.01074189479108,41.30510126157801,0.012321357775027093,6.959928393225418,6.959935722178413,16.150030826160844,2.7523801338803846,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,1.0,191,0.3336087500834268,1.2754129166409783e-05,6.775841842118992,25.418526389540123,0.0026460144313767485,4.283033284730682,4.2830376702031625,12.696755391902107,1.358721353103399,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,0.0,635,1.9749212253383,2.5970040031970598e-05,16.74839960734913,62.610046590555434,8.772645304976762e-05,10.586721865074328,7.570260245290403,12.377714420654472,3.2491136207507805,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,1.0,337,1.1226957553984651,3.785775028920439e-05,12.561300224129148,46.95753688164829,0.0023966008030806285,7.9400417266255525,7.556862894681952,14.00705364338814,3.1399604447245197,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,0.0,337,0.8152984561297312,1.3144253661245244e-06,10.886460460979926,40.696532961221486,0.004401913154455272,6.881369665012724,6.881376993966439,15.914490082615393,2.7213133335605457,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,1.0,191,0.3369475684209748,9.068486925360646e-05,6.699360952142401,25.04402278272198,0.007519519299545717,4.23468944716066,4.234693832633459,12.534365816866044,1.3433850640110496,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,0.0,635,48.74984599770687,10.545576961709848,1.107896862674984,37.45523266222575,2.107447331770567,3.869821342369221,3.8698334638311453,5.199683272226873,0.13107916501873718,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,1.0,337,27.3570472501083,5.920539397619206,0.830922681312469,28.091425656477536,1.578546111769238,2.902366126606652,2.902369500752834,3.0680943234419877,0.03816258554588666,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,0.0,337,20.704617781915417,4.474350645611839,0.7201330081151478,24.34590283212512,1.3742926652821916,2.515384038023126,2.51538750323983,4.465941046382765,0.052126924424479734,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,1.0,191,7.689846892663994,1.667904969167915,0.4431588184431088,14.982095545452497,0.8364301991049127,1.5479287932358454,1.5479297749613188,1.5836194168715654,0.05243180265887843,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,0.0,635,1.9749212253382993,2.597004003197286e-05,0.4057215058133395,8.77405312878254,8.772645304964966e-05,1.41716236876396,1.4171744907020936,0.9550672797185935,0.04800276809946857,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,1.0,337,1.122695755398464,3.785775028920439e-05,0.30429114192324647,6.580540118277097,0.0023966008030801983,1.0628718204556666,1.0628751947679482,0.7119051284684652,0.013976149227205279,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,0.0,337,0.8152984561297315,1.314425366123506e-06,0.2637189961283237,5.703134908908863,0.004401913154454939,0.9211556002979419,0.9211590657950497,1.9708737994398684,0.01908884153085044,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,1.0,191,0.336947568420974,9.068486925360646e-05,0.1622886291952118,3.5096218325956303,0.007519519299545224,0.5668650413605456,0.5668660232119418,0.20040773062322031,0.019201238389238352,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,0.0,635,1.9594578981395248,9.570902833655733e-05,16.939604636719967,63.546322772622474,0.012107209943385811,10.707583517522727,7.675484155222559,12.753639170904911,3.2969099023724637,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,1.0,337,1.1134926239776188,2.506565913424769e-05,12.704704696211016,47.65974665112392,0.007040991870333485,8.030688408468285,7.612421312524706,14.285434742464613,3.175807830934209,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,0.0,337,0.8096022998582469,0.00011702894911567087,11.010744415707366,41.30511506098958,0.012321535682899447,6.959930172497368,6.959937501450967,16.150036718842202,2.75238108800415,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,1.0,191,0.3336087569592968,1.2753719810736232e-05,6.775842176836313,25.41853031753891,0.002645977645457376,4.283033610640177,4.283037996112488,12.696756051451274,1.3587215344846943,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,0.0,635,1.9749212690285807,2.597020099640532e-05,16.748398885045923,62.610046388940496,8.774232548319424e-05,10.586721691111352,7.570260338387332,12.37771548108933,3.2491139329803502,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,1.0,337,1.122695693665325,3.7857394322192134e-05,12.561300368699733,46.95753929600475,0.0023965717304757425,7.940042029964697,7.556863529889873,14.007055521772294,3.1399608504515815,0.0
