observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,635,492.41668596380754,107.27794323677178,38.01450004020454,208.66656751987225,10.148244217006003,22.133041005664367,21.332514877434704,62.68499288767113,22.325289254436118,0.7333333333333333
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,337,291.28444986467673,74.28779393966794,27.170089877229046,172.16810841631727,6.9645978911827084,15.819140400223482,14.907169762147698,41.16969711853119,15.074833387083151,0.5333333333333333
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,337,241.30805552140436,65.02571290047958,24.00200350740318,159.97404604219133,6.132389420238669,13.974597253301036,13.45573858743076,36.083589067529545,13.22851526792001,0.46666666666666673
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,191,84.41459484020201,30.270342064980017,13.647155757579334,112.07408707222652,3.2964013245559616,7.945732751285363,7.590812398687649,16.657656896437008,7.286208393693935,0.2
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,635,1.8211580276884258,0.013042612014127665,6.539444147072741,20.537000446980425,0.11983279297671574,3.807436249545215,3.80744209451768,1.1226916098942494,3.840513999771216,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,337,2.2148001399940345,0.05504936425453146,3.044377151233339,9.560808764402868,0.23200569970934531,1.772516388580462,1.7725196467625444,2.27820905796231,0.9472221446485325,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,337,1.8161922984274153,0.0529213808760216,2.435114540566654,7.647431078748788,0.227950556256806,1.4177876842481107,1.4177864646912648,0.6141586425414525,0.7176438338444711,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,191,3.3743515854832857,0.17567010975710795,1.0599529147142546,3.328762046696123,0.41821786871201155,0.617132444215563,0.61713089708728,1.6813812868279057,0.4151661697594057,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,635,188.14210531807282,48.265124633682625,5.642163335773636,70.44622875133544,4.259846047182155,6.170584043860113,6.170588849669185,13.46320549363284,3.4726084822517724,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,337,31.750277172491028,8.681643252056586,2.626656449179193,32.79558390251319,1.7297758394890297,2.872657774942809,2.8726576368865264,3.60703649480584,0.9798405738629167,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,337,19.435549599065443,5.356540096745648,2.1009911041666403,26.23229621698817,1.3518190453004029,2.297760878609001,2.297763001261647,4.24382776328444,0.7163103507953507,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,191,2.5271828605756004,0.4739238719811199,0.9145161788290819,11.418353581172429,0.4326128272326809,1.0001658238348194,1.0001666639088862,2.281295964707907,0.46945865495098016,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,635,1.821158027688426,0.013042612014127816,1.4666711566444652,9.906931182913302,0.11983279297671631,1.604033257845992,1.60403806409489,1.722451633074531,0.9027044941117853,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,337,2.214800139994033,0.05504936425453136,0.6827950598309038,4.612079292030209,0.23200569970934512,0.7467427032296963,0.7467425655932229,0.8083113354773815,0.2119007254480197,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,337,1.8161922984274141,0.05292138087602149,0.546149210766387,3.6890768746307407,0.2279505562568058,0.59729919269694,0.5973013157468821,1.6675775639962014,0.16664481488222405,0.0
