index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-36.83721654889966,-53.847319395198895,-5.523162858293491
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,0.8216705184394074,0.12319660697422696,1.2010884368880745
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-0.8804701158457544,-1.3893735934562679,-0.142509166916035
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-1.1883108668680344,-2.2816245928641328,-0.08130576291830631
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-5.596437782115944,-9.763637699966715,-1.1024509286700752
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-6.230933574679206,-12.383057778267954,-0.57356228430786
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-2.5691637132347015e-15,-4.5002054882845745e-15,-4.9355983866776e-16
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-0.600917910799156,-0.9769476551885315,-0.10020630672499775
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,3.9895081879440477,0.5315085308488285,5.315092372108488
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,4.216506030820962,0.5617506770707545,5.617514236238552
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,-0.0030425346293461736,-0.005145053477856543,0.0005145046640209205
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,-4.349105721241901e-05,-7.333457468825448e-05,1.1505133749501262e-06
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,-0.03638013125132033,-0.050125857676080354,-0.0011278024739487247
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,-0.003963664890971432,-0.006195086386291404,-4.359715692487179e-05
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,6.210189580239125e-16,-7.558484488359593e-17,1.069344516288001e-15
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,-0.0015804836948905823,-0.0036362990464055348,0.002745829633027233
