prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_1df648c9114d481c,00000110,2.9462099075317383,2.7165982723236084,0.22961163520812988,True,True,False,False,7.4854855537414551,7.6319980621337891
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_1df648c9114d481c,00000110,10.119000434875488,9.5858345031738281,0.53316593170166016,True,True,True,True,3.0899577140808105,3.3732545375823975
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_1df648c9114d481c,00000110,8.0842056274414062,7.8568205833435059,0.22738504409790039,True,True,False,False,3.2517573833465576,3.3173182010650635
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_1df648c9114d481c,00000110,9.2612857818603516,9.0750570297241211,0.18622875213623047,True,True,True,True,2.291015625,2.3561544418334961
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_1df648c9114d481c,00000110,4.9616751670837402,4.7031106948852539,0.25856447219848633,True,True,False,False,6.5294814109802246,6.7027978897094727
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_1df648c9114d481c,00000110,6.1143627166748047,5.8802380561828613,0.23412466049194336,True,True,False,False,7.3273100852966309,7.5523037910461426
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_1df648c9114d481c,00000110,4.2902603149414062,4.3827953338623047,-0.092535018920898438,True,True,False,False,6.2452278137207031,6.218935489654541
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_1df648c9114d481c,00000110,8.6505069732666016,8.4694862365722656,0.18102073669433594,True,True,False,False,3.6452600955963135,3.719735860824585
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_1df648c9114d481c,00000110,6.9412646293640137,6.7086858749389648,0.23257875442504883,True,True,False,False,3.5339906215667725,3.6261942386627197
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_1df648c9114d481c,00000110,3.787869930267334,3.4032766819000244,0.38459324836730957,True,True,False,False,7.613731861114502,7.9986128807067871
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_1df648c9114d481c,00000110,5.6262378692626953,5.4385271072387695,0.18771076202392578,True,True,False,False,4.8362054824829102,4.9726676940917969
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_1df648c9114d481c,00000110,9.9936256408691406,9.8626480102539062,0.13097763061523438,True,True,True,True,2.6045970916748047,2.6795186996459961
