prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_935a2d7ebb29af1f,01101100,2.9462099075317383,2.2959563732147217,0.6502535343170166,True,True,False,False,7.4854855537414551,8.1206722259521484
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_935a2d7ebb29af1f,01101100,10.119000434875488,9.1438770294189453,0.97512340545654297,True,True,True,True,3.0899577140808105,3.5367245674133301
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_935a2d7ebb29af1f,01101100,8.0842056274414062,7.1837058067321777,0.90049982070922852,True,True,False,False,3.2517573833465576,4.1206827163696289
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_935a2d7ebb29af1f,01101100,9.2612857818603516,8.5052595138549805,0.75602626800537109,True,True,True,True,2.291015625,2.7918486595153809
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_935a2d7ebb29af1f,01101100,4.9616751670837402,4.5437994003295898,0.41787576675415039,True,True,False,False,6.5294814109802246,6.7180299758911133
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_935a2d7ebb29af1f,01101100,6.1143627166748047,5.8701686859130859,0.24419403076171875,True,True,False,False,7.3273100852966309,7.7932953834533691
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_935a2d7ebb29af1f,01101100,4.2902603149414062,4.3408427238464355,-0.050582408905029297,True,True,False,False,6.2452278137207031,6.1234602928161621
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_935a2d7ebb29af1f,01101100,8.6505069732666016,7.3880534172058105,1.262453556060791,True,True,False,False,3.6452600955963135,4.4055099487304688
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_935a2d7ebb29af1f,01101100,6.9412646293640137,5.5246105194091797,1.416654109954834,True,True,False,False,3.5339906215667725,4.5205202102661133
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_935a2d7ebb29af1f,01101100,3.787869930267334,2.0746002197265625,1.7132697105407715,True,True,False,False,7.613731861114502,9.0567417144775391
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_935a2d7ebb29af1f,01101100,5.6262378692626953,2.0777504444122314,3.5484874248504639,True,True,False,False,4.8362054824829102,8.0950479507446289
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_935a2d7ebb29af1f,01101100,9.9936256408691406,8.8670654296875,1.1265602111816406,True,True,True,True,2.6045970916748047,3.3407835960388184
qseq_72e2cd870c8a81c9,length_32_gap_8,qcluster_calibration_0012,qmask_935a2d7ebb29af1f,01101100,8.16876220703125,7.5589771270751953,0.60978507995605469,True,True,True,False,3.525468111038208,4.2504963874816895
qseq_89e8b285b5f965c2,length_32_gap_8,qcluster_calibration_0013,qmask_935a2d7ebb29af1f,01101100,4.9458680152893066,3.2336711883544922,1.7121968269348145,True,True,False,False,8.5723552703857422,9.987696647644043
qseq_5184f25c7b85c53c,length_32_gap_8,qcluster_calibration_0014,qmask_935a2d7ebb29af1f,01101100,9.9009943008422852,7.8027544021606445,2.0982398986816406,True,True,True,False,3.0564634799957275,4.234440803527832
qseq_8a3b5e846ec7b1de,length_32_gap_8,qcluster_calibration_0015,qmask_935a2d7ebb29af1f,01101100,6.3770685195922852,6.0042743682861328,0.37279415130615234,True,True,True,True,3.4400472640991211,3.9229450225830078
qseq_ac1a3e1869dc090c,length_32_gap_8,qcluster_calibration_0016,qmask_935a2d7ebb29af1f,01101100,7.3019909858703613,6.1032910346984863,1.198699951171875,True,True,True,False,3.4240412712097168,4.3121833801269531
qseq_dc1d9c14a80d171c,length_32_gap_8,qcluster_calibration_0017,qmask_935a2d7ebb29af1f,01101100,8.6210861206054688,7.797332763671875,0.82375335693359375,True,True,False,False,4.9573874473571777,5.1104602813720703
qseq_99d34e9175e66222,length_32_gap_8,qcluster_calibration_0018,qmask_935a2d7ebb29af1f,01101100,7.4291472434997559,6.3645644187927246,1.0645828247070312,True,True,False,False,5.5702128410339355,6.8383264541625977
qseq_d6492c6ac00d3b0f,length_32_gap_8,qcluster_calibration_0019,qmask_935a2d7ebb29af1f,01101100,10.321548461914062,9.3006563186645508,1.0208921432495117,True,True,True,True,3.0202357769012451,3.7526757717132568
qseq_690d86412dda754a,length_32_gap_8,qcluster_calibration_0020,qmask_935a2d7ebb29af1f,01101100,6.5624961853027344,5.0759053230285645,1.4865908622741699,True,True,False,False,5.3217949867248535,7.130704402923584
qseq_b13027e33741a1ba,length_32_gap_8,qcluster_calibration_0021,qmask_935a2d7ebb29af1f,01101100,3.8572282791137695,0.24513530731201172,3.6120929718017578,True,True,False,False,7.5479822158813477,10.361875534057617
qseq_ef057144bcaa8c78,length_32_gap_8,qcluster_calibration_0022,qmask_935a2d7ebb29af1f,01101100,9.6949291229248047,8.8397636413574219,0.85516548156738281,True,True,True,True,3.6895580291748047,4.1604175567626953
qseq_01f76172c615c93c,length_32_gap_8,qcluster_calibration_0023,qmask_935a2d7ebb29af1f,01101100,1.6465693712234497,1.2913743257522583,0.35519504547119141,True,True,False,False,8.7947292327880859,9.1310491561889648
qseq_6913410b187e9bcd,length_32_gap_8,qcluster_calibration_0024,qmask_935a2d7ebb29af1f,01101100,4.9003410339355469,0.61832928657531738,4.2820117473602295,True,True,False,False,8.5771045684814453,11.988860130310059
qseq_6f2468350cf2a4c7,length_32_gap_8,qcluster_calibration_0025,qmask_935a2d7ebb29af1f,01101100,6.1921143531799316,5.3956742286682129,0.79644012451171875,True,True,False,False,3.342045783996582,4.144646167755127
qseq_48fa6ccbcf85740a,length_32_gap_8,qcluster_calibration_0026,qmask_935a2d7ebb29af1f,01101100,5.4933662414550781,4.7984704971313477,0.69489574432373047,True,True,True,False,4.3495516777038574,5.1171274185180664
