prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_98b5c234bdcb60a6,00111100,2.9462099075317383,4.8483352661132812,-1.902125358581543,True,True,False,False,7.4854855537414551,5.8832297325134277
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_98b5c234bdcb60a6,00111100,10.119000434875488,9.5241756439208984,0.59482479095458984,True,True,True,True,3.0899577140808105,3.2585504055023193
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_98b5c234bdcb60a6,00111100,8.0842056274414062,8.3726711273193359,-0.28846549987792969,True,True,False,False,3.2517573833465576,3.2543575763702393
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_98b5c234bdcb60a6,00111100,9.2612857818603516,8.8582782745361328,0.40300750732421875,True,True,True,True,2.291015625,2.5516588687896729
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_98b5c234bdcb60a6,00111100,4.9616751670837402,5.0321717262268066,-0.070496559143066406,True,True,False,False,6.5294814109802246,6.273705005645752
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_98b5c234bdcb60a6,00111100,6.1143627166748047,6.3515028953552246,-0.23714017868041992,True,True,False,False,7.3273100852966309,7.1700549125671387
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_98b5c234bdcb60a6,00111100,4.2902603149414062,5.5042781829833984,-1.2140178680419922,True,True,False,True,6.2452278137207031,4.8913235664367676
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_98b5c234bdcb60a6,00111100,8.6505069732666016,8.635004997253418,0.015501976013183594,True,True,False,False,3.6452600955963135,3.6495819091796875
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_98b5c234bdcb60a6,00111100,6.9412646293640137,6.6456589698791504,0.29560565948486328,True,True,False,False,3.5339906215667725,3.6527884006500244
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_98b5c234bdcb60a6,00111100,3.787869930267334,1.9866088628768921,1.8012610673904419,True,True,False,False,7.613731861114502,9.0384731292724609
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_98b5c234bdcb60a6,00111100,5.6262378692626953,3.0576026439666748,2.5686352252960205,True,True,False,False,4.8362054824829102,7.4096627235412598
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_98b5c234bdcb60a6,00111100,9.9936256408691406,9.3299236297607422,0.66370201110839844,True,True,True,True,2.6045970916748047,2.9310393333435059
qseq_72e2cd870c8a81c9,length_32_gap_8,qcluster_calibration_0012,qmask_98b5c234bdcb60a6,00111100,8.16876220703125,8.3481121063232422,-0.17934989929199219,True,True,True,False,3.525468111038208,3.5357275009155273
qseq_89e8b285b5f965c2,length_32_gap_8,qcluster_calibration_0013,qmask_98b5c234bdcb60a6,00111100,4.9458680152893066,4.4005007743835449,0.54536724090576172,True,True,False,False,8.5723552703857422,8.5924806594848633
qseq_5184f25c7b85c53c,length_32_gap_8,qcluster_calibration_0014,qmask_98b5c234bdcb60a6,00111100,9.9009943008422852,8.0736265182495117,1.8273677825927734,True,True,True,False,3.0564634799957275,4.139686107635498
qseq_8a3b5e846ec7b1de,length_32_gap_8,qcluster_calibration_0015,qmask_98b5c234bdcb60a6,00111100,6.3770685195922852,6.355320930480957,0.021747589111328125,True,True,True,True,3.4400472640991211,3.7188928127288818
qseq_ac1a3e1869dc090c,length_32_gap_8,qcluster_calibration_0016,qmask_98b5c234bdcb60a6,00111100,7.3019909858703613,6.7722458839416504,0.52974510192871094,True,True,True,True,3.4240412712097168,3.7236363887786865
qseq_dc1d9c14a80d171c,length_32_gap_8,qcluster_calibration_0017,qmask_98b5c234bdcb60a6,00111100,8.6210861206054688,8.2978897094726562,0.3231964111328125,True,True,False,False,4.9573874473571777,4.5992565155029297
qseq_99d34e9175e66222,length_32_gap_8,qcluster_calibration_0018,qmask_98b5c234bdcb60a6,00111100,7.4291472434997559,7.0388355255126953,0.39031171798706055,True,True,False,False,5.5702128410339355,6.1223273277282715
qseq_d6492c6ac00d3b0f,length_32_gap_8,qcluster_calibration_0019,qmask_98b5c234bdcb60a6,00111100,10.321548461914062,9.7520227432250977,0.56952571868896484,True,True,True,True,3.0202357769012451,3.3292603492736816
qseq_690d86412dda754a,length_32_gap_8,qcluster_calibration_0020,qmask_98b5c234bdcb60a6,00111100,6.5624961853027344,6.7395334243774414,-0.17703723907470703,True,True,False,False,5.3217949867248535,5.3186049461364746
qseq_b13027e33741a1ba,length_32_gap_8,qcluster_calibration_0021,qmask_98b5c234bdcb60a6,00111100,3.8572282791137695,1.5063178539276123,2.3509104251861572,True,True,False,False,7.5479822158813477,9.3916130065917969
qseq_ef057144bcaa8c78,length_32_gap_8,qcluster_calibration_0022,qmask_98b5c234bdcb60a6,00111100,9.6949291229248047,10.065685272216797,-0.37075614929199219,True,True,True,True,3.6895580291748047,3.3488466739654541
qseq_01f76172c615c93c,length_32_gap_8,qcluster_calibration_0023,qmask_98b5c234bdcb60a6,00111100,1.6465693712234497,1.7588894367218018,-0.11232006549835205,True,True,False,False,8.7947292327880859,8.5610866546630859
qseq_6913410b187e9bcd,length_32_gap_8,qcluster_calibration_0024,qmask_98b5c234bdcb60a6,00111100,4.9003410339355469,2.2755556106567383,2.6247854232788086,True,True,False,False,8.5771045684814453,10.670546531677246
qseq_6f2468350cf2a4c7,length_32_gap_8,qcluster_calibration_0025,qmask_98b5c234bdcb60a6,00111100,6.1921143531799316,5.2394781112670898,0.9526362419128418,True,True,False,False,3.342045783996582,4.0750241279602051
qseq_48fa6ccbcf85740a,length_32_gap_8,qcluster_calibration_0026,qmask_98b5c234bdcb60a6,00111100,5.4933662414550781,5.5689840316772461,-0.075617790222167969,True,True,True,True,4.3495516777038574,4.2267084121704102
