prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_a2b08d2c6effabb4,01011110,2.9462099075317383,3.0549530982971191,-0.10874319076538086,True,True,False,False,7.4854855537414551,7.526395320892334
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_a2b08d2c6effabb4,01011110,10.119000434875488,7.9880266189575195,2.1309738159179688,True,True,True,False,3.0899577140808105,4.5738859176635742
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_a2b08d2c6effabb4,01011110,8.0842056274414062,6.9731082916259766,1.1110973358154297,True,True,False,False,3.2517573833465576,3.912290096282959
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_a2b08d2c6effabb4,01011110,9.2612857818603516,8.3396453857421875,0.92164039611816406,True,True,True,True,2.291015625,2.864893913269043
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_a2b08d2c6effabb4,01011110,4.9616751670837402,4.602625846862793,0.35904932022094727,True,True,False,False,6.5294814109802246,6.6199979782104492
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_a2b08d2c6effabb4,01011110,6.1143627166748047,5.1437473297119141,0.97061538696289062,True,True,False,False,7.3273100852966309,8.1783819198608398
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_a2b08d2c6effabb4,01011110,4.2902603149414062,4.5542683601379395,-0.2640080451965332,True,True,False,False,6.2452278137207031,5.828122615814209
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_a2b08d2c6effabb4,01011110,8.6505069732666016,7.1483349800109863,1.5021719932556152,True,True,False,False,3.6452600955963135,4.2673501968383789
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_a2b08d2c6effabb4,01011110,6.9412646293640137,5.1841292381286621,1.7571353912353516,True,True,False,False,3.5339906215667725,4.4763903617858887
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_a2b08d2c6effabb4,01011110,3.787869930267334,3.0641825199127197,0.72368741035461426,True,True,False,False,7.613731861114502,8.3494548797607422
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_a2b08d2c6effabb4,01011110,5.6262378692626953,1.7036192417144775,3.9226186275482178,True,True,False,False,4.8362054824829102,8.1023759841918945
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_a2b08d2c6effabb4,01011110,9.9936256408691406,8.755061149597168,1.2385644912719727,True,True,True,True,2.6045970916748047,3.451859712600708
qseq_72e2cd870c8a81c9,length_32_gap_8,qcluster_calibration_0012,qmask_a2b08d2c6effabb4,01011110,8.16876220703125,7.325096607208252,0.84366559982299805,True,True,True,False,3.525468111038208,4.3755674362182617
qseq_89e8b285b5f965c2,length_32_gap_8,qcluster_calibration_0013,qmask_a2b08d2c6effabb4,01011110,4.9458680152893066,2.7475523948669434,2.1983156204223633,True,True,False,False,8.5723552703857422,10.32298469543457
qseq_5184f25c7b85c53c,length_32_gap_8,qcluster_calibration_0014,qmask_a2b08d2c6effabb4,01011110,9.9009943008422852,7.7846159934997559,2.1163783073425293,True,True,True,False,3.0564634799957275,4.4170742034912109
qseq_8a3b5e846ec7b1de,length_32_gap_8,qcluster_calibration_0015,qmask_a2b08d2c6effabb4,01011110,6.3770685195922852,6.1785221099853516,0.19854640960693359,True,True,True,True,3.4400472640991211,4.0848817825317383
qseq_ac1a3e1869dc090c,length_32_gap_8,qcluster_calibration_0016,qmask_a2b08d2c6effabb4,01011110,7.3019909858703613,6.0917491912841797,1.2102417945861816,True,True,True,False,3.4240412712097168,4.3427400588989258
qseq_dc1d9c14a80d171c,length_32_gap_8,qcluster_calibration_0017,qmask_a2b08d2c6effabb4,01011110,8.6210861206054688,7.8150038719177246,0.80608224868774414,True,True,False,False,4.9573874473571777,5.0235905647277832
qseq_99d34e9175e66222,length_32_gap_8,qcluster_calibration_0018,qmask_a2b08d2c6effabb4,01011110,7.4291472434997559,6.3584976196289062,1.0706496238708496,True,True,False,False,5.5702128410339355,6.6730303764343262
