prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_bc97d60f409c5bcc,11100010,2.9462099075317383,0.51314616203308105,2.4330637454986572,True,False,False,False,7.4854855537414551,9.7507457733154297
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_bc97d60f409c5bcc,11100010,10.119000434875488,7.7739496231079102,2.3450508117675781,True,True,True,False,3.0899577140808105,5.0023922920227051
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_bc97d60f409c5bcc,11100010,8.0842056274414062,5.7642645835876465,2.3199410438537598,True,True,False,False,3.2517573833465576,5.3621845245361328
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_bc97d60f409c5bcc,11100010,9.2612857818603516,7.5020742416381836,1.759211540222168,True,True,True,True,2.291015625,3.5321624279022217
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_bc97d60f409c5bcc,11100010,4.9616751670837402,3.9273107051849365,1.0343644618988037,True,True,False,False,6.5294814109802246,7.384455680847168
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_bc97d60f409c5bcc,11100010,6.1143627166748047,4.9793472290039062,1.1350154876708984,True,True,False,False,7.3273100852966309,8.8115901947021484
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_bc97d60f409c5bcc,11100010,4.2902603149414062,3.5477714538574219,0.74248886108398438,True,True,False,False,6.2452278137207031,7.0068316459655762
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_bc97d60f409c5bcc,11100010,8.6505069732666016,6.2896146774291992,2.3608922958374023,True,True,False,False,3.6452600955963135,5.3454408645629883
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_bc97d60f409c5bcc,11100010,6.9412646293640137,4.6102800369262695,2.3309845924377441,True,True,False,False,3.5339906215667725,5.5456390380859375
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_bc97d60f409c5bcc,11100010,3.787869930267334,1.254960298538208,2.532909631729126,True,True,False,False,7.613731861114502,9.9446010589599609
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_bc97d60f409c5bcc,11100010,5.6262378692626953,1.4872174263000488,4.1390204429626465,True,True,False,False,4.8362054824829102,8.2945632934570312
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_bc97d60f409c5bcc,11100010,9.9936256408691406,8.3047885894775391,1.6888370513916016,True,True,True,True,2.6045970916748047,3.9370572566986084
qseq_72e2cd870c8a81c9,length_32_gap_8,qcluster_calibration_0012,qmask_bc97d60f409c5bcc,11100010,8.16876220703125,6.2772870063781738,1.8914752006530762,True,True,True,False,3.525468111038208,5.600865364074707
qseq_89e8b285b5f965c2,length_32_gap_8,qcluster_calibration_0013,qmask_bc97d60f409c5bcc,11100010,4.9458680152893066,1.9347951412200928,3.0110728740692139,True,True,False,False,8.5723552703857422,11.549970626831055
