prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_e87690dd6a8adfcf,11000000,2.9462099075317383,0.72323751449584961,2.2229723930358887,True,True,False,False,7.4854855537414551,9.5277996063232422
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_e87690dd6a8adfcf,11000000,10.119000434875488,8.7915172576904297,1.3274831771850586,True,True,True,True,3.0899577140808105,3.9983587265014648
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_e87690dd6a8adfcf,11000000,8.0842056274414062,5.8389239311218262,2.2452816963195801,True,True,False,False,3.2517573833465576,4.8894424438476562
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_e87690dd6a8adfcf,11000000,9.2612857818603516,7.821894645690918,1.4393911361694336,True,True,True,True,2.291015625,3.2931711673736572
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_e87690dd6a8adfcf,11000000,4.9616751670837402,3.9776871204376221,0.98398804664611816,True,True,False,False,6.5294814109802246,7.3818063735961914
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_e87690dd6a8adfcf,11000000,6.1143627166748047,4.6520209312438965,1.4623417854309082,True,True,False,False,7.3273100852966309,8.8524103164672852
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_e87690dd6a8adfcf,11000000,4.2902603149414062,3.3465757369995117,0.94368457794189453,True,True,False,False,6.2452278137207031,7.1007499694824219
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_e87690dd6a8adfcf,11000000,8.6505069732666016,6.0348119735717773,2.6156949996948242,True,True,False,False,3.6452600955963135,5.2723760604858398
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_e87690dd6a8adfcf,11000000,6.9412646293640137,4.6151161193847656,2.326148509979248,True,True,False,False,3.5339906215667725,5.358245849609375
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_e87690dd6a8adfcf,11000000,3.787869930267334,2.6383814811706543,1.1494884490966797,True,True,False,False,7.613731861114502,8.8496866226196289
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_e87690dd6a8adfcf,11000000,5.6262378692626953,2.4408929347991943,3.185344934463501,True,True,False,False,4.8362054824829102,7.2685761451721191
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_e87690dd6a8adfcf,11000000,9.9936256408691406,8.6155328750610352,1.3780927658081055,True,True,True,True,2.6045970916748047,3.761005163192749
qseq_72e2cd870c8a81c9,length_32_gap_8,qcluster_calibration_0012,qmask_e87690dd6a8adfcf,11000000,8.16876220703125,6.4186019897460938,1.7501602172851562,True,True,True,False,3.525468111038208,5.2690448760986328
qseq_89e8b285b5f965c2,length_32_gap_8,qcluster_calibration_0013,qmask_e87690dd6a8adfcf,11000000,4.9458680152893066,2.2678813934326172,2.6779866218566895,True,True,False,False,8.5723552703857422,11.271810531616211
qseq_5184f25c7b85c53c,length_32_gap_8,qcluster_calibration_0014,qmask_e87690dd6a8adfcf,11000000,9.9009943008422852,8.3671140670776367,1.5338802337646484,True,True,True,True,3.0564634799957275,3.7765390872955322
qseq_8a3b5e846ec7b1de,length_32_gap_8,qcluster_calibration_0015,qmask_e87690dd6a8adfcf,11000000,6.3770685195922852,5.4592342376708984,0.91783428192138672,True,True,True,True,3.4400472640991211,4.4226503372192383
qseq_ac1a3e1869dc090c,length_32_gap_8,qcluster_calibration_0016,qmask_e87690dd6a8adfcf,11000000,7.3019909858703613,5.4803323745727539,1.8216586112976074,True,True,True,False,3.4240412712097168,5.1058988571166992
qseq_dc1d9c14a80d171c,length_32_gap_8,qcluster_calibration_0017,qmask_e87690dd6a8adfcf,11000000,8.6210861206054688,6.6468157768249512,1.9742703437805176,True,True,False,False,4.9573874473571777,6.6235041618347168
qseq_99d34e9175e66222,length_32_gap_8,qcluster_calibration_0018,qmask_e87690dd6a8adfcf,11000000,7.4291472434997559,6.1487078666687012,1.2804393768310547,True,True,False,False,5.5702128410339355,6.7708849906921387
qseq_d6492c6ac00d3b0f,length_32_gap_8,qcluster_calibration_0019,qmask_e87690dd6a8adfcf,11000000,10.321548461914062,8.6737699508666992,1.6477785110473633,True,True,True,False,3.0202357769012451,4.5841445922851562
qseq_690d86412dda754a,length_32_gap_8,qcluster_calibration_0020,qmask_e87690dd6a8adfcf,11000000,6.5624961853027344,3.1455569267272949,3.4169392585754395,True,True,False,False,5.3217949867248535,9.1689071655273438
qseq_b13027e33741a1ba,length_32_gap_8,qcluster_calibration_0021,qmask_e87690dd6a8adfcf,11000000,3.8572282791137695,0.87108612060546875,2.9861421585083008,True,True,False,False,7.5479822158813477,9.7532196044921875
qseq_ef057144bcaa8c78,length_32_gap_8,qcluster_calibration_0022,qmask_e87690dd6a8adfcf,11000000,9.6949291229248047,7.7113943099975586,1.9835348129272461,True,True,True,False,3.6895580291748047,5.0794425010681152
qseq_01f76172c615c93c,length_32_gap_8,qcluster_calibration_0023,qmask_e87690dd6a8adfcf,11000000,1.6465693712234497,1.2702106237411499,0.3763587474822998,True,True,False,False,8.7947292327880859,9.2991533279418945
qseq_6913410b187e9bcd,length_32_gap_8,qcluster_calibration_0024,qmask_e87690dd6a8adfcf,11000000,4.9003410339355469,1.6311111450195312,3.2692298889160156,True,True,False,False,8.5771045684814453,10.943374633789062
qseq_6f2468350cf2a4c7,length_32_gap_8,qcluster_calibration_0025,qmask_e87690dd6a8adfcf,11000000,6.1921143531799316,6.1611175537109375,0.030996799468994141,True,True,False,False,3.342045783996582,3.5578100681304932
qseq_48fa6ccbcf85740a,length_32_gap_8,qcluster_calibration_0026,qmask_e87690dd6a8adfcf,11000000,5.4933662414550781,3.8493189811706543,1.6440472602844238,True,True,True,False,4.3495516777038574,6.2438158988952637
qseq_0a3d2a206ed1ac2f,length_32_gap_8,qcluster_calibration_0027,qmask_e87690dd6a8adfcf,11000000,10.2420654296875,7.7380704879760742,2.5039949417114258,True,True,True,True,2.1275115013122559,3.7466669082641602
qseq_4e6f3e53c5cffa8c,length_32_gap_8,qcluster_calibration_0028,qmask_e87690dd6a8adfcf,11000000,6.0872611999511719,4.7683968544006348,1.3188643455505371,True,True,False,False,8.5176458358764648,9.7731647491455078
qseq_addd85868ee4c978,length_32_gap_8,qcluster_calibration_0029,qmask_e87690dd6a8adfcf,11000000,3.0789308547973633,0.20848989486694336,2.8704409599304199,True,False,False,False,6.4572043418884277,9.3954944610595703
qseq_d488f6be0be8d667,length_32_gap_8,qcluster_calibration_0030,qmask_e87690dd6a8adfcf,11000000,9.55535888671875,8.5157051086425781,1.0396537780761719,True,True,True,True,1.4513717889785767,2.0647974014282227
qseq_29bcc3b5e07adaa6,length_32_gap_8,qcluster_calibration_0031,qmask_e87690dd6a8adfcf,11000000,7.5494265556335449,5.2552943229675293,2.2941322326660156,True,True,False,False,3.9754664897918701,6.169703483581543
qseq_f92f57b1f8bac576,length_32_gap_8,qcluster_calibration_0032,qmask_e87690dd6a8adfcf,11000000,3.842681884765625,1.9974255561828613,1.8452563285827637,True,True,False,False,6.3925557136535645,8.3105850219726562
qseq_caa06bf2219d5d30,length_32_gap_8,qcluster_calibration_0033,qmask_e87690dd6a8adfcf,11000000,9.6303396224975586,7.7751965522766113,1.8551430702209473,True,True,True,False,2.9562137126922607,4.5913677215576172
qseq_14140e7a95fa2fb9,length_32_gap_8,qcluster_calibration_0034,qmask_e87690dd6a8adfcf,11000000,3.9574613571166992,1.9397504329681396,2.0177109241485596,True,True,False,False,7.5561428070068359,9.0156707763671875
qseq_83326ff9f67b103f,length_32_gap_8,qcluster_calibration_0035,qmask_e87690dd6a8adfcf,11000000,8.6613779067993164,8.0126485824584961,0.64872932434082031,True,True,True,True,2.3675370216369629,3.0008931159973145
qseq_9cae4833ac91d598,length_32_gap_8,qcluster_calibration_0036,qmask_e87690dd6a8adfcf,11000000,7.7165179252624512,7.2565498352050781,0.45996809005737305,True,True,False,False,4.7106227874755859,5.1222052574157715
qseq_cfb9d767fb841745,length_32_gap_8,qcluster_calibration_0037,qmask_e87690dd6a8adfcf,11000000,5.7846426963806152,3.8308329582214355,1.9538097381591797,True,True,False,False,4.2976059913635254,5.9651269912719727
qseq_9a641dc8e553cdc9,length_32_gap_8,qcluster_calibration_0038,qmask_e87690dd6a8adfcf,11000000,7.6731810569763184,6.795189380645752,0.87799167633056641,True,True,False,False,3.8886995315551758,5.0319867134094238
qseq_618c0004fec7a467,length_32_gap_8,qcluster_calibration_0039,qmask_e87690dd6a8adfcf,11000000,4.5934381484985352,2.9993720054626465,1.5940661430358887,True,True,False,False,7.3684349060058594,8.8101749420166016
qseq_02dd020751347c55,length_32_gap_8,qcluster_calibration_0040,qmask_e87690dd6a8adfcf,11000000,7.5618820190429688,5.740847110748291,1.8210349082946777,True,True,False,False,5.5441646575927734,7.2209911346435547
qseq_c8384ab754451eef,length_32_gap_8,qcluster_calibration_0041,qmask_e87690dd6a8adfcf,11000000,2.8867654800415039,1.6396262645721436,1.2471392154693604,True,True,False,False,6.4263396263122559,7.767237663269043
qseq_ba05bbb94039b0ae,length_32_gap_8,qcluster_calibration_0042,qmask_e87690dd6a8adfcf,11000000,6.9410629272460938,1.9908971786499023,4.9501657485961914,True,True,False,False,6.4121508598327637,10.597285270690918
qseq_4e8da5b186698007,length_32_gap_8,qcluster_calibration_0043,qmask_e87690dd6a8adfcf,11000000,3.9103949069976807,1.8007102012634277,2.1096847057342529,True,True,False,False,5.7231903076171875,7.4788327217102051
qseq_e0e24ca7df1361da,length_32_gap_8,qcluster_calibration_0044,qmask_e87690dd6a8adfcf,11000000,7.8520965576171875,6.282677173614502,1.5694193840026855,True,True,True,False,3.5322964191436768,4.9919734001159668
qseq_78b8701a8c418992,length_32_gap_8,qcluster_calibration_0045,qmask_e87690dd6a8adfcf,11000000,12.092935562133789,8.0472021102905273,4.0457334518432617,True,True,True,False,1.8507922887802124,4.2756838798522949
qseq_9a84a9d452ad6692,length_32_gap_8,qcluster_calibration_0046,qmask_e87690dd6a8adfcf,11000000,12.39979076385498,11.631888389587402,0.76790237426757812,True,True,True,True,1.4711474180221558,2.2059276103973389
qseq_37ed28aef12e4075,length_32_gap_8,qcluster_calibration_0047,qmask_e87690dd6a8adfcf,11000000,7.7470502853393555,5.9474725723266602,1.7995777130126953,True,True,False,False,5.7399635314941406,7.171778678894043
qseq_4811292cd5272ac8,length_32_gap_8,qcluster_calibration_0048,qmask_e87690dd6a8adfcf,11000000,12.631054878234863,11.661787986755371,0.96926689147949219,True,True,True,True,0.72314256429672241,1.1140682697296143
qseq_98e081c19e55b9c2,length_32_gap_8,qcluster_calibration_0049,qmask_e87690dd6a8adfcf,11000000,12.682595252990723,11.721736907958984,0.96085834503173828,True,True,True,True,0.98284471035003662,1.2883002758026123
qseq_77a729a7d6333b5f,length_32_gap_8,qcluster_calibration_0050,qmask_e87690dd6a8adfcf,11000000,9.8840513229370117,7.86138916015625,2.0226621627807617,True,True,True,True,2.4649307727813721,3.9213547706604004
qseq_f1ed764d9e898c1c,length_32_gap_8,qcluster_calibration_0051,qmask_e87690dd6a8adfcf,11000000,7.9027271270751953,4.6767549514770508,3.2259721755981445,True,True,False,False,3.6086373329162598,5.6001300811767578
qseq_496b941feed234e5,length_32_gap_8,qcluster_calibration_0052,qmask_e87690dd6a8adfcf,11000000,10.570975303649902,6.7276630401611328,3.8433122634887695,True,True,True,False,1.9457254409790039,4.9055609703063965
