prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_2bb71e015e60db8a,11101110,2.9462099075317383,0.66426825523376465,2.2819416522979736,True,True,False,False,7.4854855537414551,9.6513652801513672
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_2bb71e015e60db8a,11101110,10.119000434875488,7.1915135383605957,2.9274868965148926,True,True,True,False,3.0899577140808105,5.3801627159118652
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_2bb71e015e60db8a,11101110,8.0842056274414062,5.5468883514404297,2.5373172760009766,True,True,False,False,3.2517573833465576,5.5119600296020508
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_2bb71e015e60db8a,11101110,9.2612857818603516,6.864079475402832,2.3972063064575195,True,True,True,False,2.291015625,4.0802879333496094
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_2bb71e015e60db8a,11101110,4.9616751670837402,3.7609384059906006,1.2007367610931396,True,True,False,False,6.5294814109802246,7.5164670944213867
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_2bb71e015e60db8a,11101110,6.1143627166748047,4.9641246795654297,1.150238037109375,True,True,False,False,7.3273100852966309,8.7845735549926758
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_2bb71e015e60db8a,11101110,4.2902603149414062,3.6278500556945801,0.66241025924682617,True,True,False,False,6.2452278137207031,6.7506275177001953
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_2bb71e015e60db8a,11101110,8.6505069732666016,5.9168329238891602,2.7336740493774414,True,True,False,False,3.6452600955963135,5.4547634124755859
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_2bb71e015e60db8a,11101110,6.9412646293640137,3.867732048034668,3.0735325813293457,True,True,False,False,3.5339906215667725,5.9227790832519531
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_2bb71e015e60db8a,11101110,3.787869930267334,0.84708631038665771,2.9407836198806763,True,True,False,False,7.613731861114502,10.315597534179688
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_2bb71e015e60db8a,11101110,5.6262378692626953,0.36100673675537109,5.2652311325073242,True,False,False,False,4.8362054824829102,9.2922534942626953
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_2bb71e015e60db8a,11101110,9.9936256408691406,7.855194091796875,2.1384315490722656,True,True,True,True,2.6045970916748047,4.2514357566833496
qseq_72e2cd870c8a81c9,length_32_gap_8,qcluster_calibration_0012,qmask_2bb71e015e60db8a,11101110,8.16876220703125,5.9806475639343262,2.1881146430969238,True,True,True,False,3.525468111038208,5.8441705703735352
qseq_89e8b285b5f965c2,length_32_gap_8,qcluster_calibration_0013,qmask_2bb71e015e60db8a,11101110,4.9458680152893066,1.642920970916748,3.3029470443725586,True,True,False,False,8.5723552703857422,11.610097885131836
qseq_5184f25c7b85c53c,length_32_gap_8,qcluster_calibration_0014,qmask_2bb71e015e60db8a,11101110,9.9009943008422852,7.1248612403869629,2.7761330604553223,True,True,True,False,3.0564634799957275,4.644561767578125
qseq_8a3b5e846ec7b1de,length_32_gap_8,qcluster_calibration_0015,qmask_2bb71e015e60db8a,11101110,6.3770685195922852,5.3893623352050781,0.98770618438720703,True,True,True,False,3.4400472640991211,4.7107210159301758
qseq_ac1a3e1869dc090c,length_32_gap_8,qcluster_calibration_0016,qmask_2bb71e015e60db8a,11101110,7.3019909858703613,4.548698902130127,2.7532920837402344,True,True,True,False,3.4240412712097168,5.7673535346984863
qseq_dc1d9c14a80d171c,length_32_gap_8,qcluster_calibration_0017,qmask_2bb71e015e60db8a,11101110,8.6210861206054688,5.8146014213562012,2.8064846992492676,True,True,False,False,4.9573874473571777,6.939429759979248
qseq_99d34e9175e66222,length_32_gap_8,qcluster_calibration_0018,qmask_2bb71e015e60db8a,11101110,7.4291472434997559,5.455937385559082,1.9732098579406738,True,True,False,False,5.5702128410339355,7.7628979682922363
qseq_d6492c6ac00d3b0f,length_32_gap_8,qcluster_calibration_0019,qmask_2bb71e015e60db8a,11101110,10.321548461914062,7.8320884704589844,2.4894599914550781,True,True,True,False,3.0202357769012451,4.9083528518676758
qseq_690d86412dda754a,length_32_gap_8,qcluster_calibration_0020,qmask_2bb71e015e60db8a,11101110,6.5624961853027344,2.8971986770629883,3.6652975082397461,True,True,False,False,5.3217949867248535,9.6568403244018555
qseq_b13027e33741a1ba,length_32_gap_8,qcluster_calibration_0021,qmask_2bb71e015e60db8a,11101110,3.8572282791137695,-1.0817461013793945,4.9389743804931641,True,False,False,False,7.5479822158813477,11.229272842407227
qseq_ef057144bcaa8c78,length_32_gap_8,qcluster_calibration_0022,qmask_2bb71e015e60db8a,11101110,9.6949291229248047,7.4239931106567383,2.2709360122680664,True,True,True,False,3.6895580291748047,5.2823882102966309
qseq_01f76172c615c93c,length_32_gap_8,qcluster_calibration_0023,qmask_2bb71e015e60db8a,11101110,1.6465693712234497,0.92590689659118652,0.72066247463226318,True,True,False,False,8.7947292327880859,9.4820365905761719
qseq_6913410b187e9bcd,length_32_gap_8,qcluster_calibration_0024,qmask_2bb71e015e60db8a,11101110,4.9003410339355469,-1.8948719501495361,6.795212984085083,True,False,False,False,8.5771045684814453,13.872941970825195
qseq_6f2468350cf2a4c7,length_32_gap_8,qcluster_calibration_0025,qmask_2bb71e015e60db8a,11101110,6.1921143531799316,5.2081742286682129,0.98394012451171875,True,True,False,False,3.342045783996582,4.513427734375
qseq_48fa6ccbcf85740a,length_32_gap_8,qcluster_calibration_0026,qmask_2bb71e015e60db8a,11101110,5.4933662414550781,3.3908421993255615,2.1025240421295166,True,True,True,False,4.3495516777038574,6.6347284317016602
qseq_0a3d2a206ed1ac2f,length_32_gap_8,qcluster_calibration_0027,qmask_2bb71e015e60db8a,11101110,10.2420654296875,5.2620096206665039,4.9800558090209961,True,True,True,False,2.1275115013122559,5.5960531234741211
qseq_4e6f3e53c5cffa8c,length_32_gap_8,qcluster_calibration_0028,qmask_2bb71e015e60db8a,11101110,6.0872611999511719,4.260429859161377,1.8268313407897949,True,True,False,False,8.5176458358764648,9.9433774948120117
qseq_addd85868ee4c978,length_32_gap_8,qcluster_calibration_0029,qmask_2bb71e015e60db8a,11101110,3.0789308547973633,-0.86003756523132324,3.9389684200286865,True,False,False,False,6.4572043418884277,10.498088836669922
qseq_d488f6be0be8d667,length_32_gap_8,qcluster_calibration_0030,qmask_2bb71e015e60db8a,11101110,9.55535888671875,8.4587993621826172,1.0965595245361328,True,True,True,True,1.4513717889785767,1.8706890344619751
qseq_29bcc3b5e07adaa6,length_32_gap_8,qcluster_calibration_0031,qmask_2bb71e015e60db8a,11101110,7.5494265556335449,4.5754256248474121,2.9740009307861328,True,True,False,False,3.9754664897918701,6.873969554901123
