prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_ffe81ae2864a91d7,00100110,2.9462099075317383,2.6296703815460205,0.31653952598571777,True,True,False,False,7.4854855537414551,7.7402548789978027
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_ffe81ae2864a91d7,00100110,10.119000434875488,9.4331960678100586,0.68580436706542969,True,True,True,True,3.0899577140808105,3.5619347095489502
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_ffe81ae2864a91d7,00100110,8.0842056274414062,7.8443164825439453,0.23988914489746094,True,True,False,False,3.2517573833465576,3.6641736030578613
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_ffe81ae2864a91d7,00100110,9.2612857818603516,8.8473520278930664,0.41393375396728516,True,True,True,True,2.291015625,2.5018985271453857
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_ffe81ae2864a91d7,00100110,4.9616751670837402,4.6756396293640137,0.28603553771972656,True,True,False,False,6.5294814109802246,6.7164969444274902
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_ffe81ae2864a91d7,00100110,6.1143627166748047,6.0840916633605957,0.030271053314208984,True,True,False,False,7.3273100852966309,7.521782398223877
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_ffe81ae2864a91d7,00100110,4.2902603149414062,4.3758964538574219,-0.085636138916015625,True,True,False,False,6.2452278137207031,6.2466893196105957
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_ffe81ae2864a91d7,00100110,8.6505069732666016,8.5582695007324219,0.092237472534179688,True,True,False,False,3.6452600955963135,3.8948218822479248
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_ffe81ae2864a91d7,00100110,6.9412646293640137,6.7161550521850586,0.22510957717895508,True,True,False,False,3.5339906215667725,3.8487703800201416
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_ffe81ae2864a91d7,00100110,3.787869930267334,2.2385468482971191,1.5493230819702148,True,True,False,False,7.613731861114502,8.9657211303710938
