prompt_id,family_id,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_c767dcde7de96c2f,length_32_gap_8,qcluster_calibration_0000,qmask_25793ead7c71bb81,10001100,2.9462099075317383,2.6323423385620117,0.31386756896972656,True,True,False,False,7.4854855537414551,7.6743426322937012
qseq_897390a0d0f857dd,length_32_gap_8,qcluster_calibration_0001,qmask_25793ead7c71bb81,10001100,10.119000434875488,9.2577848434448242,0.86121559143066406,True,True,True,True,3.0899577140808105,3.3974418640136719
qseq_284b47a1871f558d,length_32_gap_8,qcluster_calibration_0002,qmask_25793ead7c71bb81,10001100,8.0842056274414062,7.164520263671875,0.91968536376953125,True,True,False,False,3.2517573833465576,3.7978105545043945
qseq_9564c335f860807a,length_32_gap_8,qcluster_calibration_0003,qmask_25793ead7c71bb81,10001100,9.2612857818603516,8.0963306427001953,1.1649551391601562,True,True,True,True,2.291015625,3.0716788768768311
qseq_b055e28768e5f9db,length_32_gap_8,qcluster_calibration_0004,qmask_25793ead7c71bb81,10001100,4.9616751670837402,4.0951128005981445,0.8665623664855957,True,True,False,False,6.5294814109802246,7.2448348999023438
qseq_0ba4f1526c5f729b,length_32_gap_8,qcluster_calibration_0005,qmask_25793ead7c71bb81,10001100,6.1143627166748047,5.5494265556335449,0.56493616104125977,True,True,False,False,7.3273100852966309,7.8918318748474121
qseq_bbd13a17725542ab,length_32_gap_8,qcluster_calibration_0006,qmask_25793ead7c71bb81,10001100,4.2902603149414062,4.5221090316772461,-0.23184871673583984,True,True,False,False,6.2452278137207031,5.8711934089660645
qseq_7a4e221d29fc3a2e,length_32_gap_8,qcluster_calibration_0007,qmask_25793ead7c71bb81,10001100,8.6505069732666016,7.4548087120056152,1.1956982612609863,True,True,False,False,3.6452600955963135,4.0742554664611816
qseq_913078c95f609050,length_32_gap_8,qcluster_calibration_0008,qmask_25793ead7c71bb81,10001100,6.9412646293640137,6.028778076171875,0.91248655319213867,True,True,False,False,3.5339906215667725,3.8409566879272461
qseq_21ba8cdac201cc30,length_32_gap_8,qcluster_calibration_0009,qmask_25793ead7c71bb81,10001100,3.787869930267334,2.2449722290039062,1.5428977012634277,True,True,False,False,7.613731861114502,9.1979312896728516
qseq_2d9b105d7e3736b7,length_32_gap_8,qcluster_calibration_0010,qmask_25793ead7c71bb81,10001100,5.6262378692626953,3.8907017707824707,1.7355360984802246,True,True,False,False,4.8362054824829102,6.3184046745300293
qseq_d61f332679c6ec3e,length_32_gap_8,qcluster_calibration_0011,qmask_25793ead7c71bb81,10001100,9.9936256408691406,9.6400794982910156,0.353546142578125,True,True,True,True,2.6045970916748047,2.8347046375274658
qseq_72e2cd870c8a81c9,length_32_gap_8,qcluster_calibration_0012,qmask_25793ead7c71bb81,10001100,8.16876220703125,7.5281515121459961,0.64061069488525391,True,True,True,False,3.525468111038208,4.1393489837646484
qseq_89e8b285b5f965c2,length_32_gap_8,qcluster_calibration_0013,qmask_25793ead7c71bb81,10001100,4.9458680152893066,3.7629215717315674,1.1829464435577393,True,True,False,False,8.5723552703857422,9.4009056091308594
qseq_5184f25c7b85c53c,length_32_gap_8,qcluster_calibration_0014,qmask_25793ead7c71bb81,10001100,9.9009943008422852,8.4333639144897461,1.4676303863525391,True,True,True,True,3.0564634799957275,3.9354536533355713
qseq_8a3b5e846ec7b1de,length_32_gap_8,qcluster_calibration_0015,qmask_25793ead7c71bb81,10001100,6.3770685195922852,6.1382646560668945,0.23880386352539062,True,True,True,True,3.4400472640991211,3.9966306686401367
qseq_ac1a3e1869dc090c,length_32_gap_8,qcluster_calibration_0016,qmask_25793ead7c71bb81,10001100,7.3019909858703613,6.3044915199279785,0.99749946594238281,True,True,True,False,3.4240412712097168,4.2249984741210938
qseq_dc1d9c14a80d171c,length_32_gap_8,qcluster_calibration_0017,qmask_25793ead7c71bb81,10001100,8.6210861206054688,8.028045654296875,0.59304046630859375,True,True,False,False,4.9573874473571777,5.2598166465759277
qseq_99d34e9175e66222,length_32_gap_8,qcluster_calibration_0018,qmask_25793ead7c71bb81,10001100,7.4291472434997559,6.4901237487792969,0.93902349472045898,True,True,False,False,5.5702128410339355,6.5689020156860352
qseq_d6492c6ac00d3b0f,length_32_gap_8,qcluster_calibration_0019,qmask_25793ead7c71bb81,10001100,10.321548461914062,10.001408576965332,0.32013988494873047,True,True,True,True,3.0202357769012451,3.3097424507141113
qseq_690d86412dda754a,length_32_gap_8,qcluster_calibration_0020,qmask_25793ead7c71bb81,10001100,6.5624961853027344,4.8079419136047363,1.754554271697998,True,True,False,False,5.3217949867248535,7.4173364639282227
qseq_b13027e33741a1ba,length_32_gap_8,qcluster_calibration_0021,qmask_25793ead7c71bb81,10001100,3.8572282791137695,0.82018828392028809,3.0370399951934814,True,True,False,False,7.5479822158813477,9.7211685180664062
qseq_ef057144bcaa8c78,length_32_gap_8,qcluster_calibration_0022,qmask_25793ead7c71bb81,10001100,9.6949291229248047,9.2105541229248047,0.484375,True,True,True,True,3.6895580291748047,4.0055193901062012
qseq_01f76172c615c93c,length_32_gap_8,qcluster_calibration_0023,qmask_25793ead7c71bb81,10001100,1.6465693712234497,0.97060465812683105,0.67596471309661865,True,True,False,False,8.7947292327880859,9.2431545257568359
qseq_6913410b187e9bcd,length_32_gap_8,qcluster_calibration_0024,qmask_25793ead7c71bb81,10001100,4.9003410339355469,3.240588903427124,1.6597521305084229,True,True,False,False,8.5771045684814453,9.7291984558105469
qseq_6f2468350cf2a4c7,length_32_gap_8,qcluster_calibration_0025,qmask_25793ead7c71bb81,10001100,6.1921143531799316,6.0361175537109375,0.15599679946899414,True,True,False,False,3.342045783996582,3.37957763671875
qseq_48fa6ccbcf85740a,length_32_gap_8,qcluster_calibration_0026,qmask_25793ead7c71bb81,10001100,5.4933662414550781,4.8703994750976562,0.62296676635742188,True,True,True,False,4.3495516777038574,5.1590509414672852
qseq_0a3d2a206ed1ac2f,length_32_gap_8,qcluster_calibration_0027,qmask_25793ead7c71bb81,10001100,10.2420654296875,9.3426980972290039,0.89936733245849609,True,True,True,True,2.1275115013122559,2.253878116607666
qseq_4e6f3e53c5cffa8c,length_32_gap_8,qcluster_calibration_0028,qmask_25793ead7c71bb81,10001100,6.0872611999511719,5.3537530899047852,0.73350811004638672,True,True,False,False,8.5176458358764648,9.0515203475952148
qseq_addd85868ee4c978,length_32_gap_8,qcluster_calibration_0029,qmask_25793ead7c71bb81,10001100,3.0789308547973633,0.97018957138061523,2.108741283416748,True,True,False,False,6.4572043418884277,8.4291448593139648
qseq_d488f6be0be8d667,length_32_gap_8,qcluster_calibration_0030,qmask_25793ead7c71bb81,10001100,9.55535888671875,9.3084325790405273,0.24692630767822266,True,True,True,True,1.4513717889785767,1.4639103412628174
qseq_29bcc3b5e07adaa6,length_32_gap_8,qcluster_calibration_0031,qmask_25793ead7c71bb81,10001100,7.5494265556335449,6.2194051742553711,1.3300213813781738,True,True,False,False,3.9754664897918701,4.9799795150756836
qseq_f92f57b1f8bac576,length_32_gap_8,qcluster_calibration_0032,qmask_25793ead7c71bb81,10001100,3.842681884765625,2.7009255886077881,1.1417562961578369,True,True,False,False,6.3925557136535645,7.717069149017334
qseq_caa06bf2219d5d30,length_32_gap_8,qcluster_calibration_0033,qmask_25793ead7c71bb81,10001100,9.6303396224975586,8.4898185729980469,1.1405210494995117,True,True,True,True,2.9562137126922607,3.9634969234466553
qseq_14140e7a95fa2fb9,length_32_gap_8,qcluster_calibration_0034,qmask_25793ead7c71bb81,10001100,3.9574613571166992,3.1892285346984863,0.76823282241821289,True,True,False,False,7.5561428070068359,8.0398931503295898
qseq_83326ff9f67b103f,length_32_gap_8,qcluster_calibration_0035,qmask_25793ead7c71bb81,10001100,8.6613779067993164,8.3017301559448242,0.35964775085449219,True,True,True,True,2.3675370216369629,2.7690393924713135
qseq_9cae4833ac91d598,length_32_gap_8,qcluster_calibration_0036,qmask_25793ead7c71bb81,10001100,7.7165179252624512,7.816138744354248,-0.099620819091796875,True,True,False,False,4.7106227874755859,4.6124095916748047
qseq_cfb9d767fb841745,length_32_gap_8,qcluster_calibration_0037,qmask_25793ead7c71bb81,10001100,5.7846426963806152,4.721921443939209,1.0627212524414062,True,True,False,False,4.2976059913635254,5.0355033874511719
qseq_9a641dc8e553cdc9,length_32_gap_8,qcluster_calibration_0038,qmask_25793ead7c71bb81,10001100,7.6731810569763184,6.715907096862793,0.95727396011352539,True,True,False,False,3.8886995315551758,5.3959736824035645
qseq_618c0004fec7a467,length_32_gap_8,qcluster_calibration_0039,qmask_25793ead7c71bb81,10001100,4.5934381484985352,1.5054938793182373,3.0879442691802979,True,True,False,False,7.3684349060058594,9.9197483062744141
qseq_02dd020751347c55,length_32_gap_8,qcluster_calibration_0040,qmask_25793ead7c71bb81,10001100,7.5618820190429688,6.1644673347473145,1.3974146842956543,True,True,False,False,5.5441646575927734,6.6508445739746094
qseq_c8384ab754451eef,length_32_gap_8,qcluster_calibration_0041,qmask_25793ead7c71bb81,10001100,2.8867654800415039,1.9139640331268311,0.97280144691467285,True,True,False,False,6.4263396263122559,7.2760300636291504
qseq_ba05bbb94039b0ae,length_32_gap_8,qcluster_calibration_0042,qmask_25793ead7c71bb81,10001100,6.9410629272460938,4.2648839950561523,2.6761789321899414,True,True,False,False,6.4121508598327637,8.6102705001831055
qseq_4e8da5b186698007,length_32_gap_8,qcluster_calibration_0043,qmask_25793ead7c71bb81,10001100,3.9103949069976807,2.5199463367462158,1.3904485702514648,True,True,False,False,5.7231903076171875,6.5058307647705078
qseq_e0e24ca7df1361da,length_32_gap_8,qcluster_calibration_0044,qmask_25793ead7c71bb81,10001100,7.8520965576171875,7.5377278327941895,0.31436872482299805,True,True,True,True,3.5322964191436768,3.9231691360473633
qseq_78b8701a8c418992,length_32_gap_8,qcluster_calibration_0045,qmask_25793ead7c71bb81,10001100,12.092935562133789,10.90570068359375,1.1872348785400391,True,True,True,True,1.8507922887802124,2.5026881694793701
qseq_9a84a9d452ad6692,length_32_gap_8,qcluster_calibration_0046,qmask_25793ead7c71bb81,10001100,12.39979076385498,12.554388046264648,-0.15459728240966797,True,True,True,True,1.4711474180221558,1.3433972597122192
qseq_37ed28aef12e4075,length_32_gap_8,qcluster_calibration_0047,qmask_25793ead7c71bb81,10001100,7.7470502853393555,7.2873010635375977,0.45974922180175781,True,True,False,False,5.7399635314941406,5.976311206817627
