index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,7.35754722924753e-07,3.7310082490193963e-07,9.327519094881609e-07
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,-3.435016552693071e-07,-4.3547368733243275e-07,-1.7418950193359706e-07
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,1.4054896045519645e-09,-8.184137811895198e-10,2.0460348970630093e-09
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,2.6118968741603713e-11,-5.8455891087947146e-12,4.003205453489544e-11
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-6.127182442898042e-09,-7.916630906379396e-09,-2.494761730531536e-09
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-1.2474967051590013e-09,-1.868616150701996e-09,-4.1748166035304735e-10
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,9.48577580673519e-17,-2.27193827489401e-16,5.960469279247725e-16
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,1.1480778544445402e-09,-6.685235906522813e-10,1.6713089349973398e-09
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,7.357564412326194e-07,3.7310164557879943e-07,9.327540624326502e-07
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,-3.4350141641977436e-07,-4.354733782463427e-07,-1.7418935893687149e-07
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,1.405511367883842e-09,-8.184264377320005e-10,2.0460664273969087e-09
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,2.612012528430319e-11,-5.8455870369521256e-12,4.0033737121799445e-11
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,-6.127273059153282e-09,-7.91675058842145e-09,-2.4947968135791143e-09
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,-1.2475094303872799e-09,-1.8686359126718344e-09,-4.17487100445868e-10
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,3.396324267340579e-16,3.7537889552703836e-17,6.714572199997639e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,1.1480953655019592e-09,-6.685337006206993e-10,1.6713343001240055e-09
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,-1.3700270413676681e-05,-1.638728470965134e-05,-3.5548979617772147e-06
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,-2.7869272377234466e-06,-3.2715601001598316e-06,-5.089068233488092e-07
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,-2.0333596423564397e-07,-2.6042482925703325e-07,5.6494026123843355e-08
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,-3.6573080036109224e-09,-5.095456013289729e-09,4.035100844426774e-10
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,7.710435599279641e-07,3.8438995164646883e-07,9.768456763481481e-07
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,1.663440594932286e-07,-7.293351700354833e-09,2.1288498586180538e-07
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,-1.1622060320274827e-16,-6.5540299252404e-16,4.192161878091341e-16
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,-1.686094859545198e-07,-2.1174032405896215e-07,3.6117395782464534e-08
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,-1.3700268695368815e-05,-1.638728255670685e-05,-3.554897141100355e-06
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,-2.786926998873914e-06,-3.2715597910737415e-06,-5.089066803520836e-07
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,-2.033359424723121e-07,-2.6042479772669935e-07,5.6494013467300874e-08
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,-3.657306847068223e-09,-5.095454330702825e-09,4.0351008651452e-10
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,7.710434693117089e-07,3.843898319644268e-07,9.76845589306663e-07
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,1.6634404676800033e-07,-7.293357140447654e-09,2.1288496609983554e-07
30,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,1.2855406546395776e-16,-6.764966127888896e-18,4.877719950017805e-16
31,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,-1.6860946844346238e-07,-2.1174029869383548e-07,3.6117385672496116e-08
32,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,7.671525389814822e-08,3.890226274450015e-08,9.725564353857408e-08
33,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,3.949826595054754e-08,2.0029549685496306e-08,5.007386483235621e-08
34,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-1.1960643163592503e-08,-1.5163086786174063e-08,-6.065235869101571e-09
35,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-6.548652357984963e-08,-9.848107751508905e-08,-1.566618834658584e-08
36,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-6.381561036050698e-08,-8.090214009826013e-08,-3.2360862434188675e-08
37,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-2.5624771172102117e-07,-3.8536328617055915e-07,-6.116641326769923e-08
38,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-1.2714270137751763e-08,-1.61184963154426e-08,-6.447399503173301e-09
39,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-6.907046426215165e-09,-8.756397384956927e-09,-3.5025595757076644e-09
40,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,7.671533188850314e-08,3.8902300047993776e-08,9.725574301455708e-08
41,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,3.949826840710102e-08,2.0029546798916442e-08,5.0073867496891467e-08
42,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,-1.1960634880144502e-08,-1.5163076128033026e-08,-6.0652305400310524e-09
43,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,-6.54864786654071e-08,-9.848100646081548e-08,-1.566617213732968e-08
