task,observer,access_regime,observer_family,recommendation,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.775512329137698,0.2070075422639076,0.7825701444628366,0.20395760718329992,0.7825701444628366,0.20395760718329992,0.7151697863894179,6.874720179542188,9.612710590375565,-6.15955039315277,-8.612710590375565,32.416870819016,16.293216674539373,2.227390675137113,0.43406909409890915,0.0532898605611239,0.0532898605611239,26.112738545291876,0.23974654967793904,0.22732910669459683,0.39472894604855296,2.28422246933741,0.7725460488915881,0.11333333333333333,11.0,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.0,0.8866666666666667,0.007846279172978587,-2.8149707783651476,1.4598128444679879,0.8499999999999999,0.022179015009814725,0.02609295883507615,-0.8278209849901852,0.9922373447465649,True,True,0.08886966137974993,0.7611303386202499,0.02217915009801578,-1.350882010489607e-07,0.014818387899696663,0.001957602852073626,1.486694647684771,0.13091877711909355,parallel_orthogonal,1.0,0.003410657712228735,0.1308743428496545,1.4809229830879853,0.5739663775273446,-1.1102230246251565e-16,9.564568906905762,0.08886966137974993,1.0,3.0,4.0,9.184016328062572e-06,5.95732752048405,2.562652710904518,5.033794204185193,5.033794204185193,0.43016817559433007,2.7218218814115924,5.346448683106247,5.346448683106247,0.4568863927747314,2.721820598846549,5.346444690125309,5.346444690125309,0.4568861774827168,3.507730915341929,8.829590465093322,0.29898161624954706,0.5872871097283303,0.5872871097283303,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.5009477846209901,1.3997543686439662,0.941521092326392,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.6079566151401707,1.893439419366686,1.730697043172969,1.0748532462222153
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.775512329137698,0.2070075422639076,0.7825701444628366,0.20395760718329992,0.7825701444628366,0.20395760718329992,0.7151697863894179,7.558370914750276,10.56863846683067,-6.843201128360858,-9.56863846683067,35.0771920306369,16.875390890914314,2.341373606452364,0.2400646750840684,0.029834734437246168,0.029834734437246168,27.68714051821236,0.24868638742815485,0.23580591410843124,0.39472894604855296,2.39525358225823,0.7754978672860191,0.0,,0.43066666666666664,0.6486666666666666,0.43066666666666664,0.6486666666666666,0.0,0.8866666666666667,0.007846279172978587,-2.9735444963884072,1.5243873722167367,0.85,0.007106016726048995,0.0083600196777047,-0.8428939832739509,0.9975128941458828,True,True,0.11676344125882002,0.7332365587411799,0.007106146863335363,-1.3013728636726563e-07,0.007997954035144073,0.03303670815758261,1.4906886881149877,0.17981345021353456,parallel_orthogonal,1.0,0.05755861223074639,0.1703522322594155,1.4809229830879853,0.5739663775273446,0.0,7.279675820070035,0.11676344125882002,1.0,3.0,4.0,9.184016328062572e-06,5.95732752048405,2.529684045670988,5.03014126081167,5.03014126081167,0.42463403883247364,2.7965096916608996,5.560709769409974,5.560709769409974,0.4694235262448144,2.7965081047304774,5.560705451773131,5.560705451773131,0.46942325986187394,3.421799954135743,8.84828629673699,0.44562911681924977,0.8861100303577388,0.8861100303577388,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.6354668379771302,1.3484564000016208,0.904586189425491,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.7399150979470377,1.0471787215010866,1.9028047472084888,1.139658822570214
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.9992110971586547,0.012518168332942994,0.9999999999999406,9.053329506233017e-08,0.9999999999999406,9.053329506233017e-08,0.7151697863894179,4.728315022844713,6.611458024137073,-4.013145236455295,-5.611458024137073,23.32779135417118,15.896086865125366,2.1306300745841797,0.44260567171024345,0.051602994546534546,0.051602994546534546,25.286151822487707,0.23215748296790503,0.19350563600316031,0.3500000114942322,2.020217543403036,0.9397903742730292,0.0,,0.43066666666666664,1.0,0.43066666666666664,1.0,0.0,1.0,0.012518168332942994,-2.2012976511210707,1.4128650967842047,0.8499999999999999,0.08729496705972471,0.10269996124673497,-0.7627050329402751,0.9694467615290964,True,True,0.08886966137974993,0.7611303386202499,0.08729466618634812,3.008733765776095e-07,0.014818387899696663,0.001957602852073626,1.486694647684771,0.13091877711909355,parallel_orthogonal,1.0,0.003410657712228735,0.1308743428496545,1.4809229830879853,0.5739663775273446,-1.1102230246251565e-16,9.564568906905762,0.08886966137974993,1.0,3.0,4.0,9.184016328062572e-06,5.95732752048405,2.6130508711396887,4.874451764965684,4.874451764965684,0.43862803617138896,2.7753503266540065,5.177209310225294,5.177209310225294,0.4658717045707269,2.7753490440665627,5.177205317253253,5.177205317253253,0.4658714892749522,3.18879943546026,7.348135557363814,0.30419955197290544,0.5674619306043336,0.5674619306043336,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.5009477846209901,1.3997543686439662,0.941521092326392,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.1571158929548968,1.9306765615072419,1.190343841714388,1.0408292613096704
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.9992110971586547,0.012518168332942994,0.9999999999999406,9.053329506233017e-08,0.9999999999999406,9.053329506233017e-08,0.7151697863894179,3.972226223336256,5.554242221823022,-3.257056436946838,-4.554242221823022,20.160289471609975,14.889671555138355,1.9528157293379742,0.22924900034250675,0.02617865438882964,0.02617865438882964,24.294236108110823,0.21821125981133996,0.18188131639367255,0.3500000114942322,1.8572053332694487,0.9249882391604112,0.0,,0.43066666666666664,1.0,0.43066666666666664,1.0,0.0,1.0,0.012518168332942994,-1.9947428788051147,1.3071067240675556,0.85,0.11425975476292738,0.13442324089756164,-0.7357402452370726,0.9600090858329754,True,True,0.11676344125882002,0.7332365587411799,0.1142594649145584,2.898483689624254e-07,0.007997954035144073,0.03303670815758261,1.4906886881149877,0.17981345021353456,parallel_orthogonal,1.0,0.05755861223074639,0.1703522322594155,1.4809229830879853,0.5739663775273446,0.0,7.279675820070035,0.11676344125882002,1.0,3.0,4.0,9.184016328062572e-06,5.95732752048405,2.41571375900839,4.413725547675266,4.413725547675266,0.4055029290738251,2.6705180636713313,4.879275849301275,4.879275849301275,0.4482745080724291,2.670516476729584,4.879271531688143,4.879271531688143,0.4482742416875876,2.667711145142967,6.023250282201857,0.41369928942439504,0.7558659829954063,0.7558659829954063,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.6354668379771302,1.3484564000016208,0.904586189425491,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.775512329137698,0.2070075422639076,0.7825701444628366,0.20395760718329992,0.7825701444628366,0.20395760718329992,0.7151697863894179,2.0466999607194567,2.861837845600773,-1.3315301743300387,-1.861837845600773,12.170676602441633,10.612938519287557,1.1899888826750424,3.1161510840073072,0.3311952986573762,0.3311952986573762,45.66971330730609,0.15578428505909322,0.14771558717784888,0.39472894604855296,1.2414268454730006,0.7613813395798207,0.0,,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.0,0.43066666666666664,0.007846279172978587,-1.4054949431660215,0.8457095741529695,0.8500000000000001,0.21213400940907767,0.249569422834209,-0.6378659905909224,0.9257530967068228,True,True,0.8500000000000006,-5.698475004453562e-16,0.21213400940907756,8.425463276755734e-17,0.14173243834436172,0.001957602852073626,4.791349604769247,0.13091877711909355,parallel_orthogonal,1.0,0.003410657712228735,0.1308743428496545,1.4809229830879853,0.5739663775273446,1.1102230246251565e-16,9.564568906905762,0.08886966137974993,3.2228202423616805,3.0,4.0,9.184016328062572e-06,5.95732752048405,6.853767618410328e-15,1.0732764755609602e-14,1.1147512078351205e-14,1.150476886631447e-15,6.583959113016991,11.196254589707188,11.196254589707188,1.1051866949363272,4.71665812084872,6.934833899167913,7.070677928878322,0.791740609296814,6.178552568727314,13.296424008102093,1.309974406389278,2.2334788800172767,2.2334788800172767,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,4.79134960476925,3.703481153910723e-15,7.729515605006836e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,8.546953936915399,4.332422261125209,54682.5793203683,2.418305428421389
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.775512329137698,0.2070075422639076,0.7825701444628366,0.20395760718329992,0.7825701444628366,0.20395760718329992,0.7151697863894179,5.706259016674394,7.978887147180561,-4.991089230284976,-6.978887147180561,27.781344201154024,15.220350096135041,2.0184460507654856,1.6270082591926098,0.19506992667832992,0.19506992667832992,64.79814787200172,0.22335873600173298,0.2117900841364247,0.39472894604855296,2.080688888343249,0.7671350055141217,0.11333333333333333,12.0,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.0,0.8866666666666667,0.007846279172978587,-2.528137344735002,1.3406960581924812,0.8499999999999999,0.05173044549488897,0.060859347641045856,-0.798269554505111,0.9818943440767889,True,True,0.8500000000000006,-7.734819420048369e-16,0.051730445494888685,2.7298179882520386e-16,0.05822320636007909,0.03303670815758261,4.625992574878477,0.17981345021353456,parallel_orthogonal,1.0,0.05755861223074639,0.1703522322594155,1.4809229830879853,0.5739663775273446,-1.1102230246251565e-16,7.279675820070035,0.11676344125882002,3.10325865605659,3.0,4.0,9.184016328062572e-06,5.95732752048405,8.533507124404514e-15,1.1897351387211942e-14,1.473375895817423e-14,1.4324388066733559e-15,8.07939028613378,15.498837814173887,15.498837814173887,1.3562105253325583,6.586371964345868,11.523259653221205,11.523259653221205,1.1055917173764362,11.206016592864428,30.347653805669417,2.3224393275926305,4.6211980651747435,4.6211980651747435,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,4.625992574878482,4.616177397704029e-15,9.97878254879234e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,19.509668767734713,2.26204911479963,152456.62153243917,3.4311954554233
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,This estimator--direction pair improves tracking in the tested additive residual loop; compare fixed-direction factorial contrasts before attributing the result to estimation alone.,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.9992110971586547,0.012518168332942994,0.9999999999999406,9.053329506233017e-08,0.9999999999999406,9.053329506233017e-08,0.7151697863894179,3.971724353974877e-05,5.553540473271936e-05,0.7151300691458781,0.9999444645952672,1.4268726686257767,2.8042293541303844,0.005283621284308613,1.7460130584882667,0.13788822642896326,0.13788822642896326,19.013904469635225,0.06485846526017408,0.05406019401103656,0.3500000114942322,0.06857962405331149,0.7622238290860333,1.0,6.317333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.012518168332942994,0.00030262298867474803,0.006624785339223001,0.8500000000000001,0.8349358499446631,0.982277470523133,-0.015064150055337011,0.7077724525193679,True,True,0.8500000000000006,-5.698475004453562e-16,0.8349358499446635,-5.9496625300499105e-16,0.14173243834436172,0.001957602852073626,4.791349604769247,0.13091877711909355,parallel_orthogonal,1.0,0.003410657712228735,0.1308743428496545,1.4809229830879853,0.5739663775273446,1.1102230246251565e-16,9.564568906905762,0.08886966137974993,3.2228202423616805,3.0,4.0,9.184016328062572e-06,5.95732752048405,4.5815212584324215e-15,5.079902396173073e-15,6.118682615386732e-15,7.690564674644848e-16,3.6890632957042904,4.661393728354126,4.661393728354126,0.6192480240543403,3.689062835366693,4.661390612677356,4.661390612677356,0.6192479467818391,7.102583369256928,8.27332794019894,0.6629636196106334,0.8377016459126685,0.8377016459126685,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,4.79134960476925,3.703481153910723e-15,7.729515605006836e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0020326207781634,2.4275029158990993,1.0611429920999516,1.0068254224632636
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,This estimator--direction pair improves tracking in the tested additive residual loop; compare fixed-direction factorial contrasts before attributing the result to estimation alone.,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0005660584775765559,0.9991997673619862,0.9992110971586547,0.012518168332942994,0.9999999999999406,9.053329506233017e-08,0.9999999999999406,9.053329506233017e-08,0.7151697863894179,3.742873847863824e-05,5.233545822398302e-05,0.7151323576509392,0.999947664541776,1.4239782608251705,2.7823943653402687,0.005954052860760912,0.7192630118187017,0.056851884193890805,0.056851884193890805,18.88500632325759,0.06509647698696243,0.054258579219127204,0.3500000114942322,0.07017954554311534,0.762476448142731,1.0,6.317333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.012518168332942994,-0.002317305348413016,0.007009850532362747,0.8499999999999999,0.8317718639526515,0.978555134061943,-0.01822813604734841,0.7088798476165721,True,True,0.8500000000000006,-7.734819420048369e-16,0.8317718639526521,-6.544309721232944e-16,0.05822320636007909,0.03303670815758261,4.625992574878477,0.17981345021353456,parallel_orthogonal,1.0,0.05755861223074639,0.1703522322594155,1.4809229830879853,0.5739663775273446,-1.1102230246251565e-16,7.279675820070035,0.11676344125882002,3.10325865605659,3.0,4.0,9.184016328062572e-06,5.95732752048405,4.926360797091675e-15,5.186825651898485e-15,6.74606192982642e-15,8.269414062182356e-16,3.5717130248294575,4.517037287886538,4.517037287886538,0.5995495484423602,3.571712208778139,4.517033792779567,4.517033792779567,0.5995494114595746,5.1218065214765724,5.806578424553979,0.9030805515398778,1.1420986057067102,1.1420986057067102,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,4.625992574878482,4.616177397704029e-15,9.97878254879234e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0005660584775765559,0.9991997673619862,0.775512329137698,0.2070075422639076,0.7825701444628366,0.20395760718329992,0.7825701444628366,0.20395760718329992,0.7151697863894179,0.05266345162980131,0.07363769084216525,0.6625063347596165,0.9263623091578347,2.1581966191711897,4.76525583523657,0.20576331379529939,0.15944771856142723,0.01254095687789396,0.01254095687789396,6.145235221334531,0.056420698224313046,0.05349844218258098,0.39472894604855296,0.11587119496140508,0.7613813395798207,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.007846279172978587,0.007846296947754919,0.20700751224602967,0.8499999999999999,0.8499999999999994,0.9999999999999994,-4.440892098500626e-16,0.7025000000000002,True,True,0.08886966137974993,0.7611303386202499,0.8500051771898272,-5.17718982750992e-06,0.014818387899696663,0.001957602852073626,1.486694647684771,0.13091877711909355,parallel_orthogonal,1.0,0.003410657712228735,0.1308743428496545,1.4809229830879853,0.5739663775273446,-1.1102230246251565e-16,9.564568906905762,0.08886966137974993,1.0,3.0,4.0,9.184016328062572e-06,5.95732752048405,0.941345822068305,1.1846267823213756,1.1846267823213756,0.15801478411779815,0.9998138435139526,1.2582052510308581,1.2582052510308581,0.1678292556647473,0.9998125612739645,1.258201258519581,1.258201258519581,0.16782904042729663,0.992166542537438,1.225772112779201,0.10982532753435802,0.13820851197697923,0.13820851197697923,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.5009477846209901,1.3997543686439662,0.941521092326392,0.0,1.0,,,38.32451529627689,0.24834629549705553,1.9163056558246793e-15,0.022179015009814725,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.4961023771047932,1.6398348812828998,173.12438933248538,0.8658686751530994
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0005660584775765559,0.9991997673619862,0.775512329137698,0.2070075422639076,0.7825701444628366,0.20395760718329992,0.7825701444628366,0.20395760718329992,0.7151697863894179,0.05266345162980146,0.07363769084216545,0.6625063347596164,0.9263623091578346,2.158196619171195,4.765255835236587,0.20576331379530083,0.08605899188865171,0.006768752265431883,0.006768752265431883,6.2815171189195755,0.05642069822431339,0.05349844218258143,0.39472894604855296,0.11587119496140802,0.7613813395798207,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.007846279172978587,0.007846296947745203,0.20700751224603325,0.85,0.8499999999999943,0.9999999999999933,-5.662137425588298e-15,0.702500000000002,True,True,0.11676344125882002,0.7332365587411799,0.8500155666244028,-1.5566624408158702e-05,0.007997954035144073,0.03303670815758261,1.4906886881149877,0.17981345021353456,parallel_orthogonal,1.0,0.05755861223074639,0.1703522322594155,1.4809229830879853,0.5739663775273446,0.0,7.279675820070035,0.11676344125882002,1.0,3.0,4.0,9.184016328062572e-06,5.95732752048405,0.9068475346946165,1.1412127741970322,1.1412127741970322,0.1522238842125861,1.0024998671166556,1.261585449278,1.261585449278,0.16828013294041616,1.0024982805138576,1.2615811321139137,1.2615811321139137,0.16827986661247085,1.0134950532222535,1.1555305531344362,0.15974988805322668,0.20103555183819694,0.20103555183819694,0.9375,1e-05,6.501445293426514,0.23504583537578583,6.2796831130981445,6.781181335449219,9.728271484375,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.6354668379771302,1.3484564000016208,0.904586189425491,0.0,1.0,,,119.61694332692647,0.25286819498218527,7.55428705701e-15,0.007106016726048995,0.85,2560.0,True,0.35,0.35,1.0,1.4961023771047968,0.8850709061270498,173.1243893324859,0.8850709061270485
