support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
projected,integrated_squared_error,10.743803933815856,26.357365940328854,-15.610667598712391,0.0028944078006061247,-15.613562006512998
projected,integrated_absolute_error,7.808709165157172,12.437955730794773,-4.607411576847484,0.021834988790115695,-4.629246565637601
projected,final_target_mse,2.046660243475917,5.706221587935915,-3.659559055954937,2.288505061110531e-06,-3.6595613444599984
projected,cumulative_collateral_abs,1.3701380255190405,0.9077452473739082,1.4891428248146974,1.026750046669565,0.46239277814513235
projected,actuation_energy_l1,26.655808837670865,45.913141548744136,-19.12843456469563,0.12889814637763664,-19.25733271107327
projected,observer_bias_mae_path,0.8390847888137466,1.3336862076601184,-0.4949864840395116,-0.0003850651931397468,-0.49460141884637177
projected,large_error_trajectory_rate,0.43066666666666664,0.43066666666666664,0.0,0.0,0.0
projected,observer_self_gain,-0.6228018405355854,-0.7800414184577625,0.1604035639141887,0.00316398599201162,0.15723957792217713
projected,observer_error_pole_unsaturated,0.2179806441874549,0.2730144964602168,-0.05614124736996606,-0.0011073950972041446,-0.05503385227276192
projected,mean_residual_off_support_l2_path,2.272246359977907e-15,3.607146327312839e-15,-1.6797395059941857e-15,-3.4483953865925317e-16,-1.3348999673349325e-15
unprojected,integrated_squared_error,9.089079464844819,14.916902559026926,-2.6603212116209036,3.1675018825612042,-5.827823094182108
unprojected,integrated_absolute_error,0.39712980941400744,1.9857193357759595,-0.5821742163749413,1.0064153099870108,-1.588589526361952
unprojected,final_target_mse,2.146405156697475,3.5861446914140194,-0.6836507352080874,0.7560887995084569,-1.4397395347165443
unprojected,cumulative_collateral_abs,-0.008536577611334306,0.010815674741561643,0.19400441901484075,0.2133566713677367,-0.01935225235289595
unprojected,actuation_energy_l1,0.8265867228041692,3.3929044101015364,-1.5744019729204837,0.9919157143768835,-2.566317687297367
unprojected,observer_bias_mae_path,0.04694774768378318,0.21728064814918113,-0.06457452774874883,0.10575837271664912,-0.17033290046539795
unprojected,large_error_trajectory_rate,0.0,0.0,0.0,0.0,0.0
unprojected,observer_self_gain,-0.06511595204990998,-0.10715373803687839,0.01507299828376573,-0.026964787703202667,0.042037785986968404
unprojected,observer_error_pole_unsaturated,0.02279058321746852,0.03750380831290745,-0.005275549399317958,0.009437675696120973,-0.014713225095438931
unprojected,mean_residual_off_support_l2_path,-0.05039816023517085,0.11397028666259779,0.032968665233529926,0.19733711213129856,-0.16436844689776864
