observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.6892664251041916,0.8052181168347597,0.010351450777309482,0.0,0.0,0.20513333394254976,0.19478189945220947,1.0,1.99434106354559e-15,3.490397009482364e-16,3.770574990531057e-05,0.0,0.7764197587966919,3.590576447684175e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.3434409083958253,0.5687452779688201,0.22177609952100866,0.005069642101892945,0.005235111730336044,0.2094786225101712,0.43125472203117987,1.0,0.43689951186529036,0.07646398991292966,0.44227033743512684,0.44227259687661447,0.7539464447451334,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.11778841322348634,0.33356516816559617,0.4526346750962284,0.010111570048936931,0.010441604734886305,0.21380015673817532,0.6664348318344038,1.0,0.8714106301355594,0.1525099750014133,0.8821251669055858,0.8821274271754552,0.6764526274495339,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.010362284351258884,0.09967071479520333,0.682231218720656,0.015125935345787435,0.015619635463313917,0.21809806648414073,0.9003292852047968,1.0,1.303546411414923,0.22814024036767291,1.3195754475275965,1.3195777080735884,0.9776621041079807,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.019240584981086762,0.1329451104257647,0.9105726295300101,0.02011288866887092,0.02076935951002018,0.22237248089575473,1.1329451104257648,1.0,1.7333198409311068,0.30335705862198836,1.7546343238098383,1.7546365844938894,1.588131023023425,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.14252579376791266,0.3642892973592778,1.1376657689445835,0.025072579870912676,0.02589093161882021,0.2266235284146945,1.3642892973592777,1.0,2.160743832925641,0.3781626899509865,2.187314868733148,2.1873171295000327,2.4658469224979473,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.37834451969325045,0.594368797655906,1.3635174608754193,0.030005157985439936,0.030984505687592957,0.2308513367804866,1.5943687976559058,1.0,2.5858312310419174,0.4525593821855579,2.617630083867218,2.6176323446893246,3.5049351847204124,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,0.7248472201510231,0.8231905249637111,1.5881344919293658,0.03491077123125997,0.036050234772905546,0.23505603303434547,1.823190524963711,1.0,3.0085948087111283,0.5265493708684014,3.045592899721836,3.0455951605833844,4.689469718243966,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.180207922210071,1.0507613551359933,1.8115236116130027,0.03978956701691411,0.041088271094612605,0.23923774352299054,2.0507613551359936,1.0,3.4290472695360976,0.6001348793211998,3.4712161761255733,3.4712184370167027,6.003718582056579,0.0,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,1.742623947018139,1.2770881264379037,2.0336915325354608,0.04464169194510699,0.046098766040430145,0.2433965939024434,2.2770881264379033,1.0,3.8472012476730026,0.6733181187114289,3.894512702608914,3.8945149635230507,7.432688732444328,0.0,0.0,0.0
