task,observer,access_regime,observer_family,recommendation,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302907756942,0.0016619049891924932,0.9999999999999785,2.7200092474051937e-08,0.9999999999999785,2.7200092474051937e-08,0.6677494588130467,6.900455333043717,10.33389880286773,-6.23270587423067,-9.33389880286773,31.994877517712307,18.044683096009972,2.54260475399673,0.9250977165470181,0.11346266913305549,0.11346266913305549,30.20171379973406,0.261420860158136,0.261420860158136,0.3499999886588068,2.54260475399673,0.7905112135708332,0.0,,0.8773333333333333,1.0,0.8773333333333333,1.0,0.0,1.0,-0.00012211935488815482,-3.2415675579245398,1.6520027032190627,0.8500000000000001,0.023377509339399718,0.027502952163999665,-0.8266224906606003,0.99181787173121,True,True,0.02381163202755359,0.8261883679724464,0.02337746508580197,4.425359775199825e-08,0.028934867468602368,0.006058368984704876,1.5711902393185904,0.07712928770602018,parallel_orthogonal,1.0,0.011185430039751042,0.07631391207940968,1.569335832431397,0.5416304034064408,1.1102230246251565e-16,35.696839217758104,0.02381163202755359,1.0,3.0,4.0,7.656278091097372e-06,5.031916429882551,3.0806250440978697,6.045388440151287,6.045388440151287,0.6122170522950784,3.1396041994831347,6.161128557521001,6.161128557521001,0.6239380647973949,3.139604392246376,6.161126248662379,6.161126248662379,0.6239381031055115,20.74950952543255,50.761973195426485,0.12817401785838767,0.25152891480129436,0.25152891480129436,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.30311424099229767,1.5416745846765694,0.9812144615569776,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999421571468,1.0000000564082836,0.9999999314648994,0.9999999702508108
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302907756942,0.0016619049891924932,0.9999999999999785,2.7200092474051937e-08,0.9999999999999785,2.7200092474051937e-08,0.6677494588130467,6.900455427407568,10.33389894418398,-6.232705968594521,-9.33389894418398,31.99487788796444,18.044683188965898,2.5426047713795623,0.9250976515321293,0.11346266135673622,0.11346266135673622,30.20171406492993,0.26142086152149535,0.26142086152149535,0.3499999886588068,2.5426047713795623,0.7905112135708332,0.0,,0.8773333333333333,1.0,0.8773333333333333,1.0,0.0,1.0,-0.00012211935488815482,-3.241567583293487,1.652002713268282,0.8500000000000001,0.02337750718088944,0.02750294962457581,-0.8266224928191106,0.9918178724866887,True,True,0.023811629786333482,0.8261883702136666,0.023377462927291575,4.4253597866489996e-08,0.028934865334610822,0.006058366695312175,1.5711902379447853,0.07712925910743118,parallel_orthogonal,1.0,0.011185425812896924,0.07631388379479474,1.569335832431397,0.5416304034064408,1.1102230246251565e-16,35.69684257764882,0.023811629786333482,1.0,3.0,4.0,7.656278091097372e-06,5.031916429882551,3.0806250631525796,6.045388488078599,6.045388488078599,0.6122170560818483,3.1396042076405912,6.161128584265335,6.161128584265335,0.6239380664185379,3.139604400403765,6.161126275406641,6.161126275406641,0.6239381047266411,20.749509205958944,50.761972841364,0.12817407766957936,0.25152903261250353,0.25152903261250353,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3031142126003543,1.5416745888587053,0.9812144650766872,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999537293778,0.9999999861293375,0.9999999451399165,0.9999999790316325
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302895961095,0.001661917930622525,0.9999999999999559,4.014152250605048e-08,0.9999999999999559,4.014152250605048e-08,0.6677494588130467,6.900455711603382,10.333899369786442,-6.232706252790335,-9.333899369786442,31.99487899813564,18.044683467960486,2.542604823886748,0.9250977293787397,0.113462671512183,0.113462671512183,30.201714433014857,0.26142086563970607,0.26142086563970607,0.34999998325359544,2.542604823886748,0.7905112135708332,0.0,,0.8773333333333333,1.0,0.8773333333333333,1.0,0.0,1.0,-0.0001221191384893117,-3.241567660151628,1.6520027443045704,0.8500000000000001,0.02337750054753581,0.027502941820630362,-0.8266224994524642,0.9918178748083625,True,True,0.02381163202755359,0.8261883679724464,0.023377456293974273,4.425356154224777e-08,0.028934867468602368,0.006058368984704876,1.5711902393185904,0.07712928770602018,parallel_orthogonal,1.0,0.011185430039751042,0.07631391207940968,1.569335832431397,0.5416304034064408,1.1102230246251565e-16,35.696839217758104,0.02381163202755359,1.0,3.0,4.0,7.656278091097372e-06,5.031916429882551,3.08062508682819,6.045388566913246,6.045388566913246,0.6122170607869365,3.1396042430315356,6.161128686709842,6.161128686709842,0.6239380734518313,3.1396044357947774,6.16112637785122,6.16112637785122,0.623938111759948,20.749510018518336,50.76197483933579,0.12817401833771386,0.2515289175272136,0.2515289175272136,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.30311424099229767,1.5416745846765694,0.9812144615569776,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999884277803,1.0000000702789504,0.9999999863249949,0.9999999912191831
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302895961095,0.001661917930622525,0.9999999999999559,4.014152250605048e-08,0.9999999999999559,4.014152250605048e-08,0.6677494588130467,6.90045580596715,10.33389951110257,-6.232706347154103,-9.33389951110257,31.994879368387416,18.044683560916326,2.542604841269564,0.9250976643638468,0.11346266373586297,0.11346266373586297,30.201714698210584,0.26142086700306416,0.26142086700306416,0.34999998325359544,2.542604841269564,0.7905112135708332,0.0,,0.8773333333333333,1.0,0.8773333333333333,1.0,0.0,1.0,-0.0001221191384893117,-3.2415676855205504,1.6520027543537799,0.8500000000000001,0.02337749838902766,0.02750293928120901,-0.8266225016109724,0.9918178755638403,True,True,0.023811629786333482,0.8261883702136666,0.023377454135466005,4.425356165587216e-08,0.028934865334610822,0.006058366695312175,1.5711902379447853,0.07712925910743118,parallel_orthogonal,1.0,0.011185425812896924,0.07631388379479474,1.569335832431397,0.5416304034064408,1.1102230246251565e-16,35.69684257764882,0.023811629786333482,1.0,3.0,4.0,7.656278091097372e-06,5.031916429882551,3.08062510588289,6.045388614840529,6.045388614840529,0.6122170645737045,3.1396042511889815,6.161128713454146,6.161128713454146,0.6239380750729723,3.139604443952155,6.161126404595453,6.161126404595453,0.6239381133810754,20.749509699044605,50.76197448527291,0.12817407814890536,0.2515290353384229,0.2515290353384229,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3031142126003543,1.5416745888587053,0.9812144650766872,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302907756942,0.0016619049891924932,0.9999999999999785,2.7200092474051937e-08,0.9999999999999785,2.7200092474051937e-08,0.6677494588130467,0.00010861755278722196,0.00016266213525697844,0.6676408412602595,0.999837337864743,1.3067604605498369,2.562380122112479,0.010279202259589757,12.320224850320598,0.973083265022621,0.973083265022621,49.445067359805805,0.06280709139443877,0.06280709139443877,0.3499999886588068,0.010279202259589757,0.7905112135708332,1.0,6.180666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012211935488815482,-0.014723249521499976,0.011772429388001276,0.85,0.8345016124866265,0.9817666029254429,-0.015498387513373513,0.7079244356296808,True,True,0.8500000000000003,-2.736052447415173e-16,0.8345016124866267,-2.432199174790631e-16,1.0328804634617872,0.006058368984704876,10.82022032531483,0.07712928770602018,parallel_orthogonal,1.0,0.011185430039751042,0.07631391207940968,1.569335832431397,0.5416304034064408,0.0,35.696839217758104,0.02381163202755359,6.88663922072699,3.0,4.0,7.656278091097372e-06,5.031916429882551,4.274843657478334e-15,5.1188698132053244e-15,6.404745477222255e-15,8.495458374649741e-16,8.06649172227879,10.193798503200188,10.193798503200188,1.6030655188101106,6.690294408933087,8.298054987503154,8.298054987503154,1.3295718444770046,64.12158504205556,88.41240930741358,3.9106951426155514,5.020727442920311,5.020727442920311,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,10.820220325314834,4.682391107853368e-15,4.327445252568946e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0000001610160696,0.9999997043199128,0.9999430123015648,0.9999996433570937
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302907756942,0.0016619049891924932,0.9999999999999785,2.7200092474051937e-08,0.9999999999999785,2.7200092474051937e-08,0.6677494588130467,0.00010861752340165278,0.00016266209125010014,0.6676408412896451,0.99983733790875,1.3067604615617572,2.562380124691818,0.010279200876352599,12.320225085060763,0.9730832831645946,0.9730832831645946,49.445067062721726,0.06280709128594955,0.06280709128594955,0.3499999886588068,0.010279200876352599,0.7905112135708332,1.0,6.180666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012211935488815482,-0.014723248089033953,0.01177242825920182,0.8499999999999999,0.8345016139803489,0.9817666046827637,-0.015498386019650923,0.7079244351068779,True,True,0.85,-1.1918052138710107e-16,0.834501613980349,-2.203901518211682e-16,1.0328804845027442,0.006058366695312175,10.820220330242826,0.07712925910743118,parallel_orthogonal,1.0,0.011185425812896924,0.07631388379479474,1.569335832431397,0.5416304034064408,-1.1102230246251565e-16,35.69684257764882,0.023811629786333482,6.886639229884949,3.0,4.0,7.656278091097372e-06,5.031916429882551,4.472777901263821e-15,5.683947909128338e-15,6.8564276751002016e-15,8.888815948336843e-16,8.06649171532173,10.193798490234723,10.193798490234723,1.603065517427524,6.6902939425196895,8.298054283651163,8.298054283651163,1.3295717517859984,64.12157988000048,88.4124030747577,3.91069459651252,5.020726750568136,5.020726750568136,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,10.820220330242828,4.199080116746288e-15,3.8807713600893496e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.000000161790443,0.9999997233731444,0.9999427417753579,0.9999996373487294
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302895961095,0.001661917930622525,0.9999999999999559,4.014152250605048e-08,0.9999999999999559,4.014152250605048e-08,0.6677494588130467,0.00010862377239169159,0.00016267144953554136,0.667640835040655,0.9998373285504644,1.3067602491284926,2.5623795812068115,0.010279492667400142,12.320228258427113,0.9730836179126839,0.9730836179126839,49.445085291131456,0.0628071141715219,0.0628071141715219,0.34999998325359544,0.010279492667400142,0.7905112135708332,1.0,6.180666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001221191384893117,-0.014723550271426253,0.011772667158769385,0.85,0.8345012986461668,0.9817662337013728,-0.015498701353833133,0.7079245454738416,True,True,0.8500000000000003,-2.736052447415173e-16,0.8345012986461671,-2.43219761965596e-16,1.0328804634617872,0.006058368984704876,10.82022032531483,0.07712928770602018,parallel_orthogonal,1.0,0.011185430039751042,0.07631391207940968,1.569335832431397,0.5416304034064408,0.0,35.696839217758104,0.02381163202755359,6.88663922072699,3.0,4.0,7.656278091097372e-06,5.031916429882551,4.4154387932421765e-15,5.348488710912551e-15,6.9150302766066776e-15,8.774865113062374e-16,8.066493953687985,10.193802199996057,10.193802199996057,1.603065962261274,6.6902959647204066,8.298057536500767,8.298057536500767,1.3295721536608596,64.12161643296655,88.41246232041922,3.9106963443002702,5.020729430066812,5.020729430066812,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,10.820220325314834,4.682391107853368e-15,4.327445252568946e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999992256079,0.9999999809468048,1.0000002705426971,1.00000000600842
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302895961095,0.001661917930622525,0.9999999999999559,4.014152250605048e-08,0.9999999999999559,4.014152250605048e-08,0.6677494588130467,0.00010862374300433119,0.00016267140552598058,0.6676408350700423,0.9998373285944739,1.3067602501404374,2.56237958378623,0.010279491284119058,12.320228493166832,0.9730836360546118,0.9730836360546118,49.44508499404462,0.06280711406302927,0.06280711406302927,0.34999998325359544,0.010279491284119058,0.7905112135708332,1.0,6.180666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001221191384893117,-0.014723548838914467,0.011772666029934195,0.8499999999999999,0.8345013001399354,0.9817662354587476,-0.015498699860064469,0.7079245449510226,True,True,0.85,-1.1918052138710107e-16,0.8345013001399356,-2.2039008582093996e-16,1.0328804845027442,0.006058366695312175,10.820220330242826,0.07712925910743118,parallel_orthogonal,1.0,0.011185425812896924,0.07631388379479474,1.569335832431397,0.5416304034064408,-1.1102230246251565e-16,35.69684257764882,0.023811629786333482,6.886639229884949,3.0,4.0,7.656278091097372e-06,5.031916429882551,4.336493129194888e-15,4.261043274386887e-15,6.871087162396435e-15,8.617975257780873e-16,8.06649394673059,10.193802187030041,10.193802187030041,1.6030659608786209,6.69029549830674,8.29805683264834,8.29805683264834,1.3295720609697996,64.1216112709066,88.41245608775512,3.9106957981969086,5.020728737714089,5.020728737714089,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,10.820220330242828,4.199080116746288e-15,3.8807713600893496e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302907756942,0.0016619049891924932,0.9999999999999785,2.7200092474051937e-08,0.9999999999999785,2.7200092474051937e-08,0.6677494588130467,2.1487367307957185e-05,3.2178786555891636e-05,0.6677279714457387,0.9999678212134441,1.318885402106438,2.646286733945668,0.003837650894227116,0.3404746340987405,0.026779170895468506,0.026779170895468506,7.1281317578618815,0.061699887225511924,0.061699887225511924,0.3499999886588068,0.0,0.7905112135708332,1.0,6.180666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012211935488815482,-0.00012211990621760127,0.0016618872196767984,0.8500000000000001,0.8500000000000003,1.0000000000000002,2.220446049250313e-16,0.7024999999999999,True,True,0.02381163202755359,0.8261883679724464,0.8499983909509975,1.6090490026765547e-06,0.028934867468602368,0.006058368984704876,1.5711902393185904,0.07712928770602018,parallel_orthogonal,1.0,0.011185430039751042,0.07631391207940968,1.569335832431397,0.5416304034064408,1.1102230246251565e-16,35.696839217758104,0.02381163202755359,1.0,3.0,4.0,7.656278091097372e-06,5.031916429882551,1.1337988040870153,1.426817220194734,1.426817220194734,0.22532146944131168,1.1555055989369736,1.4541339086367315,1.4541339086367315,0.22963529204795322,1.155505791958189,1.4541316001508853,1.4541316001508853,0.22963533040733738,3.9429642684554183,5.180467422271172,0.047172195828634036,0.05936349381920552,0.05936349381920552,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.30311424099229767,1.5416745846765694,0.9812144615569776,0.0,1.0,,,36.359733094724376,0.2479867471981801,6.458375501061653e-16,0.023377509339399718,0.8500000000000001,2560.0,True,0.35,0.35,1.0,0.99999999905316,1.0000000740252655,0.9999975571412247,0.9999999967080713
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0004116058778854882,0.9999293902931781,0.9999302907756942,0.0016619049891924932,0.9999999999999785,2.7200092474051937e-08,0.9999999999999785,2.7200092474051937e-08,0.6677494588130467,2.148736730795204e-05,3.217878655588393e-05,0.6677279714457387,0.9999678212134441,1.3188854021064373,2.6462867339456606,0.0038376508942263355,0.34047460898820625,0.02677916892046299,0.02677916892046299,7.128131783278183,0.061699887225511986,0.061699887225511986,0.3499999886588068,0.0,0.7905112135708332,1.0,6.180666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012211935488815482,-0.00012211990621746567,0.0016618872196770705,0.8500000000000001,0.8499999999999992,0.999999999999999,-8.881784197001252e-16,0.7025000000000003,True,True,0.023811629786333482,0.8261883702136666,0.8499983909508436,1.609049155498754e-06,0.028934865334610822,0.006058366695312175,1.5711902379447853,0.07712925910743118,parallel_orthogonal,1.0,0.011185425812896924,0.07631388379479474,1.569335832431397,0.5416304034064408,1.1102230246251565e-16,35.69684257764882,0.023811629786333482,1.0,3.0,4.0,7.656278091097372e-06,5.031916429882551,1.1337988071626983,1.4268172240652954,1.4268172240652954,0.2253214700525466,1.1555055979266322,1.4541339073652786,1.4541339073652786,0.2296352918471666,1.15550579094778,1.4541315988793595,1.4541315988793595,0.2296353302065373,3.9429640747587302,5.180467176643696,0.0471722176778355,0.05936352131510408,0.05936352131510408,0.9375,1e-05,5.877530097961426,0.06151142716407776,5.805710792541504,5.9401116371154785,8.217080116271973,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3031142126003543,1.5416745888587053,0.9812144650766872,0.0,1.0,,,36.359736451919645,0.2479867478457332,6.170736664701248e-16,0.02337750718088944,0.8500000000000001,2560.0,True,0.35,0.35,1.0,0.9999999990531594,1.0000000002737035,0.9999975571409853,1.0000000002737044
