index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,51.75702522085449,40.88936022263431,68.70197898048418
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,8.140997884202912,3.8000434687356437,11.382765998785061
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,2.4314690499862586,1.8546563066197148,3.2810695700854895
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,27.263615549356967,10.099452192063998,32.57378617859683
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,13.73459921189201,8.007673958431262,15.52715827981173
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,113.45097546639957,26.029204372143276,171.52728759596107
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,8.573715151913274e-16,2.12224543564446e-16,1.226590115582424e-15
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,2.0299530142520466,1.0661706662568886,2.5878709855688946
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,0.25092248112680937,0.19505632413353702,0.30008672202362874
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,1.3853731033494714,1.0769293523614407,1.656814772024121
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.00019377121193392757,-0.0002204728422801061,0.000293963924630547
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,6.509053166327411e-06,-2.703300643887875e-06,9.60115268711922e-06
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.0022479091991808686,0.0008500993453850469,0.0028723999220252594
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.0002862242508098896,0.0001472136692866055,0.0004024883135360646
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,2.6849966122334443e-16,-3.0016907519436e-16,7.117539231671395e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.00015943331966727375,-0.0001814031960185522,0.00024187103903881846
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,149.10886043591324,70.9960781092926,200.02455256856948
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,9.338196822964168,2.982492806807325,14.174956441106795
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,7.222941122141565,3.4519128034590936,9.692474005441586
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,57.781783073384084,11.95726615401275,94.26346737661436
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,39.63953878479466,14.415337101462892,59.5572729811676
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,228.54394474809592,31.86772297331314,407.73210286568116
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,2.7066970667046824e-15,-3.162658042584083e-16,4.653659960587299e-15
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,4.92184483816103,1.8416574683354556,7.408371019813889
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,97.60275769618555,27.48498787230138,159.4352790679588
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,2.5825720421107263,0.42505984675477615,4.4490052143458545
