index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-10.72431529080217,-17.44224471036553,-4.806552362930862
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,0.9863777174437006,0.44208660599410043,1.6042647999411734
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-0.8836479229338758,-1.4371829708175254,-0.3960439335105639
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-4.202883727436008,-9.067622423994326,-0.37771414513007573
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-4.6255651193029985,-8.239465563307661,-1.45338799907156
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-17.635048611349866,-38.861535088682,-0.9972936089177047
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-2.41642358103992e-16,-5.246411300599633e-16,1.475658097836692e-16
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-0.5078312015683253,-0.8567574989542412,-0.21135061327946733
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,1.1952079468217354,0.8893593737583263,1.505069502929004
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,0.7398761112973248,0.5505449965856684,0.9316914048475584
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.0009768041786312703,-0.0017213780563878345,0.00156488985387504
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,2.018828466904478e-05,-2.7356340995125027e-05,3.569707937066944e-05
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.012087777504508715,0.006500955056947255,0.015157576939774042
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.0015515862656553753,0.0010700893011352797,0.001947499514538098
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,1.3849637653146093e-16,-7.454719642747232e-17,2.189779950740084e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.0007986667747998871,-0.0014074545242353104,0.001279504694853724
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,20.931288653678315,3.198182179591523,41.17330442430168
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,1.0884436741011099,-0.2629795900249754,2.460080780705816
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,1.2228073472217682,0.18988174779561573,2.427587644976624
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,2.620570964014753,0.03874584277133447,5.934315928982578
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,8.23404615735697,1.6196865112264893,16.240034113633698
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,14.036129019824672,0.665442290943394,31.126575622205944
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,2.6998169825309143e-16,-1.2779791506853762e-16,6.474179950710264e-16
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,0.8820564784201878,0.19535871389228876,1.725696272471722
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,32.85081189130222,10.696480426898654,59.9837947596016
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,0.841942067954734,0.065873103707075,1.7028085521979228
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,2.1074320743342754,0.657842337023202,3.8663355056480246
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,6.823474879735431,0.45517386643695623,15.001962420305794
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,12.871699054164475,3.293629736569108,24.494657253881133
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,31.67272921744019,1.8188088897722041,69.99005821040248
30,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,6.501204328885443e-16,-2.914530878831453e-17,1.3831217268095122e-15
31,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,1.390686346763313,0.407541004959281,2.583733276120817
32,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-2.8422597564409893,-4.622709129485081,-1.2738780964507512
33,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,0.21634101326096572,0.09696231230540153,0.35186142815313914
34,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-0.21319898493477876,-0.34675116931924777,-0.09555408033290602
35,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-1.3063660498077698,-2.7828400144867995,-0.1363213161836001
