support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
projected,integrated_squared_error,14.036129019824669,31.672729217440196,-17.635048611349873,0.0015515862656556578,-17.63660019761553
projected,integrated_absolute_error,8.234046157356966,12.871699054164475,-4.625565119302999,0.0120877775045094,-4.637652896807509
projected,final_target_mse,2.620570964014753,6.823474879735431,-4.202883727436008,2.018828466904481e-05,-4.202903915720678
projected,cumulative_collateral_abs,1.0884436741011094,0.8419420679547338,0.9863777174437005,0.7398761112973249,0.24650160614637562
projected,actuation_energy_l1,20.931288653678315,32.850811891302214,-10.724315290802167,1.1952079468217338,-11.919523237623899
projected,observer_bias_mae_path,0.8820564784201878,1.3906863467633128,-0.5078312015683251,0.0007986667747998874,-0.5086298683431251
projected,large_error_trajectory_rate,0.43066666666666664,0.43066666666666664,0.0,0.0,0.0
projected,observer_self_gain,-0.6527256380644185,-0.8040981182185242,0.15272308089958708,0.001350600745481434,0.15137248015410565
projected,observer_error_pole_unsaturated,0.22845397332254658,0.2814343413764835,-0.05345307831485546,-0.00047271026091855184,-0.05298036805393691
projected,mean_residual_off_support_l2_path,2.699816982530914e-16,6.501204328885439e-16,-2.4164235810399183e-16,1.3849637653146068e-16,-3.801387346354525e-16
unprojected,integrated_squared_error,15.753896192362017,25.016795692422257,-5.123679049387931,4.13922045067231,-9.26289950006024
unprojected,integrated_absolute_error,1.8957102630839806,4.641175371219903,-1.0880022000396625,1.6574629080962602,-2.7454651081359227
unprojected,final_target_mse,3.536466938648368,5.755622292259767,-1.30636604980777,0.9127893038036294,-2.2191553536113995
unprojected,cumulative_collateral_abs,0.015208764636167271,0.05595661885100728,0.2163410132609656,0.2570888674758056,-0.04074785421484001
unprojected,actuation_energy_l1,2.915605660119841,7.243086046529562,-2.842259756440992,1.4852206299687296,-4.3274803864097215
unprojected,observer_bias_mae_path,0.19632158038025382,0.48598535823695865,-0.12091758606125724,0.1687461917954476,-0.28966377785670483
unprojected,large_error_trajectory_rate,0.3173333333333333,0.43066666666666664,0.0,0.11333333333333333,-0.11333333333333334
unprojected,observer_self_gain,-0.1311640606981921,-0.21083636838694733,0.028559287612364467,-0.05111302007639079,0.07967230768875525
unprojected,observer_error_pole_unsaturated,0.0459074212443672,0.07379272893543154,-0.009995750664327563,0.01788955702673678,-0.027885307691064343
unprojected,mean_residual_off_support_l2_path,0.055880595052017146,0.3013260379166294,0.07763919711578282,0.32308463998039505,-0.24544544286461223
