observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.8151534580877311,0.8880932890872161,0.3078715237365991,0.0,0.0,0.368792163988604,0.36117610335350037,1.0,3.3159137386594965e-15,5.643036368116655e-16,4.872305952897198e-05,0.0,0.8429896831512451,1.4526070500275762e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.46142380173676734,0.6701118646919173,0.3913845223003439,0.005628660240611327,0.006416325800100441,0.3771160035631473,0.5489604142282972,1.0,0.3308964441127665,0.05631210023466073,0.37350360589692444,0.37350484420120394,0.8262320864617368,0.0353161865318677,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.23341682820803233,0.4550050056868675,0.47379625722585583,0.01118309443048393,0.012748038476644743,0.3853300753222268,0.7342684031682613,1.0,0.6574293034291432,0.11188160371795532,0.7420829797442564,0.7420842197594784,0.9469145868641176,0.07016657522074668,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.12630283154367067,0.27285287626059745,0.55571144674023,0.016664281400524752,0.01899625383654495,0.393435826791735,0.9171327057598987,1.0,0.9796561212458743,0.1667183031930569,1.1058018390390036,1.1058030796245077,1.19872585624771,0.1045573862111139,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.13539890811049018,0.3568277071267046,0.6961508608805501,0.022073187073639682,0.025162072972387418,0.40143468640880736,1.0975855472893576,1.0,1.2976336820269658,0.22083186226465443,1.4647242793303301,1.4647255202009501,1.5722865062928504,0.1384946800282293,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.25616483289600145,0.4396951483494166,0.8663306643091893,0.027410764634953372,0.031246582456472844,0.40932806377354813,1.2756587280827372,1.0,1.611418021410536,0.27423181710192274,1.8189135516021633,1.8189147926438338,2.0560076593836176,0.17198443727622853,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.48419905772864924,0.521469803254631,1.05404196756449,0.03267795469978443,0.037250854532297706,0.41711734989743754,1.451383629110107,1.0,1.9210644360837004,0.32692757811903495,2.168432072849313,2.1684333140049996,2.637063218790622,0.20503255969205542,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,0.8152348178216994,0.6317701850666386,1.2464121318031625,0.03787568547940546,0.043175947303510466,0.42480391744846363,1.624791217515619,1.0,2.226627493527242,0.3789284316335144,2.513341436995444,2.5133426782325556,3.3687154895538116,0.23764487118549665,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.2451363437568328,0.7959120520747011,1.436245479648411,0.04300487294461748,0.049022904920376156,0.432389120993019,1.7959120520747014,1.0,2.5281610416317695,0.4302435415027169,2.8537024257271106,2.8537036670252807,4.236188181841082,0.26982711886550065,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,1.769895176099648,0.9733774818995911,1.623575464507314,0.048066420987166424,0.05479275776378166,0.43987429723461174,1.9647762885792783,1.0,2.825718218187069,0.48088195073873263,3.1895750191982346,3.189576260543881,5.174942793343532,0.30158497405296325,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,10,2.3856265799134437,1.166811381725388,1.808435098631472,0.05306122157903217,0.06048652262681492,0.4472607652494248,2.1314136851519803,1.0,3.119351460246322,0.5308525831019925,3.5210184065973897,3.521019647981008,6.173387496175601,0.3329240332801564,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,11,3.088566056509888,1.357694437504948,1.9908569589345995,0.05799015492961608,0.06610520289394942,0.4545498267187704,2.295853607490277,1.0,3.409112513366827,0.580164244673859,3.8480909965772048,3.8480922379918825,7.221213460613326,0.36384981927697785,1.0,0.0
