observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.7144524520713148,0.3078715237365991,0.7183484753962359,0.3059364178982208,0.7183484753962359,0.3059364178982208,0.8151534580877311,6.7011355037113605,8.220704257860302,-5.88598204562363,-7.2207042578603025,32.81903314757801,15.819380728717428,2.0963843690986543,0.6355990683794257,0.07706441704629922,0.07706441704629922,24.827524367614004,0.23407667834402326,0.20164990889788162,0.41709342481393985,2.138933085565505,0.8455445726203655,0.0,,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.0,0.6486666666666666,0.007616072506362035,-2.4494549767542337,1.3869262269503881,0.8500000000000001,0.03767760383757405,0.04432659275008711,-0.8123223961624261,0.9868128386568491,True,True,0.1708059261662846,0.6791940738337156,0.0376774924293121,1.1140826195604747e-07,0.02194848217871509,0.0027212101906674523,1.4564503924869212,0.17608865066386156,parallel_orthogonal,1.0,0.004628534669370373,0.17602780905139365,1.4457738260930972,0.5879204510825515,1.1102230246251565e-16,4.97640813218916,0.1708059261662846,1.0,3.0,4.0,8.692807277635469e-06,5.876116194101672,2.3353411670982407,4.530446052553735,4.530446052553735,0.3974293717068443,2.636055038646554,5.113816050692812,5.113816050692812,0.4486049886645491,2.636056920429411,5.113814809195376,5.113814809195376,0.44860530890717104,4.7696238433213205,11.743196415218534,0.24924781316265807,0.4835281566190603,0.4835281566190603,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.6755494464342748,1.2903025580063197,0.885922764456879,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,2.5390101457054555,1.7495088236081584,2.9757969794365224,1.2154448199795247
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.7144524520713148,0.3078715237365991,0.7183484753962359,0.3059364178982208,0.7183484753962359,0.3059364178982208,0.8151534580877311,8.00750155351913,9.823305629229536,-7.1923480954314,-8.823305629229536,37.94271219696594,16.90738292875709,2.309583354033433,0.4192580551184601,0.05201928427922379,0.05201928427922379,27.669784124054996,0.25079816735851573,0.21605496095289095,0.41709342481393985,2.337364784883579,0.8603118582370701,0.0,,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.8866666666666667,0.007616072506362035,-2.7175338093357557,1.5078438130116454,0.8500000000000001,0.009118316225209581,0.010727430853187742,-0.8408816837747906,0.9968085893211767,True,True,0.22287189588393563,0.6271281041160645,0.009118213357283252,1.0286792632985264e-07,0.013827661987354769,0.06767232584401665,1.4641726258332155,0.258434870229661,parallel_orthogonal,1.0,0.11510456171308557,0.23138608865586582,1.4457738260930972,0.5879204510825515,1.1102230246251565e-16,3.8138500892129175,0.22287189588393563,1.0,3.0,4.0,8.692807277635469e-06,5.876116194101672,2.257701969982458,4.4819762591742265,4.4819762591742265,0.3842166995010572,2.7746292541442283,5.508177168832141,5.508177168832141,0.47218760870136395,2.7746310807290526,5.508175868459054,5.508175868459054,0.47218791955036077,4.815918308273822,12.370579927647093,0.4512609975016577,0.8958403476661307,0.8958403476661307,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8511118926396,1.191389954820323,0.8136950068591399,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,2.9353982120825566,1.154022564363917,3.555919578495046,1.3545891763338296
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.9993845833328686,0.014623905948911591,0.9999999999999123,1.5604838885829864e-07,0.9999999999999123,1.5604838885829864e-07,0.8151534580877311,3.1646685650629927,3.882297908036838,-2.349515106975262,-2.882297908036838,17.065136955215994,13.923670465633448,1.7459039991369725,0.6203903037432584,0.06801440274736581,0.06801440274736581,21.911918707494163,0.20658802187644032,0.1476214501564416,0.3849998533520332,1.619261476107984,1.0147358121162044,0.0,,0.11333333333333333,0.11333333333333333,0.11333333333333333,0.11333333333333333,0.0,1.0,0.014623905948911591,-1.4936798045944257,1.1906046465701343,0.8500000000000001,0.16884166453576613,0.19863725239501895,-0.681158335464234,0.9409054174124819,True,True,0.1708059261662846,0.6791940738337156,0.16884150083174987,1.6370401630799725e-07,0.02194848217871509,0.0027212101906674523,1.4564503924869212,0.17608865066386156,parallel_orthogonal,1.0,0.004628534669370373,0.17602780905139365,1.4457738260930972,0.5879204510825515,1.1102230246251565e-16,4.97640813218916,0.1708059261662846,1.0,3.0,4.0,8.692807277635469e-06,5.876116194101672,2.2794605720462235,3.9984157962095477,3.9984157962095477,0.3879195878281475,2.572978891047757,4.513278083175573,4.513278083175573,0.43787066253564927,2.5729807727880654,4.513276841720565,4.513276841720565,0.43787098277103026,3.7138982686470348,7.606787644410285,0.2474862267790809,0.45568622020615235,0.45568622020615235,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.6755494464342748,1.2903025580063197,0.885922764456879,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.320226457382523,1.7076461632442974,1.4053455793598597,1.0727097754287978
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.9993845833328686,0.014623905948911591,0.9999999999999123,1.5604838885829864e-07,0.9999999999999123,1.5604838885829864e-07,0.8151534580877311,2.251879261259363,2.762521877220576,-1.4367258031716321,-1.7625218772205762,12.925916504543684,12.266207557537188,1.4725313949757632,0.3633014362674528,0.03840225891957373,0.03840225891957373,20.426698077525433,0.1851470333147769,0.13230037880142614,0.3849998533520332,1.384903344139156,0.9757213399238234,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.014623905948911591,-1.2357045939018885,1.0218584547746867,0.8500000000000001,0.21995468461215692,0.2587702171907728,-0.6300453153878431,0.9230158603857451,True,True,0.22287189588393563,0.6271281041160645,0.2199545334561862,1.5115597071929665e-07,0.013827661987354769,0.06767232584401665,1.4641726258332155,0.258434870229661,parallel_orthogonal,1.0,0.11510456171308557,0.23138608865586582,1.4457738260930972,0.5879204510825515,1.1102230246251565e-16,3.8138500892129175,0.22287189588393563,1.0,3.0,4.0,8.692807277635469e-06,5.876116194101672,1.9563759320658285,3.3087347348401335,3.3087347348401335,0.33293690380554414,2.404311093928711,4.0663082690059,4.0663082690059,0.40916670373913133,2.4043129205085862,4.0663069687254225,4.0663069687254225,0.409167014587286,2.8370123266127365,5.505972895345765,0.37428590377383686,0.6511362193361925,0.6511362193361925,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8511118926396,1.191389954820323,0.8136950068591399,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.7144524520713148,0.3078715237365991,0.7183484753962359,0.3059364178982208,0.7183484753962359,0.3059364178982208,0.8151534580877311,2.620703766893033,3.2149820882082047,-1.8055503088053018,-2.2149820882082047,15.669861743238167,11.300818938455226,1.2335705460416488,2.5206500782563306,0.27263310064980906,0.27263310064980906,35.73522741193088,0.1664050059473954,0.14335283005053165,0.41709342481393985,1.3358822963851464,0.7857815387437188,0.0,,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.0,0.43066666666666664,0.007616072506362035,-1.4169557216585147,0.8909555893980041,0.8499999999999999,0.18749857972572423,0.220586564383205,-0.6625014202742756,0.9343754970959965,True,True,0.8500000000000001,-2.057226324103819e-16,0.18749857972572426,-1.6066778542735998e-17,0.10922471917140719,0.0027212101906674523,3.361809758931411,0.17608865066386156,parallel_orthogonal,1.0,0.004628534669370373,0.17602780905139365,1.4457738260930972,0.5879204510825515,-1.1102230246251565e-16,4.97640813218916,0.1708059261662846,2.308221259215734,3.0,4.0,8.692807277635469e-06,5.876116194101672,4.0483771982802906e-15,4.93290716588477e-15,5.5777306146771215e-15,6.889545857421898e-16,4.848917269035918,8.3913295939349,8.3913295939349,0.8251908418528491,3.8048728233687483,5.690925980270508,5.690925980270508,0.6475149057106807,6.714138289139551,11.150880933425693,0.9697235105884253,1.6781619775541106,1.6781619775541106,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.3618097589314115,7.753573577006126e-16,2.306368930129671e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,9.600565394733387,3.640820146481305,23271.440076011666,2.6259044952167483
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.7144524520713148,0.3078715237365991,0.7183484753962359,0.3059364178982208,0.7183484753962359,0.3059364178982208,0.8151534580877311,6.8235874943290415,8.37092381394848,-6.008434036241311,-7.37092381394848,33.30491035458804,15.926384057758225,2.117218468975525,1.53427236081263,0.18645912448645285,0.18645912448645285,46.459542702733046,0.23571072539318957,0.20305759052140057,0.41709342481393985,2.1583241058538736,0.8469876522088674,0.0,,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.43066666666666664,0.0,0.8866666666666667,0.007616072506362035,-2.4754467631619326,1.3987867909663292,0.8499999999999999,0.03477549882613715,0.040912351560161354,-0.8152245011738627,0.987828575410852,True,True,0.8500000000000001,-2.3256857025013755e-16,0.034775498826137105,5.434316620961437e-17,0.05273671055214536,0.06767232584401665,3.246013167673713,0.258434870229661,parallel_orthogonal,1.0,0.11510456171308557,0.23138608865586582,1.4457738260930972,0.5879204510825515,-1.1102230246251565e-16,3.8138500892129175,0.22287189588393563,2.2169606987608494,3.0,4.0,8.692807277635469e-06,5.876116194101672,4.290019556384282e-15,4.573926868664719e-15,6.661819634678593e-15,7.300773869465886e-16,5.902278784850462,11.476801775823242,11.476801775823242,1.0044523610297311,5.165079305358743,9.32139226958272,9.323844682589277,0.8789954341854823,9.819521129794804,26.15505288772869,1.639749482550899,3.228556082946431,3.228556082946431,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.246013167673714,1.0937785746058905e-15,3.3696060924785386e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,20.40515577381733,2.216098842763689,60592.39105301835,3.4139511866682497
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.9993845833328686,0.014623905948911591,0.9999999999999123,1.5604838885829864e-07,0.9999999999999123,1.5604838885829864e-07,0.8151534580877311,0.0001328028782796254,0.00016291764079755946,0.8150206552094514,0.9998370823592024,1.6337327234134984,3.06677278109826,0.01076319881988055,1.4322064041552212,0.11294299820643573,0.11294299820643573,14.803938758252562,0.06893616455031781,0.049259664169820576,0.3849998533520332,0.12463469028472901,0.7642616073268822,1.0,6.544,0.0,0.0,0.0,0.0,0.0,0.0,0.014623905948911591,0.007400638186423362,0.00889911097781635,0.8499999999999999,0.8402242177901428,0.9884990797531094,-0.009775782209857087,0.70592152377345,True,True,0.8500000000000001,-2.057226324103819e-16,0.840224217790143,-1.4051574497224185e-16,0.10922471917140719,0.0027212101906674523,3.361809758931411,0.17608865066386156,parallel_orthogonal,1.0,0.004628534669370373,0.17602780905139365,1.4457738260930972,0.5879204510825515,-1.1102230246251565e-16,4.97640813218916,0.1708059261662846,2.308221259215734,3.0,4.0,8.692807277635469e-06,5.876116194101672,3.778395500027199e-15,3.791109890276903e-15,4.874215444519593e-15,6.43008983351942e-16,2.7551029100937616,3.4762540609284005,3.4762540609284005,0.46886460701020155,2.75509412543415,3.476241442318319,3.476241442318319,0.46886311203302244,8.09130001252569,9.569575490834286,0.4763336314757498,0.6010143430524385,0.6010143430524385,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.3618097589314115,7.753573577006126e-16,2.306368930129671e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0009506213681447,2.068675051387918,1.1792688142964451,1.087826555127228
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0006347272559349043,0.9993758429228088,0.9993845833328686,0.014623905948911591,0.9999999999999123,1.5604838885829864e-07,0.9999999999999123,1.5604838885829864e-07,0.8151534580877311,0.0001126145936105806,0.00013815140265093547,0.8150408434941205,0.9998618485973491,1.6321811371478427,3.0546850035937507,0.00978639464124928,0.6923302928578963,0.05461681034415212,0.05461681034415212,13.608730811430828,0.0690433789193175,0.04933627626226225,0.3849998533520332,0.12463469028472901,0.7644566968399394,1.0,6.544,0.0,0.0,0.0,0.0,0.0,0.0,0.014623905948911591,0.006389899866981858,0.008100444203016463,0.8499999999999999,0.8388736170446613,0.9869101376996018,-0.01112638295533852,0.7063942340343685,True,True,0.8500000000000001,-2.3256857025013755e-16,0.8388736170446616,-2.479350101750542e-16,0.05273671055214536,0.06767232584401665,3.246013167673713,0.258434870229661,parallel_orthogonal,1.0,0.11510456171308557,0.23138608865586582,1.4457738260930972,0.5879204510825515,-1.1102230246251565e-16,3.8138500892129175,0.22287189588393563,2.2169606987608494,3.0,4.0,8.692807277635469e-06,5.876116194101672,3.6398991234957385e-15,3.746717397296919e-15,4.3754793076283275e-15,6.194396099841246e-16,2.6633644090936603,3.3617357566918544,3.3617357566918544,0.4532525091602328,2.6633585263728756,3.3617262334726075,3.3617262334726075,0.4532515080362607,5.800914961134179,6.6671927082862315,0.6464903768444049,0.816009054253825,0.816009054253825,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.246013167673714,1.0937785746058905e-15,3.3696060924785386e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0006347272559349043,0.9993758429228088,0.7144524520713148,0.3078715237365991,0.7183484753962359,0.3059364178982208,0.7183484753962359,0.3059364178982208,0.8151534580877311,0.1162581722442901,0.14262120965176323,0.698895285843441,0.8573787903482367,3.2414146464994062,6.06268367929592,0.3064003518500888,0.23934542704669365,0.018825108986161687,0.018825108986161687,6.064807468745547,0.057179683566509855,0.04925855093111986,0.41709342481393985,0.1983087090524526,0.763458598802487,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.007616072506362035,0.007616080973695771,0.30787148977492,0.8500000000000001,0.8499999999999999,0.9999999999999998,-2.220446049250313e-16,0.7025000000000001,True,True,0.1708059261662846,0.6791940738337156,0.8499974866495469,2.5133504527596884e-06,0.02194848217871509,0.0027212101906674523,1.4564503924869212,0.17608865066386156,parallel_orthogonal,1.0,0.004628534669370373,0.17602780905139365,1.4457738260930972,0.5879204510825515,1.1102230246251565e-16,4.97640813218916,0.1708059261662846,1.0,3.0,4.0,8.692807277635469e-06,5.876116194101672,0.8794116554701756,1.1066863795778936,1.1066863795778936,0.14965865657199076,0.9926504778430708,1.2491905885908186,1.2491905885908186,0.16892968842914874,0.9926523601639595,1.2491893478717593,1.2491893478717593,0.1689300087633332,1.1684981226912483,1.4096817437052518,0.0938585225103312,0.1181151454130146,0.1181151454130146,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.6755494464342748,1.2903025580063197,0.885922764456879,0.0,1.0,,,22.559821045528796,0.24369671884872784,9.869383955918298e-16,0.03767760383757405,0.8500000000000001,2560.0,True,0.35,0.35,1.0,1.9695105318711588,1.3314007559697625,297.971354460804,0.806393317541213
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0006347272559349043,0.9993758429228088,0.7144524520713148,0.3078715237365991,0.7183484753962359,0.3059364178982208,0.7183484753962359,0.3059364178982208,0.8151534580877311,0.11625817224429114,0.1426212096517645,0.69889528584344,0.8573787903482355,3.2414146464994227,6.062683679295916,0.30640035185008657,0.15078890815649512,0.011859920053523931,0.011859920053523931,6.3084571838414085,0.057179683566509334,0.04925855093111963,0.41709342481393985,0.19830870905244818,0.763458598802487,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.007616072506362035,0.007616080973697586,0.3078714897749182,0.8500000000000001,0.8500000000000059,1.0000000000000069,5.773159728050814e-15,0.7024999999999979,True,True,0.22287189588393563,0.6271281041160645,0.8499904107583933,9.589241612317778e-06,0.013827661987354769,0.06767232584401665,1.4641726258332155,0.258434870229661,parallel_orthogonal,1.0,0.11510456171308557,0.23138608865586582,1.4457738260930972,0.5879204510825515,1.1102230246251565e-16,3.8138500892129175,0.22287189588393563,1.0,3.0,4.0,8.692807277635469e-06,5.876116194101672,0.8119973148762365,1.0218495093141586,1.0218495093141586,0.13818605487946325,0.9979136015723427,1.255813911478325,1.255813911478325,0.16982536910587784,0.9979154287026768,1.2558126118925397,1.2558126118925397,0.1698256800477098,1.1025293162169527,1.2551949535052223,0.16229908153299705,0.20424344950125803,0.20424344950125803,0.9375,1e-05,6.449418067932129,0.167017862200737,6.177047252655029,6.664941787719727,9.595649719238281,0.0,0.0,0.0,1.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8511118926396,1.191389954820323,0.8136950068591399,0.0,1.0,,,93.21896488410816,0.2522645051324372,1.9460670054594064e-15,0.009118316225209581,0.8500000000000001,2560.0,True,0.35,0.35,1.0,1.9695105318711688,0.8387896471999298,297.97135446080665,0.8387896471999289
