task,observer,access_regime,observer_family,recommendation,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,omitted_response_gain,normalized_omitted_response,true_to_observer_response_ratio,true_response_direction_compatible,predicted_final_true_error_mae_unsaturated_affine,affine_true_error_prediction_residual_mae,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.7903730608847791,0.20777254403657644,0.7894221027426523,0.20830173558222184,0.7894221027426523,0.20830173558222184,0.6926147482430982,12.462371768644516,17.993223217173533,-11.769757020401418,-16.993223217173533,53.17484175114871,20.200519658511286,3.027904103120226,1.3888635203298783,0.18498570963798708,0.18498570963798708,34.671093459466576,0.3014253112467796,0.28229926868840954,0.5700778788308197,3.054070512317299,0.7891022123668388,0.0,,0.6453333333333333,0.8766666666666667,0.6453333333333333,0.8766666666666667,0.422,0.8766666666666667,0.0011830871960622502,-3.9221487458814566,1.904004709888455,0.8499999999999999,-0.07651835625269922,-0.09002159559141086,-0.9265183562526991,0.9265183562526991,-12.108445628300016,-11.108445628300016,False,3.0279040968325415,2.8135256816182637e-08,1.0267814246884448,False,False,0.1722050123064423,0.6777949876935576,-0.07651830832172614,-4.793097308636307e-08,-0.040913553647907934,-0.010834034551363836,1.5106627827866557,0.22001399138245983,parallel_orthogonal,-1.0,0.01905103579905488,0.21918762382722307,1.494676830909511,0.5686848035790953,-1.1102230246251565e-16,4.935977115970398,0.1722050123064423,1.0,3.0,4.0,7.609806271234055e-06,5.147686249407283,2.8136746347368136,5.996149702295511,5.996149702295511,0.5465901569002554,3.2050876840658042,6.830279992355909,6.830279992355909,0.6226268519055228,3.205086813890712,6.830276229278997,6.830276229278997,0.6226266828635396,7.408028921331988,18.94767646890524,0.7990541184926694,1.7028476243155664,1.7028476243155664,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.7234339093711095,1.3261769950005753,0.877877584667991,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,4.493703403904066,3.505124115281424,5.9951712950345595,1.738653526485543
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.7903730608847791,0.20777254403657644,0.7894221027426523,0.20830173558222184,0.7894221027426523,0.20830173558222184,0.6926147482430982,9.758431665336529,14.089263461527468,-9.06581691709343,-13.089263461527466,43.29210761385352,18.402488629566356,2.6658212427344723,0.5097774030491592,0.0657139047588381,0.0657139047588381,31.151312721975323,0.2730266555302499,0.25570256482386,0.47235752626465416,2.7034750949879185,0.7776147693104648,0.0,,0.422,0.8766666666666667,0.422,0.8766666666666667,0.422,0.8766666666666667,0.0011830871960622502,-3.4023939709693805,1.7019855301101452,0.8499999999999999,-0.03737919475057097,-0.043975523235965853,-0.8873791947505708,0.8873791947505708,-23.739922720968085,-22.739922720968085,False,2.665821236446762,2.8135247089592732e-08,1.0130827181626998,False,False,0.2136934991421588,0.636306500857841,-0.037379149753645244,-4.499692571324765e-08,-0.016045784890175885,0.0622001356714475,1.511392796187409,0.24942400974513823,parallel_orthogonal,1.0,0.10937541372651856,0.22416368017476804,1.494676830909511,0.5686848035790953,-1.1102230246251565e-16,3.9776596078598567,0.2136934991421588,1.0,3.0,4.0,7.609806271234055e-06,5.147686249407283,2.4721176168122274,5.098774505175268,5.098774505175268,0.4802385959511175,3.001075905218541,6.189757805033413,6.189757805033413,0.5829951088343996,3.001072560154972,6.189751402086166,6.189751402086166,0.5829944590155476,5.544008657316699,14.57380669171492,0.7328017619732633,1.5114167578719517,1.5114167578719517,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8569026448637104,1.2450004183102803,0.823743782192742,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,3.658532586838438,1.2865433087541556,4.694408936810674,1.5621468582188074
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.9999109874692959,0.00398102408508006,0.9999999999999435,9.266616932464741e-08,0.9999999999999435,9.266616932464741e-08,0.6926147482430982,2.7316726201633084,3.94400007665521,-2.0390578719202104,-2.9440000766552106,14.799473460193923,12.957183885123143,1.6198979641017708,1.0719221502298575,0.11721331586702777,0.11721331586702777,21.96879876328117,0.1909934572061165,0.15626169759739905,0.35000001116425544,1.5465779271028792,0.8885886585628029,0.0,,0.0,0.23133333333333334,0.0,0.23133333333333334,0.0,1.0,0.0013070299530939815,-1.5869721583260619,1.1085156599101493,0.8499999999999999,0.1723849497050654,0.20280582318242993,-0.6776150502949345,0.6776150502949345,3.930824886129971,4.930824886129971,True,1.6198979578140733,2.8135252038522887e-08,0.9396652676032271,True,True,0.1722050123064423,0.6777949876935576,0.17238502911644088,-7.941137548234112e-08,-0.040913553647907934,-0.010834034551363836,1.5106627827866557,0.22001399138245983,parallel_orthogonal,-1.0,0.01905103579905488,0.21918762382722307,1.494676830909511,0.5686848035790953,-1.1102230246251565e-16,4.935977115970398,0.1722050123064423,1.0,3.0,4.0,7.609806271234055e-06,5.147686249407283,2.171588583302942,3.7993669371356784,3.7993669371356784,0.4218572146958226,2.47368040969428,4.32790061335554,4.32790061335554,0.48054218727474035,2.4736795395410613,4.32789685036051,4.32789685036051,0.4805420182370064,4.393405309576809,8.67086728959134,0.5764701638883897,1.0085828449582785,1.0085828449582785,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.7234339093711095,1.3261769950005753,0.877877584667991,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.2506749822649852,2.705247940836252,1.3141034133678517,1.1016707473355154
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.9999109874692959,0.00398102408508006,0.9999999999999435,9.266616932464741e-08,0.9999999999999435,9.266616932464741e-08,0.6926147482430982,2.0787348943584565,3.0012859235692297,-1.3861201461153583,-2.0012859235692297,11.833189013977016,11.704617878586669,1.4131325364438605,0.3962380431194424,0.04206640650531827,0.04206640650531827,19.941347100678296,0.17477656091922156,0.14299380988742147,0.35000001116425544,1.358612429122817,0.8697887288849548,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0013070299530939815,-1.3634325173204378,0.980945750715756,0.8499999999999999,0.21373025227766512,0.2514473556207825,-0.6362697477223347,0.6362697477223347,2.9769756080001835,3.9769756080001835,True,1.4131325301561628,2.8135251965692258e-08,0.9251944117028172,True,True,0.2136934991421588,0.636306500857841,0.2137303268276609,-7.45499958076587e-08,-0.016045784890175885,0.0622001356714475,1.511392796187409,0.24942400974513823,parallel_orthogonal,1.0,0.10937541372651856,0.22416368017476804,1.494676830909511,0.5686848035790953,-1.1102230246251565e-16,3.9776596078598567,0.2136934991421588,1.0,3.0,4.0,7.609806271234055e-06,5.147686249407283,1.9215191591227037,3.2639533718289453,3.2639533718289453,0.3732782197718348,2.332666055466627,3.962340526735819,3.962340526735819,0.4531484520322535,2.3326627104238224,3.9623341238729664,3.9623341238729664,0.4531478022174353,3.2285103893782163,6.286319622684018,0.5293842095874394,0.8992310517184801,0.8992310517184801,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8569026448637104,1.2450004183102803,0.823743782192742,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.7903730608847791,0.20777254403657644,0.7894221027426523,0.20830173558222184,0.7894221027426523,0.20830173558222184,0.6926147482430982,48.13385339779999,69.49585396484464,-47.441238649556894,-68.49585396484464,188.77828785603285,37.58924297221588,6.397771463065576,11.061588620051495,1.7137159944915314,1.7137159944915314,148.15700338917318,0.5657286335954346,0.5224119447954177,1.0,6.269722502472151,0.9433175821573363,0.0,,0.8766666666666667,1.0,0.8766666666666667,1.0,0.8766666666666667,1.0,0.0011830871960622502,-9.619236259133645,4.131718730997824,0.85,-0.3776926188288075,-0.4443442574456559,-1.2276926188288075,1.2276926188288075,-3.250507311039801,-2.250507311039801,False,,,1.1321924165900827,False,False,0.8500000000000002,-1.8967930674861165e-16,-0.37769261882880756,6.489323591043835e-17,-0.20194794143618197,-0.010834034551363836,3.5708532215727997,0.22001399138245983,parallel_orthogonal,-1.0,0.01905103579905488,0.21918762382722307,1.494676830909511,0.5686848035790953,0.0,4.935977115970398,0.1722050123064423,2.363765932583444,3.0,4.0,7.609806271234055e-06,5.147686249407283,4.918403398130065e-15,1.1178908470800287e-14,1.1237805364520907e-14,9.554590470031816e-16,12.224471402976073,30.302008707153533,30.302008707153533,2.374750676458502,11.446849834453749,27.94901925531574,27.94901925531574,2.223688329056917,37.71686037616218,113.63034373151675,8.527694811984718,21.69942649413353,21.69942649413353,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.21182222222222222,0.6453333333333333,0.13868811834105937,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.5708532215728006,1.0828579693484283e-15,3.032490842262842e-16,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,137.61450995748507,14.310184371298469,872971.921071871,9.046777527341288
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.7903730608847791,0.20777254403657644,0.7894221027426523,0.20830173558222184,0.7894221027426523,0.20830173558222184,0.6926147482430982,19.539157287663564,28.210715029137077,-18.846542539420465,-27.210715029137077,77.79223958694485,23.998137262146145,3.8204731272946773,2.4582187871304306,0.3480861236413877,0.3480861236413877,93.76641122873838,0.363587587652619,0.34051722356681785,0.801097217707715,3.821494486754378,0.8142472621042112,0.0,,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.422,0.8766666666666667,0.0011830871960622502,-5.099840878482944,2.3394218735300116,0.85,-0.1486815341512194,-0.17491945194261108,-0.9986815341512194,0.9986815341512194,-6.71691706607958,-5.716917066079579,False,3.8204731210069847,2.8135253154889148e-08,1.0520385369529268,False,False,0.8500000000000003,-2.785437021901746e-16,-0.14868153415121937,-3.59535689901355e-17,-0.06382435034681073,0.0622001356714475,3.4084670383426605,0.24942400974513823,parallel_orthogonal,1.0,0.10937541372651856,0.22416368017476804,1.494676830909511,0.5686848035790953,0.0,3.9776596078598567,0.2136934991421588,2.2551828002229137,3.0,4.0,7.609806271234055e-06,5.147686249407283,3.661560767272116e-15,5.623196743353029e-15,7.492150868430332e-15,7.113022414086945e-16,8.204899132776118,18.58914462096712,18.58914462096712,1.5939003923793629,6.924975428369777,15.24192543563302,15.24192543563302,1.3452598104958584,18.792366907044215,57.663291225993305,4.542280492712971,10.681098769089449,10.681098769089449,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.4084670383426614,1.2468595748351081e-15,3.6581241972091465e-16,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,56.70853915899933,3.180154793051995,354368.79596090526,5.725573833964179
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,This estimator--direction pair improves tracking in the tested additive residual loop; compare fixed-direction factorial contrasts before attributing the result to estimation alone.,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.9999109874692959,0.00398102408508006,0.9999999999999435,9.266616932464741e-08,0.9999999999999435,9.266616932464741e-08,0.6926147482430982,6.399686152221684e-05,9.239892983011505e-05,0.692550751381576,0.9999076010701698,1.3724940694330114,2.757375526983417,0.0070671525967015494,2.4442422359939657,0.1922002193596659,0.1922002193596659,16.616410561960585,0.0634487673713685,0.05191074210051522,0.35000001116425544,0.07443262319556981,0.7412211590210597,1.0,6.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0013070299530939815,0.0019988990666065737,0.004404815256807539,0.85,0.8508885588546429,1.0010453633584033,0.0008885588546428957,-0.0008885588546428957,-0.0010442717150163116,0.9989557282849837,True,0.007067148544989163,2.813525173929928e-08,0.702189004400875,True,True,0.8500000000000002,-1.8967930674861165e-16,0.8508885588546431,-2.226034344476456e-16,-0.20194794143618197,-0.010834034551363836,3.5708532215727997,0.22001399138245983,parallel_orthogonal,-1.0,0.01905103579905488,0.21918762382722307,1.494676830909511,0.5686848035790953,0.0,4.935977115970398,0.1722050123064423,2.363765932583444,3.0,4.0,7.609806271234055e-06,5.147686249407283,2.3578022384767283e-15,2.964578094228652e-15,3.0712314742656034e-15,4.580314580649144e-16,2.7012005546555424,3.398493530593116,3.398493530593116,0.5247407133576887,2.7011931265316806,3.39848277267208,3.39848277267208,0.5247392703552403,1.266456529276302,1.7486665358641649,1.542069795263671,1.9551486157810298,1.9551486157810298,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.5708532215728006,1.0828579693484283e-15,3.032490842262842e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0005128287243465,3.162073572487063,1.1606688266552458,1.0146328976575851
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,This estimator--direction pair improves tracking in the tested additive residual loop; compare fixed-direction factorial contrasts before attributing the result to estimation alone.,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.00039668560824376533,0.9999105871340809,0.9999109874692959,0.00398102408508006,0.9999999999999435,9.266616932464741e-08,0.9999999999999435,9.266616932464741e-08,0.6926147482430982,5.513791708065393e-05,7.960834969298297e-05,0.6925596103260175,0.999920391650307,1.3717905758219422,2.7512174364111592,0.006636144071583751,0.7729871490850537,0.06079497596844109,0.06079497596844109,16.37677094870645,0.06350238390007525,0.05195460857593042,0.35000001116425544,0.07455892430351639,0.7412211590210597,1.0,6.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0013070299530939815,0.0014211737216739064,0.004050938786567539,0.85,0.8501464879970727,1.0001723388200856,0.00014648799707273064,-0.00014648799707273064,-0.00017230912453435323,0.9998276908754656,True,0.00663614001987139,2.8135251760334245e-08,0.7024487292010246,True,True,0.8500000000000003,-2.785437021901746e-16,0.8501464879970729,-2.7351609675771065e-16,-0.06382435034681073,0.0622001356714475,3.4084670383426605,0.24942400974513823,parallel_orthogonal,1.0,0.10937541372651856,0.22416368017476804,1.494676830909511,0.5686848035790953,0.0,3.9776596078598567,0.2136934991421588,2.2551828002229137,3.0,4.0,7.609806271234055e-06,5.147686249407283,2.2906160415684752e-15,2.4138307827162302e-15,2.973169978337589e-15,4.449797308125029e-16,2.580031371649642,3.2466867356938214,3.2466867356938214,0.5012021414371775,2.5800212867671446,3.246673143900631,3.246673143900631,0.5012001823273932,2.625514469877607,3.1696444984151335,1.1941949842295592,1.502764052237072,1.502764052237072,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.4084670383426614,1.2468595748351081e-15,3.6581241972091465e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.00039668560824376533,0.9999105871340809,0.7903730608847791,0.20777254403657644,0.7894221027426523,0.20830173558222184,0.7894221027426523,0.20830173558222184,0.6926147482430982,0.05190150479669525,0.0749356044299515,0.6407132434464029,0.9250643955700484,2.096235030351966,4.7226639924933504,0.20657835975793665,0.43300550470908367,0.034056952406975316,0.034056952406975316,6.3831513372445325,0.05549416492484149,0.05197294848915614,0.39376956189841505,0.12347763617957755,0.7412211590210597,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0011830871960622502,0.0011830700664078766,0.207772527824113,0.8499999999999999,0.8499999999999994,0.9999999999999994,-4.440892098500626e-16,4.440892098500626e-16,5.2245789394125045e-16,1.0000000000000004,True,0.20657837705123083,2.813525143380291e-08,0.7025000000000002,True,True,0.1722050123064423,0.6777949876935576,0.8499994675613911,5.3243860842489e-07,-0.040913553647907934,-0.010834034551363836,1.5106627827866557,0.22001399138245983,parallel_orthogonal,-1.0,0.01905103579905488,0.21918762382722307,1.494676830909511,0.5686848035790953,-1.1102230246251565e-16,4.935977115970398,0.1722050123064423,1.0,3.0,4.0,7.609806271234055e-06,5.147686249407283,0.8772183785286443,1.1039262732013895,1.1039262732013895,0.17041022627003527,0.9992490910454256,1.25749454420674,1.25749454420674,0.19411616066547988,0.9992482212829848,1.2574907817203997,1.2574907817203997,0.19411599170365926,1.3838818039248988,1.6898844164498947,0.24911815430938195,0.3135006665138381,0.3135006665138381,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.7234339093711095,1.3261769950005753,0.877877584667991,0.0,1.0,,,-11.10844562830001,0.2779555068758098,4.3017889597707357e-16,-0.07651835625269922,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.528255107792627,2.2278763387464986,970.0739046409598,0.8808487881364432
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.00039668560824376533,0.9999105871340809,0.7903730608847791,0.20777254403657644,0.7894221027426523,0.20830173558222184,0.7894221027426523,0.20830173558222184,0.6926147482430982,0.05190150479669533,0.0749356044299516,0.6407132434464029,0.9250643955700484,2.0962350303519695,4.722663992493357,0.2065783597579366,0.16981935239886575,0.013356711495659193,0.013356711495659193,6.331675134287677,0.055494164924841466,0.05197294848915614,0.39376956189841505,0.12347763617957738,0.7412211590210597,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0011830871960622502,0.0011830700664079892,0.20777252782411346,0.8499999999999999,0.8500000000000001,1.0000000000000002,2.220446049250313e-16,-2.220446049250313e-16,-2.6122894697062503e-16,0.9999999999999998,True,0.20657837705123064,2.8135251545075013e-08,0.7025,True,True,0.2136934991421588,0.636306500857841,0.8499989767733865,1.0232266136611656e-06,-0.016045784890175885,0.0622001356714475,1.511392796187409,0.24942400974513823,parallel_orthogonal,1.0,0.10937541372651856,0.22416368017476804,1.494676830909511,0.5686848035790953,-1.1102230246251565e-16,3.9776596078598567,0.2136934991421588,1.0,3.0,4.0,7.609806271234055e-06,5.147686249407283,0.8235229930354455,1.0363538781781096,1.0363538781781096,0.15997925148026806,0.9997319686508479,1.2581022164676205,1.2581022164676205,0.19420996545116936,0.9997286239791074,1.2580958140834209,1.2580958140834209,0.19420931570843478,0.9235275406072172,1.219706704907641,0.24411164286449274,0.30720027466572536,0.30720027466572536,0.9375,1e-05,5.989273548126221,0.2071555107831955,5.818259239196777,6.333536148071289,8.406123161315918,0.0,0.0,0.0,1.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8569026448637104,1.2450004183102803,0.823743782192742,0.0,1.0,,,-22.7399227209681,0.26621375842517125,9.914053085424701e-16,-0.03737919475057097,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.5282551077926294,0.8737452825798906,970.0739046409611,0.8737452825798938
