index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,54.39059216043484,21.869239459056562,62.276010014791524
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,8.603369832921063,2.456591757099872,12.869991570507688
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,2.5772983357708985,1.0465161085388526,2.949440310932757
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,28.59469611013643,2.33448774738271,45.50571303713591
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,13.591105710069725,3.810842636677755,18.69058541379735
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,110.98604826908803,5.865606429288598,197.56815554579453
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,1.2568426308579484e-15,5.462045652239628e-16,1.9669247854649956e-15
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,1.7922968574678129,0.5194754171468483,2.5642521764133392
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,0.23963961325413144,0.17666740969050565,0.2944458227264306
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,1.6712550869089118,1.232084725588229,2.0534755183766844
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.0004310085251177981,-0.0005459702072618811,0.0008399543144317345
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,8.858944441562918e-06,-2.1161201363264293e-06,1.475529842705442e-05
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.0061580905722579335,0.003149399425296906,0.008183165089317157
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.0007034936110695452,0.0003574283203020556,0.0010237853649286421
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,6.718619690825314e-17,-1.3644491607326755e-16,2.3978741620024474e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.00035387647024000057,-0.00044826493802916506,0.0006896384888738193
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,131.5405928272126,33.739542442319184,190.20793822795392
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,8.617346384057528,1.286991505472028,13.755911433246162
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,6.390704310468875,1.634625942763263,9.243689799178215
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,48.13378940093846,2.68505839802725,85.5992896844842
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,34.831867445232454,6.978173538379796,55.02386626327284
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,187.40579378659984,7.37922259533283,356.3925565026104
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,2.5606011596533355e-15,4.2266446840649745e-16,4.274552193951994e-15
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,4.127313915741017,0.90410321793174,6.487351497071974
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,77.38964028003191,12.046970392953126,128.22637403588882
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,1.6852316380453767,0.06248447396038481,2.9393953811151583
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,3.813836983223094,0.5886138065736021,6.32449193571998
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,19.53910214974648,0.35057442208947487,40.093589889004
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,21.246919825734984,3.1722407984226453,36.341464014564814
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,76.4204490111229,1.5139750294191558,158.8254247421808
30,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,1.3709447257036405e-15,-1.566157519522175e-16,2.5474148246872427e-15
31,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,2.335370934743444,0.3850415836816028,3.923788959147509
32,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,3.5197807374912604,0.9054209621650404,5.568671994726401
33,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,0.8790861172807191,0.22613425593707615,1.3908088620722108
34,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,0.36208286038575427,0.09314143018681531,0.5728540596076224
35,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,2.703940103307987,0.06364429215805827,5.489772488896371
36,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,1.7980310289449317,0.23793615519711242,2.917255519913347
37,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,9.882734137295175,0.11961001431183793,20.270414807149294
38,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,0.34155701792458626,0.08786140582834223,0.540379967439272
39,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,0.20201917977830966,0.04150768591380566,0.32232196856030226
40,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,2.027451662602876,1.4946804021291875,2.4911351872366936
41,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,0.6756841071104153,0.498128666422325,0.8302148385221764
