observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,632,4.130287859576963,0.39800547536838143,12.118989720047452,71.39913421359267,0.49833197242338584,11.048940341184279,4.540963699347964,11.538037059754458,1.2732570538362986,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,348,1.4130739099078131,0.054285288522570876,7.302278910735841,43.02144024020792,0.1721522151902201,6.657522277285378,3.2467743560165796,6.038306144660842,0.2929290739294399,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,329,1.0264139979120988,0.03424386629271031,6.164135889937882,36.31606065218901,0.13660038403035524,5.619871893299192,5.311589855906696,6.852407396626007,0.49675238167844593,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,191,0.9204572401193104,0.08231079746214796,1.3474250102068204,7.938366263927446,0.27216186773689055,1.2284537651985465,1.228451798269064,4.8766007139182195,0.15209944811311904,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,632,1.8527924534595757,0.0027523656137885496,8.793576743325467,46.07519615160716,0.057760237114626016,8.017145576244303,4.214132492887102,10.123602081517005,0.9238802047134955,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,348,1.4834185245564726,0.013347250058375396,5.298556355444395,27.76253969498217,0.11233845496898476,4.830718931039632,3.6575209465642464,1.6743930830086067,0.21255054809387813,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,329,1.1363848609669325,0.011913764292288622,4.472716229372571,23.435432886309723,0.10645582717537119,4.077796575702578,4.077809097271096,2.3896507876471462,0.36044566708397935,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,191,0.6484208098128724,0.049545790264424974,0.9776957903949257,5.122776161956955,0.22317780316893102,0.8913698839129182,0.8913679170093763,3.2876746242730617,0.11036358964456666,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,632,56.13512296207589,12.014418660726202,1.0346074360847035,39.13058555304314,2.2716086079417233,4.119673125173053,4.119682774416692,8.52325708922692,0.22751847488302623,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,348,17.11059864852879,3.769037874655737,0.6234011444794127,23.57807509119767,1.2356548414310136,2.482302805432086,2.4822975955584115,3.5485282458035026,0.05151755615229344,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,329,11.999652266722357,2.6477311335581337,0.5262370029257997,19.903164568478037,1.032890734326213,2.0954077486908163,2.0954097876640914,3.8694308031952698,0.0722330724081781,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,191,2.428686322182805,0.36256800038872106,0.11503070530874482,4.3506538792576475,0.469319992622523,0.4580374050117875,0.4580378854547135,0.5950793106907347,0.025295002218531433,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,632,1.8527924534595757,0.002752365613788736,0.38037126909905694,9.22066162412475,0.057760237114627536,1.5145892444243567,1.51459889431057,1.9242975025921116,0.0836488016353357,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,348,1.4834185245564644,0.01334725005837478,0.22919213240994493,5.555895703871759,0.11233845496898247,0.9126134565236704,0.9126082468796808,0.5708216024323234,0.018940186553574524,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,329,1.1363848609669318,0.011913764292288574,0.19346993813157143,4.6899463205434335,0.10645582717537092,0.7703722946992906,0.7703743341032634,1.0116150460927393,0.026555814602716173,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,191,0.6484208098128798,0.04954579026442566,0.04229079923224577,1.0251803467122187,0.22317780316893232,0.16839649799782658,0.16839697875023169,0.5709128086955169,0.009299147743669958,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,632,9.795211336859897,1.4241890595594255,11.132997038346135,92.09117129378993,0.884118954223541,13.14799847937638,7.697075266046687,22.296089680047782,2.905709118194806,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,1.0,348,2.727541090853056,0.3271106813019546,6.708170512919721,55.48939586038126,0.39981822056264743,7.922306581011037,4.093125314109517,9.933991288642755,0.9420806885959843,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,0.0,329,1.9135542651571924,0.2219979708256658,5.662626026748777,46.84074392599164,0.32878205933883176,6.687525212890047,5.6960528090594265,9.189008854052307,0.8751038075738382,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,1.0,191,1.1922476830681357,0.12210894389614028,1.2377994366321896,10.238967957471546,0.3150548018756033,1.4618332381260248,1.4618310698612647,5.445670994399455,0.3230641346513011,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,0.0,632,1.8527924534595757,0.0027523656137885964,6.583612978555222,44.18668377846718,0.0577602371146264,7.77520492754086,5.664614204393421,6.5206627822709935,1.7183225113368576,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,1.0,348,1.4834185245564706,0.013347250058375344,3.9669460343070857,26.624619423275742,0.11233845496898423,4.684937959400193,3.908159866901786,3.3361412975626084,0.42231687618498087,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,0.0,329,1.1363848609669318,0.011913764292288574,3.3486524853999304,22.474870399932904,0.10645582717537096,3.954737222542081,3.9547488993032203,1.1114944596661225,0.5175013516325386,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,1.0,191,0.648420809812873,0.04954579026442517,0.7319855028965888,4.912805787987217,0.22317780316893118,0.8644702092222619,0.8644680409962473,2.809075024192388,0.1910469906629367,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,0.0,632,57.554451603295185,12.374823660901093,0.91762516703597,39.525090947241786,2.3014099036040667,4.152839719384692,4.152849283895456,8.46672527835986,0.3582809184194524,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,1.0,348,17.576343479120506,3.8907376635579696,0.5529136553456028,23.815783719290884,1.2536115670207506,2.5022872865684915,2.502282332344515,3.339900488312649,0.09023721656370229,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,0.0,329,12.328222186725332,2.733840412984561,0.46673578873326527,20.103823609811425,1.0480487004935595,2.112277421695718,2.112279584125815,3.644122275340245,0.10605859630309201,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,1.0,191,2.4597038361759633,0.369510496398533,0.10202427171087959,4.394516152193273,0.47263338854409764,0.4617249647487365,0.4617252967982305,0.607609474363973,0.039833556247113266,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,0.0,632,1.8527924534595779,0.002752365613788503,0.33479171861897816,9.207235087364785,0.0577602371146247,1.5151462675036425,1.5151558326594097,1.8445721670872326,0.1307194177344249,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,1.0,348,1.4834185245564695,0.01334725005837519,0.20172824326406116,5.547805564471412,0.11233845496898398,0.9129490899369025,0.9129441359443843,0.7090915274551709,0.0329225361901444,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,0.0,329,1.1363848609669336,0.011913764292288912,0.17028660771775672,4.68311712116035,0.10645582717537187,0.7706556158369331,0.7706577786992881,0.8998132832176308,0.038694510584288945,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,1.0,191,0.6484208098128779,0.04954579026442536,0.03722313041747294,1.0236875447667755,0.22317780316893193,0.16845842946617737,0.16845876182600658,0.5683116276295199,0.014532597630407642,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,0.0,632,1.9689599658819623,3.875802890870245e-07,8.341553405820108,43.751020390189055,0.003611691815488087,7.605033757991176,4.340090959131793,11.510557478215008,0.8763894146994169,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,1.0,348,1.106062648146638,2.848126008695789e-08,6.2561647909070395,32.81326391081786,0.0030069223072739233,5.703775078297438,3.392450317991792,2.5447358102566877,0.25096462601445657,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,0.0,329,0.8086475010603582,2.616443947705289e-05,5.422009569561556,28.438162497188426,0.007867385297096376,4.9432718112068255,4.943284332744682,4.451863043648135,0.43694652574392945,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,1.0,191,0.023885647697432344,3.194296907007827e-05,0.8341541450019979,4.375095768262975,0.005228389602996722,0.760502285783156,0.7605062224454235,4.334241058972665,0.0,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,0.0,632,1.9738098792642087,2.430651075002105e-05,8.31400774407287,43.562426165768926,7.81888953605113e-05,7.57992024767932,4.351150751180768,11.605651775223892,0.8734953932423468,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,1.0,348,1.1087719792501094,1.1556373857637479e-05,6.235505545466609,32.671818248459296,0.00035679522877972436,5.684939946356726,3.3984710058070435,2.4971476569939144,0.25013588867804654,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,1.0,0.0,329,0.8103958327689637,5.360041114032715e-06,5.4041048899021025,28.315576254576058,0.0055706084601060794,4.9269480299383215,4.926960551476537,4.405037450467821,0.43550363837709427,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,1.0,1.0,191,0.023981001750298138,3.6997668799175476e-05,0.8313995827753452,4.356236372851832,0.005581739388558772,0.7579909383514454,0.7579948750140938,4.323322139462275,0.0,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,0.0,0.0,632,44.66933552308103,9.509663262586981,0.9566529869439959,35.780048414340015,2.012747070308343,3.8092685814671134,3.8092782307679323,7.529428683237629,0.21037591736018071,0.0
