observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.644149517379507,0.7500065092245738,0.10216612099156396,0.0,0.0,0.27353915956653485,0.2768816351890564,1.0,3.731854454723833e-15,6.51792542551124e-16,4.7036710342577966e-05,0.0,0.8997970223426819,2.992418670827122e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.32459525110057513,0.5427938795267815,0.21368975468332382,0.006143907725195251,0.006717097979838874,0.2793139586418657,0.4930037133251896,1.0,0.3810296832916405,0.06654930117806179,0.3914284030312292,0.3914279469680158,0.9302881561021586,0.01755235003849868,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.11791451830173999,0.33722843947144565,0.422364958076507,0.012238976159026665,0.013380800251273544,0.28504285255272743,0.7074078106292345,1.0,0.7590304767377757,0.13256958713394357,0.7797448005973291,0.7797443459758404,1.057488316483785,0.03496423709807606,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.021462894087417795,0.13329708489887745,0.6293813557852979,0.018285593535902464,0.019991531268686483,0.2907262062095001,0.9201075619947978,1.0,1.1340264576586212,0.19806506312751052,1.1649743855523824,1.1649739314114589,1.276043966110373,0.052237713188066436,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.03264465317339031,0.13642168477296848,0.8347521340256617,0.024284145004069453,0.026549712112378016,0.2963643816218098,1.1311165156474716,1.0,1.5060415119784096,0.2630399009900802,1.547141694944344,1.547141241043696,1.606276060328435,0.06937387856810487,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.14891193283018428,0.3404481121149832,1.0384903741933957,0.03023501265014492,0.03305576051538716,0.30195773792158737,1.3404481121149832,1.0,1.8750993357468397,0.3274982393901534,1.926271071341673,1.9262706175851845,2.26239602770657,0.08637382475161738,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.36776392124181834,0.5481156850833109,1.240609053697367,0.03613857552345448,0.039510090890099825,0.3075066313859439,1.5481156850833109,1.0,2.2412234366484323,0.39144418409703324,2.3023866639032984,2.302386210242911,3.0192261321765965,0.1032386345753467,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,0.6867460591441716,0.7541324622459926,1.441121046786128,0.04199520966017649,0.04591311435464585,0.31301141545986466,1.7541324622459924,1.0,2.6044371354998868,0.4548818082423476,2.6755124298481836,2.675511976256435,3.8789840980034835,0.11996938226832496,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.1034492545292935,0.9585115661466829,1.6400391253679611,0.04780528810729362,0.05226523875908514,0.31847244077872155,1.9585115661466825,1.0,2.9647635677355346,0.517815152579494,3.0456721359641556,3.0456716824238823,4.841949360238542,0.13656713352029845,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,1.615509110205386,1.1612660150150131,1.837375959824405,0.053569180946355106,0.05856686871138676,0.32389005519060804,2.161266015015013,1.0,3.322225684880982,0.5802482257410198,3.412889360116044,3.412888906615804,5.874225957333785,0.15303294554960817,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,10,2.2206051640055375,1.3624087235958071,2.0331441198173117,0.059287255317049585,0.06481840560320094,0.32926460377849565,2.362408723595807,1.0,3.6768462560150517,0.6421850044939607,3.777187492745223,3.777187039277006,6.966749618998552,0.169367867170531,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,11,2.9164601414416116,1.5619525039717046,2.2273560750894905,0.0649598754405903,0.07102024763542611,0.3345964288822141,2.561952503971705,1.0,4.0286478692200784,0.7036294339931439,4.138589738358455,4.138589284916436,8.111368424734012,0.18557293886008536,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,12,3.7008392206029135,1.7599100663792464,2.420024196258988,0.07058740264291512,0.07717278984357312,0.33988587012025806,2.759910066379246,1.0,4.377652933020703,0.7645854280324826,4.497119117005421,4.497118663585231,9.300828687118338,0.20164919282430624,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,13,4.571549309102478,1.956294020018469,2.61116075560705,0.07617019537770134,0.08327642412292748,0.34513326441141867,2.956294020018469,1.0,4.723883677811209,0.8250568692942704,4.852798465744734,4.852798012343014,10.52872338713144,0.21759765306399284,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,14,5.526438332876987,2.1511168738560724,2.800777927859827,0.08170860924919832,0.08933153925351187,0.3503389459962449,3.1511168738560724,1.0,5.06736215727152,0.8850476095964932,5.205650440098421,5.205649986712528,11.789420807270261,0.23341933543993362,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15,6.563394536649352,2.3443910374221892,2.9888877909638567,0.08720299703487795,0.09533852092484989,0.3555032464583328,3.3443910374221897,1.0,5.408110249771954,0.9445614701381791,5.5556975154949,5.555697062122723,13.07798538201199,0.2491152477376135,1.0,
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0,0.644149517379507,0.7500065092245738,0.10216612099156396,0.0,0.0,0.27353915956653485,0.2768816351890564,1.0,3.731854454723833e-15,6.51792542551124e-16,4.7036710342577966e-05,0.0,0.8997970223426819,2.992418670827122e-06,0.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1,0.32459525110057513,0.5427938795267815,0.21489652977143875,0.005407688733238299,0.005912194110056907,0.2781071835537508,0.4930037133251896,1.0,0.3780042641260869,0.06602089213260638,0.39157239307195807,0.3915719030941687,0.9200210562692229,0.02748781792331808,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,2,0.11766059630109774,0.33688422404641993,0.42512034265215903,0.01078137363519781,0.01178721203248113,0.2826464835657896,0.7077668262179486,1.0,0.7536316175507414,0.13162664142180883,0.7806820699937908,0.7806815814592155,1.0375764677940091,0.054801853997076475,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,3,0.021250710743128513,0.1322693393136083,0.6340222571366075,0.016121268523758468,0.01762528753309631,0.28715724022051853,0.921179497357126,1.0,1.1268970064135146,0.1968198583076494,1.167345005747296,1.1673445176937864,1.247760829715339,0.08194413797488137,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,4,0.033301320619523546,0.13774825929916115,0.8416105853914518,0.021427585872302535,0.023426652907794665,0.2916396330000701,1.1332502183915218,1.0,1.497815282871846,0.26160313681558556,1.551576584854114,1.5515760970411325,1.544176290183878,0.10891574984294876,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,5,0.151778298557365,0.3439874275740009,1.0478935873160173,0.026700536818168346,0.02919153899177944,0.2960938402579837,1.343987427574001,1.0,1.8664012056920274,0.3259790546597066,1.9333920956699546,1.9333916080012865,2.1129892154970467,0.13571776279648462,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,6,0.3746772588507555,0.5533995100972507,1.2528794708709483,0.031940331171051405,0.03492017516874992,0.30052003922630244,1.5533995100972509,1.0,2.2326694408364522,0.3899501733452995,2.3128067305118507,2.3128062429393874,2.8513740778678764,0.16235124328238687,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,7,0.7000231579367401,0.7614947984274254,1.4565763924048005,0.03714717742135293,0.04061278938002874,0.30491840602262504,1.7614947984274258,1.0,2.596634562047169,0.45351903827077195,2.6898355861939307,2.6898350986901836,3.700567677305414,0.18881725104167932,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,8,1.1258699000475638,0.9682815726356948,1.6589924569785814,0.04232128274847559,0.04626960813363145,0.30928911565711315,1.9682815726356948,1.0,2.958311051425772,0.5166881788289316,3.064493664610946,3.0644931771587327,4.655588468062677,0.21511683915167842,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,9,1.6502999479733154,1.1737680607277035,1.8601357186882475,0.047462853029066956,0.051890856513279335,0.3136323420394559,2.173768060727704,1.0,3.317713300009637,0.5794601085076319,3.4367958733294546,3.4367953859173217,5.684950502540999,0.241251054067895,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,10,2.271423938869844,1.3779624389709655,2.060014180985177,0.05257209284521139,0.05747675818735524,0.3179482579857885,2.3779624389709655,1.0,3.6748556083445396,0.6418373249897815,3.8067570261787127,3.806756538798642,6.779518201299725,0.2672209356656728,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,11,2.9873803050476617,1.580872832220193,2.258635796994623,0.05764920549257037,0.06302753541780359,0.32223703522556973,2.580872832220193,1.0,4.029752187053672,0.7038223102527288,4.1743918438390635,4.174391356485224,7.9310198822343905,0.2930275172815643,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,12,3.7963348996783424,1.782507314240586,2.456008469832172,0.0626943929884717,0.06854340906897406,0.32649884440841415,2.782507314240586,1.0,4.382417157403079,0.7654175306670168,4.5397149544271524,4.539714467095171,9.132053412381445,0.3186718257544478,1.0,0.0
