observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,633,384.2793858983656,89.98287884257658,14.896300790057891,160.51417631608382,6.777572969821465,14.312843775393011,13.405429658816171,49.95287093837551,9.510089638411731,0.4666666666666666
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,335,53.66336415758353,17.67570447868303,5.878767939615507,75.95309918554484,2.315748722360932,5.64850886789718,5.3021651771986615,12.79343724693206,2.9908644550546217,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,347,28.767938510731422,9.595323981465599,4.432926022808032,57.272964905388406,1.6989042140909676,4.259297561624967,4.219003556175066,9.352126381022885,2.107526976206386,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,185,65.50963242299696,22.02795396194004,6.858893961480457,88.61623025615334,2.5664916697563993,6.5902453989232805,6.102208851306545,11.381660788400433,3.6365174298294645,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,633,1.8586288054829965,0.03235871986401985,3.0622883174939424,18.08496332400287,0.18583313335811832,2.942344874826576,2.942350110580535,1.8888965593939095,1.9550230601868526,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,335,3.2645698299707373,0.12518594219716794,1.0484488438785275,6.191826804914774,0.3517798679237414,1.0073832906851796,1.0073791328862902,0.19708404355559253,0.34350433259225005,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,347,2.706083458490559,0.11519811596442783,0.7905901732049146,4.668990246623383,0.33787292550717496,0.7596244060132772,0.7596237923713277,1.472933770367964,0.24570645178498668,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,185,8.616405155987191,0.39013051281633426,1.2232494151946298,7.2241469503456,0.6222283800802223,1.1753372884163906,1.1753340768318705,3.4108129336764392,0.48986774487930196,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,633,169.859306192373,41.47012616962311,3.8496220213691243,66.73953936605268,4.035876266198854,5.902354376941231,5.90235708568372,17.050563803909448,1.6876267453926634,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,335,12.089603583352378,3.2019303238288015,1.318011675979875,22.849903612794552,1.044981573788307,2.020814495915811,2.0208138332447945,3.91347011866116,0.2987300056456593,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,347,6.291544244601056,1.629947730133655,0.9938559094064433,17.230129405386446,0.7433645493137615,1.5238092842288296,1.523811035213045,3.945607497269343,0.21043520914301378,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,185,14.164380425574524,3.519106988554882,1.5377545802786623,26.659508849477984,1.1004536677738148,2.3577308180352605,2.357726151106144,4.157058502086694,0.558126950587303,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,633,1.8586288054829982,0.03235871986402017,1.0864872943914254,10.597600561896748,0.18583313335811913,1.6658344642525547,1.6658371732569084,1.813507099109103,0.47630110332586034,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,335,3.2645698299707404,0.12518594219716803,0.3719853356674192,3.6283461598089786,0.3517798679237416,0.5703389220933628,0.5703382598493943,0.9346368710573976,0.0843106225114798,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,347,2.706083458490558,0.11519811596442754,0.28049814034519194,2.73597976255971,0.33787292550717474,0.4300680475122334,0.43006979907276494,1.9889924144648436,0.05939201864189823,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,185,8.616405155987188,0.3901305128163337,0.4340038591037537,4.233275036759208,0.6222283800802222,0.6654275570876338,0.6654228902404277,2.4373568393536234,0.15752070265427906,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,633,180.86644787981805,44.66448836223621,4.029193043267272,113.52605267297997,4.1694693679604775,10.153382031251828,8.2630610214459,25.446637348979834,5.5238875528545055,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,1.0,335,13.04695125133802,3.5071339679607227,1.3794921803555273,38.868403734265314,1.0899814164466868,3.4762571477380315,3.301895767751333,3.6410010450716634,1.2061068348197939,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,0.0,347,6.792014320149269,1.7943608720539712,1.0402157131172907,29.308991296891154,0.7766040216012068,2.621295980801756,2.621295635889819,3.396651520770259,0.8133138929764966,0.0
