prompt_id,source_prompt_id,family_id,source_cluster_id,mask_id,mask_bits,kl_clean_to_intervened,total_variation
qcontrol_c5d556b6682f2e9e,qseq_53402bb64e257a4c,length_32_gap_8,qcluster_locked_test_0000,qmask_03e03e6bad3167c1,00110101,0.011295290663838387,0.057220190763473511
qcontrol_3d6dbff59ab97005,qseq_063d071a40a8b975,length_32_gap_8,qcluster_locked_test_0001,qmask_03e03e6bad3167c1,00110101,0.026589266955852509,0.085630044341087341
qcontrol_8e25272f30b8e1de,qseq_2b370320aa590f4a,length_32_gap_8,qcluster_locked_test_0002,qmask_03e03e6bad3167c1,00110101,0.0063849287107586861,0.043761972337961197
qcontrol_ed063b6dcfd273db,qseq_62b2d7ba14f996e1,length_32_gap_8,qcluster_locked_test_0003,qmask_03e03e6bad3167c1,00110101,0.0065917004831135273,0.043707102537155151
qcontrol_87bb7269d412a6c7,qseq_fc7b565459a3a9ce,length_32_gap_8,qcluster_locked_test_0004,qmask_03e03e6bad3167c1,00110101,0.0081095658242702484,0.048964526504278183
qcontrol_d2eaa38d58430d7b,qseq_855a3f3d1d296cbe,length_32_gap_8,qcluster_locked_test_0005,qmask_03e03e6bad3167c1,00110101,0.029477942734956741,0.09578309953212738
qcontrol_24a73d4e4e356b54,qseq_bc6acb92c469fef7,length_32_gap_8,qcluster_locked_test_0006,qmask_03e03e6bad3167c1,00110101,0.070167593657970428,0.15040013194084167
qcontrol_ab5c86c16f90de00,qseq_8ca468b64440782b,length_32_gap_8,qcluster_locked_test_0007,qmask_03e03e6bad3167c1,00110101,0.096034973859786987,0.17044563591480255
qcontrol_0467ed43d31cbc26,qseq_3f0bb4eae1f06111,length_32_gap_8,qcluster_locked_test_0008,qmask_03e03e6bad3167c1,00110101,0.010282650589942932,0.055678874254226685
qcontrol_5c4599f1f5150e80,qseq_545d27c10930d8dd,length_32_gap_8,qcluster_locked_test_0009,qmask_03e03e6bad3167c1,00110101,0.038471326231956482,0.10985738039016724
qcontrol_fdba721e76249374,qseq_c3a8805eafca385c,length_32_gap_8,qcluster_locked_test_0010,qmask_03e03e6bad3167c1,00110101,0.003695222781971097,0.032211832702159882
qcontrol_cd16adfe498ec968,qseq_1428b8e6a33bc034,length_32_gap_8,qcluster_locked_test_0011,qmask_03e03e6bad3167c1,00110101,0.011049799621105194,0.054796628654003143
qcontrol_e729907ce7696489,qseq_dc48f394593bb573,length_32_gap_8,qcluster_locked_test_0012,qmask_03e03e6bad3167c1,00110101,0.17985422909259796,0.22850552201271057
qcontrol_668baf9e860bb680,qseq_84d55da9d8a1c3ec,length_32_gap_8,qcluster_locked_test_0013,qmask_03e03e6bad3167c1,00110101,0.0055176308378577232,0.040941756218671799
qcontrol_c97b66b834c31d9f,qseq_ad68734add0ca673,length_32_gap_8,qcluster_locked_test_0014,qmask_03e03e6bad3167c1,00110101,0.0063388152047991753,0.044474594295024872
qcontrol_ebc54483bd759f2a,qseq_5d11ec40ee5e399c,length_32_gap_8,qcluster_locked_test_0015,qmask_03e03e6bad3167c1,00110101,0.0021244515664875507,0.025077637284994125
qcontrol_2098c49dc5af26a7,qseq_933613b63b18ef39,length_32_gap_8,qcluster_locked_test_0016,qmask_03e03e6bad3167c1,00110101,0.006470424123108387,0.043146613985300064
qcontrol_cec492db00e0f846,qseq_7982e3353af95b5a,length_32_gap_8,qcluster_locked_test_0017,qmask_03e03e6bad3167c1,00110101,0.028253275901079178,0.095999062061309814
qcontrol_92c8ca14ea81d17a,qseq_957f2217c38cbb43,length_32_gap_8,qcluster_locked_test_0018,qmask_03e03e6bad3167c1,00110101,0.043176200240850449,0.10789848119020462
qcontrol_9ef38e7933073940,qseq_1ca6609274aa0efd,length_32_gap_8,qcluster_locked_test_0019,qmask_03e03e6bad3167c1,00110101,0.021739566698670387,0.068829074501991272
qcontrol_7bfadcf22fb593a6,qseq_636926d60e9fc6a4,length_32_gap_8,qcluster_locked_test_0020,qmask_03e03e6bad3167c1,00110101,0.01340324804186821,0.061544440686702728
qcontrol_4adc18eeedd3ef7a,qseq_2b0e460c32b3f17b,length_32_gap_8,qcluster_locked_test_0021,qmask_03e03e6bad3167c1,00110101,0.080132327973842621,0.15638813376426697
qcontrol_93715968b217048a,qseq_597ab7a897f078ee,length_32_gap_8,qcluster_locked_test_0022,qmask_03e03e6bad3167c1,00110101,0.01360667496919632,0.062100470066070557
qcontrol_dda2501e624acf62,qseq_ab085848a2ffe2d7,length_32_gap_8,qcluster_locked_test_0023,qmask_03e03e6bad3167c1,00110101,0.008226882666349411,0.051239214837551117
qcontrol_0f0dccc5c19f1f5d,qseq_743feac99f8e9594,length_32_gap_8,qcluster_locked_test_0024,qmask_03e03e6bad3167c1,00110101,0.052791796624660492,0.1252145916223526
qcontrol_78ded0b40eb2b27c,qseq_82634b9ef4f722e5,length_32_gap_8,qcluster_locked_test_0025,qmask_03e03e6bad3167c1,00110101,0.012629667297005653,0.058335065841674805
qcontrol_71ea360fb8af9930,qseq_6ef95ecc92d78a0d,length_32_gap_8,qcluster_locked_test_0026,qmask_03e03e6bad3167c1,00110101,0.045884013175964355,0.1139066219329834
qcontrol_72a8669bdefe41bb,qseq_f0c0d20f4295b441,length_32_gap_8,qcluster_locked_test_0027,qmask_03e03e6bad3167c1,00110101,0.0082707349210977554,0.04768836498260498
qcontrol_f5c79c084a82ed83,qseq_51ad2d071f274bd7,length_32_gap_8,qcluster_locked_test_0028,qmask_03e03e6bad3167c1,00110101,0.0074963085353374481,0.046298794448375702
qcontrol_f098e7503bd78cfe,qseq_7678c941fe0cdde4,length_32_gap_8,qcluster_locked_test_0029,qmask_03e03e6bad3167c1,00110101,0.0044547794386744499,0.035844162106513977
qcontrol_cb985f45087fdfca,qseq_abd4c2b648d044b2,length_32_gap_8,qcluster_locked_test_0030,qmask_03e03e6bad3167c1,00110101,0.015083263628184795,0.068264096975326538
qcontrol_4eedb1edc907cb3f,qseq_376748c012341f39,length_32_gap_8,qcluster_locked_test_0031,qmask_03e03e6bad3167c1,00110101,0.024357808753848076,0.090073205530643463
qcontrol_ce7e3d2743f6522c,qseq_19d86bb0059dd869,length_32_gap_8,qcluster_locked_test_0032,qmask_03e03e6bad3167c1,00110101,0.0092838387936353683,0.051110751926898956
qcontrol_cd891116254bb5de,qseq_c3631e47ce7a3151,length_32_gap_8,qcluster_locked_test_0033,qmask_03e03e6bad3167c1,00110101,0.0047584571875631809,0.038482453674077988
qcontrol_b78a15eac9e1d73b,qseq_d7c516de3d15276d,length_32_gap_8,qcluster_locked_test_0034,qmask_03e03e6bad3167c1,00110101,0.0064589055255055428,0.043979711830615997
qcontrol_47a96e6006fe81d4,qseq_a0ace0ffe2091903,length_32_gap_8,qcluster_locked_test_0035,qmask_03e03e6bad3167c1,00110101,0.0074940146878361702,0.046146631240844727
qcontrol_4b25178f8bfcd58f,qseq_ba465edb70f8e1ca,length_32_gap_8,qcluster_locked_test_0036,qmask_03e03e6bad3167c1,00110101,0.022428819909691811,0.07944488525390625
qcontrol_d15821c919988bba,qseq_76850ece32132587,length_32_gap_8,qcluster_locked_test_0037,qmask_03e03e6bad3167c1,00110101,0.0065340166911482811,0.04404202476143837
qcontrol_1ed152e282946d26,qseq_f7a4abff778dac0d,length_32_gap_8,qcluster_locked_test_0038,qmask_03e03e6bad3167c1,00110101,0.026580952107906342,0.085226096212863922
qcontrol_639187d5eabfec69,qseq_e853f0c08b8332c6,length_32_gap_8,qcluster_locked_test_0039,qmask_03e03e6bad3167c1,00110101,0.0053693400695919991,0.038635879755020142
qcontrol_645b510cfbaa4148,qseq_076c730602874c8e,length_32_gap_8,qcluster_locked_test_0040,qmask_03e03e6bad3167c1,00110101,0.0094531048089265823,0.053100727498531342
qcontrol_0610fb9acf8072f8,qseq_419e4d2a6546e726,length_32_gap_8,qcluster_locked_test_0041,qmask_03e03e6bad3167c1,00110101,0.0097107132896780968,0.054523706436157227
qcontrol_3e1b775d651cbe18,qseq_0dee966050bfd253,length_32_gap_8,qcluster_locked_test_0042,qmask_03e03e6bad3167c1,00110101,0.012920827604830265,0.062408514320850372
qcontrol_6640639f17c20a2b,qseq_33d6299f018a63df,length_32_gap_8,qcluster_locked_test_0043,qmask_03e03e6bad3167c1,00110101,0.0093855317682027817,0.051916848868131638
qcontrol_92ea2bf42a9ea623,qseq_1d6ac5c0e2ef6aec,length_32_gap_8,qcluster_locked_test_0044,qmask_03e03e6bad3167c1,00110101,0.013354597613215446,0.064026445150375366
qcontrol_a82ad6489f53d75c,qseq_1a159a1dae28da54,length_32_gap_8,qcluster_locked_test_0045,qmask_03e03e6bad3167c1,00110101,0.0049313083291053772,0.038454756140708923
qcontrol_c35a305ca8c70ee5,qseq_d93f64d04e6cfa98,length_32_gap_8,qcluster_locked_test_0046,qmask_03e03e6bad3167c1,00110101,0.0066622048616409302,0.046255268156528473
qcontrol_ea32ec7a986b12ef,qseq_dc46b739b3b479f2,length_32_gap_8,qcluster_locked_test_0047,qmask_03e03e6bad3167c1,00110101,0.060794159770011902,0.13612453639507294
qcontrol_d7c2e41273b93372,qseq_53c883855c13ae86,length_32_gap_8,qcluster_locked_test_0048,qmask_03e03e6bad3167c1,00110101,0.010872750543057919,0.056177712976932526
qcontrol_90b2d8a79b134e9b,qseq_e298a08ae621717b,length_32_gap_8,qcluster_locked_test_0049,qmask_03e03e6bad3167c1,00110101,0.0068029593676328659,0.044204153120517731
