prompt_id,source_prompt_id,family_id,source_cluster_id,mask_id,mask_bits,kl_clean_to_intervened,total_variation
qcontrol_c5d556b6682f2e9e,qseq_53402bb64e257a4c,length_32_gap_8,qcluster_locked_test_0000,qmask_ed854a1bc1c21a23,01111011,0.033642757683992386,0.10503796488046646
qcontrol_3d6dbff59ab97005,qseq_063d071a40a8b975,length_32_gap_8,qcluster_locked_test_0001,qmask_ed854a1bc1c21a23,01111011,0.030143272131681442,0.089681558310985565
qcontrol_8e25272f30b8e1de,qseq_2b370320aa590f4a,length_32_gap_8,qcluster_locked_test_0002,qmask_ed854a1bc1c21a23,01111011,0.014256876893341541,0.066182911396026611
qcontrol_ed063b6dcfd273db,qseq_62b2d7ba14f996e1,length_32_gap_8,qcluster_locked_test_0003,qmask_ed854a1bc1c21a23,01111011,0.016969911754131317,0.071742504835128784
qcontrol_87bb7269d412a6c7,qseq_fc7b565459a3a9ce,length_32_gap_8,qcluster_locked_test_0004,qmask_ed854a1bc1c21a23,01111011,0.021314520388841629,0.080471843481063843
qcontrol_d2eaa38d58430d7b,qseq_855a3f3d1d296cbe,length_32_gap_8,qcluster_locked_test_0005,qmask_ed854a1bc1c21a23,01111011,0.022234238684177399,0.083945415914058685
qcontrol_24a73d4e4e356b54,qseq_bc6acb92c469fef7,length_32_gap_8,qcluster_locked_test_0006,qmask_ed854a1bc1c21a23,01111011,0.13291406631469727,0.20862844586372375
qcontrol_ab5c86c16f90de00,qseq_8ca468b64440782b,length_32_gap_8,qcluster_locked_test_0007,qmask_ed854a1bc1c21a23,01111011,0.093299314379692078,0.16836157441139221
qcontrol_0467ed43d31cbc26,qseq_3f0bb4eae1f06111,length_32_gap_8,qcluster_locked_test_0008,qmask_ed854a1bc1c21a23,01111011,0.018074523657560349,0.073099911212921143
qcontrol_5c4599f1f5150e80,qseq_545d27c10930d8dd,length_32_gap_8,qcluster_locked_test_0009,qmask_ed854a1bc1c21a23,01111011,0.040393419563770294,0.11057110875844955
qcontrol_fdba721e76249374,qseq_c3a8805eafca385c,length_32_gap_8,qcluster_locked_test_0010,qmask_ed854a1bc1c21a23,01111011,0.0081383371725678444,0.04953351616859436
qcontrol_cd16adfe498ec968,qseq_1428b8e6a33bc034,length_32_gap_8,qcluster_locked_test_0011,qmask_ed854a1bc1c21a23,01111011,0.020859448239207268,0.076319135725498199
qcontrol_e729907ce7696489,qseq_dc48f394593bb573,length_32_gap_8,qcluster_locked_test_0012,qmask_ed854a1bc1c21a23,01111011,0.29143744707107544,0.28717970848083496
qcontrol_668baf9e860bb680,qseq_84d55da9d8a1c3ec,length_32_gap_8,qcluster_locked_test_0013,qmask_ed854a1bc1c21a23,01111011,0.0082259224727749825,0.050223149359226227
qcontrol_c97b66b834c31d9f,qseq_ad68734add0ca673,length_32_gap_8,qcluster_locked_test_0014,qmask_ed854a1bc1c21a23,01111011,0.016630521044135094,0.072391673922538757
qcontrol_ebc54483bd759f2a,qseq_5d11ec40ee5e399c,length_32_gap_8,qcluster_locked_test_0015,qmask_ed854a1bc1c21a23,01111011,0.0062768310308456421,0.043915875256061554
