prompt_id,source_prompt_id,family_id,source_cluster_id,mask_id,mask_bits,kl_clean_to_intervened,total_variation
qcontrol_c5d556b6682f2e9e,qseq_53402bb64e257a4c,length_32_gap_8,qcluster_locked_test_0000,qmask_8a58e1cfc4f87182,11010001,0.0073695015162229538,0.048340670764446259
qcontrol_3d6dbff59ab97005,qseq_063d071a40a8b975,length_32_gap_8,qcluster_locked_test_0001,qmask_8a58e1cfc4f87182,11010001,0.014902785420417786,0.067917332053184509
qcontrol_8e25272f30b8e1de,qseq_2b370320aa590f4a,length_32_gap_8,qcluster_locked_test_0002,qmask_8a58e1cfc4f87182,11010001,0.011653590947389603,0.059555910527706146
qcontrol_ed063b6dcfd273db,qseq_62b2d7ba14f996e1,length_32_gap_8,qcluster_locked_test_0003,qmask_8a58e1cfc4f87182,11010001,0.019808460026979446,0.07892850786447525
qcontrol_87bb7269d412a6c7,qseq_fc7b565459a3a9ce,length_32_gap_8,qcluster_locked_test_0004,qmask_8a58e1cfc4f87182,11010001,0.01513529010117054,0.065847866237163544
qcontrol_d2eaa38d58430d7b,qseq_855a3f3d1d296cbe,length_32_gap_8,qcluster_locked_test_0005,qmask_8a58e1cfc4f87182,11010001,0.0047028339467942715,0.037071183323860168
qcontrol_24a73d4e4e356b54,qseq_bc6acb92c469fef7,length_32_gap_8,qcluster_locked_test_0006,qmask_8a58e1cfc4f87182,11010001,0.059763513505458832,0.13956327736377716
qcontrol_ab5c86c16f90de00,qseq_8ca468b64440782b,length_32_gap_8,qcluster_locked_test_0007,qmask_8a58e1cfc4f87182,11010001,0.028907056897878647,0.094756260514259338
qcontrol_0467ed43d31cbc26,qseq_3f0bb4eae1f06111,length_32_gap_8,qcluster_locked_test_0008,qmask_8a58e1cfc4f87182,11010001,0.023134611546993256,0.085852697491645813
qcontrol_5c4599f1f5150e80,qseq_545d27c10930d8dd,length_32_gap_8,qcluster_locked_test_0009,qmask_8a58e1cfc4f87182,11010001,0.011355167254805565,0.060303971171379089
qcontrol_fdba721e76249374,qseq_c3a8805eafca385c,length_32_gap_8,qcluster_locked_test_0010,qmask_8a58e1cfc4f87182,11010001,0.010876145213842392,0.059474609792232513
qcontrol_cd16adfe498ec968,qseq_1428b8e6a33bc034,length_32_gap_8,qcluster_locked_test_0011,qmask_8a58e1cfc4f87182,11010001,0.011138962581753731,0.059496372938156128
qcontrol_e729907ce7696489,qseq_dc48f394593bb573,length_32_gap_8,qcluster_locked_test_0012,qmask_8a58e1cfc4f87182,11010001,0.08931422233581543,0.16587933897972107
qcontrol_668baf9e860bb680,qseq_84d55da9d8a1c3ec,length_32_gap_8,qcluster_locked_test_0013,qmask_8a58e1cfc4f87182,11010001,0.018404353410005569,0.071722544729709625
qcontrol_c97b66b834c31d9f,qseq_ad68734add0ca673,length_32_gap_8,qcluster_locked_test_0014,qmask_8a58e1cfc4f87182,11010001,0.015179820358753204,0.071405082941055298
qcontrol_ebc54483bd759f2a,qseq_5d11ec40ee5e399c,length_32_gap_8,qcluster_locked_test_0015,qmask_8a58e1cfc4f87182,11010001,0.0078042857348918915,0.048733435571193695
qcontrol_2098c49dc5af26a7,qseq_933613b63b18ef39,length_32_gap_8,qcluster_locked_test_0016,qmask_8a58e1cfc4f87182,11010001,0.0094150425866246223,0.052803069353103638
qcontrol_cec492db00e0f846,qseq_7982e3353af95b5a,length_32_gap_8,qcluster_locked_test_0017,qmask_8a58e1cfc4f87182,11010001,0.032238051295280457,0.10070383548736572
qcontrol_92c8ca14ea81d17a,qseq_957f2217c38cbb43,length_32_gap_8,qcluster_locked_test_0018,qmask_8a58e1cfc4f87182,11010001,0.016532497480511665,0.068256527185440063
qcontrol_9ef38e7933073940,qseq_1ca6609274aa0efd,length_32_gap_8,qcluster_locked_test_0019,qmask_8a58e1cfc4f87182,11010001,0.019191624596714973,0.074522599577903748
qcontrol_7bfadcf22fb593a6,qseq_636926d60e9fc6a4,length_32_gap_8,qcluster_locked_test_0020,qmask_8a58e1cfc4f87182,11010001,0.013665004633367062,0.064415372908115387
