prompt_id,source_prompt_id,family_id,source_cluster_id,mask_id,mask_bits,kl_clean_to_intervened,total_variation
qcontrol_c5d556b6682f2e9e,qseq_53402bb64e257a4c,length_32_gap_8,qcluster_locked_test_0000,qmask_168ecc77c6d9bec7,00100011,0.0085598761215806007,0.048214875161647797
qcontrol_3d6dbff59ab97005,qseq_063d071a40a8b975,length_32_gap_8,qcluster_locked_test_0001,qmask_168ecc77c6d9bec7,00100011,0.022157104685902596,0.078594207763671875
qcontrol_8e25272f30b8e1de,qseq_2b370320aa590f4a,length_32_gap_8,qcluster_locked_test_0002,qmask_168ecc77c6d9bec7,00100011,0.005877835676074028,0.041204776614904404
qcontrol_ed063b6dcfd273db,qseq_62b2d7ba14f996e1,length_32_gap_8,qcluster_locked_test_0003,qmask_168ecc77c6d9bec7,00100011,0.0044569228775799274,0.03583129495382309
qcontrol_87bb7269d412a6c7,qseq_fc7b565459a3a9ce,length_32_gap_8,qcluster_locked_test_0004,qmask_168ecc77c6d9bec7,00100011,0.0053145410493016243,0.038579024374485016
qcontrol_d2eaa38d58430d7b,qseq_855a3f3d1d296cbe,length_32_gap_8,qcluster_locked_test_0005,qmask_168ecc77c6d9bec7,00100011,0.024155711755156517,0.086703464388847351
qcontrol_24a73d4e4e356b54,qseq_bc6acb92c469fef7,length_32_gap_8,qcluster_locked_test_0006,qmask_168ecc77c6d9bec7,00100011,0.065144062042236328,0.14493551850318909
qcontrol_ab5c86c16f90de00,qseq_8ca468b64440782b,length_32_gap_8,qcluster_locked_test_0007,qmask_168ecc77c6d9bec7,00100011,0.090995259582996368,0.16586923599243164
qcontrol_0467ed43d31cbc26,qseq_3f0bb4eae1f06111,length_32_gap_8,qcluster_locked_test_0008,qmask_168ecc77c6d9bec7,00100011,0.0058306627906858921,0.039981789886951447
qcontrol_5c4599f1f5150e80,qseq_545d27c10930d8dd,length_32_gap_8,qcluster_locked_test_0009,qmask_168ecc77c6d9bec7,00100011,0.036124028265476227,0.10596754401922226
qcontrol_fdba721e76249374,qseq_c3a8805eafca385c,length_32_gap_8,qcluster_locked_test_0010,qmask_168ecc77c6d9bec7,00100011,0.0026182574220001698,0.027045998722314835
qcontrol_cd16adfe498ec968,qseq_1428b8e6a33bc034,length_32_gap_8,qcluster_locked_test_0011,qmask_168ecc77c6d9bec7,00100011,0.010388989932835102,0.053660109639167786
qcontrol_e729907ce7696489,qseq_dc48f394593bb573,length_32_gap_8,qcluster_locked_test_0012,qmask_168ecc77c6d9bec7,00100011,0.15902997553348541,0.21496717631816864
qcontrol_668baf9e860bb680,qseq_84d55da9d8a1c3ec,length_32_gap_8,qcluster_locked_test_0013,qmask_168ecc77c6d9bec7,00100011,0.0048383679240942001,0.038177266716957092
qcontrol_c97b66b834c31d9f,qseq_ad68734add0ca673,length_32_gap_8,qcluster_locked_test_0014,qmask_168ecc77c6d9bec7,00100011,0.0040235025808215141,0.033722460269927979
qcontrol_ebc54483bd759f2a,qseq_5d11ec40ee5e399c,length_32_gap_8,qcluster_locked_test_0015,qmask_168ecc77c6d9bec7,00100011,0.0020795119926333427,0.024686861783266068
qcontrol_2098c49dc5af26a7,qseq_933613b63b18ef39,length_32_gap_8,qcluster_locked_test_0016,qmask_168ecc77c6d9bec7,00100011,0.0068636471405625343,0.043132811784744263
qcontrol_cec492db00e0f846,qseq_7982e3353af95b5a,length_32_gap_8,qcluster_locked_test_0017,qmask_168ecc77c6d9bec7,00100011,0.030250795185565948,0.10347959399223328
qcontrol_92c8ca14ea81d17a,qseq_957f2217c38cbb43,length_32_gap_8,qcluster_locked_test_0018,qmask_168ecc77c6d9bec7,00100011,0.043851934373378754,0.1098049134016037
qcontrol_9ef38e7933073940,qseq_1ca6609274aa0efd,length_32_gap_8,qcluster_locked_test_0019,qmask_168ecc77c6d9bec7,00100011,0.021819161251187325,0.069601550698280334
qcontrol_7bfadcf22fb593a6,qseq_636926d60e9fc6a4,length_32_gap_8,qcluster_locked_test_0020,qmask_168ecc77c6d9bec7,00100011,0.011625230312347412,0.056352391839027405
qcontrol_4adc18eeedd3ef7a,qseq_2b0e460c32b3f17b,length_32_gap_8,qcluster_locked_test_0021,qmask_168ecc77c6d9bec7,00100011,0.083300456404685974,0.15325883030891418
qcontrol_93715968b217048a,qseq_597ab7a897f078ee,length_32_gap_8,qcluster_locked_test_0022,qmask_168ecc77c6d9bec7,00100011,0.012429701164364815,0.059654135257005692
qcontrol_dda2501e624acf62,qseq_ab085848a2ffe2d7,length_32_gap_8,qcluster_locked_test_0023,qmask_168ecc77c6d9bec7,00100011,0.0056096850894391537,0.040127824991941452
qcontrol_0f0dccc5c19f1f5d,qseq_743feac99f8e9594,length_32_gap_8,qcluster_locked_test_0024,qmask_168ecc77c6d9bec7,00100011,0.054470300674438477,0.12558940052986145
qcontrol_78ded0b40eb2b27c,qseq_82634b9ef4f722e5,length_32_gap_8,qcluster_locked_test_0025,qmask_168ecc77c6d9bec7,00100011,0.011268947273492813,0.054707031697034836
qcontrol_71ea360fb8af9930,qseq_6ef95ecc92d78a0d,length_32_gap_8,qcluster_locked_test_0026,qmask_168ecc77c6d9bec7,00100011,0.041476152837276459,0.10848411917686462
qcontrol_72a8669bdefe41bb,qseq_f0c0d20f4295b441,length_32_gap_8,qcluster_locked_test_0027,qmask_168ecc77c6d9bec7,00100011,0.0033798553049564362,0.030380826443433762
qcontrol_f5c79c084a82ed83,qseq_51ad2d071f274bd7,length_32_gap_8,qcluster_locked_test_0028,qmask_168ecc77c6d9bec7,00100011,0.0070022079162299633,0.045265574008226395
qcontrol_f098e7503bd78cfe,qseq_7678c941fe0cdde4,length_32_gap_8,qcluster_locked_test_0029,qmask_168ecc77c6d9bec7,00100011,0.003830738365650177,0.032636836171150208
qcontrol_cb985f45087fdfca,qseq_abd4c2b648d044b2,length_32_gap_8,qcluster_locked_test_0030,qmask_168ecc77c6d9bec7,00100011,0.010794639587402344,0.057321719825267792
qcontrol_4eedb1edc907cb3f,qseq_376748c012341f39,length_32_gap_8,qcluster_locked_test_0031,qmask_168ecc77c6d9bec7,00100011,0.014352405443787575,0.070292092859745026
qcontrol_ce7e3d2743f6522c,qseq_19d86bb0059dd869,length_32_gap_8,qcluster_locked_test_0032,qmask_168ecc77c6d9bec7,00100011,0.0089075081050395966,0.050643317401409149
qcontrol_cd891116254bb5de,qseq_c3631e47ce7a3151,length_32_gap_8,qcluster_locked_test_0033,qmask_168ecc77c6d9bec7,00100011,0.0036108237691223621,0.032846085727214813
qcontrol_b78a15eac9e1d73b,qseq_d7c516de3d15276d,length_32_gap_8,qcluster_locked_test_0034,qmask_168ecc77c6d9bec7,00100011,0.0042171897366642952,0.034672781825065613
qcontrol_47a96e6006fe81d4,qseq_a0ace0ffe2091903,length_32_gap_8,qcluster_locked_test_0035,qmask_168ecc77c6d9bec7,00100011,0.0071352645754814148,0.043326165527105331
qcontrol_4b25178f8bfcd58f,qseq_ba465edb70f8e1ca,length_32_gap_8,qcluster_locked_test_0036,qmask_168ecc77c6d9bec7,00100011,0.017523203045129776,0.066470369696617126
qcontrol_d15821c919988bba,qseq_76850ece32132587,length_32_gap_8,qcluster_locked_test_0037,qmask_168ecc77c6d9bec7,00100011,0.0089289397001266479,0.048610314726829529
qcontrol_1ed152e282946d26,qseq_f7a4abff778dac0d,length_32_gap_8,qcluster_locked_test_0038,qmask_168ecc77c6d9bec7,00100011,0.026439845561981201,0.084439873695373535
