prompt_id,source_prompt_id,family_id,source_cluster_id,mask_id,mask_bits,kl_clean_to_intervened,total_variation
qcontrol_c5d556b6682f2e9e,qseq_53402bb64e257a4c,length_32_gap_8,qcluster_locked_test_0000,qmask_5106913f39c2ea0e,01100101,0.01525516714900732,0.06627422571182251
qcontrol_3d6dbff59ab97005,qseq_063d071a40a8b975,length_32_gap_8,qcluster_locked_test_0001,qmask_5106913f39c2ea0e,01100101,0.028648510575294495,0.08874896913766861
qcontrol_8e25272f30b8e1de,qseq_2b370320aa590f4a,length_32_gap_8,qcluster_locked_test_0002,qmask_5106913f39c2ea0e,01100101,0.012003105133771896,0.059314925223588943
qcontrol_ed063b6dcfd273db,qseq_62b2d7ba14f996e1,length_32_gap_8,qcluster_locked_test_0003,qmask_5106913f39c2ea0e,01100101,0.01277916319668293,0.061728216707706451
qcontrol_87bb7269d412a6c7,qseq_fc7b565459a3a9ce,length_32_gap_8,qcluster_locked_test_0004,qmask_5106913f39c2ea0e,01100101,0.013000510632991791,0.061406131833791733
qcontrol_d2eaa38d58430d7b,qseq_855a3f3d1d296cbe,length_32_gap_8,qcluster_locked_test_0005,qmask_5106913f39c2ea0e,01100101,0.020564321428537369,0.080129168927669525
qcontrol_24a73d4e4e356b54,qseq_bc6acb92c469fef7,length_32_gap_8,qcluster_locked_test_0006,qmask_5106913f39c2ea0e,01100101,0.082044005393981934,0.16321958601474762
qcontrol_ab5c86c16f90de00,qseq_8ca468b64440782b,length_32_gap_8,qcluster_locked_test_0007,qmask_5106913f39c2ea0e,01100101,0.095801085233688354,0.17079436779022217
qcontrol_0467ed43d31cbc26,qseq_3f0bb4eae1f06111,length_32_gap_8,qcluster_locked_test_0008,qmask_5106913f39c2ea0e,01100101,0.015803441405296326,0.067709773778915405
qcontrol_5c4599f1f5150e80,qseq_545d27c10930d8dd,length_32_gap_8,qcluster_locked_test_0009,qmask_5106913f39c2ea0e,01100101,0.033167757093906403,0.10024166107177734
qcontrol_fdba721e76249374,qseq_c3a8805eafca385c,length_32_gap_8,qcluster_locked_test_0010,qmask_5106913f39c2ea0e,01100101,0.0056309644132852554,0.040472842752933502
qcontrol_cd16adfe498ec968,qseq_1428b8e6a33bc034,length_32_gap_8,qcluster_locked_test_0011,qmask_5106913f39c2ea0e,01100101,0.015708651393651962,0.06757412850856781
qcontrol_e729907ce7696489,qseq_dc48f394593bb573,length_32_gap_8,qcluster_locked_test_0012,qmask_5106913f39c2ea0e,01100101,0.20647907257080078,0.24403651058673859
qcontrol_668baf9e860bb680,qseq_84d55da9d8a1c3ec,length_32_gap_8,qcluster_locked_test_0013,qmask_5106913f39c2ea0e,01100101,0.0061177010647952557,0.042593814432621002
qcontrol_c97b66b834c31d9f,qseq_ad68734add0ca673,length_32_gap_8,qcluster_locked_test_0014,qmask_5106913f39c2ea0e,01100101,0.011093389242887497,0.057543694972991943
qcontrol_ebc54483bd759f2a,qseq_5d11ec40ee5e399c,length_32_gap_8,qcluster_locked_test_0015,qmask_5106913f39c2ea0e,01100101,0.0051343673840165138,0.039450209587812424
qcontrol_2098c49dc5af26a7,qseq_933613b63b18ef39,length_32_gap_8,qcluster_locked_test_0016,qmask_5106913f39c2ea0e,01100101,0.011802407912909985,0.057591252028942108
qcontrol_cec492db00e0f846,qseq_7982e3353af95b5a,length_32_gap_8,qcluster_locked_test_0017,qmask_5106913f39c2ea0e,01100101,0.030584834516048431,0.10312042385339737
qcontrol_92c8ca14ea81d17a,qseq_957f2217c38cbb43,length_32_gap_8,qcluster_locked_test_0018,qmask_5106913f39c2ea0e,01100101,0.0386628657579422,0.10435827076435089
qcontrol_9ef38e7933073940,qseq_1ca6609274aa0efd,length_32_gap_8,qcluster_locked_test_0019,qmask_5106913f39c2ea0e,01100101,0.033684656023979187,0.088125616312026978
qcontrol_7bfadcf22fb593a6,qseq_636926d60e9fc6a4,length_32_gap_8,qcluster_locked_test_0020,qmask_5106913f39c2ea0e,01100101,0.018333770334720612,0.072898082435131073
qcontrol_4adc18eeedd3ef7a,qseq_2b0e460c32b3f17b,length_32_gap_8,qcluster_locked_test_0021,qmask_5106913f39c2ea0e,01100101,0.075057424604892731,0.14902955293655396
qcontrol_93715968b217048a,qseq_597ab7a897f078ee,length_32_gap_8,qcluster_locked_test_0022,qmask_5106913f39c2ea0e,01100101,0.011995373293757439,0.058834925293922424
qcontrol_dda2501e624acf62,qseq_ab085848a2ffe2d7,length_32_gap_8,qcluster_locked_test_0023,qmask_5106913f39c2ea0e,01100101,0.0087203606963157654,0.050219617784023285
qcontrol_0f0dccc5c19f1f5d,qseq_743feac99f8e9594,length_32_gap_8,qcluster_locked_test_0024,qmask_5106913f39c2ea0e,01100101,0.054119430482387543,0.12505242228507996
qcontrol_78ded0b40eb2b27c,qseq_82634b9ef4f722e5,length_32_gap_8,qcluster_locked_test_0025,qmask_5106913f39c2ea0e,01100101,0.015589717775583267,0.065888531506061554
qcontrol_71ea360fb8af9930,qseq_6ef95ecc92d78a0d,length_32_gap_8,qcluster_locked_test_0026,qmask_5106913f39c2ea0e,01100101,0.03754337877035141,0.10388803482055664
qcontrol_72a8669bdefe41bb,qseq_f0c0d20f4295b441,length_32_gap_8,qcluster_locked_test_0027,qmask_5106913f39c2ea0e,01100101,0.010533437132835388,0.054484158754348755
qcontrol_f5c79c084a82ed83,qseq_51ad2d071f274bd7,length_32_gap_8,qcluster_locked_test_0028,qmask_5106913f39c2ea0e,01100101,0.011425461620092392,0.056663669645786285
qcontrol_f098e7503bd78cfe,qseq_7678c941fe0cdde4,length_32_gap_8,qcluster_locked_test_0029,qmask_5106913f39c2ea0e,01100101,0.0071148262359201908,0.045255187898874283
qcontrol_cb985f45087fdfca,qseq_abd4c2b648d044b2,length_32_gap_8,qcluster_locked_test_0030,qmask_5106913f39c2ea0e,01100101,0.019443284720182419,0.078506223857402802
qcontrol_4eedb1edc907cb3f,qseq_376748c012341f39,length_32_gap_8,qcluster_locked_test_0031,qmask_5106913f39c2ea0e,01100101,0.030877711251378059,0.10543345659971237
qcontrol_ce7e3d2743f6522c,qseq_19d86bb0059dd869,length_32_gap_8,qcluster_locked_test_0032,qmask_5106913f39c2ea0e,01100101,0.013299401849508286,0.062102638185024261
qcontrol_cd891116254bb5de,qseq_c3631e47ce7a3151,length_32_gap_8,qcluster_locked_test_0033,qmask_5106913f39c2ea0e,01100101,0.0087618231773376465,0.051479041576385498
qcontrol_b78a15eac9e1d73b,qseq_d7c516de3d15276d,length_32_gap_8,qcluster_locked_test_0034,qmask_5106913f39c2ea0e,01100101,0.01007501408457756,0.055391855537891388
qcontrol_47a96e6006fe81d4,qseq_a0ace0ffe2091903,length_32_gap_8,qcluster_locked_test_0035,qmask_5106913f39c2ea0e,01100101,0.0066121197305619717,0.043938875198364258
qcontrol_4b25178f8bfcd58f,qseq_ba465edb70f8e1ca,length_32_gap_8,qcluster_locked_test_0036,qmask_5106913f39c2ea0e,01100101,0.025322062894701958,0.082280263304710388
qcontrol_d15821c919988bba,qseq_76850ece32132587,length_32_gap_8,qcluster_locked_test_0037,qmask_5106913f39c2ea0e,01100101,0.0055070584639906883,0.036568991839885712
qcontrol_1ed152e282946d26,qseq_f7a4abff778dac0d,length_32_gap_8,qcluster_locked_test_0038,qmask_5106913f39c2ea0e,01100101,0.018269378691911697,0.074510931968688965
qcontrol_639187d5eabfec69,qseq_e853f0c08b8332c6,length_32_gap_8,qcluster_locked_test_0039,qmask_5106913f39c2ea0e,01100101,0.0083111003041267395,0.04961627721786499
qcontrol_645b510cfbaa4148,qseq_076c730602874c8e,length_32_gap_8,qcluster_locked_test_0040,qmask_5106913f39c2ea0e,01100101,0.01472183596342802,0.06684209406375885
qcontrol_0610fb9acf8072f8,qseq_419e4d2a6546e726,length_32_gap_8,qcluster_locked_test_0041,qmask_5106913f39c2ea0e,01100101,0.0094799548387527466,0.053633119910955429
qcontrol_3e1b775d651cbe18,qseq_0dee966050bfd253,length_32_gap_8,qcluster_locked_test_0042,qmask_5106913f39c2ea0e,01100101,0.015326219610869884,0.068222761154174805
qcontrol_6640639f17c20a2b,qseq_33d6299f018a63df,length_32_gap_8,qcluster_locked_test_0043,qmask_5106913f39c2ea0e,01100101,0.013152226805686951,0.061088472604751587
qcontrol_92ea2bf42a9ea623,qseq_1d6ac5c0e2ef6aec,length_32_gap_8,qcluster_locked_test_0044,qmask_5106913f39c2ea0e,01100101,0.015022372826933861,0.070777751505374908
qcontrol_a82ad6489f53d75c,qseq_1a159a1dae28da54,length_32_gap_8,qcluster_locked_test_0045,qmask_5106913f39c2ea0e,01100101,0.0082436548545956612,0.047771096229553223
qcontrol_c35a305ca8c70ee5,qseq_d93f64d04e6cfa98,length_32_gap_8,qcluster_locked_test_0046,qmask_5106913f39c2ea0e,01100101,0.010128466412425041,0.056926265358924866
qcontrol_ea32ec7a986b12ef,qseq_dc46b739b3b479f2,length_32_gap_8,qcluster_locked_test_0047,qmask_5106913f39c2ea0e,01100101,0.085406437516212463,0.15992553532123566
qcontrol_d7c2e41273b93372,qseq_53c883855c13ae86,length_32_gap_8,qcluster_locked_test_0048,qmask_5106913f39c2ea0e,01100101,0.015567533671855927,0.067762374877929688
qcontrol_90b2d8a79b134e9b,qseq_e298a08ae621717b,length_32_gap_8,qcluster_locked_test_0049,qmask_5106913f39c2ea0e,01100101,0.0095009263604879379,0.052828744053840637
qcontrol_d3a40d21f04937c0,qseq_ea09c5e6da440673,length_32_gap_8,qcluster_locked_test_0050,qmask_5106913f39c2ea0e,01100101,0.01033339649438858,0.05737604945898056
qcontrol_326b6598268f9751,qseq_a2aac0b7a5eb8c02,length_32_gap_8,qcluster_locked_test_0051,qmask_5106913f39c2ea0e,01100101,0.011546400375664234,0.060102295130491257
qcontrol_81760386fa700394,qseq_53d58b039bf71abb,length_32_gap_8,qcluster_locked_test_0052,qmask_5106913f39c2ea0e,01100101,0.0075576715171337128,0.045775286853313446
qcontrol_28d679f8a2236bbd,qseq_57fea2d3713a1c13,length_32_gap_8,qcluster_locked_test_0053,qmask_5106913f39c2ea0e,01100101,0.0085001811385154724,0.050600230693817139
qcontrol_6ef40afd7318b950,qseq_6bb14f29e14dbe31,length_32_gap_8,qcluster_locked_test_0054,qmask_5106913f39c2ea0e,01100101,0.014595135115087032,0.062937274575233459
qcontrol_6040e519bcd27e62,qseq_c7a13f21952ded5a,length_32_gap_8,qcluster_locked_test_0055,qmask_5106913f39c2ea0e,01100101,0.021824071183800697,0.075403109192848206
qcontrol_64c5eb25cd7a84e9,qseq_71f308c25e9caab7,length_32_gap_8,qcluster_locked_test_0056,qmask_5106913f39c2ea0e,01100101,0.008149278350174427,0.048330888152122498
qcontrol_38856061e8482247,qseq_26a93fd64c7f9015,length_32_gap_8,qcluster_locked_test_0057,qmask_5106913f39c2ea0e,01100101,0.0089425006881356239,0.050818357616662979
qcontrol_c9091d2ed80a111b,qseq_33f34f1b438ee96a,length_32_gap_8,qcluster_locked_test_0058,qmask_5106913f39c2ea0e,01100101,0.019174564629793167,0.078642681241035461
qcontrol_683c62a695aeff10,qseq_24ccd50234842011,length_32_gap_8,qcluster_locked_test_0059,qmask_5106913f39c2ea0e,01100101,0.0085318693891167641,0.051787178963422775
qcontrol_54fd3e7c2d896601,qseq_63f2c7e7b133ee97,length_32_gap_8,qcluster_locked_test_0060,qmask_5106913f39c2ea0e,01100101,0.020070455968379974,0.081259913742542267
qcontrol_4a1d0e738375b9f4,qseq_711e35e6d00c9b8a,length_32_gap_8,qcluster_locked_test_0061,qmask_5106913f39c2ea0e,01100101,0.0070223771035671234,0.044227808713912964
qcontrol_97fa59d6e3239d3c,qseq_d224e19075385ed8,length_32_gap_8,qcluster_locked_test_0062,qmask_5106913f39c2ea0e,01100101,0.005075124092400074,0.038638576865196228
qcontrol_eff80ed4079fb6cb,qseq_4c7dc78ad63b55dc,length_32_gap_8,qcluster_locked_test_0063,qmask_5106913f39c2ea0e,01100101,0.024083051830530167,0.086362496018409729
qcontrol_a82894500025faab,qseq_37fbc1efcc49dff0,length_32_gap_8,qcluster_locked_test_0064,qmask_5106913f39c2ea0e,01100101,0.01483327429741621,0.065246783196926117
qcontrol_c055b809b87b5d92,qseq_f0ed42bd23a3cace,length_32_gap_8,qcluster_locked_test_0065,qmask_5106913f39c2ea0e,01100101,0.0098485266789793968,0.054316289722919464
