support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
projected,integrated_squared_error,0.8198389616114663,2.5867328857476632,-1.7640499992885221,0.002843924847674595,-1.766893924136197
projected,integrated_absolute_error,2.018553208575451,3.9369340121502194,-1.8922046995546422,0.026176104020126267,-1.9183808035747685
projected,final_target_mse,0.1461081550114217,0.4674650239564307,-0.32133686031750264,2.0008627506366637e-05,-0.32135686894500903
projected,cumulative_collateral_abs,1.410568254617857,1.984024482904391,0.5325498245486315,1.1060060528351654,-0.5734562282865339
projected,actuation_energy_l1,14.438952037386606,25.99202595237051,-9.92709070572122,1.6259832092626851,-11.553073914983905
projected,observer_bias_mae_path,0.26282038821865206,0.4593573798579393,-0.1969033492800687,-0.0003663576407814794,-0.19653699163928723
projected,large_error_trajectory_rate,0.0,0.0,0.0,0.0,0.0
projected,observer_self_gain,-0.27734761886222226,-0.4156557726321629,0.14139922601251798,0.0030910722425773196,0.13830815376994066
projected,observer_error_pole_unsaturated,0.09707166660177768,0.145479520421257,-0.04948972910438132,-0.0010818752849020008,-0.04840785381947932
projected,mean_residual_off_support_l2_path,5.35445859262589e-16,1.6199068960096533e-15,-1.363872206779011e-15,-2.794111700319466e-16,-1.0844610367470643e-15
unprojected,integrated_squared_error,1.6233812537689651,2.790149302711299,-0.475719901553628,0.691048147388706,-1.166768048942334
unprojected,integrated_absolute_error,0.11391629956576566,0.4028546092412775,-0.1131515758282724,0.17578673384723942,-0.2889383096755118
unprojected,final_target_mse,0.3768270384292487,0.6740364248688628,-0.12197925704889201,0.17523012939072213,-0.29720938643961414
unprojected,cumulative_collateral_abs,-0.00537734375370813,6.373381467078554e-05,0.046447738934331295,0.05188881650271021,-0.005441077568378916
unprojected,actuation_energy_l1,-0.09266253342400077,0.38384098649439835,-0.3505670457889565,0.12593647412944264,-0.4765035199183991
unprojected,observer_bias_mae_path,0.008618019546814404,0.03991497628966578,-0.01235318187686385,0.018943774865987528,-0.03129695674285138
unprojected,large_error_trajectory_rate,-0.45600000000000007,-0.45600000000000007,0.0,0.0,0.0
unprojected,observer_self_gain,-0.009840101490169208,-0.01696555243343288,0.002797710265083398,-0.004327740678180276,0.007125450943263674
unprojected,observer_error_pole_unsaturated,0.003444035521559252,0.005937943351701502,-0.0009791985927791735,0.0015147092373630766,-0.00249390783014225
unprojected,mean_residual_off_support_l2_path,-0.03169699437599949,0.00041610485151988286,0.0028826993149073665,0.03499579854242674,-0.03211309922751937
