observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.7202504190983096,0.8354653248886267,0.238400672389672,0.0,0.0,0.3484228955894159,0.3491007089614868,1.0,3.3531702825645343e-15,6.712613534418339e-16,3.814683412573602e-05,0.0,0.9804293513298035,4.412471779438228e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.38989066170847686,0.6220864580122201,0.33260252846810695,0.023725181191776794,0.026732312635614045,0.30343599456441644,0.5429449238630975,1.0,0.2865765433769377,0.057368920204303196,0.39095915239631335,0.39096524132439847,1.4422164467759608,0.17203647696019508,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.16457797970422855,0.39397524759512703,0.4948296568983085,0.049088422362717744,0.055310306917447975,0.2553430585818752,0.7501727154801835,1.0,0.5929392187491778,0.11869876831364183,0.8089178437071256,0.8089239336105002,3.3836795996547893,0.35595026206780184,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.06982979705533379,0.22697424311422384,0.7677785181821996,0.07620282024635891,0.08586141442187267,0.20392963736987615,0.971708155552076,1.0,0.9204541219413204,0.18426301905637096,1.2557336980752396,1.2557397883032242,6.358991388549342,0.5525620244243995,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.13553450440091633,0.3203871373682388,1.059572614088895,0.10518928012494579,0.11852186499590833,0.1489664743456428,1.2085390884345377,1.0,1.2705816682640796,0.2543540287029592,1.7333991028670686,1.7334051932569965,10.172649796676156,0.7627484717010393,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.396625969250788,0.46172156231670897,1.39075598802078,0.13617705495581706,0.15343729421707608,0.09020848434198579,1.461721562316709,1.0,1.6448831046236847,0.3292843387061271,2.2440440064667238,2.24405009695353,14.872512319850085,0.9874468421812788,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.8938578636653808,0.7323845382249682,1.7578400740740068,0.16930432172074336,0.19076339279415824,0.02739366075281833,1.732384538224968,1.0,2.0450274712474785,0.4093880693483372,2.7899454155623715,2.7899515061135234,20.49524620357223,1.2276590839821155,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,1.6746923054029117,1.021734924151005,2.1502687821763278,0.20471879756820896,0.23066660080459842,-0.039758092775385064,2.021734924151005,1.0,2.4727990440686107,0.4950224096110223,3.3735375484559578,3.373543639052867,27.070006064567796,1.4844563228212735,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,2.794319397915604,1.3462294983945433,2.5697919835186114,0.24257839849606444,0.2733248498642011,-0.11154621131577104,2.331062956751682,1.0,2.9301052909560155,0.5865692099089989,3.9974226894269655,3.997428780058017,34.62228246418927,1.75898363825298,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,4.316826641480451,1.7102393377189533,3.0182803658175668,0.28305194351167,0.31892835653852625,-0.18829080386619573,2.6617479546181237,1.0,3.4189853772671497,0.6844366847921972,4.664382792523604,4.664388883181051,43.17712595877678,2.052465169669849,1.0,0.0
