observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.6677494588130467,0.7905112135708332,0.0016619049891924932,0.0,0.0,0.20936666707427867,0.20948879420757294,1.0,1.840538050973186e-15,3.6577277795055615e-16,3.771332450718163e-05,0.0,0.9831398725509644,3.3907336977026987e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.3296134950240586,0.555297796474102,0.2288664731080402,0.00800690474656279,0.008273342658381705,0.21583573041785772,0.444702203525898,1.0,0.4266147603093997,0.08478176580515213,0.43478007410861697,0.43478238145048653,0.9597603359620187,0.0177479556760059,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.11093550155301346,0.32200892627341476,0.45573921067120454,0.01594829597145321,0.01647899176592087,0.22225186305538083,0.6779910737265852,1.0,0.8497389039285889,0.16886983632763203,0.8660050095324593,0.8660073176869355,2.3950157997490247,0.035352930312952544,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.008836293806273349,0.0906288555323905,0.6807556463949355,0.02382470971470898,0.024617501199933514,0.22861549807267406,0.9093711444676096,1.0,1.269400991531064,0.2522698874712219,1.2937016077570584,1.2937039161823967,4.331981252893675,0.052813858789250996,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.020491248658535105,0.13885803379098888,0.9039309687789887,0.031636677630419344,0.032689420305840274,0.23492706501200003,1.1388580337909888,1.0,1.6856293501032271,0.3349875486987313,1.7178987376880785,1.717901046248843,6.71334471162316,0.07013191970906431,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.14312934277650738,0.3664672319499191,1.1252802420488675,0.039384727022611664,0.040695293934247194,0.24118698990105136,1.3664672319499191,1.0,2.098452074856445,0.4170284034119829,2.1386250323438167,2.1386273409858334,9.494630149082816,0.08730828203306483,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.3740322171802498,0.5922141024543564,1.3448184071726488,0.047069380880844176,0.048635662477722795,0.24739569528170757,1.5922141024543566,1.0,2.5078970311234605,0.49839798932868956,2.5559088905170513,2.555911199213233,12.630908045376408,0.10434410515733908,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,0.7105332575561706,0.8161138831080482,1.5625602828694922,0.05469115791550732,0.05651106190727415,0.2535536002385561,1.8161138831080483,1.0,2.9139918562392912,0.5791017988562472,2.969778478653252,2.9697807873881197,16.07873660040593,0.12124053899164634,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.1500166900608295,1.0381816870370777,1.7785205666098969,0.062250572592836846,0.06432202380852509,0.25966112042718065,2.0381816870370772,1.0,3.3167639614067315,0.6591452794624706,3.3802617327421287,3.380264041506009,19.797466594115253,0.1379987240370361,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,1.6899166923589746,1.2584325037099915,1.992713835607774,0.06974813516963942,0.07206907541759726,0.2657186681022176,2.2584325037099915,1.0,3.7162405335466016,0.7385338340432934,3.7873863602000712,3.787388668986516,23.74997611811686,0.1546197914628325,1.0,0.0
