index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,1.3488105799884428e-06,6.793305331598276e-07,1.6983260309189063e-06
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,-1.9993980701234666e-07,-2.5174993822929537e-07,-1.0069999056838697e-07
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-9.693970149567596e-10,-1.2205954025290566e-09,-4.882381166027017e-10
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-1.5893305451493856e-11,-2.3433709427133145e-11,-7.939943814190206e-12
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,2.5264082580041723e-09,-1.6317065476556536e-09,4.611661719167159e-09
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,7.438276485120336e-10,6.158196175221065e-11,1.1760057372356414e-09
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-4.702580537323044e-16,-9.269296592219105e-16,-1.3457477429700272e-16
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-7.927118410693453e-10,-9.981262517888556e-10,-3.9925053541001176e-10
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,1.3488132984681063e-06,6.79331812136752e-07,1.698329441524038e-06
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,-1.9993948713311247e-07,-2.5174953144357914e-07,-1.0069981826177354e-07
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,-9.693677016642254e-10,-1.220558987213849e-09,-4.882234616587766e-10
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,-1.5893078949302378e-11,-2.3433266096864816e-11,-7.939900029363097e-12
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,2.5263326568492063e-09,-1.6316572537533602e-09,4.611521386976847e-09
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,7.438029443473937e-10,6.158007437306878e-11,1.1759666573851746e-09
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,-6.445177215782116e-16,-1.0326414423670938e-15,-1.7804191666782677e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,-7.926880652176874e-10,-9.98096331278342e-10,-3.99238385406786e-10
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,-1.061567830460793e-05,-1.2612773318210202e-05,-4.2559308610634616e-07
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,-1.44716891239464e-06,-1.829087560523135e-06,1.5051917934272296e-07
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,-1.2282596376378408e-07,-1.4593283625963238e-07,-4.924214813684102e-09
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,-1.948095282997814e-09,-3.735627891927624e-09,-1.5843699675789288e-10
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,3.4305596604748227e-07,-1.434184473403377e-07,5.707024706147479e-07
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,9.385781757938657e-08,-3.063292342009305e-08,1.1671948807467913e-07
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,4.201740536345827e-16,-1.5134615280733536e-16,8.514450502693583e-16
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,-1.0032544623791994e-07,-1.2477125074447648e-07,6.5730705600675066e-09
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,-1.0615675586128267e-05,-1.2612770717623789e-05,-4.255918071294218e-07
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,-1.4471685925154059e-06,-1.8290872656478996e-06,1.5051935164933639e-07
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,-1.2282593445049155e-07,-1.4593280850405677e-07,-4.924200158740177e-09
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,-1.9480950564956227e-09,-3.7356274485973555e-09,-1.5843653006306774e-10
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,3.430558904463273e-07,-1.4341839804643541e-07,5.707023817969059e-07
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,9.385779287522193e-08,-3.063292530747219e-08,1.1671947075519995e-07
30,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,2.4591438578867546e-16,-2.5705793595251864e-16,8.149890377187859e-16
31,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,-1.003254224620683e-07,-1.2477122848450484e-07,6.573082710070732e-09
32,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-7.223046916730406e-09,-9.09474806576327e-09,-3.6378935419634217e-09
33,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,1.2064109776055432e-08,6.0761071729587e-09,1.5190265933995306e-08
34,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-4.196010773505066e-09,-5.283316895088319e-09,-2.1133272909423795e-09
35,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-2.3720681209778624e-08,-3.526881187099207e-08,-5.699567706685116e-09
36,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-2.2246776088271264e-08,-2.801155218890017e-08,-1.1204621230831435e-08
37,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-9.215215810816819e-08,-1.3696917733341252e-07,-2.2219376560883575e-08
