observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.6926147482430982,0.8152686215639114,0.20777254403657644,0.0,0.0,0.33400939071785435,0.33282631635665894,1.0,2.2895383264790606e-15,4.447703716874128e-16,4.2517680174906164e-05,0.0,0.8821291327476501,3.132058102349143e-06,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.3682561832749781,0.6037127645726686,0.28509259058690567,0.010182943114456815,0.011455126551593265,0.31617321337215315,0.5309585269128853,1.0,0.33007117924802143,0.06412029856831826,0.3759839452561376,0.3759877060454307,0.7869122092860704,0.09373285824704247,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.15307673340904568,0.3864911467861064,0.43653763814853147,0.020638599953040203,0.023217037712224647,0.29785935778613826,0.7343969959346698,1.0,0.6689821349248998,0.12995783008374454,0.7620411365083656,0.7620448985240983,0.9236506937723152,0.18998048717484392,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.056398135038353225,0.1878908097073821,0.6642288059373018,0.03137427417781431,0.03529394961079666,0.2790550310559916,0.9432838369932934,1.0,1.0169696088373275,0.1975585844911243,1.158437490204117,1.1584412526285657,1.520100649644069,0.2888057647282166,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.08813905315117733,0.2646784128435318,0.8980178675884314,0.0423974650533189,0.047694298415849254,0.25974709766570453,1.1577649652541362,1.0,1.3742766830748623,0.2669697834115473,1.5654499032085207,1.5654536658372558,2.2671117656334765,0.3902777240096996,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.25884991030329374,0.37799020369858877,1.138068133387153,0.05371587268508212,0.060426746228534764,0.23992207031143592,1.377990203698589,1.0,1.7411529498117386,0.33823991312839236,1.9833626885863074,1.9833664513375562,3.1607861095474084,0.4944672469266687,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.5797496790999407,0.6041133877809366,1.3845472873008042,0.06533740339842856,0.0735001871334153,0.21956610048013256,1.6041133877809364,1.0,2.1178546856562064,0.41141875845678455,2.4124677737961933,2.412471536629072,4.195705544539007,0.6014471137049635,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,1.0627647387473798,0.8362924728880972,1.645685029111129,0.07727017526133902,0.08692375341130877,0.19866496877583206,1.8362924728880972,1.0,2.504645030669199,0.4865574375201266,2.8530649045546066,2.85306866744575,5.365729805763183,0.7112920537285609,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.7205699095055018,1.074689644677287,1.9231487245035874,0.08952252375522023,0.10070682191852384,0.17720407498688948,2.074689644677287,1.0,2.901794172177375,0.5637084374579928,3.3054618542045335,3.3054656171393404,6.664621518700658,0.824078797740807,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,2.566631785099744,1.3194714323686874,2.208043292957977,0.10210300759754701,0.11485902063694071,0.1551684278871917,2.319471432368687,1.0,3.309579533508933,0.6429256510903333,3.7699746387016955,3.7699784016704325,8.086468801929867,0.9398861314436722,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,10,3.615254489716677,1.5743393213439352,2.5005677438415734,0.11502041472044129,0.12939023539951083,0.13254263476423217,2.570808825072248,1.0,3.7282859677840414,0.7242644145635964,4.246927737361412,4.246931500357262,9.625928442959054,1.05879495053247,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,11,4.881627993131447,1.8498922770369828,2.80092641627604,0.12828376840936728,0.1443106167958762,0.10931089066673368,2.828877391229888,1.0,4.158205956895256,0.8077815460050702,4.736654319518485,4.736658082536496,11.278334488775222,1.180888317204487,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,12,6.3818791248162645,2.1328249334606015,3.1093291218758288,0.1419023336062295,0.15963058726293128,0.08545696736430701,3.093857401256535,1.0,4.599639815816909,0.8935353852124387,5.239496477257837,5.23950024029429,13.039718122299147,1.3062515181809882,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,13,8.13312543557781,2.423334929514132,3.425991291309353,0.15588562338127607,0.17536084836527888,0.06096420201143231,3.3659339534656536,1.0,5.052895902386203,0.9815858344062843,5.755805464378214,5.75580922743025,14.906775964063058,1.434972124283145,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,14,10.15353206338948,2.7216251971482093,3.7511341247852386,0.17024340557832982,0.19151238827066866,0.0358154855078478,3.6452971033672523,1.0,5.518290832702531,1.0719944000739985,6.285941941755787,6.28594570482116,16.876812962943053,1.5671400516034768,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15,12.462371768644516,3.027904103120226,4.084984746568847,0.18498570963798708,0.20809648942563708,0.009993250547211643,3.9321419964286677,1.0,5.996149702295511,1.164824235934333,6.830276229278997,6.830279992355909,18.94767646890524,1.7028476243155664,1.0,
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0,0.6926147482430982,0.8152686215639114,0.20777254403657644,0.0,0.0,0.33400939071785435,0.33282631635665894,1.0,2.2895383264790606e-15,4.447703716874128e-16,4.2517680174906164e-05,0.0,0.8821291327476501,3.132058102349143e-06,0.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1,0.36825618327497806,0.6037127645726686,0.28182633855238576,0.003993623144290872,0.0044925576037320464,0.3252964232776112,0.5309585269128853,1.0,0.30986720308458965,0.060195433068646824,0.37616299779575746,0.3761693985231028,0.9608664603418077,0.09184905693031105,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,2,0.15516152021009252,0.3893891882986986,0.41521337444780904,0.008039493734626544,0.0090438900724234,0.3164694665399867,0.7316828409877959,1.0,0.623788311454999,0.1211783860228124,0.7572537133517121,0.7572601152685157,0.9365384944012506,0.18490416073068855,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,3,0.05782845696984632,0.18493694338110966,0.6275061454770202,0.012138295309618324,0.01365476634106741,0.30752702921512953,0.9350331746921497,1.0,0.9418163612115408,0.18295916176320648,1.1433301321422666,1.1433365344555302,0.8461646139929361,0.2791766782276871,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,4,0.08089365884417397,0.2586920036890054,0.8425762829975854,0.01629072035042053,0.018325965404417124,0.2984676005030636,1.141043883500649,1.0,1.2640050823108806,0.24554819798048516,1.5344574801125557,1.5344638826240329,1.3639207636938366,0.37468253650158706,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,5,0.22913667912930472,0.3504375841387247,1.0604601225125447,0.020497470397723358,0.02305827644859456,0.28928964983844263,1.3497497723509873,1.0,1.5904089076435637,0.30895606891866945,1.9307018370239568,1.9307082396543478,2.024001723727703,0.47143787100217105,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,6,0.5074839940920046,0.5611861015240505,1.2811944748920852,0.024759256170275943,0.027852498984421183,0.27999162663196525,1.5611861015240505,1.0,1.9210829822303008,0.37319348716163486,2.3321301472215956,2.3321365499312505,2.8185478361670944,0.569459028274764,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,7,0.9210131477566657,0.7753885926010409,1.5048166325926335,0.02907679768496065,0.03270944298249335,0.2705719600084072,1.7753885926010413,1.0,2.2560831725385686,0.4382713054429725,2.7388102308877715,2.7388166336540345,3.7383967712878707,0.6687625687219364,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,8,1.474957009454116,0.9923934344985398,1.745772662715237,0.03345082437843774,0.037629929010024245,0.26102905854122666,1.9923934344985397,1.0,2.59546607592109,0.5042005184795282,3.150810795485837,3.1508171982945483,4.773966273821522,0.769365269401337,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,9,2.1747081471490417,1.2122372895825249,1.9908338946617854,0.0378820752303817,0.042614788369476846,0.2513613099836966,2.2122372895825246,1.0,2.939289030177804,0.5709922648289298,3.568201447363407,3.5682078502051255,5.915904433220521,0.8712841268601327,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,10,3.025823319642978,1.4349572998623747,2.2391011936384935,0.04237129888832989,0.047664863239009876,0.2415670809965205,2.434957299862375,1.0,3.287610123242925,0.6386578287714152,3.9910527035102774,3.991059106378396,7.155496925963717,0.9745363600065263,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,11,4.034028090832003,1.6702044231575255,2.49061650371673,0.04691925379416427,0.0527810068147615,0.23164471687188423,2.66059109326591,1.0,3.6404882029987395,0.7072086422162803,4.419436003471212,4.419442406360924,8.48487335408736,1.0791394130188432,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,12,5.205221569282651,1.9142770171238888,2.745422317710323,0.05152670831224835,0.057964083454994555,0.2215925412538976,2.8891767899965233,1.0,3.997982887217796,0.7766562866332684,4.853423721415031,4.853430124322731,9.89707161444333,1.1851109582926787,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,13,6.545481276476143,2.1615427440483526,3.003561684354612,0.05619444085924009,0.0632149688261276,0.211408855855379,3.12075300897349,1.0,4.360154573635153,0.847012495009227,5.2930891783617895,5.293095581284705,11.386014425707927,1.2924688994265974,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,14,8.061068147159899,2.4120433787894644,3.2650782155794054,0.06092324003560289,0.06853455005067571,0.2010919401709339,3.355358874356515,1.0,4.727064450152419,0.9182891538303647,5.738506654570033,5.738513057505987,12.94643894194442,1.401231374246899,1.0,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15,9.758431665336529,2.6658212427344723,3.5300160938771006,0.0657139047588381,0.0739237258571282,0.19064005118628088,3.5930340221556616,1.0,5.098774505175268,0.9904983050904385,6.189751402086166,6.189757805033413,14.57380669171492,1.5114167578719517,1.0,
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,0,0.6926147482430982,0.8152686215639114,0.00398102408508006,0.0,0.0,0.33413333347488605,0.33282631635665894,1.0,2.2895383264790606e-15,4.447703716874128e-16,4.2517680174906164e-05,0.0,0.8821291327476501,3.132058102349143e-06,0.0,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,1,0.34241219996669525,0.5731433015018292,0.19161887584715456,0.011654361193676271,0.011892831750372737,0.37430822061161,0.5309216539426682,1.0,0.3777659070998649,0.0733855734007413,0.43031353341188644,0.43031729445824035,0.911768779287126,0.10027810422010662,1.0,0.0
