index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,31.48856667405226,19.271935466264665,54.141089231611
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,15.028382001014107,9.06003152524347,17.62832385865275
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,1.3334219147491089,0.5541004812467758,2.7964003317842328
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,18.765371033611082,11.171171454158198,25.907794259666275
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,10.153729218359274,6.360095587435694,13.701572621496453
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,91.538104640713,65.09621035377825,118.14170702217365
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,1.4823831753413043e-15,7.108069697858061e-16,2.2075930292731967e-15
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,2.3695891602658326,1.8582818616082797,2.527859247444658
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,0.6478829008388751,0.4773983942084161,0.7956643701404573
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,1.9677800605448161,1.4499765927501502,2.4166288081088307
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.001660927585242204,0.0012238695620219175,0.0020397835770160633
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,3.9622989370198955e-05,9.611096885262071e-06,6.142951056815416e-05
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.016222618939773337,0.011953783965705789,0.019922982785979038
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.0018688962779039768,0.0009402701597851504,0.002746200365218332
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,1.8996746904196604e-16,-1.1047773847462205e-16,3.3035195804896335e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.0011760170194352424,0.00024411896089657215,0.0016778147414572078
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,162.4533133280065,101.18755571160517,190.52233992475058
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,24.61491928931515,10.174864170325314,32.2273446324083
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,8.82139277950875,5.4942251607733485,10.341428871062847
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,80.56768745095678,30.27028394254575,107.2776847429884
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,51.728725763429324,22.83538832419842,66.9291301676051
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,337.4773318671985,83.69917481855111,490.4061062904813
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,4.371066161864664e-15,9.402468428613476e-16,6.6150883420867945e-15
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,7.651245379697466,3.29253849889604,10.138434771410763
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,131.6126295547931,47.523864874202594,172.04606882862637
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,11.554317348845858,2.564809237831992,17.015649581864377
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,7.489631792344884,2.6990486985511373,9.789368173393086
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,61.802356040335056,7.319411363164375,96.10657471834077
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,41.59121916400983,10.80773643779552,60.58895756295537
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,245.94109612276335,18.603904734932648,419.05503072100345
30,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,3.0786504555653253e-15,2.0946827094976659e-16,4.737847270862561e-15
31,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,5.282832236451069,1.4352633256521135,7.758681709180928
32,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,6.67485669884402,1.711263772382857,10.55774620273911
33,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,1.4834573329535836,0.3803207928342196,2.3464123247213076
34,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,0.6485895847678588,0.16628190081598215,1.0258863275529055
35,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,6.559964372018887,0.20129433065637176,13.201859167526408
36,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,3.0284188825860396,0.5637868533157802,4.870276971149735
37,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,22.062567420200416,0.4830073733360254,44.75094210514675
38,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,0.3843836646112183,0.09854621149527576,0.6079868615227131
39,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,0.35280973761451095,0.0810025234791556,0.5608032156227183
40,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,1.310197592959692,0.9654309847733451,1.6090524093351206
41,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,0.8401009586791691,0.6190360142659932,1.0317271829158714
42,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.09424986297817502,0.0694488667348454,0.11574816647461406
43,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,0.2887609033241209,0.1507535490738352,0.41797979373199423
44,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.5747313160548146,0.42349598520133647,0.7058269789133966
45,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,1.3219599688710635,0.6904844047551624,1.913150086446624
46,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,0.11602856941272671,0.08549670418560895,0.14249457499270424
47,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.058365475901542195,0.043007130511591996,0.07167858506686842
48,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,23.851685751976788,-3.8243759807684583,45.04166735511863
49,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,1.3328424942354424,-0.7318233857402523,2.898262751750096
50,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,2.6921538882224323,-0.43165958053078013,5.0838796537496
51,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,21.246363014601584,-0.7806572836625323,44.79274972592823
52,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,13.458458726665196,-3.5736143816603754,27.450611832721844
53,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,78.16253394901877,-4.42829287327187,168.89252892007366
54,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,1.233936671305283,-0.677517198385613,2.6831922811059963
55,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,1.5047275750682165,-0.33911569212794934,2.9765811920639607
56,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,18.487026646092463,-4.57020876837797,36.09297356171464
57,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,0.6894861199610279,-0.4931081643084787,1.5835776099446597
58,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,2.1378141664327486,-0.5284926146119169,4.173741492671309
59,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,14.975159545906816,-0.8311980652450688,32.00887035213382
60,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,11.004771160133972,-3.713905249774819,23.286161840485505
61,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,57.42192649768942,-4.220815841852732,126.05473690137353
62,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,0.9655815761067914,-0.6905667056952798,2.2176999945759874
63,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,1.2102833133552475,-0.37711108509551294,2.4874565615081106
