observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,step,target_mse,target_mae,observer_error_mae,collateral_abs_delta,collateral_rms_delta,mean_observer_estimate,mean_true_target,mean_target_ref,mean_residual_off_support_l2,mean_residual_off_support_normalized,mean_nearest_clean_residual_l2,mean_residual_delta_from_initial_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,fraction_outside_clean_convex_hull,next_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0,0.6451869498668409,0.7515192407170932,0.10339514241202627,0.0,0.0,0.2698258968827107,0.2730485498905182,1.0,3.742240772914397e-15,7.426192833314143e-16,3.604617120452197e-05,0.0,0.9943658709526062,2.162967641906414e-07,0.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1,0.3237033790335484,0.5423004368467793,0.23421646489222736,0.00955015477146249,0.01044683769526004,0.25605887412006534,0.4902753390122926,1.0,0.37592072194224013,0.07459861458907796,0.4006239904016864,0.4006284617298497,1.1767283942056876,0.15549424576851703,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,2,0.11230135066291351,0.3291369324242414,0.4695655420889352,0.01928037234926695,0.021090644649953284,0.24203228187263806,0.7115978239615733,1.0,0.7589292180383899,0.15060374417331274,0.8088060759807466,0.8088105481753005,2.058591660585834,0.31392070783408066,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,3,0.017477303327604665,0.11195434980511755,0.7093519940009364,0.029194047716531817,0.031935134608879215,0.227741226103527,0.9370932201044634,1.0,1.1491591242907353,0.22804190780325906,1.2246842062061147,1.2246886786894298,3.729865961187244,0.47533421189435543,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,4,0.046018435945559676,0.16684020533866414,0.9536594848371518,0.03929463986687608,0.04298409133741034,0.21318072050151235,1.166840205338664,1.0,1.5467465963333566,0.30694012453128094,1.6484034852345872,1.6484079578622575,5.823603408240648,0.6397910769490959,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,5,0.20501460074012248,0.40091894098946435,1.202573256248189,0.049585673011301575,0.05424136994169111,0.1983456847412754,1.4009189409894642,1.0,1.9518303569383706,0.3873259228388049,2.0801117534351174,2.0801162261493804,8.324404906604727,0.8073486838611772,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,6,0.5018706588523596,0.6394110997789348,1.4561801570681188,0.0600707378078298,0.06571089821372779,0.18323094271081614,1.639411099778935,1.0,2.3645517444178767,0.46922735024131945,2.5199596386832055,2.51996411145518,11.212960621731208,0.9780654953774268,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,7,0.9443193220111625,0.8823998943224671,1.7145686736170185,0.07075349261432322,0.07739667800183957,0.16783122070544884,1.8823998943224673,1.0,2.7850547619384973,0.5526729830744701,2.9681006088754245,2.968105081688608,14.468036745467344,1.1520010765269424,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,8,1.5404344990595567,1.1299701061625962,1.9778289605748494,0.08163766476492787,0.089302786606949,0.15214114558774694,2.129970106162596,1.0,3.2134861277657105,0.6376919364646669,3.4246910254657985,3.424695498309875,18.068056822004017,1.3292161154039992,1.0,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,9,2.2986451668567915,1.3822081153502417,2.2460528724374473,0.09272705187058271,0.10143337820519852,0.1361552429127941,2.3822081153502417,1.0,3.649995326455515,0.7243138744876825,3.889890198018641,3.8898946708867346,21.99221182532651,1.5097724443428209,1.0,0.0
