support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
projected,integrated_squared_error,0.19586052650240782,5.132344586120091,-4.93619190203266,0.0002921575850225455,-4.936484059617683
projected,integrated_absolute_error,0.8648664899199563,5.646990774012498,-4.7798689615569,0.0022553225356420903,-4.782124284092542
projected,final_target_mse,0.032947370178081414,0.9545536044058477,-0.9215980809170737,8.153310692535231e-06,-0.9216062342277662
projected,cumulative_collateral_abs,0.6595796783100649,2.0575108643700877,1.5969886134892253,2.994919799549248,-1.3979311860600228
projected,actuation_energy_l1,6.004602164363547,39.26037540957246,-30.151825341805157,3.103947903403757,-33.255773245208914
projected,observer_bias_mae_path,0.12274326861297677,0.6324108087011094,-0.5094784806607117,0.0001890594274209824,-0.5096675400881326
projected,large_error_trajectory_rate,0.0,0.0,0.0,0.0,0.0
projected,observer_self_gain,-0.1508134962937786,-0.5404530960688397,0.38992096503370854,0.0002813652586474147,0.38963959977506113
projected,observer_error_pole_unsaturated,0.0527847237028225,0.189158583624094,-0.136472337761798,-9.847784052652298e-05,-0.1363738599212715
projected,mean_residual_off_support_l2_path,2.8224577137658454e-16,1.7088593200266959e-15,-2.269379456758643e-15,-8.427659081085317e-16,-1.4266135486501114e-15
unprojected,integrated_squared_error,0.7432649543056655,3.930781213996841,-2.1836717871219022,1.0038444725692734,-3.1875162596911757
unprojected,integrated_absolute_error,-0.15960033398641826,0.6182149033925519,-0.5206343145291505,0.25718092284981964,-0.7778152373789702
unprojected,final_target_mse,0.16485520379292762,0.9752178111214258,-0.5575278445121468,0.2528347628163514,-0.8103626073284982
unprojected,cumulative_collateral_abs,-0.013033916649451416,0.003563646853065816,0.24940545712411372,0.26600302062663095,-0.016597563502517232
unprojected,actuation_energy_l1,-0.44733160391240645,0.8459508261573063,-1.1883870971676807,0.10489533290203212,-1.2932824300697128
unprojected,observer_bias_mae_path,-0.018043771374702366,0.06637407355692049,-0.056764396091933955,0.0276534488396889,-0.08441784493162285
unprojected,large_error_trajectory_rate,-0.44666666666666666,-0.21999999999999997,0.0,0.22666666666666668,-0.22666666666666668
unprojected,observer_self_gain,-0.005962502695749137,-0.025404045136178596,0.013025241474740124,-0.006416300965689334,0.01944154244042946
unprojected,observer_error_pole_unsaturated,0.002086875943512201,0.008891415797662505,-0.004558834516159016,0.0022457053379912884,-0.006804539854150304
unprojected,mean_residual_off_support_l2_path,-0.06066204789534524,0.028499841378075264,-0.037511343173480594,0.05165054609993991,-0.0891618892734205
