observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,653,2.143621573513386,0.06358583774091865,9.344562665016074,61.137743230799025,0.21755720933861208,10.024930929078526,1.7934487462084554,13.630862845889666,0.18091913639150434,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,330,1.3136635440346673,1.7722001249909184e-05,5.641096195241076,36.90744051790175,0.026985107724046945,6.051818768715183,4.493522230620314,8.51515507437928,0.48167394387633833,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,340,1.0005538073965359,0.0004959967893197008,4.676820325676775,30.598568435767085,0.03959035155436352,5.017334937262099,4.675949457451982,9.081493223259546,0.43570692366425345,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,177,0.5647949887226866,0.046294047877867645,0.973353709286953,6.368264763627556,0.211555959022118,1.044222619609057,1.0442199014021019,7.767140636679963,0.09631831676725645,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,653,1.853374860874948,0.0030266744938238655,8.21637319290344,51.51987429198524,0.060330937278452824,8.814599109571883,1.7848465175412571,15.239577269758705,0.15907633818654968,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,330,1.5561010936804802,0.015183881631058419,4.960034323563352,31.101355651010177,0.1200139198310633,5.321169463150665,4.621020380056086,4.756367321223809,0.4235206221280825,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,340,1.2018506082954876,0.014626555845728735,4.112177587055701,25.784962218416915,0.11827985808998845,4.4115811254252275,4.411585636709653,5.937066933831124,0.38310330491448624,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,177,0.48909589418770516,0.0378789554647543,0.8558385888019172,5.366442769102563,0.19517886566920467,0.9181513407042357,0.9181486225019139,6.661431547334829,0.08468961723835494,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,653,55.05178524570757,11.717426333355915,0.8759899381386057,38.934316319817384,2.2485962050931603,4.183914604675995,4.183912060426498,12.188558214272401,0.40264009825233904,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,330,16.640272776896843,3.6480824941514802,0.5288148503303605,23.503745603664008,1.215992915312769,2.525732407575515,2.525732765366632,8.09520707555324,0.1164273614581846,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,340,11.141607071980534,2.448362451929451,0.43842046916894817,19.4860699701389,0.9917006776219359,2.093989581481493,2.093982893122829,5.09881583193378,0.10498774995987252,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,177,1.962760190305249,0.2975164667907206,0.09124536761654811,4.055498643111788,0.4231142107127266,0.435807318736005,0.43580700762235913,0.8595617344477707,0.04194060481418839,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,653,1.8533748608749483,0.003026674493823914,0.3248399241841006,9.29378852559169,0.060330937278453026,1.5515046963480688,1.5515021523961883,0.8472448557676708,0.14930926862045052,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,330,1.5561010936804798,0.015183881631058445,0.19609834361083697,5.610445022469144,0.12001391983106333,0.9366074746583868,0.9366078326843907,2.6297855189689994,0.04317401268638288,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,340,1.2018506082954836,0.014626555845728518,0.1625777486305625,4.6514085931226505,0.11827985808998744,0.7765059703038707,0.776499282161258,0.5900078447465918,0.03893087479479102,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,177,0.4890958941876915,0.03787895546475318,0.03383616296060621,0.9680649441818886,0.19517886566920162,0.16160872427130127,0.16160841329926617,0.993977660992246,0.015553013276910287,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,653,11.787010333640593,1.8046872738372253,7.043017955094618,104.59188781501496,0.9837469836970891,14.562430537110737,7.544256763155151,50.03624899698231,3.422751205678358,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,1.0,330,3.2363317948904498,0.42841871563139383,4.251706924524163,63.139701830588265,0.45257911683840335,8.791002258875272,5.256356442526421,23.767392741964155,1.2574044352413447,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,0.0,340,2.163668024075477,0.2744409786646132,3.5249300269352206,52.34674798270244,0.36113066407929295,7.288288769488227,5.08905149527728,19.91927640387034,0.9661405459875406,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,1.0,177,1.0010415211106904,0.10812603583931016,0.7336188858608461,10.894560357244334,0.2913642588456682,1.5168602627703536,1.5168581862628383,10.84392506846715,0.3565231545013102,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,0.0,653,1.853374860874948,0.0030266744938238655,3.9905203265444418,47.11376932656427,0.06033093727845273,8.250962219994967,4.2935166337659965,14.737561186802782,1.9393046345735372,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,1.0,330,1.5561010936804802,0.015183881631058499,2.4089847580965733,28.441492065384978,0.12001391983106342,4.980914918634278,4.679890530910637,2.135553085671007,0.5666026027233108,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,0.0,340,1.2018506082954876,0.014626555845728787,1.9971985037972098,23.579769530642206,0.11827985808998849,4.129488901747039,4.1294910617428275,2.075614718513902,0.5008430997849613,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,1.0,177,0.48909589418770405,0.03787895546475422,0.41566287273865976,4.9074915302547435,0.19517886566920445,0.8594414709299587,0.8594393944401513,5.460139891035217,0.20200353980392083,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,0.0,653,58.953468153455155,12.70689581702329,0.5165523030665641,40.64699355102775,2.330403798731434,4.266899420486819,4.266896768951275,12.282852964865599,0.6418281592811255,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,1.0,330,17.917156442195665,3.981926310988457,0.31183066944169235,24.537649207181673,1.26537826610531,2.575828420146096,2.5758285751174514,7.690377934660489,0.18821165512791463,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,0.0,340,12.004834434630872,2.675166146385353,0.25852705973080536,20.343240495222496,1.0326442113578218,2.1355222981231803,2.1355151482914594,4.730257411904334,0.16518430940558607,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,1.0,177,2.035301597502735,0.31382425358289345,0.05380541800130334,4.2338955136310386,0.4316355003193296,0.4444512308354289,0.4444509949794167,0.885409243494611,0.06685504915636481,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,0.0,653,1.8533748608749456,0.0030266744938233768,0.18757420440049638,9.40169586236037,0.0603309372784494,1.549427346085447,1.5494246948509631,0.658870433500445,0.2330650912270396,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,1.0,330,1.5561010936804798,0.01518388163105817,0.11323420567667442,5.675586184094997,0.12001391983106272,0.9353534263863904,0.935353581595312,2.3558986610157557,0.06834448188619643,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,0.0,340,1.2018506082954876,0.01462655584572876,0.09387821379775585,4.705414676016062,0.11827985808998838,0.7754662861281586,0.7754591365126083,0.3820052932716762,0.05998158163088706,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,1.0,177,0.48909589418767613,0.03787895546475102,0.019538212130920662,0.9793048502393317,0.19517886566919795,0.16139234211879885,0.16139210640633245,0.997276334757022,0.024277235429510654,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,0.0,653,1.9968837504593873,0.00032877182021558973,7.669061154990607,47.951366293560284,0.010979273456426429,8.227437829432947,2.260146537280308,19.70862767609206,0.14847986774006863,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,1.0,330,1.176882996544148,0.0005549872822369526,5.751795642018649,35.96352331819132,0.018193574662628387,6.170578131524858,4.5668487677518215,8.574828176106081,0.4911261549213524,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,0.0,340,0.8382934917789737,0.00011216585017749074,4.984889614223457,31.16838723721013,0.006006454664741229,5.347834442671059,4.840456156754459,10.464840267688297,0.4644074776513599,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,1.0,177,0.01301587393450496,0.00018678096080318538,0.7669050823889803,4.795130169759622,0.014382061080546278,0.8227426746135029,0.8227467065488392,8.620766546095558,3.40481522745871e-08,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,0.0,653,1.9813132171489969,3.6574232621693615e-05,7.741288401432689,48.5409067889332,0.0010393105513750549,8.304923869468844,2.1890527576471506,19.069744916693168,0.14987825445429637,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,1.0,330,1.1663613500506558,0.00021010115209248214,5.805966074738464,36.40567867248432,0.010738602774459677,6.228692659286282,4.558573627649087,8.903871101767507,0.4957515652316337,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,1.0,0.0,340,0.8318983031639998,7.4855674432101e-06,5.03183732312506,31.551588548707862,0.0005194529697618161,5.398200367315028,4.841728346223487,10.755533021230328,0.46878125103285456,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,1.0,1.0,177,0.013225591186993716,0.00022127222234719413,0.7741277973033541,4.85408413987908,0.015376056032024974,0.8304912681788383,0.8304953001137683,8.68686274843089,3.40481522745871e-08,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,0.0,0.0,653,45.250010529634274,9.659180954512715,0.8174987948570044,36.16084137251542,2.026427855806167,3.9045484407904842,3.904545896567049,10.64296347031999,0.3757552039794907,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,0.0,1.0,330,25.18920116240462,5.3869597971400625,0.6131240722411175,27.120629972133358,1.5111066043165275,2.9284112164335623,2.928411574179818,9.958265629692326,0.1349895088496701,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,1.0,0.0,340,19.14576270695702,4.085833333503678,0.5313742021043871,23.504546248419473,1.3182886309338904,2.537956417007175,2.5379497285964745,7.111932788901406,0.12724765633209867,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,1.0,1.0,177,0.5113600492193526,0.10645328585145027,0.08174976935928091,3.616079265973432,0.21810950816558253,0.39045431809180287,0.390455943228986,2.6570892927259266,0.07250079959835451,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,0.0,0.0,653,1.9813132171489916,3.657423262166273e-05,0.30605712257332857,8.756405731505927,0.0010393105513722967,1.4617940335258122,1.4617914896166755,0.6926519289911317,0.14067593360385933,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,0.0,1.0,330,1.1663613500506536,0.00021010115209243064,0.2295428329816449,6.56730404261388,0.010738602774458247,1.0963454824051306,1.0963458403510447,2.940017089581035,0.050537401021184924,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,1.0,0.0,340,0.8318983031639976,7.485567443197951e-06,0.19893712422440288,5.691663569602102,0.0005194529697637937,0.9501660957697191,0.9501594075346964,0.9472890569349264,0.04763796240614756,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,1.0,1.0,177,0.013225591186994418,0.00022127222234729987,0.030605671027945647,0.875639393562813,0.01537605603202842,0.14617920643224316,0.14618083172519664,1.9931085536762068,0.027142811069659226,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,0.0,0.0,653,1.9964503648449863,0.0003175643211354017,3.725609737094846,43.864356096294124,0.010722352692665464,7.703222304805021,4.405006321651291,18.497165919931838,1.810563926671657,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,0.0,1.0,330,1.176593607588494,0.0005440262066250045,2.7942071938935564,32.89826578973574,0.0180008840973193,5.777416503380674,4.6719103977934715,3.9901416880270757,0.6572084946634695,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,1.0,0.0,340,0.8381151294059254,0.0001079149589541359,2.421646262790381,28.511830681741873,0.0058394561728701624,5.007094360994705,4.738139801000941,5.097781359996956,0.6072835075865731,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,1.0,1.0,177,0.013020992527006397,0.00018763400503167977,0.3725604718273243,4.386429700599935,0.014407753122312366,0.7703211927685254,0.7703245830042106,7.354859213806727,0.05983606741338779,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,0.0,0.0,653,1.9813132171489964,3.65742326216963e-05,3.7597815963667984,44.38957037035762,0.0010393105513751832,7.773877431647594,4.3845397557751165,17.972300522310174,1.8271706971376287,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,0.0,1.0,330,1.1663613500506558,0.00021010115209247894,2.8198360873484196,33.29217647992739,0.01073860277445966,5.830407846446823,4.6638333143251165,4.219919347682818,0.663236515191695,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,1.0,0.0,340,0.8318983031639998,7.485567443211316e-06,2.443857970708841,28.853219950533553,0.0005194529697617536,5.053020192184614,4.739413669450536,5.32148332696187,0.6128536235754509,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,1.0,1.0,177,0.013225591186993745,0.0002212722223471974,0.3759776531511806,4.4389510572539255,0.015376056032025007,0.7773866959347302,0.7773900861699737,7.406427887295444,0.06038489598893458,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,0.0,0.0,653,43.718483082481995,9.273534286102942,0.4672490188821957,36.022724268569796,1.9900161855995087,3.8596373611261647,3.8596347096216475,9.985255804651704,0.5805676626399746,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,0.0,1.0,330,24.33285418010947,5.1709698367794275,0.35043675050044476,27.017042148212337,1.4837978527261204,2.894727907998411,2.894728062928519,9.0658521144848,0.21151318688091125,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,1.0,0.0,340,18.498158173551076,3.9228002598658662,0.30371185395571676,23.414770133313503,1.2946210459477432,2.50876421602485,2.5087570661448884,6.300149777088251,0.19405522908595843,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,1.0,1.0,177,0.4949801602473082,0.1024027898227452,0.046724838944442786,3.602267574184822,0.2144683460499844,0.3859632161754061,0.38596476605539093,2.6399301781189597,0.08509980375686374,0.0
