observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.8889689159549161,0.10250834028980256,0.8891384859963206,0.10253043439349656,0.8891384859963206,0.10253043439349656,0.6600164676955597,6.493633511352915,9.838593170296743,-5.833617043657355,-8.838593170296745,30.38377382665361,16.731200531126788,2.329410663583805,0.6078291465327332,0.07426837744620472,0.07426837744620472,27.015621103818592,0.24076775692411834,0.24076775692411834,0.3714795839758177,2.329410663583805,0.7503638497640689,0.0,,0.43533333333333335,1.0,0.43533333333333335,1.0,0.0,1.0,0.003917991749683642,-2.964498040020196,1.5211202864444389,0.8499999999999999,0.028069337540547797,0.033022750047703296,-0.8219306624594521,0.9901757318608083,True,True,0.03360540756074768,0.8163945924392522,0.02806933891322535,-1.3726775462824525e-09,0.02056431985052204,0.00389176201673906,1.5715131767956696,0.12996321544646583,parallel_orthogonal,1.0,0.007170669642470857,0.12976524521636387,1.5661464318435727,0.5427334141415062,-1.1102230246251565e-16,25.293548321456168,0.03360540756074768,1.0,3.0,4.0,8.479605428759589e-06,5.619523335996731,2.828939434771263,5.5305210133481015,5.5305210133481015,0.5034127034672232,2.9031215229822167,5.675545538306831,5.675545538306831,0.5166134829240445,2.9031189413602747,5.675540401900667,5.675540401900667,0.5166130235217451,8.344191105804791,21.8444983396656,0.2296428903189642,0.44894760316081217,0.44894760316081217,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3529862095109213,1.5313570454787901,0.9744474739952494,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0610095296883963,1.7128700716919318,1.0687448728799707,0.987483165697085
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.8889689159549161,0.10250834028980256,0.8891384859963206,0.10253043439349656,0.8891384859963206,0.10253043439349656,0.6600164676955597,7.051161355865061,10.683311252042111,-6.391144888169502,-9.683311252042111,32.56744561377551,17.25183484565594,2.4276640891360883,0.3584236894086195,0.04425782959610573,0.04425782959610573,28.204008200986273,0.24847390794782684,0.24847390794782684,0.3714795839758177,2.4276640891360883,0.7503638497640689,0.0,,0.43533333333333335,1.0,0.43533333333333335,1.0,0.0,1.0,0.003917991749683642,-3.1080533570270275,1.5778846825363728,0.8499999999999999,0.015044096065807673,0.01769893654800903,-0.8349559039341922,0.9947345663769673,True,True,0.039954364349308734,0.8100456356506911,0.01504409742785803,-1.3620503613864798e-09,0.011874574668392333,0.01047178736492082,1.5694090366546787,0.1029677489894018,parallel_orthogonal,1.0,0.01929453225481806,0.10114384982297361,1.5661464318435727,0.5427334141415062,-1.1102230246251565e-16,21.274271630721266,0.039954364349308734,1.0,3.0,4.0,8.479605428759589e-06,5.619523335996731,2.8664507779447437,5.663147557471792,5.663147557471792,0.5100878858502548,2.9607027662972385,5.849357947593333,5.849357947593333,0.5268601248315843,2.9606999976295967,5.849352611671462,5.849352611671462,0.5268596321443088,8.215688440427478,22.178273060548285,0.36614642873424175,0.7233831000112371,0.7233831000112371,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3928392116548258,1.5194479517639892,0.9681656701829718,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.1372639340644444,1.0100424010192919,1.1605047518858362,1.0309214508386706
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.9995190335524574,0.0047470599143641535,0.9999999999999775,3.2362163243944885e-08,0.9999999999999775,3.2362163243944885e-08,0.6600164676955597,6.328778307559987,9.588818790623282,-5.668761839864428,-8.588818790623282,29.640508872347944,16.890800865113206,2.3602697991786603,0.6208630631821846,0.07549813234524294,0.07549813234524294,27.462952707731,0.2447544513799432,0.23714885428742172,0.34999999723537795,2.3317553370805313,0.7888639218704376,0.0,,0.882,1.0,0.882,1.0,0.0,1.0,0.004511573473017501,-2.898077142428779,1.5391640578191412,0.8499999999999999,0.034031840236296934,0.04003745910152581,-0.815968159763703,0.9880888559172961,True,True,0.03360540756074768,0.8163945924392522,0.03403186715865328,-2.6922356339068032e-08,0.02056431985052204,0.00389176201673906,1.5715131767956696,0.12996321544646583,parallel_orthogonal,1.0,0.007170669642470857,0.12976524521636387,1.5661464318435727,0.5427334141415062,-1.1102230246251565e-16,25.293548321456168,0.03360540756074768,1.0,3.0,4.0,8.479605428759589e-06,5.619523335996731,2.8896014826666083,5.62209680299458,5.62209680299458,0.5142075777418373,2.9653742862293,5.769522681344636,5.769522681344636,0.5276914266436326,2.9653719330746373,5.769517788643796,5.769517788643796,0.5276910078973222,8.749629837970925,22.407395880714873,0.2306743538672139,0.4488074101197276,0.4488074101197276,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3529862095109213,1.5313570454787901,0.9744474739952494,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0350545181713633,1.7495998104238177,1.0416124279224224,1.0038341659813368
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.9995190335524574,0.0047470599143641535,0.9999999999999775,3.2362163243944885e-08,0.9999999999999775,3.2362163243944885e-08,0.6600164676955597,6.075943544743636,9.205745374744552,-5.415927077048076,-8.205745374744552,28.63666439977867,16.633619942263387,2.3126706308791065,0.3548600425555537,0.04293036056248639,0.04293036056248639,27.358057374828967,0.24102118327801744,0.23353159524217104,0.34999999723537795,2.284895726517281,0.788124364134134,0.0,,0.6553333333333333,1.0,0.6553333333333333,1.0,0.0,1.0,0.004511573473017501,-2.8313274843295817,1.5115106089794523,0.8499999999999999,0.04044814120198627,0.04758604847292503,-0.8095518587980136,0.9858431505793048,True,True,0.039954364349308734,0.8100456356506911,0.04044816791497141,-2.671298514637585e-08,0.011874574668392333,0.01047178736492082,1.5694090366546787,0.1029677489894018,parallel_orthogonal,1.0,0.01929453225481806,0.10114384982297361,1.5661464318435727,0.5427334141415062,-1.1102230246251565e-16,21.274271630721266,0.039954364349308734,1.0,3.0,4.0,8.479605428759589e-06,5.619523335996731,2.8379509365666684,5.493287148952748,5.493287148952748,0.5050163095484864,2.931265819444238,5.67391234592586,5.67391234592586,0.5216217896396228,2.9312632614869423,5.6739072347694215,5.6739072347694215,0.5216213344484717,8.080947869303072,20.95689002798144,0.3533009856858633,0.6838683186926044,0.6838683186926044,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3928392116548258,1.5194479517639892,0.9681656701829718,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.8889689159549161,0.10250834028980256,0.8891384859963206,0.10253043439349656,0.8891384859963206,0.10253043439349656,0.6600164676955597,0.03326005712532241,0.05039276859477391,0.6267564105702372,0.9496072314052261,1.515633909702946,3.537057686486826,0.1411378412611946,6.4839757879726285,0.532119941390428,0.532119941390428,42.42206522129482,0.06820138102764414,0.06820138102764414,0.3714795839758177,0.13516360608247677,0.7503638497640689,0.44666666666666666,7.0,0.0,0.118,0.0,0.118,0.0,0.118,0.003917991749683642,-0.13933234822456417,0.13458404501496513,0.85,0.7099731801529954,0.8352625648858769,-0.1400268198470046,0.7515093869464516,True,True,0.8499999999999999,-3.8933547854080785e-18,0.7099731801529952,1.5256414155650027e-16,0.5201458126629851,0.00389176201673906,8.92827374707214,0.12996321544646583,parallel_orthogonal,1.0,0.007170669642470857,0.12976524521636387,1.5661464318435727,0.5427334141415062,0.0,25.293548321456168,0.03360540756074768,5.681322866968876,3.0,4.0,8.479605428759589e-06,5.619523335996731,4.23869756467345e-15,4.451293767425012e-15,5.831768427966196e-15,7.542806233265041e-16,6.956067581802803,9.133808996147687,9.133808996147687,1.2378394333278466,2.9524227369737814,3.295411039832804,5.080466438389496,0.5253866850345791,10.782297467674477,25.836593296585036,0.29485419577099636,0.38716393790624987,0.38716393790624987,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.928273747072138,2.3150546104230026e-15,2.5929476133974737e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.148658942832573,2.2915815781164666,109.21636605495415,1.2734190620770565
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.8889689159549161,0.10250834028980256,0.8891384859963206,0.10253043439349656,0.8891384859963206,0.10253043439349656,0.6600164676955597,0.9548581380423962,1.4467186574545223,-0.2948416703468365,-0.4467186574545223,6.451825811735606,8.316926648043726,0.8863645704012963,4.886987174483403,0.4834754724989952,0.4834754724989952,72.57389056309998,0.12758767118431374,0.12758767118431374,0.3714795839758177,0.8863645704012963,0.7503638497640689,0.0,,0.0,0.118,0.0,0.118,0.0,0.5533333333333333,0.003917991749683642,-1.0103040666406795,0.6440625256756768,0.8500000000000001,0.32005221511928683,0.37653201778739626,-0.5299477848807133,0.8879817247082497,True,True,0.8499999999999999,7.866179495431238e-17,0.32005221511928644,3.965283983319087e-16,0.25262392414105284,0.01047178736492082,8.357368095943169,0.1029677489894018,parallel_orthogonal,1.0,0.01929453225481806,0.10114384982297361,1.5661464318435727,0.5427334141415062,1.1102230246251565e-16,21.274271630721266,0.039954364349308734,5.325168837919763,3.0,4.0,8.479605428759589e-06,5.619523335996731,6.508077021432093e-15,8.814007120841175e-15,1.0239697363944222e-14,1.1581190489491508e-15,10.104533556199002,15.99445698887207,15.99445698887207,1.7981122155811402,5.7731724664912205,9.260995334569655,9.260995334569655,1.0273420219665725,32.80589260954148,68.82661130121544,2.027728256613405,3.312666340301145,3.312666340301145,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.357368095943169,4.10262358792839e-15,4.908989936580494e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,4.889668520085186,1.727170203551797,3135.476753453693,2.1785119411337543
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.9995190335524574,0.0047470599143641535,0.9999999999999775,3.2362163243944885e-08,0.9999999999999775,3.2362163243944885e-08,0.6600164676955597,0.0003126869472409901,0.0004737562811617916,0.6597037807483187,0.9995262437188382,1.3197733832005383,2.6721911965668697,0.017089560099589472,5.824396109662564,0.45680138876677884,0.45680138876677884,36.417463056931275,0.058547863265250875,0.05672852369404819,0.34999999723537795,0.009985610008239746,0.7519765301720307,1.0,5.947333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.004511573473017501,0.013690254371754976,0.011840776401988357,0.85,0.860786676446774,1.01269020758444,0.010786676446774002,0.6987246632436291,True,True,0.8499999999999999,-3.8933547854080785e-18,0.860786676446774,4.11121745312631e-17,0.5201458126629851,0.00389176201673906,8.92827374707214,0.12996321544646583,parallel_orthogonal,1.0,0.007170669642470857,0.12976524521636387,1.5661464318435727,0.5427334141415062,0.0,25.293548321456168,0.03360540756074768,5.681322866968876,3.0,4.0,8.479605428759589e-06,5.619523335996731,3.956451793296865e-15,4.069800425682468e-15,5.377815068002666e-15,7.04054695876641e-16,6.248464566625111,7.840970258074632,7.840970258074632,1.1119207436331118,3.1828780283718685,3.0823933051166352,4.961048599267108,0.5663964429124172,13.85556569351737,25.335278838981026,0.2779516887908643,0.348790994315255,0.3487910585981665,0.826875,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.928273747072138,2.3150546104230026e-15,2.5929476133974737e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0002214185236977,2.0584714170762246,1.0267731039005865,1.0931738331754848
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0004390348999532196,0.9995302589306533,0.9995190335524574,0.0047470599143641535,0.9999999999999775,3.2362163243944885e-08,0.9999999999999775,3.2362163243944885e-08,0.6600164676955597,0.00030453363654845485,0.0004614030883376755,0.6597119340590112,0.9995385969116622,1.3194812256155157,2.6699358740312276,0.016860167210049258,2.8294763101133156,0.22192922763938674,0.22192922763938674,33.31351515352752,0.058566431872718504,0.05674651529322782,0.34999999723537795,0.009985610008239746,0.7519802085998666,1.0,5.947333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.004511573473017501,0.013453667945849394,0.011651716974567374,0.8500000000000001,0.8605053111881266,1.01235918963309,0.010505311188126476,0.6988231410841557,True,True,0.8499999999999999,7.866179495431238e-17,0.8605053111881265,-1.6965483194170105e-17,0.25262392414105284,0.01047178736492082,8.357368095943169,0.1029677489894018,parallel_orthogonal,1.0,0.01929453225481806,0.10114384982297361,1.5661464318435727,0.5427334141415062,1.1102230246251565e-16,21.274271630721266,0.039954364349308734,5.325168837919763,3.0,4.0,8.479605428759589e-06,5.619523335996731,4.799217701405397e-15,5.370645099262364e-15,6.702721208141111e-15,8.540257624100004e-16,5.85034036334102,7.3419184383943,7.3419184383943,1.0410741291642573,4.110343028561468,4.496693389374978,5.307148031151379,0.7314398006378987,10.953634564004785,18.83565920236612,1.0774962825780943,1.3522100197788147,1.3522100197788147,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.357368095943169,4.10262358792839e-15,4.908989936580494e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0004390348999532196,0.9995302589306533,0.8889689159549161,0.10250834028980256,0.8891384859963206,0.10253043439349656,0.8891384859963206,0.10253043439349656,0.6600164676955597,0.012443135658350205,0.018852765449618673,0.6475733320372095,0.9811472345503813,1.4793108834383901,3.4282695337215756,0.10143790007957165,0.22539890617480834,0.01772818067367794,0.01772818067367794,6.448744787605392,0.05747229765775723,0.05747229765775723,0.3714795839758177,0.04691572900863618,0.7503638497640689,0.43533333333333335,6.0,0.0,0.118,0.0,0.118,0.0,0.118,0.003917991749683642,0.0039179891925588285,0.10250833770741674,0.8499999999999999,0.8499999999999992,0.9999999999999992,-6.661338147750939e-16,0.7025000000000003,True,True,0.03360540756074768,0.8163945924392522,0.8500000415676321,-4.1567632558248135e-08,0.02056431985052204,0.00389176201673906,1.5715131767956696,0.12996321544646583,parallel_orthogonal,1.0,0.007170669642470857,0.12976524521636387,1.5661464318435727,0.5427334141415062,-1.1102230246251565e-16,25.293548321456168,0.03360540756074768,1.0,3.0,4.0,8.479605428759589e-06,5.619523335996731,1.0490445512024884,1.3201591190709105,1.3201591190709105,0.18667856479617592,1.0765532049679287,1.3547770960483259,1.3547770960483259,0.19157375823531148,1.0765506235929052,1.3547719599991017,1.3547719599991017,0.1915732988769515,1.1984112168570185,1.593823972506428,0.08515717158393506,0.10716496754276178,0.10716496754276178,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3529862095109213,1.5313570454787901,0.9744474739952494,0.0,1.0,,,30.282153925867487,0.24657919873783563,8.817816268824608e-16,0.028069337540547797,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.1298871569066296,1.6793332949596431,138.33224349517903,0.9585774302375365
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0004390348999532196,0.9995302589306533,0.8889689159549161,0.10250834028980256,0.8891384859963206,0.10253043439349656,0.8891384859963206,0.10253043439349656,0.6600164676955597,0.012443135658349713,0.018852765449617927,0.6475733320372099,0.981147234550382,1.4793108834383881,3.428269533721559,0.10143790007956885,0.1301533997234911,0.010236886348516596,0.010236886348516596,6.523619191473662,0.057472297657757035,0.057472297657757035,0.3714795839758177,0.046915729008633396,0.7503638497640689,0.43533333333333335,6.0,0.0,0.118,0.0,0.118,0.0,0.118,0.003917991749683642,0.0039179891925599395,0.10250833770741484,0.8499999999999999,0.8500000000000008,1.000000000000001,8.881784197001252e-16,0.7024999999999997,True,True,0.039954364349308734,0.8100456356506911,0.8500000769566219,-7.695662135320802e-08,0.011874574668392333,0.01047178736492082,1.5694090366546787,0.1029677489894018,parallel_orthogonal,1.0,0.01929453225481806,0.10114384982297361,1.5661464318435727,0.5427334141415062,-1.1102230246251565e-16,21.274271630721266,0.039954364349308734,1.0,3.0,4.0,8.479605428759589e-06,5.619523335996731,1.0408863167083438,1.3098924743887383,1.3098924743887383,0.18522679851523785,1.0751117796932712,1.3529631495208712,1.3529631495208712,0.1913172551142328,1.0751090112748931,1.3529578139589316,1.3529578139589316,0.1913167624713141,1.0093924414502353,1.3584282065896889,0.13295732801281776,0.1673185733455576,0.1673185733455576,0.9375,1e-05,6.053101062774658,0.1111140251159668,5.882396221160889,6.232246398925781,9.176637649536133,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3928392116548258,1.5194479517639892,0.9681656701829718,0.0,1.0,,,56.50056981036479,0.2504867711802577,1.7497179920222815e-15,0.015044096065807673,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.1298871569066282,0.9697071796716569,138.33224349517354,0.9697071796716531
