index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-30.15182534180516,-43.45414458421592,-4.526295593616778
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,1.5969886134892277,0.23973482342610686,2.3015447099214565
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-0.7452267291401019,-1.0912241703964016,-0.11366471947321277
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-0.9215980809170738,-1.7411014360963066,-0.061831987961442535
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-4.779868961556902,-7.77225094893255,-0.8777837437388083
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-4.936191902032661,-9.643388760127207,-0.4362465323880038
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-2.2693794567586426e-15,-4.569331834391239e-15,1.1584734951042e-15
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-0.5094784806607118,-0.7661897743584771,-0.0798082998235502
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,3.103947903403745,0.4087004691596867,4.08701019726616
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,2.994919799549248,0.39434461056165593,3.943451417895761
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.00022939288954021005,-3.117311725364669e-05,0.0003117315924731079
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,8.153310692535204e-06,-8.530442284943886e-07,1.1207499080188041e-05
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.0022553225356415746,-0.00023214398393678337,0.0030531193370979537
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,0.00029215758502237936,-5.118592501436939e-06,0.00043338561440120493
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,-8.427659081085328e-16,-1.757214379584292e-15,6.989552882816281e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.00018905942742098285,-2.5692041766084417e-05,0.00025692076376096495
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,6.004602164363551,-0.569818801443045,13.186376937238741
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,0.6595796783100666,-0.30806928854668225,1.6755015100254669
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,0.12404828116160511,-0.01934841732285464,0.23403025811317246
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,0.03294737017808142,-0.0005372652809870434,0.06325706592070306
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,0.8648664899199565,0.1809002927067751,2.6355643303304865
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,0.19586052650240784,0.13678054749051927,0.5517791147881816
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,2.822457713765854e-16,-6.945682503760335e-17,4.746653720997954e-16
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,0.12274326861297676,0.008791533061418558,0.20657793588218565
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,39.260375409572454,6.508130656644399,60.72753171872082
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,2.057510864370087,0.3610584140335219,3.3174082179997715
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,0.8695044031912471,0.31512727977789057,1.3255661601020472
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,0.9545536044058478,0.1079384018342785,1.8043697095160898
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,5.646990774012501,2.929006813998016,8.694048811275112
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,5.132344586120091,0.988020528583684,9.790559968795607
30,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,1.7088593200266953e-15,-2.691102538225763e-16,3.2867828269067427e-15
31,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,0.6324108087011094,0.27695650572335584,0.9730246310044238
32,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-1.1883870971676846,-1.712677231210364,-0.17839687051925068
33,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,0.2494054571241137,0.03743994961524477,0.35943763507204163
34,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-0.09825342555228339,-0.1416006663425371,-0.014749490025681489
35,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-0.5575278445121467,-0.9894694836673761,-0.016307786792172874
36,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-0.520634314529152,-0.7561923346706436,-0.07996194090429576
37,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-2.1836717871219027,-3.9016829077475847,-0.07254140719748592
38,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-0.03751134317348074,-0.054060519100598725,-0.005631082874487159
39,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-0.05676439609193405,-0.08180759363827361,-0.008521289606603033
40,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,0.10489533290202924,0.013811691788610858,0.13811710394562482
41,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,0.2660030206266309,0.03502493041483812,0.3502497759748086
42,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,0.04759916829955362,0.006267438443250062,0.06267446886216632
43,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,0.2528347628163521,0.004050496028705067,0.38564666840977324
44,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.2571809228498182,0.03425451501382293,0.3385718595034817
45,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,1.0038444725692717,0.016379888972044454,1.5315274471522784
46,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,0.051650546099938986,0.006800888120657711,0.06800897282242735
47,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,0.027653448839688784,0.0036411621155981178,0.036411670206658364
48,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,-0.4473316039124063,-4.018476278280573,2.7734749473019633
49,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,-0.013033916649451416,-0.09295373293543896,0.05849114328160132
50,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,-0.030859135594855716,-0.45662003585695254,0.31515035605168773
51,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,0.16485520379292737,-1.7388773029885822,2.0582453788432
52,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,-0.15960033398641768,-3.3707801775630664,2.7704985312852046
53,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,0.7432649543056647,-8.548928385507772,9.801774716073297
54,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,-0.060662047895344545,-0.43262236141566524,0.2722276527179792
55,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,-0.018043771374702377,-0.32658795331195445,0.22216834928699347
56,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,0.8459508261573077,-3.0715296380910075,4.624269282457952
57,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,0.0035636468530657658,-0.045184794224911395,0.0493032841843683
58,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,0.1149934582569813,-0.3450125184591242,0.5194254912563911
59,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,0.9752178111214261,-1.2476341134805136,3.433361530920349
60,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,0.6182149033925526,-2.7808035926314396,3.289821051049728
61,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,3.930781213996839,-6.493323738920203,15.23498507097316
62,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,0.028499841378075173,-0.36136001158564746,0.3942971446410053
63,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,0.06637407355692045,-0.2619768345899214,0.34038761313192545
