observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.8808668168725389,0.10263043830771498,0.8868698324357607,0.10197879706997921,0.8868698324357607,0.10197879706997921,0.67993970876371,6.810138185219452,10.015797132369105,-6.130198476455742,-9.015797132369105,31.556079031843726,17.0891884695958,2.3941563044844965,0.47357682369869636,0.05825359669562899,0.05825359669562899,27.595186380731914,0.24678137008608164,0.24678137008608164,0.3723644673337205,2.3941563044844965,0.7636127730409304,0.0,,0.43066666666666664,1.0,0.43066666666666664,1.0,0.0,1.0,0.012436855743904341,-3.0608522255040542,1.5562876907256014,0.8499999999999999,0.019767390798736722,0.023255753880866734,-0.8302326092012632,0.9930814132204422,True,True,0.030157051770395335,0.8198429482296046,0.019767308807039176,8.199169754946611e-08,0.015736897447677166,0.004618440782956319,1.5177662463770332,0.08577995177978964,parallel_orthogonal,1.0,0.008233661976490402,0.08538387984742749,1.5153626535267488,0.5609218347976107,-1.1102230246251565e-16,28.185779116326966,0.030157051770395335,1.0,3.0,4.0,9.220012859579398e-06,6.006880957907755,2.7915198664822505,5.494055091626838,5.494055091626838,0.46472035754385244,2.8546721187664263,5.618346506270005,5.618346506270005,0.4752336759742833,2.8546789798455476,5.6183505528463735,5.6183505528463735,0.4752348181775614,5.1799316218630596,13.60410154226044,0.1078858035283876,0.21233011110920905,0.21233011110920905,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3174833100458461,1.4841895857617928,0.9778775811523092,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0791483869887053,1.1089094974471034,1.0882150880253985,1.0012072435386277
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.8808668168725389,0.10263043830771498,0.8868698324357607,0.10197879706997921,0.8868698324357607,0.10197879706997921,0.67993970876371,6.932117442268344,10.195194298730634,-6.252177733504634,-9.195194298730634,32.031798933397354,17.202340045424073,2.4155621367558013,0.42712908476436506,0.05265927518635178,0.05265927518635178,27.94575342652087,0.24846025889167414,0.24846025889167414,0.3723644673337205,2.4155621367558013,0.7636127730409304,0.0,,0.43066666666666664,1.0,0.43066666666666664,1.0,0.0,1.0,0.012436855743904341,-3.09218704625994,1.5686408726024652,0.8499999999999999,0.016969680533653324,0.019964330039592148,-0.8330303194663465,0.9940606118132214,True,True,0.03469366072532923,0.8153063392746707,0.016969598995639518,8.153801380611503e-08,0.014129496449117734,0.00929641310930676,1.5182702029133437,0.09536832168256115,parallel_orthogonal,1.0,0.016573455573647,0.09391718346978263,1.5153626535267488,0.5609218347976107,-1.1102230246251565e-16,24.50015311815827,0.03469366072532923,1.0,3.0,4.0,9.220012859579398e-06,6.006880957907755,2.788637167167343,5.500823698269676,5.500823698269676,0.4642404580194391,2.8685442034802495,5.6584471152504605,5.6584471152504605,0.4775430416519169,2.868551530213957,5.658451658525328,5.658451658525328,0.47754426137539047,5.0150535851988325,13.359523213172178,0.15490511103009696,0.3055610342020736,0.3055610342020736,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3558607462146006,1.4759768082046931,0.9721436970655846,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.095416959643184,1.000149236678951,1.1077065673957918,1.013926500467978
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.9978224352172966,0.014772800627771513,0.9999999999999764,3.208990011982493e-08,0.9999999999999764,3.208990011982493e-08,0.67993970876371,6.433311146790203,9.461590584976236,-5.753371438026493,-8.461590584976236,29.93269777807476,16.975272170030035,2.3821085935301882,0.4789541674524045,0.05844920783506476,0.05844920783506476,27.687848914155914,0.24761004312486903,0.24022713506242444,0.3499999971264301,2.357655840243907,0.7993721658395916,0.0,,0.8866666666666667,1.0,0.8866666666666667,1.0,0.0,1.0,0.014772800627771513,-2.9414352950994447,1.547669671178787,0.8499999999999999,0.02960749228890593,0.0348323438693011,-0.820392507711094,0.9896373776988829,True,True,0.030157051770395335,0.8198429482296046,0.02960729292518495,1.9936372097975608e-07,0.015736897447677166,0.004618440782956319,1.5177662463770332,0.08577995177978964,parallel_orthogonal,1.0,0.008233661976490402,0.08538387984742749,1.5153626535267488,0.5609218347976107,-1.1102230246251565e-16,28.185779116326966,0.030157051770395335,1.0,3.0,4.0,9.220012859579398e-06,6.006880957907755,2.82321686085825,5.512503710039387,5.512503710039387,0.4699971383887054,2.887086190820976,5.6372124857833175,5.6372124857833175,0.4806298328619736,2.887092358413573,5.637215792636418,5.637215792636418,0.48063085961656393,5.221298493662138,13.520500682237985,0.11125024750073272,0.21722055376031585,0.21722055376031585,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3174833100458461,1.4841895857617928,0.9778775811523092,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0236323243085275,1.1215008812757146,1.0280006169468765,1.0045692211817114
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.9978224352172966,0.014772800627771513,0.9999999999999764,3.208990011982493e-08,0.9999999999999764,3.208990011982493e-08,0.67993970876371,6.258081017399481,9.203876368359396,-5.578141308635771,-8.203876368359396,29.241649630686055,16.799485436182795,2.349437486135826,0.4270653509496943,0.05193598861657806,0.05193598861657806,27.56191244002647,0.24504760332923273,0.2377410987001383,0.3499999971264301,2.325471804737152,0.798885093951984,0.0,,0.8866666666666667,1.0,0.8866666666666667,1.0,0.0,1.0,0.014772800627771513,-2.8954091836608944,1.5287258963127994,0.8499999999999999,0.033935232967086205,0.039923803490689656,-0.8160647670329136,0.9881226684615199,True,True,0.03469366072532923,0.8153063392746707,0.03393503470649228,1.982605939299803e-07,0.014129496449117734,0.00929641310930676,1.5182702029133437,0.09536832168256115,parallel_orthogonal,1.0,0.016573455573647,0.09391718346978263,1.5153626535267488,0.5609218347976107,-1.1102230246251565e-16,24.50015311815827,0.03469366072532923,1.0,3.0,4.0,9.220012859579398e-06,6.006880957907755,2.7882210623158232,5.42526869130136,5.42526869130136,0.4641711866530785,2.868116175347397,5.58072711645154,5.58072711645154,0.4774717853483791,2.868122788728713,5.580730898813573,5.580730898813573,0.4774728863159798,4.9177903543938175,12.85457818989961,0.1550403824256091,0.3016723462267788,0.3016723462267788,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3558607462146006,1.4759768082046931,0.9721436970655846,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.8808668168725389,0.10263043830771498,0.8868698324357607,0.10197879706997921,0.8868698324357607,0.10197879706997921,0.67993970876371,0.14614700552413923,0.2149411243974393,0.5337927032395708,0.7850588756025608,2.18361427664778,4.669694941075385,0.33283930544343576,6.497670726668789,0.5662645521667607,0.5662645521667607,49.71210314742193,0.08510944859266514,0.08510944859266514,0.3723644673337205,0.33283930544343576,0.7636127730409304,0.0,,0.0,0.11333333333333333,0.0,0.11333333333333333,0.0,0.11333333333333333,0.012436855743904341,-0.3614187077920495,0.26760913127645447,0.85,0.5571569997594309,0.6554788232463893,-0.2928430002405691,0.8049950500841991,True,True,0.8499999999999994,5.312817749167112e-16,0.5571569997594306,2.281071549890163e-16,0.4435579218134442,0.004618440782956319,8.948514450072569,0.08577995177978964,parallel_orthogonal,1.0,0.008233661976490402,0.08538387984742749,1.5153626535267488,0.5609218347976107,0.0,28.185779116326966,0.030157051770395335,5.895844944129585,3.0,4.0,9.220012859579398e-06,6.006880957907755,4.534529102946591e-15,5.1096523780010084e-15,6.474579959454352e-15,7.548891237768102e-16,8.192912572682017,11.424046958537588,11.424046958537588,1.363921247997509,3.9075698365283604,4.753875443055712,5.399457467433381,0.6505156109984571,10.814605493945907,19.99489930043647,0.634205987723995,0.8843244026014438,0.8843244026014438,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.948514450072564,5.9759952274723675e-15,6.678198108540691e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.6044998979302758,1.6321309615376662,7756.495907186721,1.4774528214090907
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.8808668168725389,0.10263043830771498,0.8868698324357607,0.10197879706997921,0.8868698324357607,0.10197879706997921,0.67993970876371,0.46748386584164187,0.6875372328108874,0.21245584292206815,0.3124627671891126,3.9476642759363023,6.561899640630028,0.6173390905243432,5.965120902120158,0.5578095725559331,0.5578095725559331,59.63919385314315,0.10742315722646183,0.10742315722646183,0.3723644673337205,0.6173390905243432,0.7636127730409304,0.0,,0.0,0.11333333333333333,0.0,0.11333333333333333,0.0,0.11333333333333333,0.012436855743904341,-0.6872781778489137,0.46451248055652317,0.8499999999999998,0.4157577737469129,0.4891267926434271,-0.43424222625308684,0.8544847791885805,True,True,0.8499999999999996,2.5792468154137584e-17,0.4157577737469132,-2.199421550237245e-16,0.3461758693115543,0.00929641310930676,8.718642770999777,0.09536832168256115,parallel_orthogonal,1.0,0.016573455573647,0.09391718346978263,1.5153626535267488,0.5609218347976107,-2.220446049250313e-16,24.50015311815827,0.03469366072532923,5.742484278667885,3.0,4.0,9.220012859579398e-06,6.006880957907755,5.898401309725602e-15,8.255152379436456e-15,9.609653595819998e-15,9.819407694371994e-16,9.389692285390632,14.048761997856957,14.048761997856957,1.5631560457394411,5.343965994800481,7.45393185551075,7.45393185551075,0.8896407357241565,16.358533282363616,32.37566510128749,1.2306132794962477,1.8499653591217544,1.8499653591217544,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.718642770999775,4.228679451424614e-15,4.850157946016759e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,2.9007077832109633,1.4983613241136275,24810.88599162304,1.7724877775455705
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.9978224352172966,0.014772800627771513,0.9999999999999764,3.208990011982493e-08,0.9999999999999764,3.208990011982493e-08,0.67993970876371,3.8850512717538845e-05,5.7138173012689896e-05,0.6799008582509924,0.9999428618269872,1.3637753150363139,2.6511417324999345,0.005300509008337465,5.087102472050932,0.40179219651201753,0.40179219651201753,35.27315111003532,0.06038928653245983,0.058588678831741736,0.3499999971264301,0.011306639512379963,0.7637850010335848,1.0,5.750666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.014772800627771513,0.0011550223679958637,0.0047887430578024024,0.85,0.8345046186216531,0.9817701395548861,-0.015495381378346829,0.7079233834824215,True,True,0.8499999999999994,5.312817749167112e-16,0.8345046186216525,5.426629215328009e-16,0.4435579218134442,0.004618440782956319,8.948514450072569,0.08577995177978964,parallel_orthogonal,1.0,0.008233661976490402,0.08538387984742749,1.5153626535267488,0.5609218347976107,0.0,28.185779116326966,0.030157051770395335,5.895844944129585,3.0,4.0,9.220012859579398e-06,6.006880957907755,3.999083243684002e-15,5.390777229224663e-15,5.578341199543429e-15,6.657503738973571e-16,6.414327157380491,8.105916047479344,8.105916047479344,1.0678299107852893,3.8996376768028505,4.031791373020031,5.439808088987084,0.649195098775709,9.5230065299692,16.19911813398647,0.47920406935242016,0.6055794118173226,0.6055794563114538,0.83125,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.948514450072564,5.9759952274723675e-15,6.678198108540691e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0020896900961924,1.277814435113088,2.061922800299336,1.0483245191410404
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0006311632534848564,0.9977645685831527,0.9978224352172966,0.014772800627771513,0.9999999999999764,3.208990011982493e-08,0.9999999999999764,3.208990011982493e-08,0.67993970876371,1.8841885211172208e-05,2.7711111688757194e-05,0.6799208668784988,0.9999722888883112,1.3609313901886393,2.624965628479808,0.002744691611199323,3.981096419215767,0.3147043266658531,0.3147043266658531,33.64716790077264,0.06060586627864631,0.05879880089012969,0.3499999971264301,0.011368258936033868,0.7638261687933006,1.0,5.750666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.014772800627771513,-0.0016200865733892046,0.005155100698583882,0.8499999999999998,0.8314135463790758,0.9781335839753836,-0.018586453620923926,0.7090052587673235,True,True,0.8499999999999996,2.5792468154137584e-17,0.8314135463790757,1.0661189090281602e-16,0.3461758693115543,0.00929641310930676,8.718642770999777,0.09536832168256115,parallel_orthogonal,1.0,0.016573455573647,0.09391718346978263,1.5153626535267488,0.5609218347976107,-2.220446049250313e-16,24.50015311815827,0.03469366072532923,5.742484278667885,3.0,4.0,9.220012859579398e-06,6.006880957907755,4.278494413715949e-15,5.119178330701605e-15,5.921944830434409e-15,7.1226555739939e-16,6.266640852429377,7.926013468657479,7.926013468657479,1.0432437227143083,4.569653286815988,5.030248349856517,5.66151781490549,0.7607364485557634,6.575179277244994,12.092172706455152,0.7804882196084221,0.9871566084359737,0.9871566084359737,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,8.718642770999775,4.228679451424614e-15,4.850157946016759e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0006311632534848564,0.9977645685831527,0.8808668168725389,0.10263043830771498,0.8868698324357607,0.10197879706997921,0.8868698324357607,0.10197879706997921,0.67993970876371,0.013686340452342346,0.020128755941063253,0.6662533683113677,0.9798712440589368,1.5580931100052542,3.5449162448496194,0.10161317197400752,0.17328551163996986,0.013629333480889131,0.013629333480889131,6.456322338608598,0.05773833343454829,0.05773833343454829,0.3723644673337205,0.04273537957572674,0.7636127730409304,0.43066666666666664,6.0,0.0,0.11333333333333333,0.0,0.11333333333333333,0.0,0.11333333333333333,0.012436855743904341,0.012436886328400822,0.10263042978364866,0.8499999999999999,0.8500000000000014,1.0000000000000018,1.5543122344752192e-15,0.7024999999999995,True,True,0.030157051770395335,0.8198429482296046,0.8499964743478998,3.525652101710186e-06,0.015736897447677166,0.004618440782956319,1.5177662463770332,0.08577995177978964,parallel_orthogonal,1.0,0.008233661976490402,0.08538387984742749,1.5153626535267488,0.5609218347976107,-1.1102230246251565e-16,28.185779116326966,0.030157051770395335,1.0,3.0,4.0,9.220012859579398e-06,6.006880957907755,1.0214392345861083,1.2854194977419775,1.2854194977419775,0.1700448605097518,1.044547144012103,1.3144994041352986,1.3144994041352986,0.173891767013796,1.044554005586058,1.3145034514264908,1.3145034514264908,0.17389290929945192,0.885168052504876,1.268547536396937,0.03947786004973194,0.049679833692001185,0.049679833692001185,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3174833100458461,1.4841895857617928,0.9778775811523092,0.0,1.0,,,43.00011107456441,0.249069782760379,6.026754616195173e-16,0.019767390798736722,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.129141404474057,1.0839757766589406,35.23925379250329,0.967585203503947
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0006311632534848564,0.9977645685831527,0.8808668168725389,0.10263043830771498,0.8868698324357607,0.10197879706997921,0.8868698324357607,0.10197879706997921,0.67993970876371,0.013686340452342256,0.02012875594106312,0.6662533683113677,0.9798712440589368,1.5580931100052524,3.544916244849619,0.10161317197400778,0.15558575186380885,0.012237203658621394,0.012237203658621394,6.4941622318908605,0.05773833343454841,0.05773833343454841,0.3723644673337205,0.042735379575727685,0.7636127730409304,0.43066666666666664,6.0,0.0,0.11333333333333333,0.0,0.11333333333333333,0.0,0.11333333333333333,0.012436855743904341,0.012436886328397737,0.10263042978364889,0.8499999999999999,0.8499999999999993,0.9999999999999993,-5.551115123125783e-16,0.7025000000000002,True,True,0.03469366072532923,0.8153063392746707,0.8499959158151735,4.0841848256700786e-06,0.014129496449117734,0.00929641310930676,1.5182702029133437,0.09536832168256115,parallel_orthogonal,1.0,0.016573455573647,0.09391718346978263,1.5153626535267488,0.5609218347976107,-1.1102230246251565e-16,24.50015311815827,0.03469366072532923,1.0,3.0,4.0,9.220012859579398e-06,6.006880957907755,1.015787090613247,1.2783066164067463,1.2783066164067463,0.16910391561464433,1.0448939736783769,1.3149358682932517,1.3149358682932517,0.17394950574188203,1.0449013009075068,1.314940412283623,1.314940412283623,0.17395072554783145,0.8787319010117881,1.2230484529599022,0.05642722505710742,0.07100958441736296,0.07100958441736296,0.9375,1e-05,6.430656433105469,0.1657545417547226,6.2322564125061035,6.62295389175415,9.809207916259766,0.0,0.0,0.0,0.5,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.3558607462146006,1.4759768082046931,0.9721436970655846,0.0,1.0,,,50.08933422843917,0.249909095839904,1.2067170179763664e-15,0.016969680533653324,0.8499999999999999,2560.0,True,0.35,0.35,1.0,1.129141404474056,0.9732561286718474,35.239253792503064,0.9732561286718462
