task,observer,access_regime,observer_family,recommendation,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,omitted_response_gain,normalized_omitted_response,true_to_observer_response_ratio,true_response_direction_compatible,predicted_final_true_error_mae_unsaturated_affine,affine_true_error_prediction_residual_mae,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.7740470012744547,0.2385755093303349,0.7720953342835559,0.23988706879586247,0.7720953342835559,0.23988706879586247,0.7200662986178054,36.27656096012521,50.37947343148742,-35.5564946615074,-49.37947343148741,141.03667035093258,31.668151331258294,5.316157171006467,6.063892049631213,0.9170272538067972,0.9170272538067972,54.955418095932785,0.4824671979322252,0.4332690822954432,1.0,5.193495367797669,0.957961404361338,0.0,,0.8726666666666667,1.0,0.8726666666666667,1.0,0.42333333333333334,1.0,-0.0010973077323850064,-7.3033774107249725,3.2792056721747933,0.8499999999999999,-0.2735943101063605,-0.32187565894865944,-1.1235943101063603,1.1235943101063603,-4.106789756225414,-3.1067897562254134,False,,,1.095758008537226,False,False,0.28916609672574084,0.5608339032742591,-0.2735942229790371,-8.712732336296769e-08,-0.12671358906015096,-0.06252993924087914,1.5386030599791687,0.34579135671277456,parallel_orthogonal,-1.0,0.11059086888638617,0.3276298553187964,1.5033156867674353,0.5654168365845675,-1.1102230246251565e-16,2.939487061673697,0.28916609672574084,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,3.515391668189108,8.505982471058822,8.505982471058822,0.6358527177567723,4.601875641430328,11.13488260617145,11.13488260617145,0.8323724380019085,4.60187573607595,11.1348806381394,11.1348806381394,0.8323724551211037,10.114015860298444,28.844961807698866,2.674670732086245,6.759319070562092,6.759319070562092,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.11288888888888889,0.42333333333333334,0.05253217757787928,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.992906376240872,1.1753451851254084,0.7639040995676438,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,19.558113772443242,2.965636107433271,32.96465178709943,3.3921283632151984
trained_transformer_ctl2_closed_loop,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.7740470012744547,0.2385755093303349,0.7720953342835559,0.23988706879586247,0.7720953342835559,0.23988706879586247,0.7200662986178054,28.7162825576969,39.88005356287177,-27.996216259079095,-38.88005356287177,109.52814377866315,27.8641383095187,4.635642619079509,4.004225481122675,0.5951583034598034,0.5951583034598034,47.43454298246094,0.42909350758501275,0.3875866140578603,1.0,4.5620123568196,0.9089298634124493,0.0,,0.8726666666666667,0.8726666666666667,0.8726666666666667,0.8726666666666667,0.42333333333333334,1.0,-0.0010973077323850064,-6.172320392259857,2.7933006011041175,0.8499999999999999,-0.21147854301216717,-0.2487982858966673,-1.061478543012167,1.061478543012167,-5.0193202955398455,-4.019320295539846,False,,,1.0740174900542585,False,False,0.31053657527550393,0.539463424724496,-0.2114784592062881,-8.380587906975379e-08,-0.0924675380290918,0.0925361815524054,1.5252023429358346,0.30507173640359886,parallel_orthogonal,1.0,0.1636601097897534,0.2574570504296061,1.5033156867674353,0.5654168365845675,-1.1102230246251565e-16,2.7371977012559348,0.31053657527550393,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,3.059866126359103,7.2767320068795565,7.2767320068795565,0.5534587255307393,4.127971702032765,9.816816346608247,9.816816346608247,0.7466542204421542,4.127972371545682,9.816814991762849,9.816814991762849,0.7466543415414935,7.562389776666181,22.67414668838596,2.155851829923538,5.33940107822091,5.33940107822091,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.05644444444444444,0.42333333333333334,0.006361586804189187,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,1.0237572217539648,1.1305588608310322,0.7412517205125976,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,15.188701576529034,1.9583257043376905,26.09459745026415,2.9279016377616207
trained_transformer_ctl2_closed_loop,est-first_order__dir-oracle_target__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-oracle_target__support-unprojected__cal-none__controller-base,first_order,oracle_target,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.7740470012744547,0.2385755093303349,0.7720953342835559,0.23988706879586247,0.7720953342835559,0.23988706879586247,0.7200662986178054,22.096874228964822,30.687277367904333,-21.376807930347017,-29.687277367904333,86.72446760176501,25.031047895223686,4.041516953068666,2.8985614477351773,0.41665468097844155,0.41665468097844155,42.54932493229558,0.3824954161331819,0.34573347831568746,0.882613605657982,3.998135783457825,0.8786807707633804,0.0,,0.648,0.8726666666666667,0.648,0.8726666666666667,0.42333333333333334,1.0,-0.0010973077323850064,-5.271387482444376,2.456939052444109,0.85,-0.16625298801014504,-0.19559175060017064,-1.016252988010145,1.016252988010145,-6.112690064542669,-5.112690064542669,False,4.041516954545523,3.1189873962815065e-08,1.0581885458035507,False,False,0.24463249274789176,0.6053675072521082,-0.16625289396553294,-9.404461212558779e-08,-0.07262042252089204,0.3196961990932995,1.5033156867674353,0.5654168365845675,parallel_orthogonal,1.0,0.5654168365845674,1.2224878313756025e-16,1.5033156867674353,0.5654168365845675,0.0,3.474599757588111,0.24463249274789176,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,3.1648566030937038,7.278933868853402,7.278933868853402,0.5724490646654578,3.750195831780337,8.625170387844756,8.625170387844756,0.6783233382885091,3.75019661601888,8.625169155369871,8.625169155369871,0.6783234801390499,7.206146446930782,20.122329400003807,1.466336697184338,3.4385844859934926,3.4385844859934926,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8064877901234834,1.2686747015932751,0.8439176899173411,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,12.026425467854734,1.417584353194461,20.079515402295797,2.6263610930326347
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.9999677697674227,0.0028661398687681514,0.9999999999999347,1.1357681555853223e-07,0.9999999999999347,1.1357681555853223e-07,0.7200662986178054,1.2746058646533174,1.7701229277081454,-0.554539566035512,-0.7701229277081455,8.075620499940099,9.865734606797158,1.1119832198164723,2.881051554159374,0.2902908180556441,0.2902908180556441,17.396487628293897,0.1527280645055588,0.11772420340603972,0.3500000152535466,1.0798097892827239,0.8674730316862878,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019567340248731416,-0.9847044425248714,0.792363984564809,0.8499999999999999,0.2912583653470392,0.34265690040828145,-0.5587416346529607,0.5587416346529607,1.9183711135205017,2.9183711135205015,True,1.1119832212933358,3.1189879731755947e-08,0.8980595721285363,True,True,0.28916609672574084,0.5608339032742591,0.2912585757075192,-2.1036047997968765e-07,-0.12671358906015096,-0.06252993924087914,1.5386030599791687,0.34579135671277456,parallel_orthogonal,-1.0,0.11059086888638617,0.3276298553187964,1.5033156867674353,0.5654168365845675,-1.1102230246251565e-16,2.939487061673697,0.28916609672574084,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,1.6702184910648432,2.69262292875197,2.69262292875197,0.3021037389379355,2.186424306415108,3.52481801089423,3.52481801089423,0.3954733835162305,2.186424401106411,3.524816042956478,3.524816042956478,0.39547340064368824,3.016224914954834,5.073918548151603,1.1213119873790969,1.8120563041522768,1.8120563041522768,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.992906376240872,1.1753451851254084,0.7639040995676438,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.1198782850438944,1.409020880724849,1.158239297828588,1.0737998390121501
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.9999677697674227,0.0028661398687681514,0.9999999999999347,1.1357681555853223e-07,0.9999999999999347,1.1357681555853223e-07,0.7200662986178054,1.1004685016670457,1.5282877476413448,-0.38040220304924033,-0.5282877476413447,7.211159112370475,9.349272811268238,1.0332543648773216,2.04471884950155,0.20327127652922164,0.20327127652922164,16.20086630325622,0.14655325235346858,0.11296460114079723,0.3500000152535466,1.0101028973722277,0.8584510686576332,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019567340248731416,-0.9091305156250996,0.7414727751071363,0.8499999999999999,0.31231694316092984,0.3674316978363881,-0.53768305683907,0.53768305683907,1.7215942606162553,2.7215942606162553,True,1.0332543663541847,3.1189879328374915e-08,0.8906890698936746,True,True,0.31053657527550393,0.539463424724496,0.31231714550437245,-2.023434426123849e-07,-0.0924675380290918,0.0925361815524054,1.5252023429358346,0.30507173640359886,parallel_orthogonal,1.0,0.1636601097897534,0.2574570504296061,1.5033156867674353,0.5654168365845675,-1.1102230246251565e-16,2.7371977012559348,0.31053657527550393,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,1.56249091741047,2.485306170477303,2.485306170477303,0.2826183225317568,2.1079086552810447,3.3528504578156535,3.3528504578156535,0.3812717255297807,2.107909324837388,3.352849103066093,3.352849103066093,0.38127184663697467,2.2331554952796178,3.7052466062434006,0.985228311354909,1.5671112256424646,1.5671112256424646,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,1.0237572217539648,1.1305588608310322,0.7412517205125976,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
trained_transformer_ctl2_closed_loop,est-lifted_interaction__dir-oracle_target__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-lifted_interaction__dir-oracle_target__support-unprojected__cal-none__controller-base,lifted_interaction,oracle_target,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.9999677697674227,0.0028661398687681514,0.9999999999999347,1.1357681555853223e-07,0.9999999999999347,1.1357681555853223e-07,0.7200662986178054,1.7367587889903704,2.411942889598006,-1.0166924903725651,-1.4119428895980066,10.309541257429581,11.056546039309847,1.297969997456971,1.7554444037645522,0.18225757612852575,0.18225757612852575,18.612383784706587,0.16731526275187245,0.12896815060744451,0.3500000152535466,1.2444833415119285,0.8887862570975813,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019567340248731416,-1.1664312069459297,0.9108433996310423,0.85,0.2460328103450171,0.2894503651117848,-0.6039671896549829,0.6039671896549829,2.4548237643915325,3.454823764391533,True,1.2979699989338338,3.118987917538618e-08,0.9138885163792441,True,True,0.24463249274789176,0.6053675072521082,0.24603303740890575,-2.2706388866887417e-07,-0.07262042252089204,0.3196961990932995,1.5033156867674353,0.5654168365845675,parallel_orthogonal,1.0,0.5654168365845674,1.2224878313756025e-16,1.5033156867674353,0.5654168365845675,0.0,3.474599757588111,0.24463249274789176,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,1.9167196945088611,3.184029615655983,3.184029615655983,0.34669008234840815,2.2712163963485557,3.7729148869575755,3.7729148869575755,0.41081030352896775,2.271217180612755,3.7729136545555217,3.7729136545555217,0.41081044538414907,2.977461120481701,5.253337532677154,0.8184364151656344,1.35957808018875,1.35957808018875,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8064877901234834,1.2686747015932751,0.8439176899173411,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.429664925815317,0.858526053199189,1.5781994544682014,1.1488511439024514
trained_transformer_ctl2_closed_loop,est-oracle_target__dir-first_order__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-oracle_target__dir-first_order__support-unprojected__cal-none__controller-base,oracle_target,first_order,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.9999999999999933,3.118987949575954e-08,0.9999676319868437,0.002866219555887224,0.9999676319868437,0.002866219555887224,0.7200662986178054,1.8061854767155218e-05,2.5083599665510848e-05,0.7200482367630382,0.9999749164003345,1.421651082257716,2.797851128841914,0.004183475244934465,1.5752649541839292,0.12389847932548188,0.12389847932548188,7.424962240235296,0.06518557861838965,0.05028207328070037,0.35134123466202144,0.09548809941609701,0.7398115017364423,1.0,6.423333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-3.118987949575954e-08,0.0,1.949367468484971e-09,0.8499999999999999,0.8499999999999999,1.0,0.0,0.0,0.0,1.0,True,0.004183473768071167,3.1189879539050717e-08,0.7025000000000001,True,True,0.28916609672574084,0.5608339032742591,0.28916609672574084,0.5608339032742591,-0.12671358906015096,-0.06252993924087914,1.5386030599791687,0.34579135671277456,parallel_orthogonal,-1.0,0.11059086888638617,0.3276298553187964,1.5033156867674353,0.5654168365845675,-1.1102230246251565e-16,2.939487061673697,0.28916609672574084,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,0.9132209560797285,1.1492333395310708,1.1492333395310708,0.16518046398364977,1.1954654472944906,1.5044209609315051,1.5044209609315051,0.21623193811518873,1.195465542111392,1.5044189931781244,1.5044189931781244,0.21623195526536435,1.568294235884975,2.034600686108007,0.6131672615124746,0.7716345167614849,0.7716345167614849,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.992906376240872,1.1753451851254084,0.7639040995676438,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.19714598722678667,0.7704066280642634,1.6412877551510288e-05,0.45830649431030424
trained_transformer_ctl2_closed_loop,est-oracle_target__dir-lifted_interaction__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-oracle_target__dir-lifted_interaction__support-unprojected__cal-none__controller-base,oracle_target,lifted_interaction,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.9999999999999933,3.118987949575954e-08,0.9999676319868437,0.002866219555887224,0.9999676319868437,0.002866219555887224,0.7200662986178054,1.8061854767154625e-05,2.5083599665510025e-05,0.7200482367630382,0.9999749164003345,1.421651082257716,2.797851128841914,0.004183475244934387,1.1495284218313222,0.0904132495476645,0.0904132495476645,7.206000734462265,0.06518557861838967,0.05028207328070037,0.35134123466202144,0.09548809941609701,0.7398115017364423,1.0,6.423333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-3.118987949575954e-08,0.0,1.949367468484971e-09,0.8499999999999999,0.8499999999999999,1.0,0.0,0.0,0.0,1.0,True,0.004183473768071167,3.118987951743838e-08,0.7025000000000001,True,True,0.31053657527550393,0.539463424724496,0.31053657527550393,0.539463424724496,-0.0924675380290918,0.0925361815524054,1.5252023429358346,0.30507173640359886,parallel_orthogonal,1.0,0.1636601097897534,0.2574570504296061,1.5033156867674353,0.5654168365845675,-1.1102230246251565e-16,2.7371977012559348,0.31053657527550393,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,0.8784228300406594,1.1054420025812746,1.1054420025812746,0.15888629107113816,1.185053343867052,1.491317958515939,1.491317958515939,0.21434863039678823,1.1850540135472596,1.4913166039482315,1.4913166039482315,0.21434875152638636,1.2888938195337099,1.5853918387887067,0.5541017240474083,0.6973041102807016,0.6973041102807016,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,1.0237572217539648,1.1305588608310322,0.7412517205125976,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.19714598722678667,0.562193879178816,1.641287755150975e-05,0.4447910747225861
trained_transformer_ctl2_closed_loop,est-oracle_target__dir-oracle_target__support-unprojected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-oracle_target__dir-oracle_target__support-unprojected__cal-none__controller-base,oracle_target,oracle_target,unprojected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.9999999999999933,3.118987949575954e-08,0.9999676319868437,0.002866219555887224,0.9999676319868437,0.002866219555887224,0.7200662986178054,1.8061854767154726e-05,2.5083599665510167e-05,0.7200482367630382,0.9999749164003345,1.421651082257716,2.797851128841914,0.004183475244934394,0.9027950940675082,0.07100706392304422,0.07100706392304422,7.2513349142145405,0.06518557861838965,0.05028207328070037,0.35134123466202144,0.09548809941609701,0.7398115017364423,1.0,6.423333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-3.118987949575954e-08,0.0,1.949367468484971e-09,0.85,0.85,1.0,0.0,0.0,0.0,1.0,True,0.004183473768071157,3.118987941878581e-08,0.7025,True,True,0.24463249274789176,0.6053675072521082,0.24463249274789176,0.6053675072521082,-0.07262042252089204,0.3196961990932995,1.5033156867674353,0.5654168365845675,parallel_orthogonal,1.0,0.5654168365845674,1.2224878313756025e-16,1.5033156867674353,0.5654168365845675,0.0,3.474599757588111,0.24463249274789176,1.0,3.0,4.0,8.38193376139126e-06,5.52862568644996,0.9857362233713115,1.240489417528057,1.240489417528057,0.17829679187492115,1.1680478264033796,1.4699175433205567,1.4699175433205567,0.21127272719260656,1.1680486108062298,1.4699163111218907,1.4699163111218907,0.21127286907286663,1.4397565136475297,1.853725159432388,0.42105903376085596,0.5298779312817347,0.5298779312817347,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8064877901234834,1.2686747015932751,0.8439176899173411,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.19714598722678667,0.44152529541535085,1.6412877551509844e-05,0.4475893312419405
trained_transformer_ctl2_closed_loop,est-first_order__dir-first_order__support-projected__cal-none__controller-base,white-box final-residual representation; additive residual intervention loop,independently composed affine estimator and fixed residual-space direction,"Do not recommend this estimator--direction pair for control under the tested rollout; inspect the listed gain, support, and tracking failures.",est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0003950263504872279,0.9999676322732142,0.7740470012744547,0.2385755093303349,0.7720953342835559,0.23988706879586247,0.7720953342835559,0.23988706879586247,0.7200662986178054,81.08186924007882,112.60333860329048,-80.36180294146101,-111.60333860329048,339.87781610320604,54.887140215613414,8.897502629150404,28.16363781777102,4.264938241606382,4.264938241606382,145.10639254074653,0.7633570377866514,0.6162138406380686,1.0,8.150440931303875,1.5823612989990687,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,-0.0010973077323850064,-15.291457900092285,7.727101078699675,0.8500000000000001,-0.8042266785955481,-0.9461490336418211,-1.6542266785955482,1.6542266785955482,-2.056915944997482,-1.056915944997482,False,,,1.2814793375084417,False,False,0.8499999999999994,7.124555491727489e-16,-0.8042266785955474,-6.306158279047357e-16,-0.3724721225227749,-0.06252993924087914,2.9186354464133593,0.34579135671277456,parallel_orthogonal,-1.0,0.11059086888638617,0.3276298553187964,1.5033156867674353,0.5654168365845675,1.1102230246251565e-16,2.939487061673697,0.28916609672574084,1.896938542714763,3.0,4.0,8.38193376139126e-06,5.52862568644996,8.169608255915672e-15,1.5870289615537323e-14,1.8857416422812667e-14,1.477692417473381e-15,13.792876477263773,33.41941363129835,33.41941363129835,2.494811054231536,13.457961174829794,32.015052358051555,32.015052358051555,2.4342326534809082,36.62323983508226,105.72159580643235,14.746057355791251,36.32111672409803,36.32111672409803,0.9375,1e-05,6.356997966766357,0.2498803734779358,6.034790515899658,6.6887946128845215,9.028216361999512,0.5476,1.0,0.4749744572913784,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,2.9186354464133566,2.4600559812907065e-15,8.428788132186259e-16,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,237.34689525297244,9.009770009596393,629709.4378123131,11.889359337133621
